x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027
738,0.81327266,0.49394202,0,0,0,0.83882284,1.2367649,1.7435182,0,2.0083504,0,0,0,0,0,0,0,0,0,0.5420501,0,0,0,3.2783556,0.9223579,0,0.42376256,0.20765264
739,0.11688852,0,0,0,0.28367653,0,0.11346569,0,0,0,0,0,1.1525679,1.7021711,0,1.295236,0,2.0039616,0,0,2.4548357,3.4887486,0.37524703,0,0.07790083,1.3815649,3.9789739,0
740,0,0,0,1.6253802,0.34444195,0.43115494,0,0,0,0,4.823403,0,0.3912874,0,0,0,0,0,0,0,0,4.2393994,0,0,1.481546,1.9341133,0.53320146,0
741,1.5792763,0,0,0,0,0,0,0,0.041896984,0.18846443,0,0.51915365,0,0,1.1198468,0.60927564,0,0,0,0,0,0,0,0,0.42703226,0,0.6590117,0.5852135
742,0,0.37650168,0,3.2107098,0.70308876,1.9676229,0.56833136,0,0,0,0,0.14438462,0,0,0,0.22766568,0,0.75894535,1.1297163,2.2311664,0,5.1696844,0,1.8416938,3.2174816,1.238056,1.0342861,0
743,0,0,0,0,0,0.8140049,0,0,0,0,0.4682107,1.0719289,1.9521025,0,0,0.81562376,1.0677409,0,0,2.8038323,0,0.5928139,0,6.6322165,0,0,4.6791344,0.037882227
744,0,2.0086508,2.5954483,0,0,0.95378506,0,0,0.69673747,0.9068619,0,0,0.19034763,0,0.7782559,0,0.26507038,0,0.15384038,1.2052729,0,0,0.2686989,0,0,0.18398945,0,0.389429
745,2.3610108,0,0.76354176,0.08132332,0,0,0,0,0,0,0,0,0,0.35080507,0.993525,0,0.8317031,1.0740297,0.23911417,0,0,0,0.05463369,5.9952803,0.7143637,0,1.43385,0.26037854
746,0,0,0,0,0,0,0,0,0,0,3.2582467,0,0,0,0,0,0,0,0,0.6336631,1.7878953,6.9809456,2.0690176,0.18819696,0,0,0,0
747,0.57800674,0,0,0.080012396,0,1.4046035,0.21235323,0,0.26036465,0,3.5532632,0,0,0.44370472,0,0.38999084,0,0,0,0,0,0,0,0.26716784,0.19733188,0,0,1.3491787
748,0,1.0204227,0,0,1.5633631,0,0,0.0247004,0,0,0,0,0,1.798041,0,0,0,0,0.39109695,0,0,0,0.5830222,2.6593742,0,0,0,0
749,0,0,0.35865796,1.0149451,0.03059657,0.2168391,0,1.7185429,0.96037555,2.6796913,0,1.3004003,0.22326498,0,0,0,0,1.3299112,0,0.5540951,0.8469422,9.285804,0,0,0,0,0,0
750,0.585424,0,0,1.3587816,0,0,0.6080526,0,0.7296551,0,1.5282508,1.4691696,0,0.6061762,1.3877825,0.78589475,0,0.052152846,0,0,0,0.68066806,0,4.2882495,0.45977193,0,0,0
751,0,1.5287573,0,0,1.0879036,0,0,0,0,0,0.179805,0,0,0.0532229,0,0,0.1832609,0,0,0,0.55442727,2.9411,0.9266051,9.749646,0.30757234,0,0,0
752,0.59060526,0,0,0,0.5337007,0.53112346,0,1.7801813,0,5.522977,0,0,0,0,0.12921385,0,1.4163548,0,0.9357961,0.17121844,0.59418774,0,1.2671192,0,0,0,0,0
753,0,0,1.2054143,1.5907372,1.1524737,0,0,0,0,0,8.152237,0.45183143,0,1.8603797,0,1.8321861,0,0,0,0,0.49901456,4.7434554,0,1.9045725,0,0.6537613,0,0
754,0,0.9981664,0,0,0.374198,0.1528162,0,0,1.2952753,0,0.48872185,0,0,0,0,0.71671784,0,0,0,0,0,0,0.35401002,0,0,0.074760124,0.2122484,1.6366831
755,0,0,0,0.3472674,0,0,0,0.22240396,0.15736917,0,3.7742434,1.45714,0,0.06236716,0,0,0.15109357,0,0,0,2.337021,0,2.289099,0,0.68942463,0,0,0
756,0.41909865,0,0,0.8913079,0.013470661,0.3701187,0,0,0,0,3.343383,0,0,0,0,0,0,0,0,0,0.31338716,6.921012,0.6690548,0,0.13683794,0,2.7305465,0.30353108
757,0,0,0,0,0.12179294,0.22787033,0.63989955,0,0,0.10315399,0,0,0.023814825,0,0.99108493,2.7092507,0.57900786,0,1.7521996,0,0,5.096904,1.8267055,0,1.1937679,0.12179185,0,0
758,0,0.20308413,0.40867087,0,0,0,0.23055576,2.8762918,0.3319078,0,0,1.183002,0,0,0,0,1.4532032,0,0,0.8884797,0,7.7844076,0.6305315,0,0.21918125,0,0,0.25167057
759,0,0,0.8133745,1.3067013,0.9236093,0,0,0.48214304,0,0,0.724104,0.45479372,3.2147405,0,0,0,0,1.6312321,0.2136422,0.25523996,0,7.8593707,1.5442643,0,0,1.312747,0,0
760,0,1.9973999,0.34567523,0.42479733,1.1954801,0,0,0,0,5.045642,0,0,0,0,0,0,0.58089566,0,0,0,0.09466886,0,0.5057206,0,0,0,0,0
761,0,0.25204495,0.45532563,0.10564004,1.0594413,1.3687228,0,0,0,1.7172052,0,0.24135722,0.23470709,0,0.9826047,0,0,0,0,0,0,0,0,0,0,0,1.0080742,0.22285621
762,0,0.19334373,0,0,0,0,0,0,0.19157876,0,0,0.13221215,0,0.10207636,0,0,0.55416465,0,0,0.43143123,0.72144705,6.520459,0.37889203,0,0.47828582,0,0.1422257,0
763,0,0,0,1.886467,1.4510616,0,0,0.020522257,0,0,0,0,0.85843426,0,0.8036114,0.002885084,2.7205038,1.1605544,1.5276767,0.41609636,0,0.7133352,2.119004,0.7124451,0,1.693365,1.812571,0.34635884
764,0,0,0,0,0,0,1.0146042,1.7906168,0,0.22333436,1.6449813,0,1.1903749,0.67339003,0,0,0,0,1.2907777,0,0,0.062212747,0,3.5031793,0,2.1842155,0,0.3296614
765,2.784703,1.4020604,0,0,0,0,0,0,0.5346042,0,4.440418,0,0.22686617,0,0.004272082,0,0,0,0.6944679,0,0,3.4953241,0.014277065,0,0,0.5644064,0.695665,1.1911093
766,0.44138664,0,0.6997134,0.25633833,1.2742709,0,0.040158525,1.563918,1.0804716,0,0,0,0.2893157,0,0,0,0.72887456,0.11489726,0,0,0,0,0,4.218208,0.24208009,0,0,0
767,0.6318734,0,0,0.4183391,0.21942464,0,0,1.7387269,0,0,0,0,0,0.020437634,0,0.17916827,0.047200248,0,0,0,0,0,0,0,0,0,0,0.66049707
768,0,0,0,0,0,0.14329594,0.27084306,0,0.85998195,0.47098684,0,0.41649067,0,0,0,0,0,0.8220592,0,0.2102656,0,6.5606785,0,1.0511283,0,0,0.5391936,1.2196927
769,0,0,0,0,0.8285751,1.2504387,0,0.044169,0.22323336,0,0.06538562,0,0,1.297417,0,0,0.7081182,0,0.21288554,0,0,4.575981,0,0,0,0,1.3741126,0
770,0,1.3506559,0.41640705,0.28589287,0,0,0,0,0,0,0,0,1.5070412,0,0,0,0,0,1.3841931,0,0,7.4607797,0.38076544,0,0,0,0.8170393,0
771,0.3146784,0,0,0.15346462,0,0,0,0,1.3704573,0,0,0.1400336,0.587815,0.6124814,0,0,0.02691302,1.855345,0,1.0791838,0.41242406,0.8284277,0,0,0.37346318,0.54998267,4.49622,0
772,0,0,0,1.7532486,0,1.0625415,0,0,0,0,0,0.014411395,0.43915144,0,0,0.78661,0,0,0.91129786,0,0,2.4177716,0.37367535,0,0,0,0,0.1292776
773,0,0,0.13834284,0,0.7252843,0.42496222,0.8107851,1.4040457,0,2.4577363,0,0,0,0,0.2496923,0,0,0,0,0,2.1221929,5.0653505,0,0,0,0,0.1405402,0
774,0,0,0,0,0,1.2454444,0,0,0.23133127,0,1.231924,0.16043273,0,0.11519933,0,0,0,0.67212296,0,0,0,0,0,0,0.43797907,0,1.5378118,0
775,0,0.43629393,0,0,1.2625177,0.49042922,0.049820203,0.0702108,0,0,0,0,0,0.12933254,0,0,0,0,0.5695024,0.4766253,0,0.87769854,0,0.79819363,2.419788,0.18432517,2.8873253,1.2814333
776,0.30444956,0,0,0,0,0,0,0.19342059,0,0,0,0.5615988,1.4243554,0,0,0,0,0.08970074,0,0,0,0,0,0,0,0.4305785,0,0.36032188
777,0,0,0.032536883,0,1.2888002,0,0.4881525,0.6897568,0,0,1.6030756,0,0,0.3662227,0,0.863521,0,0.2968065,0,0.8843017,0.6005935,0,0,0,0,0,0,0
778,0,0.8612352,0,0,0,2.2063496,0.94937474,0,0,0,4.7433643,0.36352634,0,0,0.84570426,0.958158,0,0.9574466,0,0,0,0,0,0,0.15587445,0.22468822,1.5455807,1.4466382
779,0.22801812,1.3192141,0,0,0,0.7423173,0,0,0,1.7976832,0.62752163,0.4595115,0.1429307,0,0,0,0.4464168,0.11876841,0.5450541,0,0,6.498461,0,0,0.08746696,0.24899432,0,0
780,0,0,0.4018377,1.7568462,0,0,0.45311686,0,0,0,0,0,0.45823243,0,0.37837,0,0.0793657,0,0,0,0,0,0,0,0.12829258,0,0,0
781,0.83940023,0,0,0,1.5836085,0,0.08383649,0,0,0,1.330326,0,0,0,0,1.1294081,0,0,0,0,0,0,0.8498349,0,0,2.3691587,0,0
782,0.95669997,0,0.1845735,0,0.323314,0,0,0,0,0,0,0.10820357,0,0,0,0,0,0,0.5159168,1.8298523,0.5741618,0,0,2.8577237,1.0713028,0,0,0.4441456
783,0.15256418,0,0,0.001031348,1.1048203,0,0,0,0,1.0557675,2.0823686,0,0,0,0.7354823,0,0,0,0,0,0.13646899,0,0,1.827689,0.19622472,0,0,0
784,0,0.37258598,0,0,0.64569724,0.83050513,0,1.4171861,0.4031624,0,1.7123044,0.71565974,0.27612263,0,0,0,1.7951269,0,0.53952676,0,1.2738682,1.7790741,0.8143016,0,0,0,0,0
785,0,0,0,0.15137123,0,0.41602173,0,0.38567662,2.0281363,6.6528063,3.2737064,0,1.65929,1.0049716,0,1.2799177,0,1.2434258,0.661125,1.5752395,0,0,0,0,0,0,0.66960967,0
786,0.3192327,0,0,0,0,0.35957548,0.48745278,0,1.8981346,1.58819,0,1.4362106,0,0.22551318,0,0.40458992,0,0,0,0.07214031,0.30457819,0,0,0,0,0,9.850872,0
787,0.25714025,0.025142627,0,0,0.32467967,0,0.7792001,0,0,0,6.9262295,0,1.065617,0,0.1489886,0.16375037,0,0.25570923,1.5665123,0,0,0,0,3.0536792,0.4148389,0.3670635,0,1.2416573
788,0,0,0.104975805,0,0,1.2447067,0.2728995,0.22632778,0,0,0,0,0,0,2.041492,0,1.3331667,0.53882855,0,0.6253252,0,0.03556026,1.46885,0,0.005965431,0.06795093,0.6652725,0
789,1.3216078,0,0,0.3016726,0,0,0.5404725,0,0.28342968,3.4813778,0,0,0.5428551,0,0,0,0,0.20419537,0.7598584,0,0,0,0.5504294,0,1.616434,0,0,0
790,0,0,0.031319957,0,0.21381365,0,0,0.47197086,0.7911394,1.7623689,0,0,0,0.12755693,0,0,0.5620273,0,0,0,0,0,0.54846585,4.1417837,0,0,0,0.18029536
791,0,0,0,1.3160129,0.7434774,0,0,0,0,0,0.5351142,0.97120637,0.84841496,0.9111758,0,0,0,0.18697001,0,0.38816607,0.75613916,0.64943117,1.4514765,0,0,0.7087958,0,0
792,0,0.8798592,0,0,0,0,0.4480118,2.1649456,0,0.7124893,0,0,1.0703127,0.36077672,0,0,0,0,0,0,0,0,2.3423028,0,0.5212055,0,0,0.18680367
793,2.017248,0,0,0,0.80076295,0,0,0,0,0,0,0,0.9529221,0,0.4971127,0,1.8000728,0.40258214,0,0,1.7619634,0,0,0,1.2355429,0,0,0
794,0.07228022,2.4409962,0.8974675,0.61775464,0.63895667,0.5786164,0.11540953,0,1.9718469,0.85442454,2.4228623,0,0.09317834,0.1061914,0,0,0,0,0,1.125183,0,0,0,5.670069,1.5733647,2.9982972,1.294107,1.1117655
795,0.18259779,0,0.1538001,0,0,0,0,0,0,0.19947436,0,0,0,0,0,0,0,0.387939,0.43145898,0,0,0,3.6696074,0.9503028,0,0.40951458,0,0.4600311
796,1.0128434,0,1.7341529,0,0,1.0474732,0,0,0,1.4214628,4.87501,0,0,1.1479158,0.4731162,0,0,0,0,0.2354283,0.9465808,0,0,0.07125443,1.4600453,0,0,0
797,0,0,0.7387948,0,0,0.6871647,0,0.46804908,0,0.17136647,0,0,0,0.16524275,0.88772714,0,0,1.3715987,0,2.0653942,0.29125383,0,0,0,0,0,2.28869,1.3807608
798,0,0,0.1234792,2.1341155,0,0,0,0,0,0,3.6026201,0,0.20347749,0,0,0.45965093,0.95530254,0,0.17314804,0,0.26885054,2.6718817,0,0,0,0,0,0
799,0,0,1.8558185,0.60906506,0.25408518,1.5881716,0,0.008652302,0,3.3750732,1.993605,0,0.65607494,0,0,1.9193656,0.38999727,0.17011428,0,0.55447257,0,4.161399,0.14679435,0,0,0,0,1.1087794
800,1.116206,0,0,0,0.47966108,1.7367793,0,0,0,0.25978848,3.5664515,0.6494694,0.9074983,0,0.04662876,0,0,0,1.891839,0,0,0.23981665,0,0,0,0.58504295,0,0.0482655
801,0,0,0,0.832956,0,0,0.10970994,0,0,0,0.7373337,1.1741788,0,0,0,0.6992897,0,0,2.3553684,0,0.9579844,0,0,0,1.7185189,0,0,0
802,0,1.3262509,0.09790698,0,0,0,0.066003464,0,0,0.49622288,0,0.47408882,0.17856844,0,0.31062105,0.21277992,0.28517333,0,0.26764753,0,0,0.19067088,1.4174072,0,0,0,0,0
803,0,0,0.2643191,0,0,0,0,0,0,1.5212502,0,0,0,2.4132326,0,0.7245307,0,0,0.15305927,0,0.41761875,9.580778,0.47610295,0,0,0.7689465,2.3004854,0
804,0,0,1.2489816,0,0,0,0,0,0,0,0,0,0,0,0.9568126,0,0,0,0,0,0,0,3.2615602,0,0,0.61205184,0,0
805,0,1.1826658,0,0,0.47546884,0,0,0,0,0,0.028349387,0,0,0,0.68315554,0,0,0,0,0,1.0348448,0,0,1.4710941,0,1.6503102,0,0
806,0.49176368,0.21626385,0.062682666,0,0,0,0,0,0,0.03704981,0,0.55671614,0,0,0,0,0.78668916,0,0,0,0,2.7261999,0,0,0,0,0,0
807,0,0.03645594,0.097076595,0,0,0,0,1.1599438,0,1.7064221,0,0,0,0,0,0,0.4641669,0,0.22238752,0,0,0,0.19500802,4.269191,0,0,0,0
808,0,0,0.6209403,0.16045019,1.1632357,0.26341024,0.07549108,0.5285216,0.48130202,0,5.7132397,0.19579677,0,0,0,0.68409055,1.7389715,0,0,0.30093947,0,0,2.6627407,0,0.3968072,0,0.5718512,1.2627028
809,0,0,0.6569947,0,1.7397865,0,0.40605977,0,2.09974,0,0,0,0,0,0,0,0,0,1.5107523,0,0,0,0.85252494,0,0,1.4631119,1.7099109,0
810,0,1.8946174,0,1.3105121,0,0,0,0,0.45301875,0,2.4265485,0,1.4011679,0,0,0,1.6873327,0,1.5545838,0,0,0,3.307583,4.9875774,0,1.3092326,0.2661302,0
811,0,0,0,0,0,1.7609996,0.32858202,0,0,0.90433437,0,0,0,0,0,0,1.797613,1.8576466,0,0,1.4202259,0,0,0,0,0,2.4086466,0
812,0,0,0.72666734,0,0,0,0,0,0,0.3564634,0.16459985,1.063487,0,0.07791408,0,0.8818653,0.63763165,2.3532708,0.46294582,1.8584841,0,1.4212692,0,0,0,0,0,0.92722464
813,0,0,0,0.3937337,0.064988516,0.93401045,0.13825598,0,0,2.0439718,2.365048,0,0,0.39768913,1.2824562,0,0.3562145,0,0,0.9944836,0,3.9540517,0,0,0,1.5105239,0,0
814,0,0.9127428,0,0,0.25226685,0,1.0537058,1.1594833,0.013799022,0,0,0,1.1301221,0,0.9467121,0.35662884,0,0.30340183,0,0,0,1.4822202,0,2.474862,0.7453689,0,0.5646311,0
815,0,0.3023102,0,1.3266501,0.1817623,0,0,1.6137134,0.3249256,0.75724584,0,0.043649536,0,0,0,0,0,0.06370039,0,0,0,0,0,0.29833892,0,0,0,0.5638531
816,0,0,0,0.55343914,0,0.4144076,0,0,0.17243375,1.2453282,0,0,0,0,2.1817536,0,0,0,0.6410536,0.067766845,1.949078,3.6997292,0.33308136,0,0,0.99447006,0,0
817,0.16503355,0,0,0,0,0,0,1.2661471,0.33484823,0.35114223,0.27251458,0,0,0.21261539,0.29664302,0,0,0.742629,0.6119524,0,0.6510787,0.6711771,0.1475425,0,0.43271393,0.5940468,0,0.27851915
818,0.4819619,0,0.81171703,0,0,0,0.05213363,0,0,0,1.0223871,0,0,0,0,0,0,0,0,0.13217887,0.20409414,12.013758,0.06392039,2.7524562,0,0,0,0.061454616
819,0,0,0,0,0.09139801,1.9439646,0.95930296,0,0,0,0,2.721989,0,0,0.4292162,0,0.66435033,0,0,0,0,0,0,0,0.11943213,0,0,0
820,1.6694121,0,1.5811789,0,0,0,0,0,0,0.018485125,1.608244,0,0,2.2490275,0,0.95512956,0,0.93930995,0,0,0,9.533579,0,0,0.8276378,0,2.3723412,0.3017021
821,0,1.0035549,0,0.94547004,0,0,0,3.800357,0.14518014,0,0,0,0.05948912,0,0.4930625,0.43714285,0,0,0,0,0.7676797,0,0,0,0.40936896,0,1.3423486,0
822,0,0,0,0.10811388,0.62771714,0,0,0,0,1.0874422,0,0.35485962,1.2230515,1.3851488,0.8104417,0,0.9774316,0,0,0,0.88836795,0,0.4588579,0,0.5667382,0,0,0
823,1.5852095,0,0.7242614,0,0,0,0.8010342,1.0796365,0.31446323,0,1.5493749,0,0,0,0,0,0,0.07025554,0.08780893,2.7773628,0.8193631,0,0,2.5284898,0,0,0,0
824,0,0,0,0,0,0,0.52846694,0,0,0,0,0,0.017046344,0.32942182,0.76160866,0,0,0.009857517,0.18339375,0,0.08458142,0,0,0,0,2.3656108,5.144114,0
825,0,0,0,0,0,0,0,0,0,0,0,0,0.41880932,0,0.66942906,2.0057065,0.29620805,0.16837844,0.75728667,2.0375738,0,0,0.7662098,0,0,1.5147132,0,0
826,0.8961807,1.1710603,0,0,0,0,0,0,0,0,3.771678,0.06352987,0,0,0.7042522,0,0,0,0,0,1.7268832,1.2775409,1.0370697,4.433014,0.6524027,2.345652,0.9098699,0
827,0.22336861,0,0,0,0,0.53344864,0,0.64875734,0,5.905198,0,0.13358021,0.8506883,0.4808772,0,0,0.9605117,0,0,1.0078928,1.7555001,5.9326034,0,0.44792858,0,0,0,0
828,0.65037924,0,0,0,0.2598297,0.5802217,0.97101057,0,0,0,1.067128,0,0,0.37291786,0.5350436,0,0,0.5887708,0,1.1680127,1.6397725,0,0,5.640214,0,0,0,0.24971646
829,0.40324005,0,0,0,0.745352,0,0,0,0,0,0.22531676,0,0,0,0,2.0513673,0.000636404,0,0,0.36138526,0,3.7674015,0.21105221,1.5362545,0.32820547,0.62208676,0,0
830,0,0.24257565,0.8902101,0.41945392,0.29517773,0,0,0.3449712,0,2.819868,0,0.59125966,0,0,1.0925117,0,0.71744233,0.21591702,0,0.6848828,1.0630418,0,0.2782897,0,0,0,0.6654238,1.674006
831,0,0,0,0,0.19750334,0,0,0,0,0,0,0,1.0750368,1.4898608,0.20139822,0.87128425,0,0.31952718,0,0.63789237,1.8086469,0.74002624,0,1.9872222,0,0,3.2749782,0.55304706
832,0,0,0,0.54499054,0,0,0.7652092,0.73119235,0,1.8638458,0,0,0,0,1.0053604,0,0,0,0.45103145,0,0,7.5285406,0,0,0.20241761,0.43622148,0,0.6835183
833,0,1.4368465,0,0,0.46467263,1.581118,0.065797396,0.14401327,0.4286892,1.3273225,2.729569,0,0.6064285,0,0,0,0.75901437,0,0.8245804,0,0.84798753,0,0,0,0.50864476,0.8805906,0,0
834,0,0,0.4258714,0.41362557,0,0,0.1969992,0,0,2.6715667,1.5011045,1.5792283,0.47837752,0,0.69385743,0,0,2.26426,0,0,1.2855737,0,0,2.58804,0.15072995,0,0,0.5299447
835,0.70106506,0,0,0,0,0,0,0,1.4861965,0,0.97913206,0.456823,0.13624845,0,0,0,0.6556046,0,0.47629613,0,0.6348251,4.071941,0,0,1.6755412,0,0,0.7947974
836,0,0,0,0,0,0,0.22323148,0,0,1.8459336,0,0,0,0,0,0,0,0,1.4610729,0,1.806545,0,0.19060859,0.34744623,0.044889048,0,2.9428408,1.1512223
837,0.58730483,0.17489041,0,0.9683273,0,0,0,0,0,0,0,0,0.049372323,0,0.2549093,0.28504446,0,0,1.8864996,0.22762093,0.42797548,0,0,6.333676,0.33843398,3.920361,1.3135753,1.3859339
838,0,0,0,0,0,0,0,2.3952773,0.33869126,0,2.05795,0,0.626344,0,0,1.6087041,0,0,0,0.5438709,0.4938009,0,0.084964745,0,0,0.038170423,0,0
839,0,0.15891854,1.339139,0,0,0.59788686,0,0,0,0,0,0.34129274,0,0,0,0,0.6635992,0,0,0,0,0,0,2.5534916,1.2043695,0.7939494,0,0
840,0.27385387,0,0,0.8238136,0.18910258,0,0,0.45098394,0,1.2942002,2.5211618,0.7062699,0,0.101986736,0,0,0,1.0102433,0,0.29903728,3.7164953,1.3399981,0,0,0,0,0,0.8819992
841,1.4769596,0,0.09817327,0,0,0,0,0,0.5542248,0,0,0.9299552,0,0.2209937,0.21487579,0,0,0,0.32410908,0,0.10924449,7.272507,0,0,1.8432865,1.0857627,0,0
842,0,0.99970037,0.32513544,0.10940682,0,1.6181113,0,0,0,0,0,0.085621476,1.2124404,0,0,0,0,0,0,1.4340277,0,0,1.504808,0,0,0,4.477083,0
843,0,0.4560412,0.042583525,0,0,0,0,0.35395253,2.2217777,0.9601568,0,0,0.48323956,0,0.5454287,0,0.8531451,0,1.0015507,0.41980043,0,2.9548297,0,0,0,0,0,4.581997
844,0,0.011380754,0,0.8606557,0.90489405,1.0613288,0.7488941,0,0,0,3.4049754,0,0,0,0,0.71090835,0,0,0,0,0.42851582,0,1.8588581,0,0,0,3.7446034,0
845,0.5057953,0,0,0,0,0.33289748,0,0,0,0.31726545,0,0,0.07246754,0,0,0.312149,0,0.7286334,0,0.36292902,1.6660142,1.0204153,0,0,0.69879335,0,3.3128724,0
846,0,0.09158705,0.82871854,0,0.09366545,0.02960149,0.98536724,0,0.9805285,0,0,0,0.5083999,0.21300016,0,0.19785014,0,0,0,0,1.6438434,5.1907997,0,0.9280456,0,0,0,1.2004919
847,0,0.47906414,1.504573,0.35325956,0.9561008,0,0,2.1283753,0,0,15.328948,0,0,0,0.47384697,0,0.6396529,0,0,0.009208722,0,1.8424636,0.15548052,0.6792978,0,0.36312547,1.708541,0
848,0,0.53878075,0,0,0.43594056,0,0.21608801,0.2963331,1.5333798,0,0,0,0,0.5674975,0,1.4235382,0.31700975,0,0,2.6366405,0,2.7862248,0.43780458,0,0.15458798,0.5271797,0,1.1059383
849,0,1.2881918,1.442506,0,0,0.34847412,0.122985385,0,0,0,0,1.0770857,0.25598374,0,0.6433745,0,0,0,1.0822994,0.2871736,1.7309811,0,0,0.9661331,1.0471908,1.5095773,1.7711666,2.9023974
850,0.18997136,0,0.12570949,0,0.050025564,0,0.52154714,0,0,0,0,0,0,1.1712906,0.38693392,0,1.3874601,0.06292025,0.48708835,0,1.3445162,5.1952996,2.7161446,0,0,0,0,0
851,0.2078938,0,0,0.19058277,0.04947623,0.93889207,0,0,2.8675263,1.2297448,3.4739077,1.047225,0,0,0,0.006477774,0,0.50091666,0,0.23330094,0,8.22389,0,0.000913584,0,0,3.8670106,0
852,0,0,0.39794594,1.529196,0.62257457,0,0.10896685,1.4105681,0,1.5077889,0,0.008939424,1.3499781,0,0,0.07568012,0,0,0,0,0,2.994705,0.32890552,0,0,0,0,0.64955705
853,0,0.04088605,0.7781114,0,0,0,0,0,0,1.2182009,0,0,0,1.3560537,0,0,0,0,0.95672375,2.0981097,0,0,2.270192,0,0.9591078,0.15679339,0.49490812,0
854,0,0.6411134,0.9807967,0,0,0.5805401,0.24651386,1.1574202,0.79812276,2.740697,0.016125817,1.0386454,0,0,0,0,0,0,0,0.5237097,0,0,0.20361273,0.32491615,0,0,0,0
855,0.08144024,0,0,0.33088702,0,1.0588984,0.7059435,0,0.71864563,0,2.8075557,0.26412317,0.9053664,0,2.39478,0.05556443,2.3730907,0.4519564,0,0,0.8345668,0.27921042,0.33293313,0.35945347,0.7878666,0,3.193165,0
856,0,0.3380064,1.6897011,1.7118223,1.142178,0,0.67043835,1.5717423,0,0,0,0,0,0,0,1.6459038,0.26484403,0,0.95285296,0,1.9287163,0,0,0,1.4278411,0,0.87934685,1.5296706
857,0,0,0,0,0,0.6099507,1.4300919,0.05450426,0.37941116,0,2.7482166,0,0.53136575,0,0,0,0,0.53570396,0,0,0,3.418138,1.6972469,0.7205147,0,1.0214043,0,0.78545624
858,0.9693086,0,0,0,0,0,0,0,0,0,0,0.8980258,0.9430041,0.09208722,1.5982375,0,0,0.29318503,0.13154423,0,1.1644995,0,0,5.796608,0,0,0,1.3401678
859,0.39298308,1.5077915,0,0,0,1.675931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1810828,0,0,0,0,0,0,0
860,0.3883171,0,1.2030195,0.47150964,0,0.20073397,0,0,0,0,1.5698183,0,0,0.32091126,0,0,0,1.8242787,0.7194125,0,0.5401555,0,0,0,0,1.1107136,0,0
861,0,0,0,0,0,0,0.941861,0,0,1.6437724,0,0,0,0,0.62988347,0,1.0274998,0,0,0,0.9269394,0,0,0,2.6682625,0,2.9690056,1.0048264
862,0,0,0,0.043626603,0.7544271,0,0,0,0.43952182,4.5248756,1.4525284,0,0,0.44894844,0,0,1.4624352,0,0,0,0,0.71323454,1.1677157,2.3018723,0,0,0,0
863,0,0.70664835,0.7528336,2.0575778,0,0,0,0.665381,0.44265446,0,0,0,0,0,0,0,0.39470515,0,0.92870474,0,0,0,0,0,0,0.031499904,0.9153866,0.16407122
864,1.534492,0,0,0,1.2148341,0,0.5477572,0,0,0,0,1.521936,0.1386313,0,0,0.26525098,0,0.024939064,0,1.3100886,0,0,0,0,0,0,0.8648682,0.592045
865,0,0,0.617739,0.7008339,0,0,1.1232269,0,0,0,0,0,0.9563147,0.41193843,0,0,0.064781405,0,0,0,0,0,0,0,0,0,1.4425082,1.5268422
866,0.28181136,0,0,0,0.89217114,0,0,0,0.07790547,0,6.0206265,0.32923248,0.6948907,0,0,0.3099985,0,0.080168165,0,0,0,5.537347,0,0,0,0,0,0
867,0,1.1133403,1.3066968,0,0,0,0,0.92072004,1.6459371,3.8679764,0,0,0,0.39082065,0.9879852,0.21999449,0,0,0.097081386,0.075270295,0,0,0,0,0.8128154,0.38752553,0,0
868,1.0764962,0,0.77845407,1.4554439,0,0,0,0,0,0.33892813,0,0,0,0.84207875,0.386741,1.5200621,0,0,0,0,0,5.3749013,0,0.5702654,0,1.1135914,0.7262846,0.7298753
869,1.0494672,0,0.31098628,0.62347144,0,0,0,1.0291481,0,0,0,0,0.6365292,0.088231154,0,0.0506943,0,0.62017,1.156439,1.1647943,1.4240259,1.0087191,0.31729537,0,0,2.096142,0,0
870,0,0,0,0,0,0,0,0.6861751,0.97602755,1.8422982,0,0.91973764,0.13403745,0,0,0.17335023,0,0,0.1983181,0,0,0,0,0,0,0.43803537,0,1.6249499
871,0.61495507,0.73813576,0.86980003,0,0,0,0,0.2487188,0,0,2.797126,0,0.32900605,0,0,0,0,0,0,0.32126093,0,0,0.6171128,0,0,0,0,1.5407355
872,0,0,0,0,0,1.1016898,0,0,0,0,4.0425754,0,0,1.8277754,0,0,0,0,0,0.08007906,0.50788957,0,0,1.7413563,1.0641025,0,0,0
873,0.8291294,0,0,0,0.40919438,1.32086,0.18589233,0,0,0,1.1149554,0.34399372,2.1093569,0,1.0148659,0,0,0,0.29736286,0,0,0,0.779696,0,0,0,0,0
874,0,0.49914104,0.81661576,0.008756247,0,0.043092694,1.7332522,0,0,0,0.61352575,0.015402764,0.69466525,0.08970009,0,0,0,0,1.2277223,0.40357178,0,0,0,0,0.6593846,0,2.5464494,0
875,0,0.44105107,0,0,0,0,0.17335926,0,0.08291928,0,0,0,0,0.13204461,0.5253731,0,0.87056875,0.0679488,0,0,0,0,0,1.6973916,0.32074937,1.203492,3.1596942,0
