x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030
877,0.15838486,1.0512081,0.30728287,1.7236209,0,0,0,0,1.4395881,0.3180674,0,0.43514627,0,1.495805,1.607287,0,1.2767158,0,3.6034696,0,0,4.6145577,0.3108277,1.1477963,0,0,0,3.265014,0.2964387,0,0
878,0,0,0.5995552,0,1.9884406,0,0,0.8771977,0.07901275,0,0,0.58937997,0,0,0.93330145,0.84252113,0,0,0,0,0,0,0.91462386,0.8565106,0,1.0983346,0,0,1.294295,0,0
879,0.8330116,2.1402755,0,0,0,0,0,1.1963993,1.3194857,0,0,0.040163036,1.7478924,0,3.6080556,0,0,0,0,0.68312573,0,0,0.8934709,0,2.3269165,0,0.10743716,0,0,0,1.1339769
880,0,0,0,0,0,1.0165926,0.28769445,0,0,1.0330561,0,0,1.3701805,0,0.13203733,0,0.46915388,8.600175,0,1.5908976,0.29523385,10.625074,0,0,0,1.6326597,0,2.2568707,0,0,2.5641265
881,0.8997963,0,0,0,0,0.26709354,1.2668004,0.14712419,0,0.6501107,0,0,0,0,2.302445,0,2.3981225,1.0915087,0,0,0,3.0817955,0,2.3781288,0,0,0.7099362,2.9990063,0,0,0
882,0.5168969,0,3.1764758,1.7577139,0,0,0,0.40534028,0.7162027,0,0,0,0,0,2.3857546,0.43749225,0,1.4396156,0.0410404,0,0.69363236,10.807877,0,0,0,0,0,0,0,0,0
883,0.5687107,1.6155005,0,0,0,1.4029404,0,2.2554386,0,0.8815147,2.1411147,0,0,0,0,0.048760746,1.3932488,2.3064566,0.44844306,0,0.5260696,4.6722555,0,0,1.5615555,5.1102195,0,0,0,0,2.935719
884,3.6983092,0.4455713,0,0,1.3822999,0.056964446,0,0.66497636,0,0.38915455,1.4027922,0,0,7.190342,1.6572793,0,0.4558397,0,0,0,0.6433567,0.09887799,0,0,0,0,0.40437663,1.9498602,0,0,0
885,0.14587371,0,0,0,0,0.29642478,0,0,0,0,0,0,1.9026724,0,1.6968093,0,0,0,0.40861192,2.1129386,0,0,0,0,0,1.2228947,0.29507717,0,1.5166599,0,0
886,0.8441274,0,0,0,1.0662626,0.63378423,0.0741605,0.39430422,0,0,1.6944293,0.19962583,0,0.9814802,2.2136128,0,0,0,0,0.34582937,0,0,1.5175836,0.6843983,0,0,0,1.3478343,0,0,0
887,0.43612975,0,0.4357669,0.6154271,0.65352786,0,0,0,0,0,0.030329369,0,0,0,0.3081848,0,0,0,0,0.4018715,0,0,0,0.075056165,0.8678488,0,2.1373177,0,0,0,0
888,1.97883,0,0.43172696,2.5134065,1.9561521,0,3.4033337,0.6540637,0,0,2.2772026,0,0.7586733,0,5.69544,0,0,1.4017601,0,0.13111463,0,0,0,0.55424803,0.45872492,0,1.317661,0,0,0,0
889,0,1.7428514,0,0,0,0,0,1.8162416,0,1.6854113,0,0,1.3377852,1.3498526,1.182811,0.04992254,0,0,0,0,0,8.8952055,0,1.3382827,0,0.5221659,0,0,0,1.5748521,1.5322828
890,0,0,0,2.1822019,0,0,2.8808682,1.8453537,0,0,0,0.33550414,0.54270625,1.7434002,1.0746558,0,2.3529642,2.0221858,0,0,0,0,1.8002756,0,0.7711068,2.646831,0.36005655,4.5656266,0,0,0
891,0,0,0,0,0.34283185,0,0,0,1.3557965,1.2175831,0,0,0.07258496,0,0.005143561,0,0,0.3264299,0,2.1595738,0.31875977,9.345641,0.79373026,0,0.81368506,0,0,1.4372988,0,0,4.324743
892,0,0,0,0,0,1.2604253,1.1500487,0.9011767,0,0,0.39382422,0,0,0,1.0318979,0.798962,0,0,1.0315598,0.28237,0.7953754,0,0,0,0,0,0,1.6985898,2.0921152,0,0
893,2.0675993,0,0,0.61086184,0,0.21370825,0,0,0.41485953,0.9383275,0,0.21482001,0.87557185,0,6.5533657,0,0,0,0,0,0,2.1687562,1.2090937,0,5.7416606,0,0,0,0,0,0
894,0,0,0,1.2969975,0,0.73623073,1.437591,0,0,0.34814692,0,0,0,0.4693558,0,2.1406865,0,0,0,0,0,4.046238,0,0,0,0,0,0,0,5.545342,3.6475039
895,0,0,1.6306034,0,0.05323682,0,0,0,0.333326,0,0,0.36731768,0,2.2291212,2.9157999,0.6290736,0,0,1.2870215,0.35839817,0,9.662454,0,0,1.5263333,5.100299,0,0,0.68602306,5.5313416,0.340122
896,0,2.8405755,1.1459017,1.6419014,0,1.5202668,0,0.6033495,1.4771485,0,0,0,0,0,0,0.7437685,0,0,0.14927034,0.1484974,0.29994705,0,0.8103266,0,0,0,0.65128076,0,0,1.9114256,1.1963089
897,1.2184801,0,0,0,0,0,0,0,0.10531603,0,0,0.7528012,0.038050666,0,2.766954,0,0,0,0,1.705219,0,2.1019669,0,1.0139298,1.7134333,1.7385737,0,1.3643067,0,0,0.23949414
898,0.37180012,0,0,0,0.31407622,0.5198872,0.411426,1.825935,0.46700183,1.9423478,0,0,0,0.47427478,1.4877021,1.1976333,0,0,0,0.56406224,0.3061264,0,0,0,1.0256772,2.8409257,0.09933772,6.2648177,0,1.6744593,0
899,0,1.3294678,0.4671486,1.4537514,0.57917094,0,0,0,0,0.026820933,0.38221082,0,0,0.5970995,1.5362045,0,1.1087029,0,0,1.4307647,0,0,0,0.15028356,0.31283775,0,0,0,0,6.5814795,1.83981
900,0,0,0,0.31844473,1.1154734,0.1796023,0,0,0,0,0,0.6203815,1.856656,0,1.1994193,1.4460323,2.3816643,0,0.8701664,0.6733604,0,0,1.2635155,0,0,0.73817265,0,0,0,0,4.1327386
901,0,0.5759511,0,0.015782472,0,1.0764151,0.019766549,0,0,0,0,0,0,0.09055709,0.40152818,0,5.0073495,0.36236018,0,0,0,0,1.2075803,0,0,0.6620772,0,5.0771637,0,0,0
902,0,1.1606624,0,0,0.8226194,0,0,0.98135316,0.27450848,0,0,0.30927578,0,0,0,2.843443,0,11.641335,0.25059035,0.32853997,1.0447394,2.6044567,0,0.61304677,0,0,0,0,9.982092,10.519034,1.9371823
903,0.051413,0.5269097,1.0220718,0,0,0,1.3460813,0,0.3958022,1.7338454,5.3434606,0.71301824,0,0,0,0.99036115,0,0.64881724,0,0,0.24536619,1.2825518,0,0,0,0,0,2.4453187,0,0,3.890308
904,0.6268215,0,0,0,0,0,0.777253,0,0,1.1287991,0,3.472047,1.1855859,0.5769348,5.2199497,0,0,3.9900467,1.7973375,0,2.5010178,0,0,2.089679,1.5695884,0,0,2.8061786,0,0,2.2340784
905,0.48168036,0,0,0,0,0,0,0.26748648,0,0,0,0,0,0.08542855,0,0.82936,0,0,0,1.0885035,0,0,0,0,0.38791975,0,0,3.988496,0,0,6.590084
906,0,2.254824,0,0,0,0,0,0,0,0,0,0.7456265,0,0,0.64870995,0.44867513,0,4.2209706,0,0.59169716,0,0,0,1.2276629,0.63208306,0,0,1.962041,1.272007,0,0
907,0.079171345,0.87008756,0,0.78172135,0,0,0,1.0150119,1.0576372,0.90970445,2.2788947,0.072783805,0.86341375,0,0,0,1.9881786,0,0.6224354,1.932703,0.2781045,0,0,0,0,0,1.9798086,4.779063,0,0.8763295,0
908,0.505046,0.4963653,4.3373356,0,0,2.2926269,0.14996147,1.3010443,2.4894068,0.72759575,0,0,1.2688956,0,0,0.47513634,1.9247508,1.2193543,0.55260396,0.23269913,0.781082,0,0,0,4.4970713,2.7735212,0,0,1.8489281,0,0
909,0,0,0,0,1.1072409,0,0,0,0,0,0,0,0,0,0,0,2.0251904,5.124244,0,0,0,0,1.1561211,0.48680496,0,1.0660894,0.70785135,0,0,1.981645,1.5605173
910,0,0,0,1.4214668,0,0,0,0,0,0.24551788,2.1538868,0,0,0,0,0,0,0,0,0.30607042,0.6170296,0.6875593,0,0,0,1.3096133,1.7460237,0.8277795,0,0,0
911,0,0,0,0.034681585,0,0,0.30316448,0,0.7097108,0,0,0,0.63972455,0,1.4029849,1.6097364,0.60911375,0,0,0,0,2.585104,0,0.23212977,4.1777673,1.4073688,0,0,0,3.165232,0
912,0,1.1041623,3.0808756,3.7159553,1.3709352,0,1.9465361,0,0.8886532,0,0.22885515,0,2.1436436,0,0,0,0,0,0,0,0.04972303,0,0,0,0,0.101775825,2.1709979,0,3.7213602,0,0
913,1.2805232,0,0,0,0,0,0,0.3341254,0,0,0.53036547,0,0,1.7041547,2.1412404,3.7802837,0,3.119103,0,0.8600276,2.1531627,1.0960206,0.21667098,0,0,1.3069559,0,0,0.5787128,0,3.8633194
914,0.08854709,0,0,0,0.86953837,0.24883185,0,0,0,0,0.377444,1.7307475,0,0,0,0,0,0.5136218,1.7446977,0.72758096,0,0.103651226,0.30665186,0,0,0,0.70664495,0,0,0,0
915,0,0,1.9009398,0,0.6724932,0,0,0.70875156,0,0,2.0553646,0.12937307,1.978956,0,0,0.4067511,0,0,2.8646274,0,0.9412796,0,0,0,0,0,0,1.0325125,3.3205779,0.95585865,0
916,0,0.7877163,0,0.04593368,1.4843411,0,0.10922369,0,1.0626522,1.8614981,0,0,0,0,0,0.19543102,3.1236649,0,0,0,0,0,0,1.1943493,0,0,0,0,0,0,0
917,0.593225,0,1.7671005,0,0,0,0,0,1.0652287,2.1320682,0,0,2.1798012,2.5394053,0,0,0,0.7294848,0,0,0,0,0,0.47115976,5.4688525,0,0,0,0,0,0
918,0,0,0.54436517,0,0.8352011,0,0.03099885,0.6901398,1.7100346,0.17588876,0,0,0,4.278315,0,0,0,0,0,0,0.26932016,2.4681695,0,0,0,2.66126,0,0,1.3742589,0,0
919,0,0,1.6223321,0,0,2.2092247,2.8055418,0,2.6195836,1.9787924,2.4890587,0,0,0,0,0.92061305,0,0,0,0,1.7481939,0,2.3963964,0,0,0,0,0,1.1795648,0,1.1647043
920,0,1.1397144,0,0,1.6991715,1.0468876,0.1477187,0.18071517,0,0.003320372,0,0.74242944,0,1.438378,0,0,0,0.7589127,0.35091943,0,0,5.5676494,0.95541555,0,0,0,0,0,0,0,0
921,0,0,0.31654918,3.8861566,0,0,0,0.119579114,0,0,0,0.1725512,0,0,0,0,0,0,0.24933702,0.9525665,0,3.180446,0,0.49412295,1.6958287,5.4806213,0.4516677,0,0,0,0
922,0,0.8706656,0,0.81491214,0,0.3127453,0.65685904,0,0,0.21116559,0.43246165,1.4277381,0,0,0,0,0,0,0,0,0.55234367,0,0.70736784,0,0,0.66450757,0,0.42188913,1.1989224,5.306874,0
923,0.45786762,0,0.85686195,0,0.21042953,0,0,1.5688789,0,0,0,0,4.867369,0,0,1.1025054,1.4148017,0,1.3686153,0,0,5.368128,0,0,0,0,1.0284278,0,0,0.7106145,0
924,0.61555344,0.7125717,0,0,0,0,0,0.9354577,0,0,0,0.12955967,0.08657395,2.832948,1.7848767,0,0,0,0,0,0,0,0,0,0,0,0.5009898,0,0,0.14644787,0.02340955
925,0,0,0,0,1.064894,0,0,0,0.9694657,0,0,0,0,3.1630278,1.7427655,1.6990701,0,5.748278,1.793064,1.4473392,0.64290136,0,0,0,0,0,0,0,0,0,1.3963493
926,3.1893518,2.8512547,0,0,1.558238,0,0.14550985,0,0,0,0,1.3473748,0,1.4736884,0.0944861,0.9343202,1.4331604,0,0,0,0,0,0,0.96916574,0.7842138,0,0,0,0,0,1.4376502
927,0,0,0,0.6859029,0,0,0,0,0,0,0,0.469798,1.9065036,0.675253,0,0,0,0,0.031056592,1.2414039,0,0,0.24284542,0,0,0,0.27478173,0,0,0.14341986,2.518132
928,0,0,4.8650284,0,0,0.081012025,0,0.85678846,0,0,0.26370424,1.0555477,0,1.134163,0,0,3.5033782,3.3978374,0,0,1.1635932,0,0,0,0,0.35125715,0,3.9374187,0,0,0
929,0.08866367,0,0,2.1656437,1.4613789,1.0045393,0,0,0,0.35143754,0.6658955,0.3310723,0.55412316,0.39658043,0.18595985,0,1.6569698,0.7207831,1.322617,0,0.14571258,0,0,0,2.2967756,3.0180662,0.7827578,0.9481376,0,0,0
930,0.99409795,0,0.43031096,0,0,0,0.09207571,0,0,0,0,0,0.95610934,0,0.12567623,0,5.3775973,0,0,0,0,0,0,0,0,0,1.6036209,0,2.241589,0,0
931,1.0510938,0,0,0,0.7239205,2.8405764,1.4442291,0,0,0.4784805,0.19494677,2.0772412,0.00693061,0,0.40542582,0,0.003856903,0,0,0,0,3.3980973,0,0.36364076,0,1.5499637,0.48067924,0,1.6732436,2.984413,0
932,0,0.029741615,0,2.6751032,0.8903004,0,0,0.8388461,0,0,0,0.86914116,0,4.02852,1.8266877,0,0,1.6805822,0,0.84037185,2.9103107,0,1.6793504,0,1.9397484,0,0.54144526,1.6229644,0,0,3.3950667
933,1.3290731,0.89716595,1.6083194,0.36683476,0,0.96499497,0,0.2280514,1.3667122,0.8049742,1.94366,1.0835079,0,3.7313538,0,0,0.55440134,1.5965091,0,0,0,0,0.5702812,0,0,0,1.196949,0.51105005,0,5.9745307,0
934,0,1.1500725,2.0294669,0.082620375,1.7500942,0,0,0,0,0,0,0,0.20780452,0,0,0,0,10.958146,0,0.2471889,0,0,0.49568057,0,0,1.8938802,0,2.0590103,0,0,1.6395048
935,0,0,0.5258552,0,0.010782809,0,0.7050901,0,0.91718006,1.0554354,0,0,2.9156985,0,0,0,0,0,0,0.16593963,0,0,0,0,6.598633,0,0,1.8119392,0,0,0
936,0,0,0,0,0,0,0.14115407,0,0,0,0,1.7254618,0,0,1.7667173,0.1918181,0,0,0.044216964,0,0.4491692,0,0,1.6373284,0,2.6453779,0.8422253,0,0.19542544,0,0
937,0.2620938,0,0,0,0,0,0.34155074,0.17729464,0,0,0,0,0,0,0.08461902,0.09847042,0,0,0,0,0.6078187,2.4171226,0.8785791,0,0.26250365,2.9682422,0,0,3.5096998,0,4.7846045
938,0,0.5140699,0,1.5421323,0,0.8361274,0,0,0,1.0635067,0,0,0,0,0,1.0050689,0,0,0,1.0486604,0,0,0,0,0,0,0,0,0,0.77665865,4.5709968
939,0,0,0,0.20876756,0,0,0,1.6549203,3.8400834,0,0,0,0.6079021,0,0.43745112,0.44450063,3.0753138,3.8925595,0.8999655,0,0,2.0074577,1.9875069,0,2.1177304,0,0,5.0571666,0.5075396,1.1071546,0
940,0,0,0,0,0.125708,0,0,0,0,0,0,0,0,0,0,1.1180155,0,0,0,0,0.8590752,0,0,2.2302444,0,1.5533955,0,0,0.3118426,0,0
941,0,0,0,0.41899386,0.20051146,0,0.68486863,1.7178917,0,0,2.7036881,1.5054756,0,3.3644075,0,0,0.63686043,0,0,0.1767102,0,0,0.91191864,0,9.770184,5.5992875,0,0,0,0,0
942,0.327597,0,0,0,0,0,0.6962749,0,0.449531,0,0,0,1.0981067,0.6808493,0,0.5333703,0,0,0,0,0,0,0.4682366,0,0,0,0,0,0,0,0
943,0.16733728,0,0.12043439,0,0.95377237,0,0.5733831,0,0,0,0.8818192,0,1.8735089,0,0,0,2.3614788,0,0,0.9420357,0,2.3338208,0,0,0,0,0.077574074,4.4478517,0,1.0640508,0
944,0,0.43025175,0,0,0,0,0.11678467,0,0,0,3.550198,0,0,2.220583,2.6271725,0,0,0,0,0,0,0,0.47877568,0,2.711604,5.293861,0,5.673433,1.3079659,0,0.2779572
945,0.35251558,0,0,0,0,1.224117,0,0.8800468,0,0,0,0,1.4421496,0,1.5891819,0,0,0,0,0,0,0,2.829087,0,5.4287825,0,0.6407299,4.512769,0,0.6875927,4.659452
946,0.136584,0,0.66115886,2.53173,0,0,0,0,0.18178742,1.6430084,2.578924,0,0.766426,0,0.9317258,0,0,0,0,0,0,3.2792957,0,0.8219716,0,0.9702115,0,0,6.034941,1.5765618,0
947,1.217059,0,0,0,0,1.6916068,0.2894551,0,0,0.38785914,0,1.3323379,0,0,0,0.2916422,2.1379468,0,0,0,0,0,0,0.44419715,0,0,0.76354516,0,0,4.3352957,0
948,0.52060103,0.27868465,0,0.2926209,0,0,0,0,0,0,0.7057202,0,0,0,0,0,0,0,0,2.2459314,0.18756813,0,0,0,0.017360223,0,0,0.051014166,0.62404805,0,0.005282498
949,0,0,0,0,0,0,0,0,0,0,0.07137429,0.007404398,1.1815469,2.1338193,0.72634786,0,1.1231756,0,0,0,0,0,0.13457769,0,0,0,0,0,0,2.9369097,0
950,0,3.205552,2.2564676,0,0.95148003,1.734518,0.18461205,0,0,0,0,0,2.8509731,0,0,0,1.4548016,2.4693298,1.731509,0,0.4315319,0,1.7144077,0,1.4326241,2.48306,0,0,0,0,0.9909875
951,1.2525584,0,0,0.32575396,0.88874584,0,0,1.3840761,2.1500418,2.1244926,0,0,0,0,0,0,2.534359,0,1.1930267,0,0,0,0,0.5926007,0,0.23771134,0,0,1.3058777,0,0
952,0,1.0577939,1.1062151,0.3455833,0,0.9201548,0,1.2788196,1.0527654,0,2.8832886,0,4.67529,3.279478,0,1.5031697,0,0,0,0,0.8904405,0.87992084,0.9669817,0,0,0.80428976,0.85350853,0,0,0,1.2905631
953,0,1.3932587,1.7418258,0,0,0,0,0,0,0,0,0,0,1.256843,0,0,0.5601346,2.8821335,1.2132236,1.6028092,0,7.1438203,0,0,0,6.708173,0.57317084,0,0.75923526,7.419296,0
954,0,1.4235533,0,0,1.1634625,0,0,0,0,0,0,1.949144,0,0,0,0,0.8331818,0,0,0,0,0.9709963,1.5287409,0.75916106,2.702472,0.9479785,0,0,0,0,0
955,0,0,0,0,0,0,0,0.8649035,0.47777146,0.4706751,0.62924737,0,0,0.61594397,0,0,0,0,0,0.67826337,0,0,0,0,5.567871,0,0.52262473,0,0,0,0
956,1.1319207,0,0.6899277,0,0.024205647,1.7406197,1.3077297,0,0,0,1.3476378,0,0,0.92839843,0,0.80191535,0,3.260788,1.479076,0,0,1.6178652,0,0,0,0,1.9225389,0,0,0,3.6012423
957,0.93703055,0.36739832,2.8801403,0.3171635,0.62171996,0.5624086,0,1.4914103,0.9533826,0.714672,0,2.9690866,0,0,0.6478123,0,0,0,0,0,0,0,0,0,0,0,0,5.3703337,0,2.8290703,5.0238557
958,0.696665,0,0,0,0.324032,0.22762236,0,0,0,0,0,0,0,1.331298,0.9957192,0,1.0655613,1.2802352,0.46446365,0,0,0,0.5744769,1.2826679,0,0,1.6015348,0,0,1.441197,4.8988533
959,1.4305478,0.13798255,0,0,0,0,0,0,0,0,0,0,0,2.4947698,0,0,0,0,0,0,1.515554,7.009079,0,0.6195017,0,0,0,5.4572015,3.830744,0,0
960,0,0,0,0,0,0,0,0.22703579,0,0.4168907,0,0,0,0,0,0,0,5.5452385,0,0,0,0,0.8003116,0,0,0,0,0,0,2.9890397,0.23307022
961,2.0604997,2.2528417,0.218126,0,0,2.1788337,3.686424,0,0,0,1.2018026,3.2412574,0,1.4034759,2.956003,0.23230913,0,0,1.0284983,0,0,0,0.91676915,0.25005645,0,0,0,0,1.2497789,4.863692,0
962,0,0,0,0,0,0,0.41766933,0,0.7200466,0,0.13060224,0.22075771,0,0,0,0,0,0,0,0.9186521,0.4259159,1.8768651,0,0,0,0,0,0,0,6.6412086,1.6734512
963,1.1455985,0,0,1.3117748,1.9223458,0.7398881,1.0075103,0,0,1.2066034,3.350366,0,0,0,1.6684195,0.82574326,0,0,0,0,0,0,0.6347003,0.8218517,0,0,0,0,2.2376099,0.40763596,0
964,0,0,0,0,0,0,0,0,0,0.5181546,0,0,0,0,0,0.51597077,0,0,0,1.593555,0,0,0,0,0,0,0,0,1.0599083,0,2.7016907
965,0,0,0,0,0,0,0.5436484,0,2.4408953,0,0,0.30876833,1.07977,0,0.365929,0.009443983,0.38733527,4.85311,1.810294,0,0,0,0,0.30613148,8.00465,0.5622542,1.2137301,0,0,2.5407498,0
966,0,0,0.36465162,0,0,0,0.4490012,1.6163038,0,0.26996386,0,0,0.21087098,0,0.7390223,0,2.5090666,5.625265,0,0,0,3.0876687,0,0,0,0.4351817,0.3188828,2.3347852,0.63610595,0,0
967,0,0,0,0,0.09496817,0,0,0,0,0,0,0,0.6793032,0,1.287347,0.715702,0,3.4738474,0,0.6567119,0,0,0,0,0,4.8780317,0,0,0,3.6673415,0
968,0.7798303,2.303614,1.2080138,1.4245852,0.84978527,0,0,0,0,0,0.105468005,2.3702447,1.9441648,0,1.2236719,0,0,0,0.35550177,1.1314465,1.269017,0,0.13410959,1.1135648,0,0,0,4.969026,0,3.7445564,0
969,0.70557153,1.5784672,0,1.2307642,0,1.4933959,0,1.069235,0.36228034,0.3008519,1.0068811,0,0,4.5257473,0.11268192,0,3.45283,0.31942698,0.5052043,0.11633059,1.4433905,0,0,0,2.6315005,0,0.2864144,0,1.9604274,0,0.53868395
970,2.2282424,0,0,4.209592,0.48157606,0,0,0,0,0.69982296,0,0,0.4953774,0,4.411563,0,2.138593,3.6965523,0,0,0,0,0,0.9447121,3.52791,0,0.18071938,0,3.9904382,0.1660972,0
971,0,0,0,0,1.147813,0,0,0,0.85208744,0,0,0,0,0,0,0,0,0,0.17313595,0,0.63465774,7.887454,0,0.26918006,0,2.6783032,0.99553066,0,0,3.7172942,0
972,1.2065504,2.1617942,0,0,0,0,2.045948,0.88098866,0,0,0.86809844,0,0.23265551,0.36324447,0.18623614,0,0,0,0,0.6828754,0.4814163,0.8778465,0,1.1306071,0,0,2.019349,0,3.856171,0,0
973,0.50735694,0,2.2080662,0,0,2.3982782,0,0,0,1.1293521,0,0,0.8922988,2.8312502,2.2828822,0,1.0445365,0,0,0,0,1.253129,0,0.3576865,1.3082578,4.753835,0,0,0,0,2.1557338
974,0,0,0,0.32607603,0,0,0,0,0,0.7570363,0,0,0,0,0,0,0.10625797,0,0,0,0.5958303,0,0,0.43766108,0,1.2670029,0,0,0,0,0
975,0,1.1493831,0,2.614065,0.8140697,0,0,0.062142998,0.13431723,1.7442349,0.5761615,0,0,0,1.460261,0,0,0,0.34403315,0,2.005165,0,0.65794647,1.6343915,0,0,0,4.295347,3.684567,1.1930552,0
976,0,0,0.47214222,0,0,0,0,0.43749982,1.6693717,0.3529712,0.94316536,0,0,0,0,0.4681989,0,0,0,0,0,2.4615018,2.0894542,0,0,0,0,1.2726797,0,0,6.881733
977,1.875324,0,0,0,0,0,0,0.011441935,0,0,1.5640771,0.21205314,0,2.9183958,0,0.17588048,0,5.2320867,0,0,0.5580532,0,0,0,0,6.5845604,1.0374053,3.8373833,0,0.7987643,0
978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2539836,0,0.79753363,0,0.32543266,0.6529724,0.50486517,0,0,1.8160771,0.6409947,0,0,0,0,2.2723875,0
979,0,0,0,1.4725622,0,0,1.040227,0,0,0,1.0831091,0,0,0,0,0.6023261,1.1237493,0,0.9384603,0.18552218,0.001983128,4.9717264,0,1.1812541,4.39139,0,0.38684618,3.119489,0,0.5343828,0.5556041
980,1.7635838,1.6351517,0,0,0,0.23258457,0,0,0,0.8786945,1.7785432,0.61348987,0,0,0.48229972,0,0,0,0,0.29513097,0,4.878019,0,1.1262923,0,4.8838167,1.7301869,0,0,0,0
981,1.0810115,0,0,0.53912145,0,0,0,0.3819949,1.9853531,0.1372855,0,1.3435994,0,0.34743097,0,0,1.3727716,1.0738513,0.5355736,0,0.14872423,0,0,0,0,0,0.519698,0,0,0,0
982,0,1.8137686,1.4163384,0,0.46422446,1.0449651,0,0,0,0,1.2130406,0,4.2123604,0,0,0,0,4.0994544,0,2.412234,0,0.2122129,0,0,0,0,0.34081477,0,0,0,0
983,0,0,0.038966283,0.19606145,0.048854776,1.2236727,1.5329411,0.750407,0.19917482,0,0,1.108691,0.18221818,0.7985843,0,1.0105953,0,0,0.057288818,0,0,0,0,0,0,2.059686,0,0,0,0.6070285,0
984,0,0,1.108907,0,0.8323969,0,0,1.9438502,0,0,0.015559441,0.52453333,0,0.90101206,1.8869419,1.4979426,0.4332679,0,1.0799851,0,0,0,0,0.3315435,0,0,0,0.53233904,1.2030995,0,0
985,0,0,0.6926949,0,0.78552943,0,0,2.129681,0,0,0,0,1.6255661,0,5.0914536,0,0,0,0.48982766,0,0,1.950434,0,0.38649932,0,0,0.26779765,0,0,0,0
986,0.47695297,0,0,0,0.23549101,0.7223778,1.6886123,0,0,1.7338655,0,3.101827,0,0.33803883,2.1748323,0.21273977,0,0,1.1900613,0,0,0,0.10059763,1.4986628,6.1800103,0,0,2.6977463,0,0,0
987,0,0,2.4008405,0,0.13124917,0,0.55409235,0,0,0,0,0.2936433,2.444618,0,0,0,0,4.5263925,0,0,1.2895178,0,1.5360569,0,0,0,0,1.227193,1.8592583,0,0
988,0,0,0,2.2994585,0.58175015,0.30102676,0,0,0,0.80959797,1.1192938,0,1.8396958,0,1.67677,0.24041611,0,0,1.572637,0,0,0,1.4034008,0,0,0,0,2.1976843,2.036485,0,0
989,0,0,0,0,0,0.91796696,1.0255537,0,0,0,1.810956,0,0.6859451,0,0,0,1.4451987,1.6913774,0.8183966,0,0.46746737,0,0,0,0,0,1.2144223,0,2.4769962,3.8441522,0
990,0.046795484,1.5108883,0,0,0.3304871,0,0.27782193,2.536139,0.18019857,0,0.5297747,0,3.5411925,0,0.4533451,0.63921595,0.4299551,5.150516,0.59345585,0,0.85430515,2.8349638,1.2011836,0.45469007,0,0,1.0725402,0,0.23258193,1.3668756,0.013577419
991,0.08105759,0,0,0,0.8677618,0,0,0.07435337,2.6693678,0,0,0,0,4.0414844,0,0,0,0,0,1.8205737,0,0,0,0.40541232,0,0.95497864,0,0,0,0,0.9155842
992,0,0.06206075,0,0,0,0,0,0,0,1.9505905,0,0.40940547,0,0,3.5227482,0,0,0,0,0.564235,2.5179741,13.070111,0,0.07532368,0,0,0,0,2.5394049,3.1929362,0
993,0,1.1766818,0,2.1437352,0,0,0.1485211,0.81565255,0,0.32791418,0,0,0,0,0,0,0,0,0.26741466,0.37030974,0,0,0,0,2.009855,1.9147106,0,0,0.93268764,0,1.9204118
994,0,0.48141956,1.4638335,0,0,0,0,0.6966709,0,0.46780297,0,0,0,0.7227265,1.6645548,0.8076274,0,0,0.7563795,0.80386454,1.3525553,0,1.7539355,0.82409054,1.44518,2.1718764,1.7356396,5.131008,0,0,0
995,0.8396424,0,0,0.5012964,1.7946821,0.63238686,1.849863,0,0,0,0,1.078985,0.07018297,0.66338223,0.8249715,0.12718253,1.9997011,0,0,0.47673452,0.55069166,0,0,0,2.719694,0.19401692,0.95426744,0,0,0,4.761521
996,0.6187787,0,0,1.9709451,0.27598503,0,0,0.65284413,0,0,1.9842709,0,4.8485484,0.34247583,0,0,1.6791382,1.5323673,0,0,1.3403666,2.3396232,0,0,0,0,0,0,1.2477965,0,0
997,0,0,1.1708969,0.7294255,0.64720875,0,0,2.1827948,0,0.76324326,0,0,0.42324144,0,1.4753474,0,0,1.6486634,0,0.36017478,1.168127,4.0520844,3.6394472,0.9217788,0,0,0,0,0,1.3199824,0
998,0,1.4816633,2.7269294,0,0,0.4845497,2.4758275,0,0,2.2136195,0,0,1.131328,1.596267,0,0,0,0,1.139598,0,0,1.2077,0.32510236,0.33109596,2.2225266,0,0.9999311,0,0,0,0
999,0,0.000270107,0.20533766,0.53370875,0,0,0,0,1.5268202,0.008131761,0,1.4825009,4.217389,0.16626121,0,0.45801428,2.8516402,0,0,0,0,0,0,0,1.1807454,0.25950795,0.7872375,2.0172403,0,0,0
1000,0,0,0,0.346431,0.45862648,0,2.016997,0,0,0,0,0,1.0959094,0,0,0.16937573,0,0,0,0.015767595,0.7684728,0,0.7803452,0,1.816921,0,0.5619313,0,0,0,2.1241338
1001,0,1.6466674,0,0,0.043284293,1.8246055,0,0.5417332,0.35041663,0,0,0,1.0263033,0,3.1202214,0.44645253,0.54059666,0,0.5132899,0,0,0,1.0347143,0,3.075566,0,0,3.981043,3.0756705,1.9334269,0
