x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037,y0038
648,3.3663592,2.2298546,0,0,1.5021058,8.113523,0,3.566604,11.494638,0.7358343,5.09106,3.9932153,27.30319,0,9.380363,9.805454,0,0.4969216,1.3060976,11.953163,0.4531976,0,4.6126456,8.401111,0.79276985,3.2530074,9.185116,9.716694,13.294913,2.5500474,8.433612,3.6361558,7.269409,9.373931,11.948185,10.45414,7.8771625,3.7921543,7.2766542
649,0,11.32096,0,0.20920403,0,0,0,6.958334,8.152486,0,5.8877416,2.5320187,15.319156,10.286056,5.9637413,15.539102,1.5916573,0,0.49891284,6.0739775,0,5.0983205,0.000366018,8.247869,2.2826169,3.5820217,2.7900603,5.8605227,5.9878354,3.9122043,6.4015274,2.6818268,3.9433384,6.9814196,5.208983,4.63282,5.0835795,6.4178667,7.0034685
650,0.41922423,3.2702076,2.4114726,1.7301903,0.303523,0,0,8.097266,0.5627349,0,4.3017406,0,8.598559,8.3048115,3.0278673,13.300045,0,2.2974868,0,2.8752415,0.23810321,1.9125789,2.2180867,7.4008946,1.2878441,1.5096858,5.5945435,4.6751738,3.5819037,4.0543127,8.728508,0,0.7905598,3.4205558,6.8702984,5.650359,5.944486,1.2655996,0
651,0,0,2.074144,0,4.084909,1.917314,0,6.1806583,2.9586382,0,5.917625,4.45136,11.631421,0,3.8046694,12.679449,0,2.6075175,0.045046765,0.83496916,0.7519267,4.234087,2.9233563,6.0995917,2.310181,0.021567067,4.8352766,1.5581627,8.826386,2.0162203,6.7820168,3.5185134,7.6333637,3.1323216,7.7640963,0.7509668,1.0421321,2.021459,1.4259571
652,0,0,1.3335829,0,0,0,0,7.660108,3.6121233,0,2.9063017,7.707545,4.330633,4.1846795,0.55722237,14.3389845,0,1.0535926,0,1.7987148,0,4.593012,0,9.668227,5.0560904,1.8778692,8.051612,8.733335,9.248325,1.6794605,8.870673,0,4.339464,7.6849723,8.748972,6.2546835,3.2468374,0.6045278,3.593003
653,1.5110731,0,0,1.4280427,0,0.48709673,2.0205092,6.491752,0,0,0.7253606,4.459865,4.796107,1.1076163,2.7195523,20.586746,2.0215676,1.2836934,0,0,0.92349064,5.321237,0,11.665856,5.5340996,0,9.047119,0,15.51365,0,5.8185296,0,0,6.850812,7.508185,5.8581448,4.596462,3.756272,2.343772
654,0,9.806463,4.8015795,0,1.3452076,12.398875,0,5.1038103,1.4107463,0,1.3732513,2.8245444,13.352287,7.386285,0,8.07213,0,0,0,0.53631735,0,8.266015,6.4390554,13.692194,12.224379,1.7918582,1.3773707,4.7837887,14.479358,0,8.163662,3.5354104,0,6.583489,11.252789,6.921907,12.012026,0.75991684,8.623509
655,0.2677388,2.681985,0,0,0,2.7802458,0,9.775786,14.7509775,0,11.062411,6.487151,8.184256,0,1.7680459,18.170202,0,0,0.5902575,3.6548994,0,8.2621565,1.9938176,16.958067,9.052549,1.2654021,3.352474,6.1834946,27.843697,0,11.4648695,3.783772,1.4395396,8.33452,6.6291575,15.847586,15.511465,8.414165,8.338766
656,1.7054279,0,0,0,0.2747143,15.907255,1.1168904,8.757348,10.552338,0,9.088076,6.3576393,18.743692,0,1.833291,16.801289,0,0,0,1.4016017,0.8019315,6.3438163,8.897601,13.722222,5.77794,0,7.7800193,20.805803,17.24527,3.1331065,7.134803,2.2968068,2.22857,10.155283,1.4936978,6.962199,7.40192,11.069524,10.48041
657,0,1.3324989,4.7873573,0,4.7456975,4.629478,0,8.459069,6.8857465,0,3.3725512,5.9739056,24.883575,0.43826514,2.1965961,17.826448,2.4452245,0,0,0.29695734,2.14731,11.552778,14.165628,11.150709,13.040355,0,7.3878956,21.129923,11.203556,10.4458885,10.109344,5.1985536,6.594981,7.113242,8.330744,13.032656,5.1432633,4.638643,5.4783926
658,6.9985685,0,0,0,1.8379558,4.1501737,0.7733912,6.570394,4.926346,0.9802088,6.7441454,7.101564,0.8376566,0,1.8357975,18.96626,0.6227401,1.7941693,0,0.17861761,0,8.420666,6.162008,9.1926365,5.0605783,0,6.5171924,13.72534,9.083752,5.2336607,6.689458,0,10.006046,5.4894924,2.032403,8.86644,2.9711893,0.98254126,3.7071562
659,3.0148687,0,4.290359,0,6.0470634,4.336192,2.2627714,6.8049345,9.864709,1.2647963,7.9572134,5.8105817,17.456934,4.046312,5.1973615,13.167425,0,0.12977459,0,2.7123818,1.3442807,10.292465,9.180161,5.4277687,10.546353,1.1827514,5.1767097,9.127342,12.308604,0.5008286,7.7278147,3.3093271,6.066981,9.614924,1.7281184,11.792659,0.87079257,2.5814965,6.9706573
660,4.038137,3.1763337,0,0,4.714544,6.704516,4.8194346,11.666917,7.1683054,1.6522543,2.1480498,5.04443,19.025152,0,3.4426253,12.809629,2.0113347,0,0,2.8938196,0,4.9075484,2.976852,8.564877,5.6414595,4.355536,6.0919895,5.0525045,15.455573,8.432834,8.64473,4.6153927,7.7793922,10.462333,2.9882889,11.671867,1.7523999,3.9046707,8.800671
661,1.5443674,0,0,2.12787,1.511654,2.3505049,10.0458,4.128014,0,1.1392479,8.320496,3.4547098,17.915882,5.1098633,1.6960676,13.919595,3.0847015,0.9242695,0.73780614,0,0.033703238,6.81408,4.6163363,7.8938437,2.627831,0,1.2697965,5.1983833,8.2876625,4.3034344,4.674421,1.8377601,2.3210618,5.6139793,0,9.26475,0,2.183346,8.578598
662,3.2692523,0,1.8687127,0,7.7815647,1.8999604,5.94024,1.8283167,0,0,1.4794865,1.8187056,5.594399,0,0,10.965874,2.9172087,0.8384815,0.15681449,0.55613464,0,5.05307,2.0115294,6.787959,0.89400107,0,0,5.4151783,2.9549246,1.1965464,1.566359,3.526341,0.09814277,4.897189,0.31436136,5.076257,0.17601182,0.24300501,0
663,0,6.1501403,0.31849977,1.7599944,0.5254461,0.8338375,3.8871884,0,0.3053751,0,3.6521301,2.1558084,1.7016919,1.6868476,1.234711,1.9991099,0,0,0.13225503,0.16187236,0,4.4866114,0,7.9578156,2.2956076,1.3988259,0,6.8402643,9.356889,0,1.5040245,1.5833715,0.030194368,4.454377,1.2728163,7.597805,0,0,0.98374444
664,3.2809055,0,0,1.4069924,0,3.9792018,0,1.6274147,1.3627458,0,1.2776178,1.4558201,0,2.4072802,0.8228605,9.139733,0,0,3.6683443,0.44455624,3.059664,0.7591036,2.9152865,3.5082204,0,0,0,0.7087387,2.9370232,0,1.3138486,4.516606,0,3.0087082,0,9.458269,0.038562126,1.5601944,0.014786998
665,1.0196005,0,2.4882712,0,0,1.3359127,0,0,0,0.8401337,0.77476436,0,4.9046383,8.958347,0.37610993,11.2653265,1.4078193,1.1447374,0.9706859,0.14982706,0.5574405,0,0.85334194,4.9679284,0,0.28054482,0,2.6936815,2.3346226,0,0.22290866,0.8863952,0.31122044,6.447116,0,1.9132115,0,0,0
666,2.24659,2.151054,0.0595897,0,0,0,3.056874,1.415013,0.14011712,0,0,0,3.547493,0,0,9.604072,2.0460339,0.20173387,2.1404693,0,0,0,1.6459819,3.4065034,0.6409555,0.43002596,0,0,1.7372099,0,1.2718323,0,0,2.1539037,0,5.114585,0,0,0
667,0,0,0,0,3.4184587,0,0.9752807,1.35719,1.2489797,2.0726385,0,1.5853012,3.3800497,5.190419,0.4949243,2.4028258,2.226017,0,1.7006485,0.8134198,0,0,0,0,0,0,1.0344197,0,0,0,0,0.39171195,0.5807759,3.8746185,0,0.672705,0,0,0
668,0,0,0,0,0,0,0.9738532,1.8714732,0,0.03284218,0,6.406625,2.264913,4.751646,0,3.190188,0,0.54952186,0.6341273,0,0.98735356,0,0.7706336,0,0,1.9036844,1.259813,0,2.3440218,0,0,0,2.4560843,3.3800561,1.8984978,1.1448694,0,0,0
669,2.0297143,5.667958,0,0,0.46735075,0,2.0638223,0,0.48730442,0,0,0,0,0,0,4.7018614,0,0.29205832,0,0,0,0,3.218182,0.84425014,0,0,0,0.7157039,1.3215795,0,0,0,0,1.8184329,0,0,0,0,0
670,0,0,0,0,0,0,1.285589,0,0,0,0,3.2331567,0,0,0,1.0597857,2.744324,0,0,0,0.5419288,0.5138816,0,0,0,0,0.12363801,0,0.44333255,0,0,2.1486602,0,7.41674,0,1.0724863,0,0,0
671,0,4.19276,0.754111,0.7367019,1.0748057,0,0.34926108,0,0,1.3232979,0.5575688,0,0,0,0,0,0.32276607,0,2.3482635,0.082367994,0.64142895,0,0,2.3490527,0.009552535,0,0,0,1.3943107,0,0.5179909,4.7545166,0,4.764148,1.0169816,0.51184887,0,0,0
672,0,0,0,0,2.694383,0,0.9458679,0,0.01852428,0,1.3016948,3.1221583,0,0,1.323159,1.4948211,0,0.41710943,0,0,1.0506197,0,0,1.383779,0,1.6340199,2.5065112,0,0,0,0,5.8586826,0,9.058831,0.18341112,0,0,1.5194687,0.9446026
673,0.4259711,0,0,0,0,3.102913,0,0,0.28041846,0,0,2.067627,2.0672987,7.993312,0,2.4344172,0,0,0.11333976,0,0,0,0,0,0,0,4.743843,0,0,0,0,2.3502424,0.09424228,3.7000043,0,0,0,0,0
674,1.8060561,0,0.72449625,0,0,0,0,0.50319284,1.3223231,0,0,0,2.1590114,0,0,0.8757414,0,0,0,1.5660152,0,0,1.410194,0,1.3933544,0,0,0,0,0,0.5416599,0,0.4786324,0,0,0.6513005,0,0,0.7994981
675,0,0,0,2.6438913,0,0,0,0,0.6971561,1.2748832,0,0,0,8.831885,0,0,0.45559925,0,0,0,0,1.9249855,0.9251036,0,0,1.2116851,0,0,1.3174793,0,0,0,0,0.89837617,0,0,0.05389065,0,0.7620054
676,0,10.171585,3.787645,0.7206623,0,0,2.0682423,0.41267604,1.2567251,0,0,0,0,0,1.2505226,0,0,0,1.1449996,0.71843916,0,0,0,0,0,1.0378306,0,1.5747737,0.21857381,0,0,0.54295844,1.0581433,0,0.74915475,0.34555277,2.994244,0,0
677,0,3.4855418,0.5755721,0.38248545,0,0,0,0.01764206,0,0,0,0,6.695375,0,0,0,1.7474169,1.8534707,0,0,2.0914006,0,0.3476579,0,1.2572371,0,0,2.39845,0,0,0,0,0,0,0.528166,0,0.7357735,1.6946869,0.21195924
678,0.10395244,2.0523064,0,1.6128209,0.37554887,0,0,0,1.8286252,0.49635637,2.7796988,0,0,0.44707316,0.15807877,0.12688774,0,1.3750277,0.6935543,2.170349,0,0,2.2890675,0,0,0,1.9003698,0,0.08590462,0,0.10683584,0,3.1853774,0,0.92265356,0,0,0,0
679,0.42350474,7.086899,3.3775055,0,0,0,0,0,0,0,0,0,8.023137,3.7805128,0,0.95190096,0.3888074,0,0.1553144,0,1.6303881,0.8014872,0,0,0.25289693,3.2726746,0,1.2641486,0.06121427,0,0.44549194,0,0.15352717,0,0,0,0,0,1.3840055
680,6.0904136,0,0,0,0,0,0,0,0,1.0733827,0.24973832,2.037539,0,0,0,0,0,0,0,0.88445455,0,0,0.57910484,0,1.0435897,2.6067233,0,0,0,0.65047926,0,0,0,0.19671622,0,0,0.7569092,0,0
681,0,2.158962,0.383106,0.6947205,0,0,0.7108443,0,1.3255091,0.817511,2.5480711,1.7991954,0,0,0,0,0,0,0.43362403,2.9551318,0,0,1.4371194,0,0,0.23167568,0,1.7837489,2.8553255,0.9552753,0,0,0.8751445,0,0,0.5865313,0.9399149,0,0
682,0.4732863,0,5.7601457,0,0,0,1.6863421,0,0,1.3492595,0,0.13526033,0,1.9896033,0.47848326,0.94516087,0,0.11538664,1.5972344,0,1.2212591,0.28753456,0,0,0,0.19155265,2.124204,0,0,0,0,0,4.669787,0,0,0,0,0,0
683,0,3.3841395,0,0,0,0,0,0.5666463,1.6029875,0,0,2.4648962,0,0,1.473722,0.65254956,1.6982458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46886012
684,0,0,0,0,1.0004846,0.4929744,0.14502707,0,0,0,0,0,0,0,1.0729655,0,0.25188953,0,0.61235476,0,2.1904128,0,0,0,0,0,0,1.9168853,0,0,0.115884595,0,0,0,0.7389448,0,0.049044896,0,0
685,0,0,0,0,1.4721714,0.7287033,0,0,1.4572953,0,0,0.6902613,0,0,0.35284126,0.23961592,0.2938592,0.55269563,0.56602347,0,1.1317255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4223253,0.44267586,0
686,0,1.6241218,0,1.0617529,0,0.5439429,1.2784258,0,0,0.3526331,0,0,0,0,0,0,0,0.19268318,0,0,0.2775437,0.012568629,0,0,0,0,0,0,1.2306708,0.8006807,0,0,0,1.4812315,0,0,0,0.608209,0
687,0.6723019,0,0.11811968,0,0,3.2234147,0.5604245,0,0,0,1.473215,0,4.5892415,0,0,0,0,1.5366043,0,0.28482494,0,0.22143687,0.9348109,1.0179845,0,0,0.34695095,0,0,2.1251893,3.3018627,1.6845832,0,0.4679548,1.7627189,0,0,0.07466044,0
688,0,0,0,0,0.54041827,0,0,0,0,0.7022092,0,0.087705806,5.292322,1.3647517,0,0,0,2.1493661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07766869,1.2766362,0,0.9707217,0,1.321253,1.70533
689,0,0,0,0,0,0,0,0.016427971,0,0.7547205,0,3.6207798,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45213312,0,0,0,0.41980615,0,0,0,0.90318817,0,0,0,0,0
690,0,0,4.258651,0,0,0,0,0,0,1.3183247,0,0,0,9.037824,0.33109984,0,0.6834108,0,0,0,0,0,0.5011171,0.37014303,0,0,0,0,0,1.4399079,0,0,0,0,1.0411681,0.7895439,0,1.3026811,0
691,0.9677737,0,0,0,0,2.065817,0,0.9194718,0,0,0,0,0,1.0445523,0,0.16446956,0.4089675,0.26838273,0,0,2.7850695,0,0,0,0,0,0,0,0,1.1085062,0.45415035,2.253423,0,0.06308129,0,0,3.056005,0.30076525,0
692,0.6277298,0,1.3775021,0,0.3770306,2.0553563,4.581512,0,0.8353206,0,0,0.112910084,0.6572164,0,2.4026656,1.1935871,2.3309126,0,0,0,0,0,0.2288276,0,0,0,0,0,0,0,0.45480186,2.0941124,0,0,0,0.28213176,0,0,0
693,0.22357784,9.018744,0.5343396,0,0,3.3446155,0,0,1.3636241,0.30171126,0.32996437,0.55335903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2282414,0,0,1.5476297,1.2197287,0,0,0,0,0,0,0,0
694,3.2201607,0,0,0.7326685,0,0,0,1.669527,0,0.31859007,1.8405589,0,0,0.69426215,0,0,0,1.5009478,0,0,1.86825,1.4290259,0,0.7419565,0,0.5607309,2.5253832,0.6606016,0,0,0.30856356,0,0,0,1.4818678,0.059443433,0,0,0.5937347
695,0.74970543,2.660304,0,1.4261533,0,0,0,0.6916148,1.2630311,0,1.3839397,0,3.5622997,2.3360581,0,0,0.7437756,1.9224514,0,0.6322011,2.7265878,0.36073047,0,0,1.0292608,2.595288,0.5917807,0.49745837,2.7447515,1.1278944,0,0,0,0,0,1.8449833,0,0,0
696,0.59638643,0,3.8657238,0,2.017855,1.2149603,0.000136452,0,0,0,1.7098814,0.5724624,0,0,0,0.090040326,0,0.7137069,0,1.0566119,0,0,0.12532975,0,0.72661746,0.04276773,0.6076256,0,0,0.29801786,0,0,0,0,0,0,0.5964789,0,1.2875001
697,0,6.6121316,9.64092,3.2659106,1.7853715,0,0,0,0,0.10047773,1.1826209,0,0,0,1.2588551,2.0905483,0,0,2.1785452,0,0,0,1.2461107,0,0,0,0,1.2577336,1.9843893,0,0,0,0,0.31228495,0,0,1.3353479,0,0
698,0,9.084269,0,0,0,0.42068592,0,0.514057,0,0,0,1.0850471,0,2.3050027,1.3387489,0,1.0895935,0,0,0.3311547,0.013155104,0.5023412,0,0,0,0,0,0,0,0,0,0,1.7994943,0,0,0,0,0,0.31449658
699,0,4.748599,0,0,0,0.9721579,0,0,1.7088133,0,0,1.6819079,0,1.2237672,0.6743558,0,0,1.3183916,0.00889857,0,2.860008,0.83313155,0.6854369,0,0.69356084,0,0.081580736,1.4163132,0,0,0,0.9056952,0,0,0,0,0.09651828,0,0
700,0,2.4220216,0,2.7556438,0.06740697,2.2057698,0,0.23901998,1.3047076,0.032952894,0,0,0,0,0,0.7787068,0.45864126,0.56619805,0.28382447,0,1.3732684,0.90195596,1.6770053,0,1.9218452,0,0,0.02528322,0,0,0,0.29701507,0,0.6398309,0,0,0,0,0
701,0,0,0,0.4871187,0,0,3.276281,0,0,2.082303,0,0,0,6.6634674,0,0,0,1.3800416,0,0,1.4656159,0,0,0,0,0,1.8562908,0,0,0,0,0.38686582,0,0,1.0567482,0.15121499,2.855447,0.47524875,0
702,0.5345116,6.633345,0.50071025,3.3093,0,0,0,0.3916154,0,0,0,0,0,0,0,0,0,1.2582871,1.2810622,0.87033266,1.4149282,0,0,0,0,0,0,0,0,0.41386434,0,0,0,0,0,0,0,0.4675832,0
703,0,0,0,2.6539996,0,2.9977005,0,0,0,1.1725714,0.3392636,0,0,6.3268805,0,0.44538066,0,0,0,0,0.0732814,0,0.22545516,0,0.831623,0,0.30487102,0,0,0,0,2.9384463,0,0,0,0,0,0,1.7409142
704,0.91087997,0,0,0,1.2966872,0,0,0.1436143,0,0,0,0.3920433,0,0,0,1.4385637,0.7852228,0,0,0,0.22213443,0,0,0,0,0,0,0,0.16497552,0,0.9585209,0.025570503,0.7247122,2.1680079,0,0.076075114,0,0,0
705,0,3.9829128,0,0,0,0.7905653,1.354887,0,0,0,0,0,4.607879,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08886691,0,0.28116807,1.664623,0,0,1.4828416,0.95868313,0.94512105,0.3102875,0,0,0
706,0.2602377,0,4.4237375,0,0,0,0,0,0,0.9055386,0,0.56648976,0,0,0.0216186,0,0,2.1774676,0,0,0,0,0.59017026,0,0.39671585,0,0,1.3852116,0,0,0,0,0,0,0,0,0,1.3615187,0.92912877
707,1.875415,0,0,0,1.8143305,0,0,0,0.13225868,0,0,0,8.542753,0,0.08501484,0,0.9694642,0,0,0,1.3465912,0,0,0.7232001,1.4194607,0,0.2977666,0,2.1825652,0,0,0,0,0,0,1.9115201,0,0.38586134,0
708,0.98000675,0,0,0.3037492,0.7555742,1.2049961,0.86663747,0.8421235,0.23499314,0,0.1608036,0,4.5356216,2.878243,0,0.31731787,1.8401202,0.042933192,0,0,0,1.4864701,0.30291325,1.8625538,0,0,0,0,0,0,0.5546535,0,0,0.49192733,1.2341242,0.39905038,0,0,0
709,0,5.9372425,0,2.79774,0.57023096,0,0,0,0.36894062,0,2.1364102,0,0,0,0,1.6604117,0,0,3.118228,4.3568707,0,2.626846,0,0,0.10877054,0,0,1.1232151,2.1264143,0,0,0,0.09221147,0,0,0.644494,0.4203037,0,1.0772201
710,0.64286536,0,7.9892683,0.07590515,0,0.60172725,0,1.0445178,1.0125864,0,0,0,6.635776,2.1300464,0.3365322,0.09466603,0,0,0,0,0.85193765,0.22513781,1.3891069,2.3128703,0.2822745,2.3908162,0.8667047,0,0,2.0596342,0,0,0.6834722,1.7073859,0,0.80032676,0,0.73087233,0
711,0.03343461,1.3438857,1.6426358,0,1.0641922,0,1.7630063,0,0,0.07464324,0,0,9.14965,0,0,0.6108907,0,0,0,0,0,0,0,0,0.18908991,0,0,0.71412003,1.8188565,0,0.42140815,0,0.14949767,0,0,0,0,0,0
712,0,0,0,0.029497027,0,0,0.7875782,1.6632249,0,0,0,0,0,0,0,0.07068841,0.23002835,0.6255696,0.38742012,0,1.5499052,0,0.98860097,0,0,0,0,0,0,0,0.35107666,0.29390815,0,0,1.7309232,0,0.21339403,0,0
713,0,0,0.32093775,1.0206542,0,0,1.9681969,1.2581586,0,1.7318075,0.9639857,0.36137986,0.9957758,2.3244379,0,0,2.8930352,0,0,0,0,0,0.083644465,0.92182994,0.25361452,0,0,2.5270057,0,0,0,4.1441298,0.38910955,0.031734567,0,0,0,0.39171544,0
714,0,0,0,0,0.14164896,0,0,0,0,0.2056615,0,1.2242568,1.8561234,0,0,0,0,0,1.8491458,0,0,0.14165844,0,0.5338668,0,0.93713623,0,0,0,0,1.9469613,0,0.60209084,0.8370758,0,0,0.31048843,0.90768266,0
715,0,0,0,0,0,0.9047564,0.1035513,0,0,1.6841902,0,1.219414,6.5921307,0,0.29136798,0.47796428,0.38791764,0,0,0,0,0.078053065,0,0,0,0.101465136,0,0.39924958,0,0,0.026081566,0,0,0,0,0,0,0.3094424,2.0734985
716,0,0,0,0,0,0,0,0,0,0.66605616,1.0936563,0,0,0.24668746,1.5224062,0,1.2992365,0,2.101228,1.4060705,0,0,1.0275578,0.4798755,0.14842315,1.8002948,0.2215699,0,2.0371032,0,0.36311468,0,0,0,0.82676077,0,0,0,0.4678649
717,0,0,0,1.5418303,1.2249535,0,0,1.5154513,0,0,0,2.1747627,0,0,0,0,0,0,0,0,0,0,0,0.53152174,0,0,0.14896922,0,0,0,0,7.84528,0,0,1.3513728,0.07208909,0,0,0
718,0,2.0585525,0,0,1.4568076,1.3934054,0.9652801,1.967231,0,0.43060297,2.0772452,0,8.397985,0,0,0,0,0.35948443,0,0,0.36030775,0,0.8690758,1.3363705,0,0,0.50744617,0,0,0,0.6028052,0,0,0,0,0,0.54540855,0.30326918,1.7098361
719,0,4.287694,0.08302299,1.4889879,0,0,0,0,1.8001269,0,0,0,4.9031215,0,1.0870848,0,0,1.9921802,0,0,0,0.14072317,0,2.5960171,0.80417526,0,1.1350845,2.6644537,3.1443052,0.6498246,0,0.29033425,0,0,0,0.32899335,0.25735676,0.45198599,0
720,0,0,3.948657,1.025281,0.54417354,0,0,0,2.1750643,0,0,0,3.0453973,0,0.4241885,0,0,0,0,0,0.2956491,0,0,1.1716216,1.8989502,0.47782686,2.9078636,0.87933034,0,1.3134325,0.18761456,1.6774124,0,0,0,1.8704275,1.695981,0.45351082,0
721,0,9.695562,2.8007405,0,0,0.5159787,0.71117246,2.57748,0.3850825,0,0,0,3.7817402,0,0.4447535,0,0,0,0,0.14313057,0,0,0,0.3064926,0.74565774,1.210388,0,0,1.165017,0,0,0,1.3625499,0.6851545,0,0,0,0,0.18284953
722,0,0,0,0,0.39059457,0,0,0,0,0,1.9175091,0,1.4341195,0,0,1.25575,0,0.5463534,0,0,0,1.7515695,2.6223457,2.002991,0,0.48001894,0,2.2345994,0.011444676,1.5349844,0.16052778,1.1014912,0,0,0.28100425,0,0.28440562,0,0
723,3.9434726,10.91282,0,1.381195,0,0,2.6696367,0,0.3359538,0.66042423,2.0161207,0,0,1.5886925,0,0,0,0.3304544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0353098,0.9549376,2.960239,0,0,0.67388654,0
724,0,0,1.2070158,4.626743,1.0576364,0,0,0,0,0,0,0.34264433,5.362835,7.0735526,0,0,0,0,0.954981,1.7018574,2.4677079,0,2.443182,0,2.3313036,0.28416872,0,0.5672089,0.35623246,0.5953639,0,1.8833312,0,0.55351347,0.21708487,0.7779202,0.8660619,1.1335264,0
725,0.23884167,0,3.4066331,0.8608961,0,7.310379,0,1.2810723,0,0,0.7354137,0.8134044,13.13188,1.8604002,0,0,0,1.7425923,0,0,0,0,0,0,0.9342766,0,0.04245032,1.2297246,0,0,0,0,1.6534656,0,0,0.7204051,0,0,0
726,3.084287,0,5.500362,0,2.3672752,0,0,1.7401505,0,0,0,4.3281465,0,0,0,0,0,0.28799427,0,0,0.40984765,0,0.49997404,0,0,0,4.734208,0,0,1.1389265,0,0,0,0,0,0,0,0,0
727,1.7703376,0,8.318209,0,0.45229477,0.14397836,0.9367009,0,0,0.19116838,0,0.45439023,1.6657926,0,0.4306006,0,0,0,0,0,0,0,0.57874125,0,0,0,0,0,0,2.1869082,0,0,0,0,0,0,0,0,0
728,0,0,4.7536926,0,0.48959404,0,0,1.7080636,0,1.1817851,0,0,7.8852963,1.4277779,0.041008897,1.2749177,0,0.7506115,0,0,0.3721564,0.2232603,0.056378797,0,0,0,0,0,0,0,0,0.46417192,0,0,0.38219348,0,0.12147773,0.21750355,0.24069269
729,0,0,0,0,0,0,0.002960592,0.14590238,1.391913,1.5083283,0,0,0,4.6532373,0,0,0,0.86841345,0.015548919,0,1.0719947,0,0,0.009119526,0,0,0,0.57204944,0.11883935,0,0.564848,0,0,0,0.9654227,0,0.6581626,0,0.6800028
730,0,0.6224106,0,0,1.9669186,4.569381,0,0,0,0,0,0.78216517,0,0,0.9908004,0,0.36788523,0.41657102,0.12243096,1.5659282,0.16590461,0,0.7400716,0.34761223,0.68299454,0,0,0.43097687,0,0.42545608,0,0.9904676,0.43825847,1.0810676,0,0.14430927,0,1.162137,0
731,4.7050104,5.082613,0,0,0,0,2.850439,0,0.3701404,0,0,0.7252556,6.5945168,0,0.8130172,0,0.029526643,0,0,0,0,3.1550016,0,0,0,0.14636065,0,0,0,1.3202313,0.44466886,0.573356,0.11326173,0,0,0.67785907,0,1.3438052,0
732,0,11.050308,0,0.94742525,0.70507675,0,0,1.6473337,0.09419961,0.2233851,0,0.2593868,0.80265456,0,1.8347716,1.5956684,0.36279532,0,2.0742712,0,0,2.250434,0,0,0,0,0,0,0,0,1.6106994,0,0.5713577,0,0,0,1.1618657,0,0.96665806
733,0,0,4.3696055,0,0,1.6088766,0,0,2.7093327,0,0,0,10.154304,0,0,0,0,0.7290929,1.1330761,0,0,0.52067685,1.926737,1.0683866,0,0,0,0,1.7695475,0,0,0,0,0,0,0,0.56429225,0.563908,0.42395568
734,0,0,9.124154,0.673638,1.1236179,0,0.3884891,0,1.2702298,0,5.349573,0,2.0898616,0.99290305,0,0.57915586,1.1315852,0,0,4.4147067,0,0.5545412,0.31100264,0.91122174,0,0,0,2.382169,2.6375425,1.6987157,0,0,0.92557,0,1.5758551,0,1.1535252,0,0
735,0,0,4.545707,0,0,0,0,1.8769308,0,0.7369522,0,2.6394215,1.9740506,3.5578241,0.48997584,0.3411657,1.6590569,3.3637457,0,0,0.7333387,0,0,0,0,0,2.966098,0,0,0,0,0,0,0.04477851,0,1.2845458,0,1.3305786,0.40051135
736,0,0,0,0,1.1531209,0,0,0,0,0.116148874,0,0,0,4.3174534,1.1315751,1.3616707,0.112747766,0.73845506,0,0,1.1575216,0,0.9338621,0,0,0.31397697,0,0,0,0,0,0,0,0,1.937598,0,0,0,0
737,2.0680852,0,0,0,0,1.9216632,0.56776994,0,0,0,1.3283658,0,1.4542105,0,0,0,0,0.2379372,0,0,0.55619055,0,1.042678,0,0.5361258,0.31869566,0,0,0.30080867,1.6636819,0,4.105087,0,0.6994574,0,1.2888271,0,0,0.6124899
738,0,0,0,0.7215338,0.43624637,0,2.0853622,0,2.7920344,0.6704138,0,0,8.454914,1.9140656,0.69966304,0,0.7533709,2.9674697,0,0,0,0,0,0.41906416,0,0.274842,0.62227076,0,0,0.9473856,0,0.9206934,0,0,0,0,0,0,0
739,0,0,0,0,0.2479952,0,1.9866523,0,0,0,0,0,6.7321997,2.7139153,0,0,0,0,0,0.057227436,0,0,0,0,0,2.1250005,0,0.22864793,0,0,0.32751203,0.73248935,0.40310115,1.5900743,0,0,0.001238975,0,0.63659173
740,0.9873014,0,0,3.1936097,0,0,0,1.0370927,0,0,0,0,0,0,1.0463926,0,0,0.09156419,0.9025659,0,0,0,1.2320237,0,0.49623364,0.54925317,0,0,0.004879567,0,0,0.77762306,0,3.3280761,1.1017121,0,0.85811776,0,0
741,0.6481058,0,0,0,0,0,0,0,1.1149287,0.69501776,2.408879,0,9.193037,0,0.3450068,1.3015007,0,0,0,1.2183355,0,0.7884873,0,0,2.066351,1.3250072,0,1.858253,0.41722056,0,3.2002454,4.5778627,5.52188,0,1.0286721,0,1.1820886,0.21133123,0
