x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023
642,25.412361,0,1.795252,25.255045,17.274235,14.682224,11.74354,10.251092,0.9640041,16.716278,0.4724211,19.732302,24.894615,38.068012,0.9312455,0,6.5635023,12.903116,6.5582614,31.75367,16.859655,15.1609335,41.78738,43.693127
643,0,3.326989,0,0,0,10.407134,2.0898638,0.89024705,14.19655,2.6834993,29.53769,27.608797,25.585354,4.0744133,0,0,0,0,0,0,0,0,0,0
644,29.432755,0.8279592,34.016277,33.3273,1.9803233,17.868517,22.784275,9.02855,4.4307423,18.162577,0,13.007102,32.31594,40.75105,6.0709567,6.8955464,11.378599,15.790545,30.342941,48.60792,17.395445,22.624695,91.57479,42.0773
645,13.530514,0.9056895,29.101568,14.76391,0,10.852579,11.342721,3.2926748,6.197209,8.459799,0,8.564285,26.732897,0.1685588,8.529139,2.6432517,0,9.143925,0.224174,24.65719,17.961815,21.62485,31.816723,11.867981
646,10.991655,11.237577,21.612453,21.340252,4.444549,24.435844,11.110338,21.61005,11.706487,29.648252,9.046972,15.351315,23.121235,5.1459546,0,26.13969,5.444495,0,16.017822,36.290707,17.266066,0,57.48701,19.759922
647,18.275959,3.2308543,19.379395,30.169912,5.9370217,17.231678,11.837298,1.9653903,9.639979,14.226885,3.7170131,9.69643,23.506195,7.5479865,8.0980835,22.021978,3.6929452,20.078585,23.30655,34.852917,15.310499,6.117238,59.98781,8.0877495
648,24.388653,0,11.06749,13.9145155,2.507421,28.070078,8.09388,10.845394,7.2520843,16.643248,4.404749,12.491436,23.618868,1.4691101,0,9.998818,0.99806273,4.5564704,20.367916,24.930937,1.5701942,1.0255871,49.07029,17.898497
649,12.584433,3.6416612,8.357409,18.289402,0,7.7524495,3.7273648,5.0484796,14.808706,17.121593,9.324362,21.435564,25.087877,4.2629476,0.08798466,6.5242195,0.41538545,13.984679,19.25254,14.147109,10.179993,0.9322087,37.004055,9.367439
650,16.299797,0,14.044885,9.6496935,0,16.405588,8.581891,10.160947,7.425771,18.224327,4.556267,10.564075,21.738388,1.9479692,3.9233427,1.6160127,0,6.988486,12.509961,25.652262,1.1374085,0,34.504677,7.7796707
651,11.253659,2.0036118,5.502541,10.727277,0,18.543858,1.453964,1.637544,2.6436942,20.667036,5.1027503,6.1069736,20.052692,2.0894191,3.4246833,0,0.7572875,2.444788,13.539789,20.173044,4.266429,6.8728256,20.798666,0
652,7.1879663,0,0.10397946,22.707811,0,7.4963155,0,7.292709,0.7228824,9.621525,1.5626873,9.584955,25.348858,0,0.6549653,4.60079,0,0.1905199,12.388352,17.54614,4.221544,0,20.040556,8.714258
653,0,0,6.0876713,20.725222,0.25606033,10.765441,3.8665519,0,0.019923653,8.642048,0,0,13.722792,2.7163174,0,0,0.09712882,4.5226674,8.228598,19.58107,0,1.2871312,13.155008,0
654,0,0.7056961,0,8.507278,2.8648586,4.2342896,0,0,0.69028515,3.2232063,0.058848184,5.3780994,10.320692,1.2277546,0.14502077,2.4919343,0,1.3476077,0.9280457,12.943316,0,2.074537,11.7532625,3.512745
655,0,0,0.5701423,0,0,1.6977613,0,0,0,7.3883467,0,0.07417476,12.25101,0.964257,0,0,4.9572883,0,8.11833,5.075372,0.85424626,2.798338,2.4640343,7.333974
656,0.89811903,0,0,1.7515823,0.3169604,0.057854027,5.2434134,0.10445804,0,3.8767478,0.74789166,0,1.3856199,0,4.5365896,1.9205195,0,0,3.6904268,4.7082734,0,0,5.832485,3.41155
657,1.6513535,0,0,3.08272,0.40012655,1.6440941,0,1.757309,3.531552,0.850795,3.2356024,0,2.3874018,0,1.9600793,0,3.544299,2.6858501,0.4279791,2.3088353,2.6301894,0.8473447,0,0
658,0,0,0,2.396243,1.785448,0,2.83905,1.4223347,0,0,0,0,0.6268115,0,3.8064585,2.398357,0.01887399,0,0,1.2614236,0,0,4.07024,0
659,0,2.2587547,2.997212,0,0,0,0,0,0,0.11955102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,1.657775,0,0,0,0,0.02636332,0,0,0,0,3.852745,0.35580206,0,1.3405071,0,0,0,0,0,0.47941494,0,1.6295264,0,0
661,0,1.8903652,0,0,0.337608,0,0,0.11410779,0,0,0,0,0,0,0,0,0,0.21444419,0,0,0,0,0,0
662,0.3364296,0,0,1.4182693,1.4733217,0,0.6192013,0,0,0,0,0,2.0486376,0,2.8748214,1.331978,0.45612037,0,0,0,0,0,0,0
663,1.9885858,0,0,0,0,0,0.69034874,0,0,0.7092154,0.9659656,0,1.7207881,0,0,0,0,0,0,0,2.947033,0,0,0
664,0,0,0,0,0,0,0,0.04021926,0,0,4.097343,3.4132552,0,0,0,2.1683874,0,0,0,2.6572332,0,0,0,0
665,3.3532228,0,0,0,1.7706562,3.136876,0,0,0,0,0,0.3660568,0,0.5402459,0,0,0,0.29584754,0,0,0,0.30951932,0,9.041698
666,0,0.1079171,1.2901053,0.2609049,1.7807847,0,0,0,0,0,0,0,0,1.4972684,0.6877159,1.9132314,0.036606222,0,1.2693532,0,2.6652548,0,0,0
667,0,0,2.2045677,0,0.1670296,0,0.41077283,0,0,2.6255567,0,4.868191,2.0149288,1.820128,0.89692086,3.7562022,0.6972258,0,2.6436384,0,0,0,4.3563557,1.5392711
668,4.7138305,0,0,0,0,0,2.835209,2.0271478,0.57139885,0,0,2.0593717,0,0,0,1.1613617,2.6628025,0,0,0,0,4.4594603,0,6.5935187
669,1.652977,0,0,0,0,5.1152654,0,0,1.5821092,0,1.4021819,3.6739285,0,0,0,0,0,0.55824584,2.6737783,0,0.48941284,2.9913566,2.5471115,7.4424253
670,4.8615108,0.9048306,0,1.5628622,0,0,0,0.41553015,0,0.5165576,0,0.48271054,0,3.2374995,0,0,0,0,0,2.0148714,0,0,4.761161,0
671,0,0,0,1.5479779,0,0,0,0,0,0,0,0,0,0.18375336,0,0,0,0,0,0,0.68222046,0,0,0
672,0,0,0,0,0,0,0,1.1580776,0,0,1.882475,0,0.42066473,0.5092001,0,0.35847107,1.9008948,0,0.8573396,0,0.35178378,0,0,0
673,0,7.403165,0,4.3224044,0,0,0,0.5432779,0,0,0,0,0,0,0,0,1.604077,0,0,0,2.0400517,2.1335974,0,0
674,0,0,4.1430984,0,0,0,0,0.00719627,2.3098135,0.4081194,1.1400471,0,1.0178727,0,0,0.34790832,1.7892574,6.4448957,0,1.9816397,0,0.14728591,3.8921204,0
675,0,8.432546,5.2818108,0,3.4780624,0,0,0,0,3.5711176,4.472735,0,0,0,1.270406,1.8452718,0,1.4099399,0,0,0,0,0,0
676,0,0,0,0,1.8359559,0,0,0,0,0,0,0,0,2.2461147,0,2.8842082,0,2.5328271,0,0,0,0.05628479,0,0
677,8.737755,0,0,0.24472792,2.3278844,1.3088937,0,0,0,0,0,3.6195874,0,0,0.052883595,0,0,0,0,0,4.088428,4.788683,0,0
678,0,0,0,0,0,1.411473,4.1094737,0,3.3789065,0,0,0,0,0,0,0,0,6.820585,1.3159572,0,0,0,0,0
679,0,4.621117,0,0,0,0,2.651812,0,0,0,0,0,0,2.9710555,2.6751542,0,0.45556843,0,3.1036632,0.7848642,0,0.015377981,0,0
680,0,0,6.4345064,0,0,0.9840095,0,0,0,0,0,0,1.933268,0,0,0,0,0,0,0,0,0,0,0
681,0,1.0776608,0,0.51311266,1.6301681,0.021604402,4.3879404,0,0,0,0,0,0,0,0,0,4.781121,0,0,0,0.90340585,0,0,0
682,0,0,0,0,0,0,0,3.3822246,4.3093643,0,1.2570479,0,1.5131612,0,0,0,0,2.277446,6.823215,0,1.5245365,0,0,2.918684
683,4.5444217,2.1458867,0.18588911,0,0,0,0,0.90095484,1.6483471,6.540502,6.9424186,0.64934313,3.9103625,0,2.0384572,0,0,0,0,1.8597519,0,0,0,0.7337307
684,0.11973083,0,4.4278626,0,0,0.15798765,0,0,0,0,0,0,0,4.679741,0.43039528,0.29192397,3.0543542,1.6181669,0,2.092192,0.2375719,4.255777,6.906415,0
685,0,0,0,0,0,3.1893659,0,0,0,0,0.2016446,2.082267,0.19430873,0.0957877,0,2.1262984,1.0859079,0,0,0,0.7015832,0,0.9781963,0
686,1.1438005,1.91802,4.176076,3.165771,0,2.0182176,0.8050708,0.28636187,0,0,1.4152647,5.631928,0,2.5885763,0.6295825,0,0,0,0,2.8520122,0,0,6.154793,4.3021183
687,6.79228,0,0,0,0,0,1.0920198,0,0.75300837,3.8604512,4.194504,2.6751695,0,0,4.843605,0,0,0.56666404,0.97624964,0,0,0,0,5.9719195
688,0,2.6005359,0.38693285,1.2980872,0,0,0,3.743503,0,0.872932,1.9223802,0,1.8250297,0,0,3.4323761,0,0,0.29583275,0.2783324,0,0,2.4831467,0
689,0,0,0,5.182789,0,0.27063057,0,0,0,1.3262355,2.9844818,0,1.4282806,0,0,0,0,0,4.941801,0.25395513,1.2511656,0.14375365,0,6.4096045
690,0.70043963,0,0,2.6318226,1.0886458,2.7216165,1.6757833,0,0,1.526946,0,5.5305734,0,0,0,1.707013,1.6872293,0,0,0,0,2.2766623,1.4418042,3.336999
691,3.5333598,0,0,0.47450116,0.11215919,1.5125189,3.3229942,4.1851063,0.57345563,0,0,0,1.3965445,0,0,0,0,7.333811,0,0,0,1.794305,2.0760922,0.60658216
692,0,0,0,1.9315697,0,0,1.9254109,0,0,0.9114034,1.1673963,0,0,0.11652836,0,0.5014951,0,0,0,3.8389964,0,0,0,0
693,2.2871103,0,0,0,0,0,1.4843086,0,1.9147807,0,0,0,0,0.8747783,1.3929917,2.7162433,4.675931,1.1161228,3.6334445,0,0,0,0.9863204,0
694,0,0,0,0,3.4129493,3.151272,0,1.0724169,1.9426237,0,0,5.685762,0,0,1.1723868,6.366874,0.80023915,0,1.1238039,0,0,0.6437995,0.39846605,1.7365682
695,0,0.020856757,1.4936489,0,0.8316557,0.9789308,0,0,1.5631726,0,0,0.17722233,0,0,0,0,1.3435857,0,0.61003464,0,0,0,3.753705,5.685411
696,0,4.7896404,0,0,0,2.0315611,0,0,1.0350631,0,0,0,0,1.4808922,7.4738054,0,2.0756438,0,0,0,2.0793774,0,1.5754462,1.6030086
697,0,0,4.1996098,0.0700445,0,0,2.7735355,2.4997737,0,0,0,0,0.6167854,0,0.34565473,1.7117354,0,0,0.28645676,0,0,1.3955797,0,0
698,0,0,0,0,0,0,0,0.5600231,0,1.7301303,0.25957832,0,1.8585407,0,0,2.652396,0,0,0,0,0,0,0,0
699,2.1298637,0,0,0,0,0,0,2.0210905,1.8236263,1.6828517,0.22893104,0,0,0,3.2726378,0,0.07584244,0.83095694,0.25422254,0,0,1.2658894,0,0
700,0,0,0,0,0,0.27801389,0,0,0,2.3118246,0,0,0,7.14574,2.9910665,0,0,0,0,2.5946202,0,0.09544507,0,0
701,0,0,0,3.0849807,0,0,2.3740497,0,0,0,0,2.338524,0,0,0,0.02698796,0,0,0,3.4656126,4.977927,1.8922682,1.9346105,0
702,1.1392908,0,0,3.368407,1.1283686,0,0,0.01422225,0,3.1903937,3.1902206,0,0,0,0,0,0,0,0,0.25700596,0,1.939601,0,2.7179642
703,0,0,0,0,0,0,0,2.5200653,1.2479293,0,0,0,1.3941259,0,2.6364558,0,0,5.773873,4.4796004,0,0.3854912,0,0,0
704,0,0,4.6304946,0,0.9965646,0,0,1.7953774,7.0190544,0,4.366396,0,0.744927,0,2.1810112,0.59764713,0,0,0.30988392,0,0,0,3.0023332,0
705,1.8608205,0.09479345,0,0,0,0,2.2147725,0,0,0,0.6517924,0,0,0,3.8801916,0,0.5640856,2.4393616,0,0,0,0,0,0.48497298
706,0.84598935,0,0,0,1.1547573,0,3.4135911,1.8364187,0,0,0,0.87070495,0,2.9918482,0,0,2.7699785,0,0,2.7624953,3.074047,0,3.0839918,3.1590812
707,0,1.8269709,0,0.20657289,0,0,1.1343373,0,1.1924076,0,0,2.9387503,1.1503651,0,6.962635,0,1.3664525,0,0,0,5.777617,7.562022,3.379282,3.0949895
708,0,0.8400289,1.1088217,0,1.0166521,1.8081268,0.25201178,3.3391707,0,0,0.15660837,0,0,0.9803919,0,0,1.9821899,0.24846457,0,1.7278187,0,0.13142104,0.13267484,1.6479889
709,0,1.5897645,0,0,0.4872708,0,0,2.1935844,1.3433135,2.4745986,0,1.9941747,0,2.2761495,0,0,0.14462863,0,5.425539,0.42031473,0.03565799,0,0,0.94850075
710,1.1024266,0,0.51078725,0.19834659,0.8665588,5.228668,0,0,0,0.28873035,0,0,0,0,0,4.0763226,0,0.7652211,1.3422798,0,0.9497529,0,0,0
711,0.40216273,0.55178696,0,0.8319249,0.1010346,5.173326,2.711936,0.71454185,2.2663906,3.469748,0,3.5835114,0.65829587,0,0,1.0530438,1.7238111,0,1.7154543,0,0,0,1.5714461,0.77537817
712,0,0,0.54560375,0,0,0,0,0,3.50057,2.3487813,0,1.931474,0.2854983,0,0,0,0,0,0,0,0,0,0,0
713,0,1.715906,0.59413487,0,0.49251375,4.481916,0,0,6.1474752,1.5561999,0,0,0,0,0,0,0,0.13373783,0,0,0.5628891,0,0,0
714,3.2245686,0,0,0,0.60233104,2.8875184,0,0.40397856,0,3.526279,0.5486184,0,0.80990875,0.7879892,2.2250016,0,0,0,0.584666,0,1.1085016,0,3.5977468,0.69244933
715,0,0,0,0,1.2803919,2.9619799,0,2.246365,0.27470106,0,1.8044399,0,0,0,0,2.243021,1.8698435,0.24574226,2.704438,2.061992,2.9558191,0,0,0
716,2.4219646,1.1331387,0.38199604,0,0,3.9888935,0,0,0,0,0,0,0,0,0,1.8110644,0,0,0,0,2.1309721,0,5.834261,6.4330473
717,0,1.8108716,5.5500183,0,0,0,3.636068,1.6650232,0,0,0,0,1.636553,0,2.1387887,0,0,0,0,5.661707,0,0,2.9546468,0
718,0,0,1.4560136,1.7719504,0,0,0,1.2277132,2.517926,0,3.312084,0,0,0,1.3177329,2.13568,0,0,1.6805913,0,1.5614691,0,0,0
719,0,9.984563,1.2247523,0,0,0,0,4.025535,1.2988999,0,0.1266085,1.0727705,1.3313076,3.6732082,0,0.41996363,5.5235834,4.5730934,0,0.056081686,0.9338546,2.6008637,0,1.4611436
720,5.606296,0,1.1391242,0,1.04702,0,0,0,0,3.402676,0,0,2.1469517,0.8425089,0,5.490288,0.060765244,0,0,0,0,0,0,0
721,4.8344965,0,0,2.8218267,0,0,0.6088114,0,1.8419523,0,4.109466,0,1.4345828,0,0,0,0.42748922,1.2769275,0,0.52105266,0,0.13749613,0,1.7759783
722,3.6582153,0,0,0,0,0.7166963,0.8874435,0.7792286,0,0,0,0.9656763,3.2904365,0,0,0,0.1252939,0,0,0.7533441,0.28702438,1.955346,0,0
723,0,0,0,3.6574376,0.93111134,0,4.5919313,0,0,0,1.2488674,2.8168294,0,0,1.3888254,0,0,0,4.003958,3.6447816,1.7408649,2.2240782,0,3.362839
724,3.9757705,0,0,0.6200985,0,5.1589456,0,0,2.958447,0,0.41937286,2.7053401,0,0.93694764,0,0,0,1.8016386,0.9887479,3.3577344,0,0.7551372,0,7.2178626
725,0,0,0,0,0.7326317,0,0.51662284,0,0,2.613775,0.18174833,2.5162418,0,0,0,3.268529,0,0,0,0,0.7661708,0,0,0
726,0,1.6233361,0,0,3.9711485,0,0,1.0954989,3.0563202,0,2.9241114,0,0,1.2414035,0,0,0.52407503,0,0,0,0,3.2266438,0,0
727,4.383941,0,0,3.6672425,0,2.915792,0,0.6685642,2.9863966,0.8401335,0,2.338826,5.4493265,0,0,2.2672997,0,7.796396,0,0,0,0,0,0
728,0,10.349038,2.382359,0,0,0,0,0,0.46901315,0,0,0,0,3.3401666,0,0.061547797,0,0,0,0,0,0,0,0
729,0.9525473,0,1.3302091,2.2288027,0,0,0.003659955,0.33880782,0,0,0,0,0,0.94307655,1.3623755,0.39905995,0.68653643,0,0.17315988,2.9614084,0,0,2.8422608,11.312338
730,1.2534493,0,0,2.5434651,0,0,2.2775962,0,0,3.5585861,0.22644445,4.1009436,0,0,0,0,0,0,0.630115,0,0,1.3439951,9.58831,0
731,0.40838492,0,1.0121225,3.6978655,1.1125385,0,0,0,1.7288976,0.08423765,1.1486741,0,2.0278049,0,0,2.9906263,0,0,0.9866481,0,0,0,5.5340095,0
732,0,0,3.119625,1.6297636,0,0,0.3275609,0,0.10321733,3.004521,0,4.412038,0,0,0,0.50371754,0.03796943,0,0,5.574197,0,0,0,0.9074908
733,0,0,0,0,1.8344086,2.6997573,0.8939511,0,0.75872743,0,0,0.62201583,3.099194,0.19095126,0,3.257679,4.084436,4.0812287,0,0,0.7517978,2.2264557,8.741834,8.678824
734,0,0,2.885453,0,0,0,0,0,3.3378112,0,0,0,1.8215724,0,4.396228,0,0,0,1.386062,0,4.2420144,4.7077417,0,0
735,0.38928857,0.021290867,0,0,0.32108358,0.098856546,0,0,0,6.485151,0.7165929,0,0.2742722,3.2922995,0.910574,0.08406258,0,2.4435158,0,0.41552654,0,0,0,0
736,1.4131001,0,0,7.0608535,0.0682481,0,0,0,0,0,0,0,0.6046223,0,4.580174,1.0175751,2.368577,0.81412303,0.6137397,0,2.0006256,0,0.7569265,0
737,0,1.5233678,1.3662648,0,2.442157,0,1.9757954,0,0,0.8373979,0,0,0,0,0,3.1046543,0,0,2.162588,0,0,6.302157,0,10.159981
738,0,0,0.36991993,0,0,0,0,0,0,1.7502211,0,0,0,1.8689392,2.1821058,0,0,0.98054826,0,0,0,0,0,0
739,0.814434,0,0,0.1803729,2.7991784,4.1988177,3.5159807,1.1822261,0,0.38265148,0,3.2470179,0.9384099,2.6572409,3.9723477,0,0,0,0,0.7781353,0,0,5.0409727,5.0425124
740,2.3436124,0,0,0,0.4991871,0,0,2.546866,0,0,0,0,3.058368,0,0,0,1.3260427,0,0,0,1.9129046,0,0.5170549,0.9270315
741,2.5013413,0,0,1.5566632,0,2.7241626,0.13610154,0,0,0,0.104165845,0,0,0.5612268,4.82486,0,0,2.1239238,1.7705994,0,0,0,0,0
742,0.72590774,0,5.124464,0.6801446,0,0,1.8215191,0,0,0,0.7397689,3.1085222,5.312134,1.4833076,0,0,0,0,1.7899163,0,0,0,2.9922507,9.247561
743,0,0.70774853,0,0,1.5659744,5.409448,0,1.8010883,0,0,2.1982014,0,0.028594965,0.23648764,0,0,0,0,0,0,0,1.0135725,7.392215,0
744,0,0,1.284364,0,0.77133334,0,0,0.18243822,0.22122571,0,1.0224524,1.2487471,0,0,5.1107955,0.78047824,0,0,0,2.0937152,0.45016998,7.0515313,0,0
745,0,0,0,0,2.0344455,0,3.8996973,0,0,0,0,0,0,0,0.2777956,0,0,2.7171857,0.08521083,0,0,0,5.598246,0
746,6.0092645,0,1.9534702,4.8070736,0.63435465,0,0,1.3625964,3.9591124,0,1.4181182,0,0,0,0,0.8852949,0,1.3954443,2.8933787,0,0.17025779,0.05342809,0,0
747,1.2966013,1.3242934,4.0678134,0,2.8065338,0,0,0,0,4.70192,0.48933288,0,0,0,0,0,0.093577966,0,0,0,0,0,0,4.863207
748,0,0,1.6831872,0,0.8786021,0,1.7410482,0,0.18726353,0,0,0,0.62576914,0,4.637986,0,0,0.52377385,0,2.7110817,6.33708,1.0409708,0,0
749,0,6.4585013,5.896058,4.6188064,0,3.0626862,0,0,0.032141134,1.1666437,0.2690854,0,0,0,0,0,0,0,4.2218843,3.1148245,0,0,0,0
750,0,0,0.17323588,0,0,0,0,0,2.4500613,2.114636,1.853132,0,0,3.002363,0,2.8411365,1.9878821,0,0,0,0,0,4.554335,0
751,0,0.6782259,1.5735427,0.73072106,0,0,0,3.1590285,0.37602904,0.3342567,4.4855247,0.051391013,0,2.0922098,0,0,0,0,4.755487,0,0,0,0,0
752,0.37876692,0,0,0,2.4111514,0,0,0,0,0,0,0,1.2962906,1.0731719,2.6258469,1.5009952,0.45433828,0,0,0.5183996,0.8160202,0.083869725,0,0
753,0,0,0,0,0,0,0,0,0.49682528,0,0,0.1604082,0.083758585,0,2.067898,0.41443583,0,0,0,0.96358895,0,0,2.468764,4.2373843
754,4.5878286,0,3.1487958,0,0,0,0.8078869,0,0,0.1834803,2.5263555,0,0,2.0097697,0,0,0.32546192,0,0,0,0,0,0,0
755,0,1.9714879,0,0,1.7107596,2.9472463,0.28788248,0,5.007661,0,3.5260308,0,0,0,2.002006,0.10366569,0,0.7756294,0,2.9132514,6.0567403,0.038880583,2.4671838,0
756,0,0,3.613445,0.8221521,0,1.116573,0,0.18531705,0,0,0,0,0.3981612,4.637793,0,0,0,3.0750937,0.1559134,0.87490356,1.980729,4.205729,0.9590604,0.9229481
757,0,6.8441544,1.0860078,2.2641287,0,0,0,0.43407986,0,0,0,0,0,0,1.5723953,0,1.107168,0,1.7006397,0,0,0.50989,4.7332387,0
758,0,0.34366128,3.5768094,0,0.71027684,2.9377756,0.40504298,0,2.996313,0,0,1.8119828,0,0,1.6593398,0,2.8801537,4.171483,0,1.1899657,0,0,0,2.7354462
759,1.2341785,0,2.6931345,0,0,0,0,0,0,1.3087212,2.3869855,0,0,0,0,0,0,0,1.5626976,0,0,0,0,4.940909
760,0.16013822,0,0,0.4591687,0,0,0,0,0,1.8860054,0,4.811454,0,0,0,0,0.79699045,2.397355,0,0.5265187,0,3.0802317,0.13465826,0
761,4.58968,0,0,0,6.327479,0,3.1181853,0,0,1.0042074,0.3959371,0,2.7475226,0,2.6452808,3.124695,0,0.8432652,2.5667806,0,0,3.6638246,0,0
762,0,0,0.2256919,0,0,1.0671762,0,0,0,0,0,9.610868,1.4432014,0,4.275184,0,0.30256838,0.26983172,0,1.8565098,0,0,0.14505854,5.1215215
763,0,0.32508177,0,1.5098358,1.4693162,0,1.8176157,0,0.9779934,0,0,1.4163772,2.6508746,0,0,0.7666056,4.347852,0,0.5675297,1.7939014,0,0,0,0
764,2.0520937,0,0,0,1.8953266,0,0.601149,2.3082125,0,0,0,1.4084542,0,0,0,0,1.101164,5.71779,2.0608644,0,0,0,0,8.97936
765,0,0,1.6621338,0.7839163,0,0,0,0.36967528,1.7569354,0,3.3621979,0,5.963954,5.0044003,0,2.3087292,0,0,0.94969934,0,0,0,0.98443484,3.026465
766,0,0,3.5171664,0,0,1.4383624,0,2.8370104,0,2.0943246,3.2482264,0,0,0,7.5460486,0,0,0,0,0,0,0,0,0.96843034
767,5.1679606,1.933459,0,0,2.899372,2.3454692,0,0,2.9461596,0,0,0,0,0,0,1.5976945,1.3017404,0.8700555,0,1.3741019,2.6362865,0,0.42365587,5.359388
768,0,0,0,0,1.2973399,2.5929046,0,0,0,0,0.718751,0,2.9164033,0,0,0,0,0,1.2189429,1.6202662,0,0,1.7326941,6.946458
769,1.9083588,1.5873331,0,0.7728904,0,0,0,2.0228913,1.7271347,0,0,0,0.70651,0,0,0,0,0,0,2.1512744,1.928502,2.0171926,0,0
770,0,7.275974,0,0.21881074,3.9952068,1.9477892,3.0406277,0,0,0,0,10.396577,1.3392335,0,0,0,0,0,0,0,0,0,0,0
771,0,0,0.01921204,0.113037676,0,0,0,0,0,0,0,0,0,3.19314,8.468071,0,0,1.1476047,0,0,1.0873752,0,0,0
772,3.7248802,0,0,3.8757997,3.004693,0,0,2.0789146,0,0,0,0,0,0,0,0.27902395,3.3497734,0,0.5388516,2.7051322,0.093621545,0,0,12.4743395
773,1.5362804,0,0,4.4412317,0,0,0,0,2.0711455,0,0,0,0,0,0,0,0,3.207098,0,0,0,2.480383,0,0
774,0,0,4.925044,0,0.73691595,10.976165,0,3.5843503,0,3.4406831,5.3285155,2.1309662,0,2.3835855,0,0,1.6634785,0,1.3645097,0,0,0,0,2.983295
775,0,0,0,0,0.48470852,0.59844035,0,0.8483154,3.510407,0,3.954241,0,3.6848388,0,0,0,1.6141666,0,1.7513139,0,0.49075598,0,0,0
776,2.3833904,0,0,1.589062,4.1969876,0,0,0,0,0.91443,0,0,0,0,0,0,0,2.7033153,0,3.164676,0,2.0311837,0,0
777,0,0,0,0,0,0,0,0,0,0,2.9155045,0,0,0,0,0,0,0,0,0,4.0805335,0,0,3.8649132
778,0,0,0,0,0,0,0,0,0,2.3547142,0,0,0.968818,4.5813737,4.796305,0,0,1.0253115,0.13309017,0,1.3035977,0,6.160899,0
779,0.7938722,0,0,0,0.19250406,0.9927964,1.7252678,0,2.6305335,3.5967374,0,6.9448695,0,0,0,2.7317674,0,0,0,0.42318907,0,2.3020627,1.6674695,0
780,3.5109844,0,0,0,0,0,0,2.4046674,4.450311,1.6274897,6.3060384,0,0,0.350979,0,2.630915,0,0,0,1.6950102,3.2849479,3.7885823,1.4719985,0
781,0,0,4.637515,0,0,1.4698098,1.2704654,0.58147234,1.3554969,0,0,3.6875467,2.9699066,0,0,1.472715,0,0.62051976,4.6455483,0,0,0,0,0
782,0,0.46298003,0,0,0,0,0,0,0.15363584,0,0,0,0,0,0,3.8224366,0,0,4.1814504,0,0,0,1.9750476,0
783,0.06892303,0.38709474,0,0,0,5.067098,4.796856,0,1.0272505,0,0.27632785,4.4001184,0,0,0,0,0,0,0.22318266,0.17136407,1.1288322,0,0,9.35116
784,2.6834776,0,0,1.5675102,0,0,0,0.42138,0,2.4746387,0,0.2036783,1.393364,0,0,1.5849863,1.2635646,0.02280933,0,0,0,0.97853535,1.9398512,0
785,6.488782,0,2.0674493,0.4265595,0,1.9806262,2.9531326,3.3434148,4.074646,0,0,4.7400723,0,0,0.042303666,0.23304784,0,0,0.85229903,0,0,0.6113768,11.331859,0
786,0,0,0.46608216,0,0,0,0,4.664981,0,0,1.4391736,5.3567724,2.5635567,0.17581256,0,0,0,0,1.4324186,0,1.013489,5.4956903,0,0
787,0,0,0,0,0,0,4.8538327,0.6128513,0,0,3.5658424,0.110087276,2.0905528,5.833744,0.48422602,2.1177351,0,0,2.4165506,0,0,0,10.22111,6.552297
788,0,0.21300468,0,0,0,0,2.5847313,0.59186345,0,0,0.2970458,0,0.26871198,0,0,0,4.192839,0,0,0,0,0,0,0
789,0.57235533,0.66343087,1.7055016,0,0,0,2.0331764,2.2197378,0,1.4191923,8.274674,0,0,0,0,0,0,0.76683885,0,2.6244373,4.644897,0,0,3.7580884
790,1.3294458,2.4186072,5.5834455,0,0,1.4913592,0.051855836,0,0,0,0,1.484078,0,0,3.2700279,0,1.3854867,0.36132836,1.5261552,0,0,0.046225093,0.7913251,0
791,0,7.5298557,0,0,0,0,0,0,0,0,0,1.1657523,0,0,0,0,0,0,0,0,0,0,0,0
792,0,4.8039045,0,0,0,1.4322816,0,0,0,0,0,0,0,3.6517954,5.2283063,0,0,0,0,2.468922,0,2.9043887,0,0
793,0,5.3287845,0.8210571,0,0.3277346,0,0,0,0,0,0,0,0,5.803756,0,2.7288926,3.0753317,4.4240985,0,0,4.1175375,0,1.7919695,14.329057
794,0,0,3.868408,0,2.1763756,5.6139574,0,0,0,2.2653153,0,0,0,0,0,0,1.568694,0,0,1.6991975,0,0,2.91731,0
795,0,2.8047056,0,1.9830382,0,1.2614081,0,0,0,0.2642417,0,0,0,5.8736925,0,0,0,0.6774837,0,0,2.732237,0.35385337,6.555808,14.107652
796,0.4679165,0,1.0753933,0.50310737,2.6194825,5.665377,0,1.5472214,0,3.1638844,0,0,2.3821256,0,3.91026,0,0,4.640465,2.6213949,0,0,1.042638,0,0
797,0,0,0,5.3378778,0.6014013,3.4300363,0,0,0,0.058322527,0.4459746,2.31665,0,0,0.19423445,0,0.6739892,0,0.61851525,1.565597,7.9619727,0,0,7.921438
798,0,0,0,0,0,0,0,0,0,0,0,2.1492743,0,1.3595022,0.6951627,0,0,6.463192,0,4.4101977,0,0,0,5.525458
799,0,0.4211768,3.2478094,0,0.22319458,0,0,0,3.5081246,4.5685916,0,0,0,0,0,0,0,0,4.680419,0,0,0,0,0
