x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037,y0038,y0039,y0040,y0041,y0042,y0043,y0044,y0045,y0046,y0047,y0048,y0049
79,6.794182,0,0,0,4.6089306,0,0,2.1736517,0,0,6.3022594,11.54159,8.141156,0.89616066,0,10.558342,0,4.272545,0.44621667,0,8.733679,0,0,9.263316,0,0.01283429,2.014858,0,0,2.9711828,1.170832,0,0,10.746003,0,0,2.6898363,0,2.6807854,0,0,5.87672,0,0,0,5.688693,0.85382897,0,0,0
80,7.1579947,0,0,0,0.40356192,0,2.3161113,0.75892437,0,0,10.098034,3.8669233,1.0996789,0,0,0,0,10.756712,5.898393,0,0,0,0,0.6579386,0,0,4.709425,0,0,0,0,0,0,17.590508,0,0,0,0,0,0,0,0.7410433,0,0,0,0,0,0,0,0.2001493
81,0.6769432,0,3.969438,0,13.22493,0,1.3659774,1.9128892,0,0,0,13.885156,3.881174,0,0,5.7085576,0,4.417467,0,0,4.3502307,0,0,11.295899,0,0,2.8773115,0,0,0,2.7246435,0,0,0,0,6.265485,4.2803187,4.7659354,0,0,2.84103,0,6.9542365,0,14.348358,0,0,0,2.6703496,0
82,0,3.6893823,0,7.115193,0,0,0,0,0.9376286,0,0.66493666,0,0,0,0,0,0,0,0,0.69627833,0,0,2.7515678,0,12.919776,8.129608,0,4.8992248,0.28894943,0,0,21.083439,9.905434,0,8.363093,0,5.934094,0,0.97524405,0.2571276,0,0,0,0,0,0,0,0,0.33027086,0
83,0,0,0,0,0,0,0,0,0,0,0,0,0,4.540511,0,0,0,1.8493044,0,0,0,0,0,3.3307242,0,3.042925,0.46511164,0,0,0.59989625,2.2644072,0,3.7343533,0,3.004111,0,4.420886,3.1923242,4.1873136,0,4.527424,0,10.83317,0,18.413294,0,0,0,1.9733099,0
84,0,0.38980448,0,0.29977357,0,3.432763,0,0.28397673,0,5.01349,0,0,0,0,0,0,6.2581654,0,0,11.533563,1.1187724,28.134155,2.7246892,0,2.2847667,0,0,4.706135,0,0,0,9.287174,0,0,0,1.0037756,5.0207586,0.19783916,0,0,1.871221,0,0,0,0.47077543,0,0,0,4.695654,0
85,0,0.1945504,0,0,0,0,0,0,2.4030454,0.5611577,0,0,0,0,1.4300221,0,0.05079283,0,0,3.9124901,0,7.537624,0,0,0,0,0,4.613181,1.2448676,0,0.46645907,0.37169963,0.084869124,0,5.762183,0,7.207736,2.2583942,2.4329526,4.6970983,0,0,20.138084,0,7.1819396,0,0,0,3.906669,0
86,2.274976,0,0,0,0,0,0,0,0,0.96643096,0,0,0,0.87898207,2.4415088,0,0,1.3030754,3.433017,0,9.325644,0,0,0,0,0,0,2.3083086,1.479629,0,1.4349293,32.5917,0,0,2.802724,0,0,4.7495875,0,1.4325709,1.8837974,0,8.336096,0.12513025,13.061293,0,0,0,0,4.5536695
87,2.4956248,0,1.2551676,0,0,0,0,0.14064598,0,2.0371659,0,0,0,0,0,0,3.7762156,0,0,16.335678,0,14.515096,0,0,7.473527,0,2.3922246,0,0,1.4636296,0,0,0,0,0,2.4998243,0,0,3.7555726,0,0,0,0,0.5805203,0,3.679241,0,12.588757,1.7592783,0.33602718
88,2.095204,0,0,1.4484403,0,12.739518,0.8545705,0.40224278,1.9130197,0.20120493,0,0,0,0,0.6010423,0,0.8498253,0,0,0,5.093023,7.9763083,3.1833017,0.6218302,0,0,0,0,0,0,2.9297805,0,0.008788844,1.9034802,0,0,0,0,3.7514064,0,3.9733336,1.7496016,0,0,7.9164805,0,4.7418675,3.9108844,0,0
89,0,0.8240177,3.7939265,0,0,0,0,0,0.8928116,0,3.4441774,0,2.129023,0,0,2.4406505,0,0,0,15.151224,0,0,4.0745983,0,8.385463,0,3.7566879,0,3.4014537,0,0,0,11.1189165,0,0,0,0,2.099132,0,1.8878467,0,0.9556701,3.6832395,0,0.89640903,0,2.2751338,2.774174,0,0.9336327
90,3.7444987,0,0,0,0.34617373,0,2.1220295,0,0,0,2.0574112,9.801344,1.4010785,0.43804544,1.9864473,0,0,1.5568871,1.671984,0,0,3.600555,0,0,9.246612,6.9195848,0,0,0,3.1481826,0,0,0,4.0780544,1.5352302,1.2651104,0,1.2464339,3.7319424,0,0,0,0,2.591993,0,0,0,0,2.83559,0.4373583
91,0.28418842,0,0,0.7698067,0,9.948579,0,0.52645385,0,0,0,7.250051,0,0,4.470595,0.6713325,0,0.8139607,0,0,0,0,0,3.8803887,0,0,0,0,0,1.1581596,2.7442153,0,0,4.973868,0,1.0737604,0,0,0,0.29733244,2.0180488,0,0.61151993,2.603223,0,0,0,0,0,2.1254137
92,1.9704744,1.4834433,0,0,0,0,1.2614348,0,3.2826688,0.93763226,0,1.6748128,0.69503933,0,4.274812,0,1.5553156,0,0,17.558954,0,3.547747,3.884902,0,5.7377057,0,0,0,0,0.36863405,0,0,7.3384314,0,0,0,8.815229,0,0,0.027492106,0,1.8473669,11.501352,0,0,0,4.1955366,7.569615,0,2.454159
93,0,3.9711316,0,0.33700597,0,7.956386,0,0,0,1.4969873,0,0,1.4460355,0,1.332159,0,0,0,0,4.4091024,0,0,1.5611957,0,0,4.7360764,0,7.2420225,0,0,1.7251787,28.838797,3.9356058,0,0,1.7566012,17.802717,0,0,0,0,2.93076,0,1.4508008,3.815042,0,0,0,2.328553,0
94,0,0,3.9534037,0,0,0.2381591,0,0,0.14121088,5.550851,0,0,0,0,0.8469371,0,0.93936694,0,0,0,7.3853703,0,0,10.278901,0,0,1.3987925,0,0,2.0880942,0,0,1.2096475,1.8471966,0,2.5846212,0,3.1557322,0,0,2.8780105,0,6.2462196,2.4497502,0,0,0,0,0,0
95,1.4394773,0,7.552494,0,0,0,5.769701,0,0.028625581,0,0,0,2.9539945,0.6947652,0,8.006116,0,5.3073473,3.6185915,0,0,0,0,8.182868,0,0,6.081852,0,0,0,0.58170617,0,0,0,1.0362539,0.51453376,4.3987846,3.3549054,4.120962,2.4057038,0.12655741,0,0,0,4.617011,0,0,0,0,0
96,0,1.4940196,0,2.221983,0,0,2.2837493,0,8.675936,0,0,0,0,0,0,0,8.972385,0,0,25.958288,0,17.000832,5.0271397,0,0,0,0,7.005077,0,0,0,16.018787,0,0,0,0,0.2364796,0,3.610101,0,0.4172096,0.16689543,6.564042,1.7279997,0,0,0,0,2.9919267,0
97,0,0,0.19385952,4.531779,0,0,0,0.31487364,0,0,0,0,0,0,0,0,0.12785615,3.2260041,3.1413853,0,19.29791,0,0,0,0,0,0,0,0,0,5.388251,0,0,8.549427,5.996506,3.0106604,0,2.0563662,4.1180706,0,2.3903759,0,0,0,6.984827,7.5725865,0,14.344,0,0.13704649
98,2.0337162,0.05715042,0,0,0,7.647608,0,1.4192595,0.6878953,0,4.09426,12.884454,3.94169,0,0,0,0,0,0,0,0,6.486921,2.4530876,0,8.7650795,0,0,0,0,6.051069,0,0,0,1.3411562,0,0,5.3991423,5.2800975,0,0,0.83401036,0,13.789624,0,14.677595,0,0,0,0.7474637,0
99,0,0.6627741,0,6.189707,0,0,0,0,0,0,0,0,0,0,2.4129477,0,7.485472,0,0,17.380348,0,18.416126,2.459427,0,0,0,0,0.1397685,1.8419816,0,0,24.296406,8.90121,0,0.24451654,0,0,0,0,0.59735334,0,0,1.3322921,0,0,0,3.3745449,4.7571144,0,0.21444765
100,0,0,0,8.709892,5.2603617,0,0,0,0,0,0,9.033988,0.79578584,4.2032614,0,0,3.4635425,0,0,2.6923316,0,20.033453,0,0,0,0,0,5.8528075,0,0.6048724,0.50592077,0,2.519942,0,4.836266,0.40646145,4.347273,0.81702983,0,0.26553902,4.100204,0,0,0,0,0,0,0,0.8352991,0
101,0,2.4006996,0,1.3883799,0,0,0.10541624,0.75557417,0.36240828,0.31005695,0,0,0,0,0,0,0,0,0,0,0,5.655339,0.14738283,0,7.0550966,0,0,0,4.007291,3.4548147,0,0,0,13.001075,0,0,0,0,0,0.34683678,0,0,0,2.721749,0,11.415087,0,0,0,0
102,0,0,0,0.4689697,0,0,1.347673,0,1.1277117,0,0,0.9671619,0,0,1.5310916,0,5.08295,0,0,3.970251,1.5342449,9.348134,2.0932207,0,0,0,0,0.22838427,0.09953443,0,0,0.66178876,0,0,0,0,2.8765306,0,0,0.8114995,1.136516,0,0.6595322,0.18633592,7.1007323,0,0,0,2.0058477,0
103,0,0,1.1962712,0,0,0,0.2875658,0.49321154,0,2.6772,0,0,0,0,3.1990242,0,3.6107254,0,0,14.864534,0,13.711686,0,0,0,0,0,2.7107294,3.3556764,0,0.10784613,3.1214185,11.3882885,5.9206386,0,0,0,0,0,0,0,0,0.6713655,0,3.5809991,0,0,0,0,0
104,0,0,0,2.367791,0,0,3.1053715,0,4.512914,5.2111044,0,0,0,0,1.3344227,0,4.68932,0,0,0,0,3.8466203,4.1276164,0,5.102986,0,0,0,0.4797235,0,0,6.8063674,0,1.5075693,2.1216192,0.5701322,0,0,0.5147556,1.1682289,0,3.6389852,0,3.9820156,0,0,3.1315458,0.7060875,0.17184728,0
105,0,0,0,0,0.33780205,0,7.589639,0,0,0,3.4584787,11.667395,0,0,0,3.3848174,0,2.1039593,2.0224516,0,0,0.98677826,0,0,0,0,0,0,2.747768,1.2145921,1.7822993,1.1857822,0,0,0,0,0,0,0,0,0,1.3177137,0.94350564,0,0,9.962176,1.8076766,1.4081535,0,5.3360066
106,0,0.4002785,0,2.1235483,5.4199963,0,2.773985,0,2.7446682,0.672251,4.957714,7.1901884,3.5207694,0,5.8002896,0,0.64889455,0.04210781,2.361809,0,0,6.4277735,18.08786,0,1.0555784,0,2.701668,1.5453264,1.8901597,1.3781708,0,8.63079,13.270873,0,1.533962,0,3.4812999,0,0,0.39364892,0,1.2868297,8.73009,0,0,1.4313266,2.4546046,5.2311616,0.56567526,0
107,0,0,0,0,0,0,1.3377737,0,0,5.1446867,0,0,0,0,4.5664573,0,3.4492822,0,0,6.666955,0,0,0,4.4470377,0,14.010554,0.69351023,1.2678152,1.3482283,0,0.23848933,12.876844,0,0,0,0.98753625,0,0,0,0,3.0348644,0,0,5.550656,0,4.6721826,3.3415172,11.31466,0.8375752,0
108,3.7535567,0,0.2090247,0,0,3.7675705,2.930555,0,0,0,0,10.770279,0,0,1.2852521,0,0,3.0292597,0,0,3.1756806,0,0,2.6112049,0.9005688,1.825646,2.758837,0,0.8507851,1.4264375,0,0,0,5.708907,0,2.1866052,0,0,0,0,0,0.7483556,0,0.4504189,0,4.36291,1.4063812,23.69019,0,1.8825573
109,0,0.82975507,5.246242,0,3.9714193,0,0,2.5933044,2.699257,0.075087585,0,0,3.2784545,2.805986,0,13.167506,0,6.4694533,4.580148,0,0,0,0,8.2488785,0,0.012458107,0,0,2.6278872,0,0.78550535,0,5.9851627,18.749699,0,0,0,0,0,0.041816402,0,6.13301,0,0,0,0,1.1068398,6.1908793,0,1.8106663
110,2.539852,0,0,0,8.017724,12.108982,0,0,0,0,6.143102,17.028286,0,2.478439,0,5.0265536,0,4.1808357,0,0,2.2996104,0,0,6.8959517,0,5.8515115,3.043414,0,0.30459997,2.060507,0,0,0,12.657558,0,0.9123511,0,0,2.1964414,1.2829394,0,0.4388846,0,4.551688,0,0,0,0,0,1.8488021
111,5.6606665,0,2.1712618,0,0,0,0,0.13029774,0,1.2975148,5.478245,7.9189596,6.6515846,1.8220176,0,1.2713767,0,4.3470263,3.2401865,0,8.501934,0,0,4.0714765,0,7.2919655,0,0,2.6655576,0,0.27663147,0,7.1444335,0,0,0,0,0,1.1349965,1.7914505,0,0.35993907,0,0.002231473,0,10.866511,0.8759998,0,0,0
112,1.9615818,0,2.2358527,0,4.4522624,0,0,0,2.761331,0,0,18.176914,1.3121786,2.0390804,9.644252,2.4619555,0,0,3.0467079,0,0,0,0,0,0,7.8965964,0,0,0,0,0.11865327,7.570284,0,0,0,2.406265,0,0,0,1.0404345,0,0.6390254,2.0342045,3.7850666,0,13.491503,0.99757546,7.7082653,0,1.1068056
113,0.8898988,0,0,0.16709016,0,2.6119733,4.390371,1.7765918,0,0,6.4501557,4.6541677,6.335632,0.83181405,0,0,0,1.3261112,2.9018452,0,2.8557029,0,0,16.491404,10.836757,8.130315,4.747979,1.5204314,0,0.4064382,0,0,0,18.779135,0,0,0,0,0,6.448163,0,5.0681186,0,0,0,4.871397,2.4010098,0,0,0
114,2.5225794,0,0,0,5.819507,0,1.6884694,0,0,0,4.8152246,18.76349,0,0.7319784,0,0,0,6.5148535,0,0,7.5232453,0,0,1.0726702,0,1.5406599,5.673289,0,0,4.3009405,0,0,0,4.9059906,0,0,0.65794504,0,0,0,0,0.88871986,0,0.8449644,0,3.5558417,0,0,0.16397616,0
115,0,0,0,0.9233123,9.394959,0,2.5115786,0,0,0,1.678585,14.89294,3.2186642,0,2.7541587,1.8011054,0,1.5100055,0,2.5409892,0,9.552718,8.077268,0,9.22435,5.4890504,0,0,0,0.329853,0,0,3.0687892,0.37054902,2.7519155,3.2554677,0,0,2.9158154,0,0,0.4260388,0,0,0,0,0,7.000946,0,3.5701416
116,0,0,2.8406541,0.043715592,0,0,0,0.36102372,0,3.4386752,0,0,0,0,10.139007,0,0,0,0,0,2.2444084,0,0,22.112452,0,0,1.9473379,0,0,0,0,0,0,10.789789,0,1.7227806,4.8202467,4.8115754,6.8138013,0,0,0,16.905598,0,12.473428,0,0,0,2.6918468,0
117,0,5.516934,0,9.930306,0,0,0.6803067,0,0.33832633,0,0,0,0,0,2.7740629,0,11.317564,0,0,20.471113,0,1.0801132,15.952435,0,18.74934,0,0,8.538904,1.695168,0,0,39.01468,0,0,2.8264077,0,8.950804,1.215745,0,0,0.5087933,0,0,0,10.898729,0,0,1.3169322,4.727545,0
118,0,0,0,5.720341,0,0,0,0.4267146,0,0,0,0,0,0,0,0,3.0283918,0,0,9.953113,0,19.64158,0,0.2159263,6.314448,0,0,0,1.7890847,5.760512,0,0,0,9.623652,0,0,0,1.4396526,0,2.307137,0,0.21614376,0,0,0,2.244217,0,0,0,0
119,1.2916633,1.4663397,0,0,0,0,0,0,0,0,0,0,0,1.4930964,0,0,0.28705478,0.37677562,0,2.3350937,0,3.139371,0,0,0,0,0,2.4877985,2.5050907,0,0,27.565777,1.9714872,0,3.5472302,0,1.6835785,7.2290564,1.1769816,1.599858,5.263352,0,10.368939,0,2.5650532,0,0,2.7823102,2.309163,0
120,0,0,0,0,0,0,4.525105,0,0,0,0,0,0,0,0,0,0,0,0,6.0911946,0,8.982485,0.8892845,0,8.973863,1.3195486,0,0,0,1.4555252,0,0,0,10.607596,0.21745284,0.39699608,0,0,0,0.4775014,0,3.9090042,0,0,0,10.714439,0,4.266479,0.64316565,2.2402809
121,0,0.27308246,0,0,0,1.7743385,1.0950483,1.5174831,0,0,0,0.21163182,2.8353984,0,0,0,0,5.1387453,0,0,0,0,0.7624432,0,0,0,3.3055587,0,0,2.216906,0,0,0,1.4226977,0.4969599,0,0,0,0,1.93286,0,0,0.59490514,3.9511034,0,0,3.5009708,6.576398,0,0
122,0,0,0,0,0,0,1.6962851,0,0,0,0,5.0050178,1.749004,2.8953564,0,0,0,0,0,0,9.123475,0,0,0,0,0,0,0,0,2.3272197,0.33681038,0,0,4.380128,0.009728934,0,0.7151466,0,8.698328,0,1.8986506,0.87308204,0,0.77629334,0,1.418071,2.5832436,0,0.22796804,1.3495815
123,0,0.58576965,3.6297283,0,1.3433251,11.110675,0,0.022048255,0,0.73671424,1.4473059,10.465363,1.2668003,0,0,0,0,0,2.616487,0,13.759625,0,0,9.631751,0,0,0,0,0,3.8033478,0,0,0,0,1.0436844,0,0,1.8751028,0,3.901594,0,5.3923783,0,4.4096346,0,2.7116878,0.33100048,3.8307388,0,0.72846484
124,2.2345273,0,3.7864528,0.3251269,6.348027,0,1.1390936,0.9598623,0,0,2.1397889,4.6462555,5.603327,4.0789757,0,7.183014,0,2.7742596,2.1209314,0,2.822272,0,0,2.6567214,0,7.9945784,7.449359,0,2.1073077,1.0789285,1.362169,0,0,9.200826,0,0,0,2.9723115,1.139475,2.0933406,0,0,0,0,0,0,0.83153814,2.9220738,0,0
125,0.071312316,0,2.5168722,0,0,8.412119,0.12572001,0.6128848,2.5668182,0,2.250862,0,1.1137052,0,0,3.9461174,0,3.1408134,1.0865846,0,2.291701,0,0,3.834147,0,11.886853,0,0,0.87128264,0.4799128,0.3927764,0,0,0.4388433,0.49523538,0,0,0,0,0,0,0.95937586,0,2.9746563,0,0,0,10.969415,0,2.388754
126,2.8068407,0,3.038746,0,0,0,1.1270775,1.2438525,2.4480376,3.3774784,0,11.096031,3.2265477,0.54670894,0,8.697945,0,0.59034234,3.6100414,0,10.897369,0,0,2.1680074,0,0,4.046918,0,0.4389662,2.5266569,3.924684,0,0,5.100359,0,0,0,0,0,4.604047,0.014510474,0.3837586,8.145633,2.1622298,0,0,1.9643732,0.414725,0,0
127,5.2342424,0,0,0,6.4674897,0,0,0,0,0,7.172484,2.8871553,5.770972,1.9217356,0.0596546,4.865197,0,4.1932306,1.8514808,0,0,0,0.18025701,11.31951,0,3.4700613,0.43539956,0,4.3787036,3.529911,3.414244,0,0,3.6161501,0,0,0,0,0,0.06902693,0,4.201851,0,0,0,0,2.244913,14.728165,0,0
128,0,1.386462,0,0,0,0,0,0.57289505,0,0,0,3.9773755,0,0,0,0.8263398,0,0.11360805,0,0,4.2667747,0,0,0,0,4.129635,0,0,0,0.44726136,0,0,1.9132406,18.243605,0,4.3820686,0.1080622,0,5.6513205,0,0,0,0,2.223893,0,3.469467,0,10.061371,0,3.2187638
129,0,0,1.1613326,0,0,0,2.70684,0,2.9548528,0.03208812,4.1156397,0,3.1649532,0.94829327,0,5.620332,0,0,3.4161847,0,0,0,0,4.518299,0,6.304165,2.760416,0,0,0,2.6048608,0,9.727631,0,0,0,0,0,0,0,0.8848107,2.600756,0,0,0,8.5786705,1.1806829,5.239544,0,4.237289
130,0,0,0,0,3.6403108,0,0,1.011607,0,0,0,0,0,0.69002974,2.6213522,0.8661177,0,0,0,0,10.093663,12.981199,0,7.3254323,0,0,1.4047638,1.7705245,0,4.690749,0,0,0,10.778507,0,0,1.4020487,0,0,0,0,4.289003,0,5.126577,0,9.426715,0,0.001302523,0,0
131,2.4540722,0,3.8086298,0.30301607,1.4474741,0,0,0,1.3065451,0,5.4301805,7.731496,0.3465308,3.0798824,0,6.6412177,0,0.86076164,0.88436043,0,0,0,0,0,0,3.1963818,3.8424344,0,0.16984482,2.8892236,0,0,0,2.931009,0,1.6775092,0,0,0,3.6023088,0.52618176,0,6.377701,0,0,2.2917113,2.9379601,2.039726,0,0
132,0.785268,0,0,0,2.28944,2.4722857,0.5389728,0,0,0,1.6393135,8.921187,4.2843723,1.5821365,0,5.6311507,0,5.082658,0,0,0,0,0,3.2675607,0,4.3189373,3.0632298,0,0,2.267903,1.0422428,0,0,0,0,2.5448837,0,0,4.1729674,0,2.9751244,0,11.567912,0,0,0,0,0,1.2193359,0.31223306
133,0,0,0.88524526,0,0,0,0,0.49492145,2.2674584,0.290206,5.8668714,0,0,0,0,0,2.490026,0,0.30284244,6.4579277,4.7369614,8.503724,3.9316864,0,1.9911233,0,5.5368314,0,0,0.6011259,0,0,0,7.5011463,0,0,0,0,0.49875918,1.0498111,2.0624268,0,0,0,2.186637,0,0,12.935607,0,0
134,0,3.8258774,0,4.667072,0,9.376217,0,1.0698493,1.0265312,3.9151797,0,0,0,0,0,0,1.7288576,0,0,10.565245,0,0.46376082,0,8.930291,2.8489997,0,0,0,0,0,0,0,0,10.19354,0,0,1.3522934,2.9183605,1.1778827,1.3989079,3.6149938,0,0,0,12.717141,0,0,0,0,0
135,0,1.2393551,0,8.606386,0,0,0,0,1.4675624,9.037971,0,0,0,0,14.581399,0,6.422193,0,0,23.519047,0,19.018133,8.07791,0,8.188867,0,0,6.1581616,0,0,0,28.757309,14.786023,0,6.7570515,0,7.87777,0,5.720626,0,0,0,20.115736,0,12.073015,0,0,0,1.1296505,0
136,0,4.6754894,0,2.1764941,0,0,0,0,1.7562044,0.94355327,0,0,0,0,0,0,2.8025832,0,0,0.8859325,0,0,11.8218,0,7.680547,0,0,5.7273564,0,0,0,29.377838,6.3230124,0,0,0,1.0252093,0,0,0.36476862,4.290383,0,0,0,12.718267,0,0,0,2.1513562,0
137,0,0,0,0,0,0,0,0.027989581,0,0,0,0,0,0,6.5943537,0,6.829487,0,1.5290548,15.708819,0,13.086443,5.6302114,0,0,0,0,0,0,0,0,2.5541627,5.6868014,0,0,0,0,0,0,1.881163,0,2.7387702,0,2.556012,0,19.452938,1.2463909,0,0,5.5764213
138,0,0,0.2724345,0.85012347,0,0,0,0.1210861,2.8756413,7.4111366,0,0,0,0,6.303285,0,0.84805524,0,0,0.41724652,0,17.948517,2.970792,0,4.284915,2.4094791,0,0,0,2.2840984,0,0,0,0,0,0.84214157,0,1.469305,1.686876,0.21847577,2.5338001,0,0,1.8294766,0,1.3380433,3.5307274,5.772081,1.1565772,0
139,0,0,0,0,2.7785149,0,0,1.9041237,0,0,0,0,0,1.6631427,0,0,0,1.3905535,1.8478714,0,13.352324,0,0,3.6878493,0,0,0,0,0,0,0,0,0,5.1006274,0,0,0,4.433149,0,2.6297562,0,0,0,0,0,4.323114,1.7280443,0,0,0
140,0,0,2.626959,0,0,1.7901739,0,0,0,0.5417715,5.2791247,11.888211,6.3400116,0,0,4.3840547,0,0,1.4282725,0,0,0,0,9.3131695,0,0,2.2426343,0,0.4253547,0,0,0,0,0,0,1.4937115,0,0,0,0,0,2.5546365,10.618385,0,0,0,0,0,0,0
141,3.9105647,3.8344386,0.21374552,0,0,0,2.6180518,0,0,2.647891,0,0,0,0,2.339368,0,0,1.8219076,0,0,0,0,0,0,2.095253,1.2774426,0.39016822,1.6039085,1.4286283,0.39965218,0.10063535,10.790543,11.149702,0,0,0,15.719219,3.817593,0.7883322,0,0,0,13.217833,0,22.48646,0,0,0,0.5279969,0
142,0,1.7660989,0.7360611,0,0,0,0.7260621,0.08431715,0.73567235,6.7453957,0,0,0,0,7.4745893,0,3.0971253,0,0,11.609122,0,20.376022,3.2908323,7.8004713,13.087698,0,0,0,3.9410887,1.2449331,0,4.2263336,0,0,0,1.7509332,0,1.1724107,0,0,0.8302056,4.91991,0,0,0,10.528599,3.7994256,12.372707,0,0
143,0,0,0.85677797,0,0.5481712,0,0,0,0,1.161905,0,0,0,0,0,10.272555,0.8003171,0,0,0,0,0,0,0,0,0,1.0856701,1.1396251,1.897448,2.0295875,0,0,0,0,2.2780735,2.2871897,0,2.073121,3.2835846,0,0.7331209,0,0,2.1387994,0,0,0.1608298,0,0,0.5639235
144,0,0,0.54300445,4.4571867,0,1.7113214,0.20911366,0,0,0,0.69941145,5.4831367,1.8706762,0,0.6926642,9.387518,0,0,0,0,3.4657576,0,0,4.481493,0,0,1.8357217,0,0,0,0,0,0,13.010503,1.1458061,0,0,0,0,0.3704237,1.2851717,0,4.0800843,1.1722859,0,3.245418,0.7299507,0,0,0
145,0,0,0,0,3.9699292,1.8481219,0,2.1711953,0,0,7.3253493,8.096566,4.339112,2.535132,0,2.2770872,0,4.7588086,3.5109606,0,2.9621725,0,0,15.564278,0,23.795668,1.4822931,0.21266238,0,0,8.108963,0,0,1.3673894,0,0,0,0.5271018,0,0,0,3.4604208,0,0,0,0,4.3434515,5.981274,0.22103007,1.18962
146,5.296017,0,2.395201,0,3.3427346,4.424855,0,1.4415312,1.0990703,0,0,1.9966451,0,0.43917394,0,3.6292548,0,1.1029769,5.5507545,0,0,0,0,10.024003,0,0,0,0,0,0,0.8086979,0,0,11.398593,0,0,0,0,4.927964,0,0,1.3288133,0,3.5638366,0,6.5196247,2.1121433,11.79638,0,1.3468766
147,1.8399708,0,0,0,2.5372403,0,1.6413885,1.1553303,0,0,0,10.141712,8.610683,0.617199,0,6.510981,0,12.801148,0,0,0,0,0,6.5861917,0,0,0.060131505,0,0,0,0,0,0,0,0,0,0,0,0,3.4976215,0,7.4834547,0,0.27532268,0,5.2132845,4.756114,2.783452,0,1.8211696
148,0,0.84329766,0,0,0,0,0,1.1728591,0,0,6.3362055,9.655999,4.2766566,6.4989333,0,11.123314,0,0,0,0,0,0,0,0,0,8.217789,3.5916042,0,0,0.74108803,1.550192,0,0,24.340717,0,0,0,0,0,0.51939046,0,0,0,1.6336474,0,0,0,3.326152,0,0
149,3.4018135,0,0,0,4.115438,0,1.3646789,0.31344518,0,0,0.75719154,1.3792217,4.026113,1.5360206,0.29539374,0,0,0,3.8083782,0,4.879122,0,0,14.345017,3.0681205,0,3.627642,0,2.5922892,2.3540268,0,0,0,2.7255905,0,2.2497737,0,0,0,0,0,0,0,0,0,0,1.1024668,0,0,0
150,2.229978,0,0.53948814,0,0,0,0,0,0,0,1.1103249,0,0,2.7840793,0,0,0,2.8547437,0.3243185,0,0,0,0,0,4.5803185,3.8428159,0,2.0989854,0.13316427,0,0,25.231686,12.342291,0,3.7174573,1.6185486,2.3553667,0,0,0,0,0,0,0,0,0,0,0,0,4.5878415
151,0,5.3568544,0.013666987,4.5766764,0,0,0,0,0,6.609487,0,0,0,0,0,0,5.989664,0,0,24.773941,0,23.96463,0,0,2.6831708,0,0,0,0,0,0,9.129584,0,0,0,3.2920122,16.250004,3.8138478,0.38682792,0.78387415,0.78290486,0,0,0,12.189185,0,0,0,1.1412966,0
152,0,0,0,2.8317049,0,8.715154,0,0,1.0915837,0,0,0,0,0,0,0,2.2811902,0,0,16.758707,0,12.579507,15.819014,0,8.214561,0,0,0,0.97286797,0,0,0,0,8.650073,0,0,0,0,0,0,1.2589478,0,0,1.1749141,0,0.4525971,0,0,0.41028205,1.2430985
153,0,2.9106433,0,2.011502,0,0,0,0,6.064745,1.8238618,0,0,0,0,8.483995,0,1.2701811,0,0,15.733629,0,12.956804,0,0,13.613965,0,0,6.589295,1.8632578,0,0,29.938795,13.8842945,0,9.157254,1.531434,9.2474575,3.081076,0,0.033551116,4.893027,0,1.6118301,0,13.238758,0,0,0,0.678743,0
154,0,0,0,4.445061,0,0.36538735,0,0,0.33943808,2.020355,0,0,0,0,0.30629504,0,0,0.5048818,0,1.3416135,4.023004,0,0,0,8.033089,0,0,0,2.4921484,0,0,30.227726,16.335413,0,0.8900715,0,0,5.0330014,1.5309577,1.5908494,0,0,18.476154,0,8.932662,0,0.30986667,0,3.3347614,0
155,0.37053436,0,1.0653774,0,0,0,0,0,0.24256426,0,0,3.242102,0,0.7663305,0,0,0,1.5040135,0,0,2.6442602,0,0,9.343626,9.860872,0,0,0,3.5176473,0,0,19.554993,10.680023,0,1.5419732,0.76284087,0.40805256,2.9280226,0.22709106,0,0.087972164,0,15.844807,0,3.962541,0,0,0,0,0
156,0,0.8918647,1.169838,0,0,0,1.6492203,1.3433708,0,0,3.666598,6.7192,0,0,3.3498907,0,1.2267278,0,0.24466334,0,0,14.962179,7.79589,0,0,3.376041,0,1.6757797,1.3423146,0,0.9438879,0,4.5709476,0,0,1.9686404,0.94486076,4.1475077,4.4027348,0,2.940691,0,0,0,0,0,0.5664646,4.5637283,1.1834978,0.03809328
157,0,2.0686882,0,0.5254952,0,2.9342322,0,0,0,3.6462917,0,0,0,0,0,0,3.8389044,0,0,0,0,3.9980483,0.87528867,0,3.7639706,0,0,0,0,1.3513677,0.8435599,0,0,4.929963,0.6320205,0,0.21948102,2.5522194,2.0785952,0,3.6651962,3.2975497,0.04339027,0.678964,0,0,0,0,0.18875428,0
