x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035
93,0,6.1947927,0,0,0,0,0,4.043623,1.7351367,3.373327,0,3.0552676,1.3678052,0,0,0,0.64362764,0.3980524,0,3.4240801,0,13.219056,0,3.2449875,0,0,0,0,0.39224473,4.6438026,0,4.1656404,0,2.7593682,0,0.04431823
94,0,0,0,2.4102116,15.383458,0,0.4856239,0,0,0.53763336,0,0.0820604,0,0,0.79092443,0,2.9278462,1.1857417,0,0,0,1.7251011,0,0,0,0.5992865,0.44662827,0,0,0,2.0486042,0,0.22229408,0,1.3253001,0
95,0,0,0,0,5.6230273,0.72575533,3.1589355,2.7423599,1.3023677,0,0,1.2770349,0,5.2998676,0,0,0,0,0,0,0,0,0,0,0,0,3.8816624,0,0,0,0,0,0.54711795,0,0,0
96,0,0,2.6919348,0,0,0,0,1.6136712,0,0,0.5267855,0,0.364695,0,0.76573133,0,5.2601466,1.0598713,1.1816843,1.1545376,0,0,4.8302145,3.2015336,0,0,0,0.78116095,1.4750493,1.1037427,0.60395706,0,0,0,0,1.256998
97,0.65149504,0,0,5.051276,0,0,0,0,0,0,0,0,0.5894174,0.5248414,0,0,0,0,0,0.44409665,0,0,0,0,0.7620478,0,1.5393249,0,0,0,0,0,0,0,0.3921795,0
98,0.641672,0,0,0,0,0.21381567,2.0104938,0,2.200459,0,2.2266757,2.653901,0.5335393,0,2.5571368,0,6.1499963,1.0158894,1.9243104,0,0,0,0,0,2.7153342,0.35160014,2.365566,0,0,0,0,0,4.1855125,1.2819526,0,0
99,0,0,0.5768838,1.2013597,11.791208,0,1.7964299,0,0,0,0,0,1.078391,1.9930451,0,0,0,1.5044706,1.4337144,0.13183336,0.30622625,0,3.3550646,1.6337376,0,0,0,0.8087936,0.63031805,3.1573358,2.8171728,0,0,1.4895742,2.4569678,0
100,1.1678694,0,0,0,0,0,1.7884692,1.5055928,0.010544674,0,0,0,0.19590384,4.1536775,0,0,6.005187,0,0,0.049318027,2.9943259,0,5.5889783,0,1.0869986,0,0,0.06361344,0.52802134,0,0.8293293,0,0,0,0,0
101,0.32394975,0,0,0,0,0.44316307,3.298691,0.7329022,0.73492956,1.344184,0,0.14230838,0,0,0.34336144,0,3.6110153,0,0,3.1164782,0,7.194354,1.1986179,0,0,0,0,0,1.5331594,0,0,1.3297487,0,0,0.94393677,0.85337424
102,0.18028511,0,0.67297345,0,4.9955945,0.3891912,0,1.668344,0,0,1.4872903,0,0,0,0.60473853,0,0,0.6483823,0.27690545,1.3629698,0,0,0.1426043,0,0.30644003,1.4783751,0.92375124,0,0,0,0,0,6.9290643,0,0,2.325445
103,0,0,0,0,0,0,0,0,0,0,0.11800018,0,1.8886924,0,4.974971,0,4.630398,0,0,0,0.44983196,0,0,2.0470366,0.052301213,0.40435642,0,1.6257298,2.079854,0,2.327259,3.6426034,0,0,0,0.77464205
104,2.3058472,0,0.24848586,0,0,0,0,0,0,0,8.9501915,0,0,0,7.4116735,13.58512,0,0,0,0,1.1284631,0,0,0.99960244,0,0,0,0,0,2.2748659,1.4771711,0,0.59776336,0.992834,0,0.98248124
105,0,2.3578043,0.39731213,2.5900753,1.6354784,0.05430049,0.32271048,0,0,0,0.13940158,0,0.9727622,0,0,0,0,0,0,0,0,0,0,0,0.82600117,0,3.0488741,3.390259,0,0.076073304,0.7441715,5.375135,0.63394296,0,0,0
106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.136034,0,0,1.8812462,0,0,0,0,0.11944571,0,0,0.10277818,0.8097885,0.9261764,0,0,0,0.9404127,0,0.20635207,1.3528491
107,1.781473,0,2.2423654,0,0,0.22178209,0,0,0,0,0,0.6470617,0.52366376,0.16237727,0,0,0,0,0.6705509,0,0,9.875036,4.5995197,0,0,0,0,0,0.97285974,0,0.8376783,0,0.39743218,1.2534423,0,0
108,0,2.0121255,0,0,0,0,0,3.1115942,0,0,0,3.2086077,1.3146497,6.424146,0,0,0,1.1911943,1.2351288,0.300752,0.07593724,2.543734,0,0,2.0550196,0,0,0,1.3735174,0,0.26808536,0,0,2.8952115,0,0.40845743
109,0,1.3012445,0,0.1262495,0.9664919,0,2.491557,0.02161772,0,0,1.3768616,0,0.7072449,0.75516707,4.900449,1.1963363,0,0,0.05537149,0,0,1.0686527,0,0,0,2.3508854,2.6303744,0,0,0,2.1678112,0,1.0957832,0,3.297146,0
110,0,0,0,4.1165524,0,0.013755071,1.1969564,0,0,0,0,0,0,5.6416025,0,9.872993,0,0,2.233646,0,1.86711,0,9.495368,1.0450407,2.7260575,0.78398466,2.733098,1.4479697,0,0,1.7517991,0,0,0,1.4328058,0
111,0,0,0,0,3.1355524,1.100971,0,0,0,0,2.080675,2.3109944,0.1260254,0,0,2.5519638,0,2.2335737,0,0,2.3344548,3.7968824,0,0,0,0,0,0,4.6632066,0,1.0455017,0,0,0,0,1.9257957
112,0,2.1164129,0,0,9.304437,0,1.4677775,1.7107842,0,0.4261466,0,0,1.2434678,0.6697255,0.44030723,0,0,0.19956908,1.3541397,1.4399587,0,0.41170642,0,2.0777738,0,0,0,3.2828536,0.8946508,3.9213624,1.4904063,0.49347422,0,0.63824147,0.23076513,0.25315064
113,0,1.9133084,1.5319697,1.6105248,0,0,0,0,1.2637928,0,8.603768,0,2.5332806,0,2.2155297,0,0.40669534,0,0,0,0,0,0,1.977666,0,0,1.8958406,0,0,0.26596573,0.67768794,4.8097963,0,2.838417,0,1.903612
114,0,0,0,0,0,0.14886972,0,0.4145017,0,1.3189869,0,5.6810904,0,0.23212396,0,0.22650212,0,0.10678434,0.07865535,0,0,0,0,0,2.167569,0,0.34947285,0,0.14807777,0,2.2529027,0,4.346625,0,0,0
115,0,0.6724099,2.154945,3.2625518,4.445357,0,2.062912,0,0,0,0,2.6191232,1.407611,0,0,0,4.2750916,1.3451549,0.028949942,0,0,0,0,2.243324,0.31831458,0,0,0.34323868,1.1475911,0,0.3892284,6.7472806,0,0,1.4481547,0.51162547
116,1.1987298,0,0,0.648945,0,0,0,0.91832453,2.4112263,2.6590004,0,1.0931801,0,0,0,0,1.9990972,1.2458628,0,1.3050567,1.4493262,0,0.35352603,1.6906662,0,0.51717967,0,1.4880468,0.65727824,0,0.66856843,2.1344936,0,0,0,2.2757328
117,2.1064737,1.134774,0,0.109150566,0,0,4.5340343,2.829364,0,0,5.892178,1.1202053,1.6600842,0,3.7272313,0,10.584319,0,0,0.4403072,0,0,0,0,0.614727,1.3285133,0,2.2595117,2.0780516,0.9258639,3.1601462,2.6320004,0.07887299,0,0,0
118,0,0.23284975,0,0,0,0,0,0.34888914,0,0,0,0.24969874,0,0,3.4401188,0,0,0,0,2.2561843,0,7.192719,5.1887283,0,0,0,0.562787,1.904024,0,1.5725878,2.9889333,7.1503897,0,0,0,0
119,0,0,0,2.1910152,0,0,2.4216232,3.4431205,0,0,0,3.2020433,0,4.683483,0,0,1.6235334,0,0.46547225,1.1954099,0.041422486,6.419496,0.6751649,0.22393376,2.5586114,0,0,0.05261428,0.19588938,0.25893363,0.45644268,0.76741433,0.44290084,0,0,1.1750045
120,0,0.3654228,0,0,3.9534624,0.26892793,0.28963113,0,0,0,0,0,0,0.49459118,0,0,0.21075687,0,0,0,1.8731775,0,4.221094,4.1798744,0,0,1.4100436,1.301883,0.91564906,0.86442316,1.035286,0,0.43705714,0,0,0
121,0,0,0,1.9001118,0,0.7494812,3.5048442,4.6974506,0.778437,2.6537988,0,0,0,2.7452698,0,0,0,0,1.1247342,1.287221,0,2.7605202,6.313449,0,2.1767373,1.4791656,0,2.1887264,2.3699365,0,2.7795985,0,0,0,0,2.0197494
122,1.3264847,1.6397544,1.2281096,2.389859,9.586341,0,0.5507289,0,0,0,0,0,0.4722604,0,6.0042143,0,0,0.93257844,0,0.31656602,0.5301801,0,2.233428,0.74538314,0.24710953,0.6183342,0,0,0,0,1.4630628,0,0.3625269,2.1847014,0,0
123,0,0,0,0.93152523,0,0.31135815,0,0,0,1.4544994,1.9140742,1.8005227,0.020850167,0.52006406,0,0,0,0,0,1.4990662,0.7528828,0,0,0,0,0.14086916,0,2.0649638,2.1298747,0.47515768,0.8475273,0,0,0,1.1140218,0.5045526
124,1.1600013,0,0,0,12.686022,0.065172724,0,0.32071522,2.3894553,0,0,0,0,0,0,0,0,0.86788493,0,0,0,0,0,0,0.42994535,0.41554505,0.2800081,1.4648085,0,0,0,2.29092,0,0,0,0.20487592
125,0.5273667,3.7289798,0.5794662,1.4098108,1.8010616,0,1.4590038,2.3515835,0,1.4702889,0,0,0,0,0,4.0501933,0,0.5441937,0.8764513,0.6571307,0,0,0,0,0,0,0.67368436,0.6412263,0.4734397,0,2.4998202,0,0,2.4570355,0.16130884,0.7725958
126,2.2157547,0,0.8046565,0,0,0,0,0,0,0.6595397,5.893382,0,0,0,1.09037,12.647745,0,0,0,0,0,0,0,0,3.7212331,0,0,0.755465,6.934266,0,0,0,0,0.5685504,0,0
127,0.85422957,4.6912546,1.6308078,1.9393252,0,0.8583494,1.1271803,0,0.91233504,0,0,0,2.3471048,1.2714717,2.4884882,0,6.212305,0,0,0,0,0,1.2552112,0,0,0.7869484,0.5486776,0,0,0.82847506,0.7707693,0.29255766,0,4.027761,0.06727036,0
128,0.22292425,0,0,0,0.2626585,0,0,2.2366686,3.5003588,0,0,0.16409065,0,0,0,0,0.024739776,1.2200272,0,0,0,0,0,0,1.952537,0.43793005,0.8840604,0,0,0,0,0,0,4.7873893,4.1019583,0
129,4.327341,0.027008563,0,0,0.18315582,0,0.09891952,2.6733687,0,0,0,0,0,0,6.2387767,0,6.107033,0,0,0.9606699,1.5065864,0.20400473,0,0,0,1.13157,0,0,0.6923384,0,0,0,2.614852,0,3.060712,0
130,0,0,2.3046482,4.3091364,0,0,2.7130659,5.630971,4.4939,0,0,0,0,0,0,0,3.9573884,0.51315266,0.12074123,3.4875858,0.54480493,6.020769,3.6745093,8.028964,0.124585465,0,0,0,0,1.2257477,2.6372433,4.5259123,0,0,4.393896,0.8741844
131,1.4026247,0.5845736,0,0,0,0.12447408,2.1283743,0,0,3.4345062,0,0,0,0.96826637,6.120166,0,0,1.0801373,0,0,3.0658007,0,3.8847234,0,0,0.14877884,0.874852,0,0,2.6100912,0.28653833,4.5406127,1.5238581,2.4208112,1.2870412,0
132,1.9233475,0,0,19.063917,7.8073797,0,0,0,0,0,0,0,0,2.684309,0,0,5.9784226,0,0.47128254,0.36543438,0,0,6.5225964,0,0.725381,0,2.178994,0.016532324,0,0,0.28737935,0,0,0,0,0
133,2.1495693,0,0.371065,9.675088,0,0,0,0,0,3.3772883,0,1.9290231,0,5.619145,0,1.6899437,0,0.15845256,0,1.0273612,0,4.628833,0,0,0,0.5227036,0.8499463,0.87714356,0.15851516,1.0144659,0,2.3623285,0,0.57468337,0,0
134,0,0,0,3.2965462,0,0,0,0,0,0,0,7.2563977,0.9597895,0,0,0,0,0,2.0279007,0,0,0,0,8.054734,0.884999,0,0,0,1.4318285,0,0,0,0.62779784,0.09549389,1.5656205,1.15082
135,0,0,1.6549399,4.1515975,0,0.40211853,0.83812857,3.3764014,2.6323905,0,0,0,0.94672275,1.6076479,1.3324456,0,1.0509804,0,0,1.3494563,1.7895474,3.3509483,8.225101,2.8137887,0,0,0,0.5667404,0.6614666,1.6403885,0,0,0,0,0,0.06437802
136,0,3.3693938,0.20387585,0.8662239,0,0,1.4899381,0,0,3.2253203,0,3.7340817,0.37186316,2.5759926,1.9036846,0,6.094894,0.77480626,0.58568203,3.8693604,0.83156914,6.77913,6.5788803,0.39782935,1.6296415,0,1.4932733,0.41555068,0,1.7635686,0,0,0,0,0,0
137,0.18840984,0,1.8351341,4.8146315,8.551018,0,0.2092992,6.627964,0,0,0,1.6352212,0,0,2.5726922,0,0,0,0,1.0310689,0,0,0,2.4497786,0,0,0,1.1847821,0,0.55488735,0,0,0,0,0,0
138,0,0,1.4097506,0,0,0.31052297,0.81691676,0,0,0,2.3246703,0,0,0,0,5.439734,4.8394055,2.4943025,2.4667294,0,0.20198435,11.376149,2.125891,0,0,1.1617731,0,0.79234755,0,1.2959304,2.5433116,1.4549224,0,0,0,0.40312138
139,0,0.7467619,0,0.35666156,0,0.570604,0,0,0,0,3.814174,0,2.3078845,0,0,0,0,1.1922256,0,0,1.8765149,0,0,0,1.5267277,0,1.8775693,1.8882765,0.5408726,0,1.340282,0,0,0,1.5663347,0
140,0,0,0.8470868,0,0.44860193,0,0,0,0,1.8762498,0,0.98364735,0.11275271,6.495297,0,2.7236552,2.0686655,0,0.14132425,0,0.8361211,2.9316647,0.7925453,7.7888064,0.5472397,0,0,0.76725185,2.0065136,0.24606207,0,0,0,0,0,0.52263296
141,0,0,0,0,5.3202825,0.053235143,1.353962,0.9961342,1.125209,0,0,1.0212431,1.2531796,0,6.0919952,0,7.026714,1.7451473,0.03034697,0.53847957,0.17449877,4.286402,5.0582023,5.117029,1.5832479,0,0,4.4750123,0,0,0,0,3.7731082,0,0,2.8194745
142,0.032913815,1.1398011,0.57414365,0,0,0.32255957,0,1.9412221,4.8676214,2.9703188,0.7027873,0,0,3.8558033,0,0,0,0,0.42961556,0,1.92319,0.15114146,0,0,0.6856635,0,0,0,0,0,0.4104468,0.23830557,0,1.2869403,0,1.0426437
143,0,0,0.686064,0,0,0.15726799,0.53969467,0,0,0,0,0,0.14443116,0,0,4.2767015,0,0.72432154,0,0,1.5399461,0.07019004,0,0,1.3829476,1.1627908,0,1.4837354,0.52848667,0.778461,3.1813822,0,0,0,1.0902041,0
144,0,1.410527,0.58871824,0,0,0,0,0,0,0.89414936,7.470254,0,1.2595296,0,12.468918,5.2528353,0,0,0,0,0,0,0,0,0,0,3.9137228,0,0,0,0,1.9025712,0,0,0,0.053440083
145,1.472939,1.3876714,0,0,0,0,0.34254524,4.3510656,2.987464,0,0,0,1.0907903,0.6336253,2.6470578,0,0,0,0,1.3522704,0,8.3738985,0,4.6108303,0,0.76218474,0,0,0,2.5507143,1.5843037,1.1875405,0,2.7373476,0,0.24496298
146,0,0,0,0,2.6744015,0.7270125,0,0,0,0,0,0,0,0,3.5809612,0,0.1181209,0,0,0,0,6.070604,8.881218,1.5022916,0,0.4103057,0,2.7842658,1.8507084,0.7342156,0,0.4243997,0,0,1.0016559,1.0923318
147,0,0.04139513,0,0,0,0,0,0.46775177,0.1384157,0,0,4.0616865,0,2.4264784,0,0,0,0,0,1.1147548,1.8067906,0.87687457,0,0,0,0,0,0.027566781,1.7008129,2.4037902,0,0.1576225,0,1.6864047,1.1941146,0
148,1.932824,0,0,0,0,0,2.429458,2.822381,0,0.12146946,0,0.51777136,0,4.230473,3.7933245,0,0,2.0892274,0,0,1.5375398,0,1.4578762,0,0.9188394,0,0,0,2.1604974,3.9242966,2.6435716,2.1668544,0,0,0,0.9579106
149,0,0,0,0,0,1.1845798,1.5055447,0.7030904,0,0,0,5.3317385,0,0.041703876,0,0,3.550301,0,0.14405099,1.8700261,0.101625964,6.7815723,0,0.61196,0,0,0,3.2812777,0,0,0,0,5.3109536,0,0,2.5046008
150,0,0,1.7948111,0,0,0,0,0,0,0,0.0400492,0,3.3431137,2.8728306,4.488676,0,0,0,0,0.4937338,0,0.5027346,5.4478073,7.0180283,0.001988773,0.10044629,0,1.5669291,0,0,0.73750573,0,0,3.534841,0,0
151,0.6561654,0,0,0,10.280255,0.06959764,2.8930285,0,2.8729515,0,3.1129293,0.63020456,2.3023596,0,0,16.254866,0,0,3.673216,0,2.2178426,0,0,0,4.2608876,4.492632,1.9048985,0,0,0,0.32449886,0,1.3781915,2.7641108,0,1.0606147
152,0,0,0,0,0,0,0,0,0,0,1.5541165,0,0,0,3.8929284,0,0,0,1.3633696,0,0,0.89169943,0,4.233482,0,1.3081498,0,0.63769317,3.7474098,0,1.1763897,0,1.7516084,0,0,0
153,0,0,0,0.7331775,0,0.3841924,0,0,1.5975665,0,0.015756056,4.243958,0.17090254,1.0700139,0,0,0,0,0,0.9884026,0,0,0,2.68947,0.46395996,0,0,0,0,0,0,1.2509267,0,0,0,0
154,0,1.9601508,0,0,0,0.4849828,0,0,0,0.5263482,0,0.84051484,0,1.870315,2.3301003,0.7585131,0,0,0,0,0,0,0,1.7693033,0,0.09099442,0,0,0,0,0,0,0.049351748,0.76123554,1.6129916,0.05307033
155,0,0,0,0,0,0.439396,0,0,0,0,0.15230553,0.66204643,0.78891134,0,0,0,0,0,0,0,0,0,0,0,0,1.4261531,1.2361325,0,0,0,0,0,4.7277637,0,0,2.5008304
156,2.864342,0,4.881691,1.1549225,11.269332,0.31236833,2.2325983,0,0,0,0,0,1.925016,0,0,1.7128774,3.7982447,0,0,1.5500416,0,18.663855,18.197206,0,0,0,0,0,0,0,0,0,0,3.03906,1.5638117,2.6869104
157,0,0,0.6671424,0.68546027,0,2.2163665,0,2.4161632,0,0,3.239792,0,1.6000849,7.52546,2.850299,2.9914901,0,0,0,2.68643,0,2.747198,0,0,0,0,0,0,0,0,0,21.755325,0,0,0,2.773128
158,0.902501,0,0,0,1.9517161,0,0,0,0.36702278,0,2.7111802,1.7760442,1.5946598,2.0741322,0,3.9227357,0,0.86460805,0,0,0.65473044,0,0,4.5973554,0,0.7801176,2.9294646,2.7031493,1.8314213,1.0961523,0,0,0.4440335,2.6250086,1.814318,0.086313255
159,0,1.3754684,0,4.68328,0,0.05961929,0,0,0,1.4994437,0.11829012,0,1.4168185,8.738925,0,0,0,1.2067558,2.9852545,0,0.7431471,0,0,0,2.5389144,0,0.4289834,1.4401689,0,1.0336747,0.2733531,0,4.6296644,0,0,0
160,0.8880244,1.6585705,0,0,0,0,2.6852262,0.94849,1.9024129,1.1012261,0,2.2676344,0.1830122,0,0,0,0,1.1136494,0,0.69965076,2.2105188,1.8514588,0,0,0,2.4854846,1.6738114,0,0.16198203,1.6389482,3.4686942,0,2.2560978,2.2157245,0,0
161,0,0.60989654,0,0,0,0,0.26566088,0.5422888,0,2.2066417,0,3.2586656,0,5.7981462,5.0507097,0,3.197594,0.40964037,1.1166958,0,0,4.4799304,0,1.9791064,0,2.482503,0,0,1.757508,0.24229966,1.63533,0,0.7920397,0,1.7601441,0
162,0,0,0,0,0,0,0,3.7209215,0,0,0,1.9211117,2.7093658,0,0,0.13185662,0,0.15573114,0.9614557,0.65113235,2.4831722,0,0,4.5383477,0,1.322519,0.43025947,0,0,0,0,0,2.8060706,0,0,3.655292
163,1.9361647,3.3169196,0,0.7624514,9.297558,0,0.4102389,0,0.8739995,0,1.1556382,0,0,0,0,0,0,1.1108718,0,0,0,0,0.06713978,0,1.943027,0,0,2.5776584,4.5483484,1.6799784,3.5307944,2.3535047,0,1.1784701,0.26493102,0
164,0,0,0,0,13.106785,0,0,0,0,0.27946377,0.56374246,0,1.4614872,0,0,7.383312,0,0,0.5886543,0,0,0,0,0,1.2131175,0.7935026,0.59156615,0.90207076,0.1238017,2.4833124,0,0,0,0,0.082341276,0
165,0,0,1.7517014,0.7720178,0,1.0763316,2.4957278,1.1452208,1.1465006,0,0,6.0191917,0,7.65856,0,0,5.4615207,0.22330482,0,0,1.7433864,0,6.4805765,0,1.5278883,0,0,1.7535896,0.0473102,0,0,0,2.654467,2.2624333,1.3970927,0
166,0,0,0,0,0,0,0,0.2042413,0,0,0,2.025507,0,0,6.657138,0,0.95333123,0,0,0,0.4023755,0,0,0,0.20508212,1.0623082,3.7817554,0,0.015414052,0,0,0,3.551367,0.9338698,0,0
167,0,0,0,0,5.678208,0,0.530501,0,1.3904848,0,0,3.7446249,0,0.33821818,2.7188196,0,10.137899,1.193873,0.37418154,0,0,0,0,0,0.83320653,1.6414794,0,0,3.6006281,0,3.4874575,0,0,2.2772245,1.503103,0
168,0,3.825215,0,3.7614226,1.6558547,0,1.1390582,1.0411224,0,0,0,0,2.1948237,5.4666333,0,0,3.4756963,0,0,3.2885418,0,5.5178633,0,0.7673611,0,0,0,0.25422314,0,2.3607612,0,6.404015,0,0.76086265,0,0
169,4.899105,0.2555724,0,0,0,0.019239089,0.36135206,0,0,0.0425408,0.27724403,0.9588288,0.36023918,0,0,2.9502418,0,1.0691066,0,0,0.91035044,0,4.7272677,0,0,0,0,0,0.95636606,0.670103,0,2.4727893,0,0.8240556,2.296762,0.9126823
170,9.1741295,0,0.09033866,5.4457493,9.954492,0,0,0,0,1.5629885,0,2.4826934,0,0,6.2225294,9.627824,0,0,0,0,0,5.024516,0,2.2142234,0,0,0,0.3211573,0,5.077143,0,1.2852275,0,4.664648,0.23046662,0
171,0,0,0.26915437,0,0,0,4.03328,0,1.6403557,0.5355603,0,0,0.5359835,0,0,0.45735735,4.6398606,0.4745642,0,2.5812564,0,0,0.72623277,0.44326457,0,0.35524344,0,1.0032165,0.98266214,0,2.8207252,0.5799653,0,0.006606929,0,0
172,0,0,1.8219026,0,0,0.6327939,0,1.1379123,0.28488135,0.00254795,0,0.2250307,0,0,0,0,10.14663,0,0,0,1.9105068,2.470505,0,0.88073194,0.16036198,0.2445996,0.72603714,0,0,1.4523636,0,1.9459909,0,0.12855825,2.146767,0
173,0.48807913,4.5255065,0,0,0,0.6418529,0,5.3193164,0,2.1750984,0,0,1.5217397,0.55282223,0,0,0,0,0.035099782,5.054102,0,0,0,3.491598,0,0,0,0,3.559041,1.8772302,0,7.976216,0.5159141,0,0,0
174,0.44094014,0,1.0475112,1.7197514,0,0.43317556,1.0733814,2.1778142,4.245508,0,0,0,0,5.4903865,0,0,0,0,0,0.65477324,0,0,0,1.9985417,0,1.2517365,0,1.7559533,0.2141683,1.0394535,0,0,0,0,2.1106749,0
175,0,0,0,0,1.3677123,0,0,0,0,0,4.28128,0,2.370206,0,6.475902,5.580889,0,0.6924317,3.1629355,0,0,0,0.2712995,4.3805127,0.033328537,0,0,0,0.6181083,0,0,0,0,0,0,0
176,2.4423509,0,1.9629173,0,0,0.40093186,0,0.94654757,1.871081,0.5811793,0,1.7869192,0,1.4071137,0,2.3361669,1.282271,0,0,0.5642499,0,8.308139,0,5.454369,0,0,2.3227832,0,2.181197,0,0,1.3284066,0,0,0,0
177,0,0,1.0297009,0,11.06781,0,0,0,1.3989173,0,0,3.627168,0.57313716,1.8000215,0.75967693,0,7.085258,0,0,0.72556025,0.94485015,0,1.5775037,0,0,0.5238185,0.80665714,0,0,0.8690099,0,0,2.0220063,2.340443,0.24720687,0
178,0,0.27011,0,0,3.594059,0.025235286,0,0,0,0,1.4226279,4.705497,0.7890778,0.20383662,0.6514067,0,3.5006964,0.9420407,1.2506559,0,0,0,0,1.1015133,1.0712116,0.7502931,0,1.4346907,1.6767808,0,0,0,0.48410162,0,1.7273778,1.0582533
179,0.36694166,1.4514507,0.6904982,3.8748481,0,0.92852587,1.1282554,0,0,2.0519683,0,1.610526,1.5910234,1.4010081,0,0,0,2.1387646,0,0,0.502262,3.5174954,2.478903,2.2038023,0,0,0,0.033858716,1.2647965,3.094865,2.320401,0,1.646294,1.2182282,1.4813476,0
180,0.42802718,0,0.45734683,0,0,0.2323928,0,0,0,0,1.3701614,0,0,0,0.1965365,0.066346,2.6843228,0,0.59552443,1.9840037,0,0,0,0,0,1.0617245,0,0.6540465,0,0.02296771,0.2580092,0,0,1.4058117,0,0
181,0,2.259337,0,0,0,0.6902358,0,0,2.1116114,0,0,1.9648559,0.3439456,0,3.6886556,6.2633944,0,0,0,0,0,0,0,0,0.9876751,0,0,0,0,0,0,0,1.8315606,0,0,0.7521494
182,0,0,0,0,0,0,0,0,0,0,3.6776173,0,0,0,0,1.3093166,0,0,0,0,0,0,0,0,1.5621082,0.29575387,0,0,0,0,0,0,3.6296458,0,0,0
183,14.708212,0,0.09816038,6.849337,2.3852723,0.3729237,8.42087,13.603786,13.307043,0,0,0,0,0,0,0,0,0,0,2.409959,0.48433068,2.5668702,7.0076866,0,0,0,0,0,0,0,0,13.592522,0,0.5732176,2.0772493,0
184,1.1250122,0,0,0,0,0,0,0.3528975,6.9296994,0,0,0,0,0,0,0,10.0204525,1.7616488,1.8325965,0,0,0,0,0,1.1699433,0.80947495,3.9239469,0,0,0,0,0,0,0,0,0
185,5.9224076,0.92103064,0,5.18379,0,0,0,0,0,1.5796213,0,0,0,0,0,1.0927819,0,0,0,0,0,0,0,3.4236195,1.5482674,0,0,1.2195562,0,4.13817,2.0057578,1.4864054,0,4.0856943,1.2215575,1.1400154
186,3.7594805,0,0,0.083864935,0,0,0,0,0.3166988,0,4.210399,0,0,0,0,15.472078,0,0.2010268,0,0,0.79467165,0,0,0,0,0,0,0.04672053,0,0,4.4874854,1.5794961,0,0,0,2.0636559
187,0,0,0,0,0,0,1.1177958,0,0,0,0,4.1095977,0.25795925,14.006595,0,0,4.145331,0.38893676,0.12860742,0.32982212,0,3.2899222,0,0,1.4388893,0.44146064,1.8837199,1.3731517,1.4968835,0,0.7784934,0,0,0,2.6430695,0
188,0,0,0,0,0,0.1645029,0,1.0812726,0,0.20692731,2.956448,0,0,0,4.1955523,0,1.265806,0,1.2397515,0,0,0,0,0,0,0.011614936,0,0.56582344,1.0059981,0.8741895,0,1.3094535,0,2.137269,1.5266935,2.6518452
189,0,0.40226123,0,1.9733078,0,0,0,3.9438221,0.083267786,1.2901901,0,2.8968413,0,7.934491,2.6340096,0,2.5405614,0,1.0757068,2.6946657,0.057883088,0,4.8567243,0,0,0,0,0,2.3641884,0.41660234,0,2.3513277,1.8219894,0.72798765,0,2.0261471
190,0.2844969,0,1.3511164,0,2.6461215,0.1199423,3.2070627,0,0,0.9509305,0.5545896,2.501923,0.6945613,0,2.869061,0,0.1429193,0.82667685,1.3200378,1.3345777,1.087688,0.82411003,0.8666428,1.5336698,0,0,0,0,3.9334774,0,0.7327886,1.7696298,0,0,3.9747727,0.27378988
191,0,5.338152,0,0.3116253,0,0,0.8465041,3.8254097,1.6296525,1.2137257,0,4.545954,0,0,0.1511093,4.428328,4.026681,0,0,0.36958823,0.59999114,0,3.112755,1.2118343,0.07271869,0.83985907,1.5168402,0.15334319,3.7891834,0,0.6541385,4.175496,0,1.6927958,0,0
192,0,3.2707975,0,11.407399,0,0,3.2733493,0,1.0799193,0,0,1.8649514,0.22627062,0,0,0,0,0.36064035,0,1.4807956,0,0,4.803329,2.0813735,1.9578706,0,0,2.0353422,2.201156,0,2.4922998,0,0.6796,0.89296466,0,2.1751661
193,0,0,0.2040841,0,0,0,0.86513287,0,0,0.93196183,0,4.7190146,1.7867506,7.474371,0,1.3208196,0,1.4148643,0.1665491,1.31015,0,0,2.2295506,0,0.14073834,0.19378369,0,0,0,0.46969333,1.0088027,2.4036372,5.1292086,0.3337572,0,0
194,0.56841004,0,0.33017704,5.172134,0,0.095174044,0,0,0,0,0,0.8965033,0,1.7683756,0,3.5083895,0,0,0,0,1.170546,6.3384614,0,0,0.78283423,0.58284944,0,0,0,2.2174313,0,0,0,0,0,0.07446143
195,0,0,0,0,10.56511,0.321705,0,0,0,0,0,2.5619023,0,0,0,5.584602,0,0,0.14208774,0,0.6831078,8.628824,2.9347584,0,0,0.64258164,1.8393077,0.732531,0,0,2.6509686,0,1.4312906,0,0,0
196,0,0.88970137,0,3.988248,0,0,0.6947064,0,0,0,0,0.43073922,2.250869,2.7485445,7.777875,0,0,0,1.933512,1.7059865,0,0,0,0,0.71118116,0,0,2.7254426,3.0980892,2.4291723,0,1.2101394,0,0,0,1.7550662
197,6.4076905,0,1.3856974,2.501512,6.385338,0,1.5286187,0,0,1.0953774,0,0,2.1260097,0,1.3050212,0,1.7430471,0.029277164,0,0,0,17.667612,11.819127,0,0,0,0,0,0,3.300842,1.2799081,0,0,0,0,0
