x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037,y0038,y0039,y0040,y0041,y0042,y0043,y0044,y0045,y0046,y0047
706,0,0,0.58845574,0.89632666,2.6287189,4.421803,0,18.66091,2.6414084,0.6693753,0,8.094486,0,0,6.468675,0,0.949726,2.871578,0,6.5967245,0,0,9.297989,0,0.058646902,0.053459484,0,0,0.92770904,0.73378503,6.426934,0,0,0,1.3553417,0,1.237829,0.014963405,0,8.99663,0,5.363846,0,0.8028695,0,1.7486484,2.8391602,6.6039
707,0,0,0,0.4590054,3.5716877,0.61465627,0,5.836062,4.2208366,0.5514965,0,7.9331284,0,0,0.6537916,0,4.015715,0,15.744801,6.1643543,0,7.583381,24.012821,0,4.6175833,6.511446,2.426464,0.012381044,0,16.100199,0,0,0,0.25996077,8.605203,0,0,1.7499139,0,0,4.1342373,2.9471257,0,3.3074977,0,0.7054269,5.2476463,1.9127365
708,1.8008037,11.29642,0,0.08126957,0,3.1946177,0,21.022352,0,4.4591327,0,8.5495615,0,0,3.5335817,0,0,7.430866,0,6.795515,1.4157993,4.5351734,0,0,0,3.1928399,1.1427854,3.9596934,0,0,2.5417607,0,0,4.3669024,0,0,2.342975,0.55990875,0,2.1364179,0,0.507424,0,0,0,3.243021,0,0
709,1.7901217,0.4911252,0,0.6875132,0.14596044,2.8334074,11.659809,30.723576,0,0.60462534,0,3.0914016,0,0,2.4970524,6.2517233,0.2261069,4.7918296,11.987191,4.6955566,0,0,0,0,0,2.157146,1.25689,0,0.67989427,20.000072,0,0,0.5123465,1.3591207,1.5134704,0,3.3807747,0,0,6.889309,0,0.1795713,1.8743668,0,0,0,1.3388684,6.379504
710,0.6208754,0.17440118,0,0.880943,0,1.6635032,8.578712,0,1.2135545,0.464711,0,0,0,0,7.5635614,0,1.3249233,0,10.186289,0,7.0935855,2.3373363,11.527126,0,0,1.0695734,0.5648037,2.9535332,0.769436,1.514336,9.946892,0,0,3.6750002,0,1.0015397,3.3124862,1.0480578,0,0,0.04024415,8.182186,0,0,0,3.5994189,0.928729,0.4881531
711,0,0,0,0,0,4.5159345,0,5.185132,0,3.0007763,0,5.964142,0,0,0,1.7396758,1.2275114,0,0,0.67177117,0,0,0,0.22026393,0,1.5683346,0,3.7677698,1.4885163,2.062239,5.3934627,0,0,3.1920376,2.3474765,0,0.36811316,1.2370882,5.0503645,6.5529904,0,0.73921055,4.4708467,0,0,3.3265488,5.2681684,1.9443302
712,0,0.47052574,0,0,0,0,0,13.140701,0,0,0,6.0713825,0,0,4.34152,0.42023146,0.1870414,0,0,3.5182874,5.591068,0,11.090271,1.5251294,0,0,1.6564157,1.7903482,1.5069984,0,0,0,0,0,0,4.751822,0,0.42831075,0,0,0.74104255,1.9031342,0,0,0,1.5167725,0,0
713,0,0,3.2720497,0,0,0,0,2.2897382,4.4085774,0,3.019924,0,0,0,0,0,0,0,0,0,0,0,0.43657902,1.7352047,0,0,0.37896696,0,0,0,0,6.2063136,12.040852,0,0,10.851703,0,1.459497,6.615647,0.84115624,0,0,0.67165923,1.2578797,11.173856,0,0,0
714,0,0,3.848831,0,0,0,9.798173,0,0,0,3.961573,0,7.459056,20.785265,0,9.731776,0,0,0,0,0,0,0,0,6.9116654,0,0,0,0,0,0,14.207338,0,0,0,0,0,0,0,0,0,0,0,0,4.9161334,0,0,0
715,0,0,8.766195,0,0,0,0,0,0,0,0,0,0,20.57942,0,7.8139486,0,0,0,0,0,0,0,0,1.3383437,0,0,0,0,0,0,8.884656,0,0,0,8.120364,0,0.2217217,12.689735,2.7090364,0,0,0,3.2563796,16.224012,0,0,0
716,0,0,2.5933201,0,1.4773546,0,0,0,0,0,20.66449,0,3.538834,22.337431,0,0,0,0,0,0,0,0,0,4.37296,7.524209,0,0,0,0.26733422,0,0,8.433068,7.6486764,0,0,8.472203,0,0,2.477523,0,0,0,0.05270501,0.7128597,5.8412824,0,0,0
717,0,0,1.3053045,0,0,0,0,0,0,0,11.126414,0,0,21.543457,0,7.761776,0,0,0,0,0,0,0,0,3.297077,0,0,0,0,0,0,10.145974,4.805743,0,0,17.376463,0,1.1317242,0,0,0,0,0,2.5286007,0,0,0,0
718,0,0.6258619,0,0,0,0,0,0,1.5073693,0,6.028093,0,3.8376956,2.0489326,0,0,0,0,2.5394623,0,18.97569,4.779808,12.248476,7.481902,2.8276477,2.4190576,0.0992118,0,1.2904106,0,0,0,4.1301165,0.8413066,0,0,1.0145063,3.1742055,2.8304245,6.3732657,2.8084438,0,0,0,0,0,0,0
719,6.2316055,4.817584,4.9827857,0,1.737539,0,0,9.635423,0,6.855427,0,9.072976,0,0,2.7088194,0,0,3.9786162,0,9.549794,0,0,0,0,0,0,0,0,2.411287,15.659112,0,0,6.8912663,2.067193,3.190869,9.874587,0,0,0.07757069,0.4744818,0,0,0,0.9252834,9.352418,0,0,0
720,0,8.905399,0,3.0613418,1.3802134,0.6431454,6.479183,0,0,0,7.6346216,15.0020485,0,0,2.535159,0,0,7.5409274,20.7971,11.195726,0,0,0,0,0,0,0,7.7841916,0,11.660453,6.0030894,0,0,2.3182368,0,0,3.9492984,0.61594325,13.411159,0,0,0,2.327849,5.679152,3.2344532,2.3210669,0,1.3977023
721,2.1029613,0,0,0,2.7727993,0,0,0,0.9191196,0,1.9442099,0,3.4485996,14.360571,2.505193,0,4.1421723,0,0,0,5.3757987,9.928678,12.166129,0,5.17168,0.28442675,0.6024505,0,2.351877,0,0,0,16.655476,0,0,1.9392366,0,6.63524,0,2.1132483,4.5866218,0.6492188,0.22890916,0,0,3.0017977,2.410258,2.1643968
722,0,0.9096581,0,0.4840785,0,0,5.3402824,22.293629,0,0.08946763,0,0,0,0,0.72312874,0,0.42951187,2.3518422,0,10.345261,0,3.6265736,20.42608,0,0,5.5390487,1.3201048,0,0,7.0633903,10.962599,1.3209593,3.1648338,3.7941506,5.0658803,0,5.599216,0,0,0.5491146,0,4.987622,3.1125524,4.4404135,0,0,3.9192638,2.3430166
723,0.8102688,0.08187809,0,0,0,0,3.938128,10.855894,1.0263163,0.9436422,5.7062244,6.0889716,0,0,0,0,2.0966437,0,5.391028,6.035049,1.6304603,0,1.1281188,0,0,2.1183064,0.30323696,0,2.2279663,12.236558,0.45376113,0,0,4.015552,0,0,0.017694399,0,0,0,1.816713,2.423468,0,0,0,4.7692466,0,5.7070823
724,2.8013422,0,0,0,0.7284967,2.6627262,0,16.43918,0,3.2391152,0,0,0,0,1.1246389,0,0,6.785646,2.848677,8.73713,8.85073,0,8.074416,0,0.59459287,0,0,4.216994,2.6052203,0,0,0.11778567,0,0,0,0,4.925094,0,0,0,2.852497,0,6.1183577,0,0.12582465,0,0.56039494,2.698028
725,0,2.9718125,0,3.9523854,0,0.9093156,7.3953743,9.591313,0,0.24328707,7.6013937,13.249571,0,13.995541,2.468641,0,0,0.68738264,0,3.831069,4.811354,1.5863025,0,0,0,0.5518385,0.91826934,1.2729899,4.9335227,15.8857155,0,0,0,0,0.7420283,2.011356,4.587848,2.269574,5.5969367,0,0,0.53154993,0,0,0,2.5860758,6.4198318,3.2583098
726,3.9188044,0,0,0,0.122185566,0,0,5.6990175,0,0.6853273,0,0,0,5.4510593,0,0,1.9075093,0,11.955549,0,0,3.7810552,8.339478,1.3982959,0,0,3.3182037,0.4445569,0,10.508568,11.028663,0,0,0,4.3227496,0,0.023581585,0,0,2.9365857,2.4729507,0.001977601,2.5455678,0,0,1.9215825,4.9977546,3.0868053
727,0.39689246,0,0,0,1.7023329,1.6428034,3.0110288,11.961475,0,0.6436123,0,0,4.1575,1.2725848,0,5.426254,3.7080777,0,2.6459687,0,14.881875,6.915668,1.1927016,3.7513258,2.74735,0,0,0,0,0,0,0,0,0.81541425,0,0,0,0,0,0,0,1.5874228,0,3.6086783,0,0,0,0
728,3.597009,0,6.569163,0,0,0,0,0,0,0,0,0,5.907279,15.197997,0,0.7319666,2.2857273,0,0,0,6.971202,1.3777289,0,6.3579593,8.62918,0,0,0,0,0,0,0.46185294,6.0390406,0,0,0,0,0,0,0,0,0,0.12918669,0,12.956383,0,0,0
729,3.1976345,0,0,7.8349442,2.219418,0,0,0,0,0,0,0,1.5172622,17.433655,0,0.20016703,1.9962468,22.523989,37.317265,0,0,0,0,0,0.5569765,0.8808033,0,5.7482605,0,0,0,0,0,0,5.8273673,0,0,0,0,0,0,4.564487,2.3249948,4.5434847,0,3.0474327,1.8706837,0
730,0,0,0.95674324,0,0,9.815952,0,0,0,1.0748717,0,0.031402607,6.3272166,18.56532,0.065517835,0,0,0,0,0,0,10.528344,0,0,0,2.7471755,0,0,5.8233056,0,0,2.2392309,21.454594,0,0,18.067533,0,0.6228241,0,0,0,0,2.0015182,8.396911,2.4740396,0,0,0
731,0,0,0,0.21954206,0.48520535,0,0,0,0.93299186,0,8.248006,0,6.330101,1.8184764,0,5.7916727,0,0,0,0,0,0.9239165,0,5.321131,7.6427507,0,0,0,3.4234104,0,0,1.9623055,0.11708329,0.045191083,0,0,2.9134648,0,3.3890011,0,0,0,2.232157,0,0,0,3.6631122,0.6671286
732,4.0986733,0,0,0,0,0,2.8386211,22.92173,0,0,0,0.6403411,0,0,3.0944073,0,0.8652191,2.4309363,7.7647433,0,21.553852,0,6.6917176,0.4943438,0,2.6304023,1.5462902,1.355111,4.7232614,21.176403,0,1.9986353,1.748643,2.313999,0.47403583,0,2.6366525,0,1.6852123,1.5331352,5.0029144,2.2690427,0,3.0047252,0,2.963919,3.939234,3.6356542
733,2.444139,7.6191916,0,3.2804995,1.7143935,0,4.2482963,8.825727,4.5291133,4.3236012,0,0,3.1365592,0,3.7746108,0,4.115561,0,10.160155,5.7297444,0.84858596,0,9.279792,0,0,0.16037466,0.5616112,0.08210968,0,14.3218565,0,0,0,5.1773763,0,9.408801,0.17797504,0.5699839,2.0125394,6.9737363,0,0,0,1.6271313,0,0,0,0.60786
734,0,1.1722856,0,0,0,4.5459657,10.673465,10.496669,0,1.1481266,8.429456,11.921836,0,7.104368,3.2180703,3.3379874,1.4413798,0,2.4724545,11.528074,15.426911,0,19.48981,0,0,0.97921395,2.5399024,0.34872416,2.5900483,0,4.2281275,0,0,2.9146447,1.3614893,3.6195745,1.728946,4.960864,2.3130977,1.0917994,0.8770476,1.7819631,0,4.3121443,0,0,0.16800365,2.1882353
735,3.1270618,0,0,0,3.8515382,1.0326732,0,6.8968153,0,3.0976777,1.408357,2.3646872,0,0,1.2739143,0,0,0,0,0,0.6834631,0.6691961,10.984625,0,3.0278513,3.820431,0,0,0,7.398186,0,0,0,0,0,0,4.475852,0,0,0,0.38199165,0,3.1707153,0,0,0,1.2224227,0
736,0,2.701015,0,0.66021484,0,0,11.880671,6.8029404,0.639381,2.7860956,0,3.4770803,0.308546,0,6.4507127,0,0.3500775,0,0,4.0059752,0,0,8.209855,0,2.1792185,0.3707437,0,9.742064,0,0,25.297203,0,0,1.7874358,7.665293,0,0,0.7841852,0,0,0,1.751101,1.0645652,0,0,1.8397157,7.814129,0
737,0,4.0883193,0,0,3.725517,0,0,13.150264,0,3.9935112,0,14.215882,0,0,5.842237,0,0,3.8121853,16.267319,5.07228,0,0,5.7731304,0,0,0,0.8149015,1.3100674,0,8.338683,0,0,0,0,0,0,0,0,0,0,0,6.825948,0,0,0,4.1655626,0,1.6788317
738,0,3.7486117,0,1.0188731,0,0.1262022,0,14.706812,0,4.048877,0,0.21934459,0,0,0.46725103,0,0,0,5.590835,1.5872253,5.1154933,0,0,0,0,0,0,0,0,5.6946483,4.791616,0,0,1.6696074,3.3294148,0,4.3752832,0,3.0682025,0,0,0.76199555,0.16193633,0,0,1.440045,8.828626,0.25970444
739,0,7.4025483,0,0,0,0,0,18.125154,0,1.6111653,0,8.970188,0,0,2.5114632,0,0,7.20521,5.7893157,2.9886694,0,0,0,0,0,0,1.493944,0,0,3.9298599,0,0,0,2.1386998,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,0,0,11.111286,0,3.0514967,0.19645321,0,0,0,0,5.506146,0,0,4.3369308,0,1.3963631,0.71891093,0,0,0,0,0,0,0.87321705,5.670004,0,0.14066711,0,4.65806,0,0,14.657732,8.702891,0,0,12.979533,0,0,20.021576,0,0,0,0,6.478667,17.866087,0,0,0
741,0,0,0.35798118,0,0,0,0,0,0,0,3.5904765,0,0,30.11151,0,11.454543,0,0,0,0,0,0,0,7.063532,7.9832797,0,0,0,0,0,0,11.861809,0,0,0,0,0,3.5696814,0,0,1.3787633,0,0,0.26230752,0.35883546,0,0,0.2417526
742,2.2792466,0,0.6717418,3.324433,0,0,9.18201,0,0.0496462,0,1.35315,0,3.411549,12.053732,0,0.4228622,5.950442,0,0,0,33.435154,5.5804954,2.6724877,3.9531264,9.517342,0,0,0,2.1761324,0,0,0,5.4682393,2.4007268,0,3.1325324,0.68990266,0,0,6.0223575,1.1507732,0,0,10.633064,0.8943516,0,0,0
743,0.7509172,0,2.0654788,0,2.4250634,0,0,0,0,0,5.8662677,0,3.77192,6.6588297,0,0.9737327,0,1.1524152,0,0,9.834989,11.754605,0,4.3175926,5.953646,0.640101,0.029036354,0,2.9742198,0,0,5.7176666,16.735306,0.6806503,0,7.9538918,0,0,0,0.17968632,0,0,0,6.0646734,4.0513554,0,0,0
744,0,0,10.706398,0,0,0.028872818,1.3841294,0,1.1064122,0,14.75722,0,8.641283,31.751703,0,8.679504,0,0,0,0,12.672609,21.571178,7.5978594,0,1.7344422,0,0,0.23010737,6.2034645,0,0,0,5.7990766,0,0,9.778887,0,1.7434607,0.023598399,0,0,0,0,9.900743,14.7913265,0,0,0
745,0,0,0,0.48166215,0,1.7521298,4.020282,0,2.3484378,0,0,0,0.4607206,2.8030696,0,0,1.7789185,0,0,0,33.039665,2.897644,9.372327,4.2261944,11.640737,0,0,0,5.290263,0,13.647694,0,0,0,4.7288065,0,0,0,6.19091,0,0.14341378,0,0.6633712,0,0,1.6717364,0,3.3367193
746,1.2526543,2.1845982,0,0,0.96648246,0,1.4647536,13.856846,1.7002707,0,0,12.463694,0,0,3.891789,0,2.8727756,0,0.9604875,0,4.364343,0,10.955012,2.0081894,0,0.11642388,1.5213188,3.3803768,0,3.938333,0,0.5971471,8.941267,2.00054,0.17257075,0,7.4237404,0,0,9.434319,3.127434,4.1715903,0,0.377222,0.6334899,0,5.8321877,2.9156833
747,0,0,0,0,0,0,0,10.966606,3.2496245,0.2729061,0,0,0,7.658264,0.02668673,0,1.2954109,0,3.0625927,16.879276,0,0,31.911522,0,4.564328,4.763744,0,0,0.6078445,11.3658085,0,0,1.6155201,0,1.8777252,0.8590109,3.340514,0.16077693,3.7247858,14.894451,0.85850525,0,0,7.155718,0,2.217601,3.6836529,2.2407258
748,0,0,0,0.40302092,0,0.95995134,1.4704027,2.5476246,2.417725,0,0,5.5324054,1.5277418,0.5955525,5.5400295,0.42985228,2.5917842,0,6.455679,7.5493627,5.660259,6.608149,11.102568,2.5928671,0.12820862,0.97280985,3.0217478,0.83871245,0,0,3.2332158,0,0,1.3130242,0,7.321531,1.5655767,3.9294734,7.9582987,0,0,0,0,0,0,0.5397356,0,0
749,0,0,0,0,0,3.0653074,4.3447666,5.332688,0.8028416,0,13.061136,6.45387,0,0,2.8214424,0,2.7942462,0,0,2.6299508,8.597482,13.237542,0,4.2432613,2.10198,5.552722,0,0,1.0185812,0,0.00296795,0,11.201634,1.8739078,0,2.4342575,0.5582338,0,2.4820542,0,0,0,0.06907059,0.60347503,0,3.2442446,7.8194056,1.2331115
750,4.7526135,0,0,3.2061377,0,0,4.467631,0,0,0,0,0,0.42671078,0,0.3439791,0,1.2403198,18.136866,0,0.81573856,7.55503,0,12.743275,0.64637274,1.9476068,0.42080423,0,0,2.4574828,0,2.5634212,0.18734187,1.3039948,0.65319234,0,0,0,4.1783876,0,0,0,6.65649,0,0.7983505,0,0,0,3.472181
751,0,4.4059105,0,0,0,0,0,2.6096785,0.5019256,0,0,5.8719544,0,0,3.553202,0.45125067,4.1846695,0,0,0,0.48218295,2.3604026,8.497046,0,0,0,1.827825,1.4491812,3.2589777,0,0.6047213,0,0,3.0136817,0,0,4.993758,6.35553,7.979768,0,0.69209856,0,0,4.8215084,0,0,0,3.1926768
752,0,0.20291075,0,0,0.8975936,1.9321126,0,9.4292555,2.8371253,0,4.8028116,0,0,0,0,0,1.0168668,0,5.6146145,7.818659,6.0154953,0,0,0.33101317,0,0,0.640155,0,0.8411735,0,4.5506063,1.3929664,11.278021,1.6846395,3.4374614,12.861772,0,0.9476765,0,0,0,0,1.5147585,8.799614,1.5822912,3.462585,0,6.9810314
753,0,8.8652115,0,0,2.2093909,5.5110955,0,16.311186,4.055504,0,0,6.901527,0,0,6.195617,0,0,28.726767,30.676764,5.424075,0,0,0,0,0,0,0,4.005441,0,9.923411,16.696167,0,0,0,1.3336549,0,1.406031,0,3.2866948,13.12226,2.1422167,5.5283394,1.7337506,0,0.9190526,0.22768983,0,2.2420328
754,0,5.5166016,0,0,0,0,0,22.38688,0,3.1755817,0,0.8088143,0,0,5.421124,0,0,0,0,3.186678,0,0,0,0,0,2.3640645,0,4.5326753,0,0,0,0,0,2.901279,3.2815874,0,2.3004425,0,0.559388,2.3581157,0,0,0,1.8177063,0,0,0.39834806,2.0335252
755,0,0,0,1.2311289,0,0,0,5.594402,0,3.0209396,8.206556,2.2406323,4.352364,0,0,0,9.067557,0,0,5.189881,32.107296,15.263969,0,1.62423,6.641553,3.125296,0,0,0,4.425429,0,0.22678041,16.265263,0,0,11.389099,2.3071034,0.40802297,1.5604706,1.1411034,0,2.2025054,0,0,1.7137864,4.5634394,1.1027915,6.4822063
756,7.360675,0,0,0,0,0,1.3618813,11.177149,0,0,8.367926,3.5579526,0,0,0.8775068,1.2229737,1.1523057,3.166005,0.8367924,9.4882765,0,0,17.627733,4.023501,0,2.0592258,0.49759132,0,0,2.9160404,0,0,0.062478814,2.988421,0.091884874,0.3712601,0,0,0,0,0,1.4218633,0.76663935,0,1.1609421,0,5.4978356,2.9831858
757,0,0.68095905,0.6952025,0,1.5762945,0,5.103426,9.965717,0,2.1794345,0.33337307,0,0,0,0,1.8951797,0,0,8.701501,1.9094371,0,3.584324,0,0.38893193,0,1.6154115,0,0,0.8170328,0,1.876255,0.6237416,3.7588618,0,1.8578262,1.549237,2.987764,4.3886065,0,0,0,0,0,0,0,0.82411873,0.22006805,1.7803215
758,0,0,0,0.07513433,0,0,5.1063476,8.897873,1.5775303,0,12.6577,0,7.0341344,37.305458,0,8.246883,0,0,0,0,9.415172,0,0,3.0516462,7.591489,0,0,0,3.719867,0,0,1.0430744,8.489937,0,0,11.599372,1.8981848,4.710224,0,0,2.866832,0,0,0,0,2.587779,0,0
759,2.2508347,0,0,0,5.767388,0,12.456547,0,1.7701464,1.3282176,10.650821,4.835171,0,0,2.158149,0,6.8783603,3.5635777,0,3.8102517,12.726447,1.2196621,5.4479322,0,0,0.73964417,0,0,4.629202,0,0,0,6.083769,0,0,2.114574,1.2275623,0,0,6.709521,4.6904683,0,0,5.15639,0,2.3848672,5.7734523,4.6910877
760,0,0,0,0,1.9706594,0,7.5217485,4.574852,0,0,0,0,0.2660004,0,2.8970213,0,1.5958886,0.7178525,0,2.9047496,0,0,3.2671545,0.59308875,2.3719969,0.80048525,0,0,3.8105378,4.0560584,0,0,0.7404003,0,0,17.085855,4.240528,2.4408188,6.935024,0,0.021914562,5.3760285,2.307118,0,0.16743003,2.0398037,0,5.0944877
761,0,0,2.1900237,0,0,2.0581305,0,19.884918,0,0,0.4970314,6.158251,1.6748989,0,4.078769,6.7801695,2.905688,9.648842,11.097705,3.3815248,2.3130078,5.38129,14.342641,1.6264569,0.9637638,0,1.5041609,1.200923,0,13.844351,0,0,0.84911215,1.5817195,0,0,0.62627196,0.8847591,6.900619,5.4437795,0.19223915,0,1.2889951,0,0,3.2436888,5.135983,0
762,0,0,0,0,0,1.706286,6.0238166,13.606787,0,1.8065841,4.1882997,0.3587026,1.8352718,0,0.8753444,0,1.1973461,4.232773,0,3.654373,0,5.821949,10.186405,0,1.1957922,1.1398872,0,0.9789472,1.9430232,14.221972,0,0,7.723557,6.3815646,0,0,0.9152584,5.588894,0,0,0,0,0,0,2.6666377,1.2203575,0.77558106,0
763,0,0,0,0.049377784,0,0,3.4252646,14.622842,1.625011,1.2869384,0,4.54436,0,10.826858,0.7895019,4.0310035,0,0,0,0,0,0,13.218463,0,0,5.500584,0.7055452,0,0.64643013,8.85492,0,1.2095896,0,3.6812725,0,0,5.1623516,0,0.27308637,0,1.3315092,0,0,6.401806,0,2.7017188,0,4.507801
764,2.0338385,0,0,0.90495557,0.91335875,2.5652719,0,11.491169,0,1.8288915,6.632586,0,0,0,5.5514646,0.281884,4.264345,6.0472674,0,0,0,3.4822078,14.478486,3.9218893,0.5219504,0.9002588,0.015271797,0,0.691559,5.312481,0,0,5.720793,2.646481,1.4273701,7.6316667,1.0407535,2.9806974,0,2.0452886,0,0.7790343,0,2.1482596,1.654201,1.987495,0,2.0809526
765,0,2.2017417,1.9144757,0,0.33023727,0,10.153943,8.697994,1.9663514,0.5277294,0.26509073,5.2435203,0.87835217,0,1.8811923,0,1.2955914,0,1.7841825,6.3453093,3.2311583,2.6610699,0.64252555,4.1264753,0,1.9529372,0,3.2536325,2.184082,2.5017948,0,1.6425124,4.3219047,0,0,0.44934148,1.6710166,0,8.526026,0.28144708,0,1.111377,0.32138798,0,0,0,3.2080886,3.3162453
766,0,0,0.9234322,0,0.38264856,2.8232384,1.1906557,23.132362,0.24824661,2.1920319,0,0,3.2997053,0,0,0,0,0,0,0.18702295,9.904608,0,0,0,0.5551351,1.1617014,0,0,1.2401465,0,0,0,2.7149954,0,0,0,1.38843,0,0,0,0,4.156466,0,0,0,0,0,3.4564946
767,1.147861,0,1.966694,2.5726025,0,0,3.8871315,12.367683,5.0171003,2.1668944,0,0.70238614,0,3.9681635,3.2601914,0,4.4343796,0,0,0.780868,0,3.9118876,7.078789,2.607012,0.17552772,0.22351182,0.5294922,0.4392733,0,6.0476136,0,0.28481764,0,0,0,0,0,0,0,0,0,0.32943046,0,6.9273114,0.46661523,1.9125642,13.074141,3.4701822
768,2.9883335,0,0,2.818228,0,3.4948368,0,8.037867,0,0,1.3536437,7.138641,0,0,0,0,3.6332946,11.414851,3.8400545,0,5.914637,0,11.519305,2.046186,0,0.4246103,1.6404923,0,0,0,4.0681725,0,0,0,0,0,0,0,0,0,0,11.732977,0,0,0,0,4.102,0
769,0,0,1.5096611,0,0,0,0,20.551554,0,18.299376,0,0,0,9.73354,0.9471903,0,0.602189,4.1535425,0,9.799502,0,0,0,0,2.0915744,5.620519,3.2819676,0,1.4025998,8.506752,0,1.3730627,0,0,0,0,2.8619564,0,0,3.9834125,1.033597,0,0,0,2.8501165,0,0,0
770,0,0.915523,0,0.7393788,3.2213442,1.2126354,0.8668249,0,0,0,0,0,0,0,1.9454112,0,0,5.07077,0.50043774,9.918817,0,0,0,0,0,0,0,3.2126362,0,7.560825,0,0,3.6048155,0,2.8014174,6.933541,0.9778921,3.1322548,0,0,1.4248666,5.62637,1.0242904,8.002233,0,3.042153,3.4487216,2.4130573
771,6.27476,19.765024,0,0,9.357712,3.4039192,0,2.0686512,0.11566209,3.785963,1.4582992,13.659398,0,0,1.59857,0,0,15.573461,16.663746,10.429468,0,0,0,0,0,0,0,4.7026043,0,10.81875,6.88833,0,0,0.3402774,6.341423,0,0.55941623,0,0,0,0,4.3027644,3.1763573,0,0,3.8541126,9.937197,0.81727225
772,0,0,0,2.713024,0,2.7673562,0,15.526215,0,7.6610045,0,12.939562,0,4.487925,8.636537,0,0,0,3.290362,0,0,0,0,0,0,0.058972195,0,3.950124,0,15.958014,4.9176164,0,0,0,3.1187773,0,3.8954613,6.0352106,0,0,0,9.283547,2.6509862,0,0,3.9534378,8.0274725,0
773,7.409313,6.768563,0,0,0,3.4395742,0,7.441016,0,4.3008003,0,23.050879,0,0,0,0.6351764,0,4.0799074,9.072785,6.9372306,0,0,0,0,0,0,0,3.653789,0,19.341179,20.545519,0,0,0,1.1666332,0,1.0527447,0,0,0,3.6419203,5.608073,2.080088,0,0,1.427195,0,3.7715797
774,0,7.055348,0,0.98441356,2.1507094,4.3439884,0,29.681822,3.9428277,7.85043,0,5.113939,1.2327981,0,3.2919357,0,0,0,0.33866554,16.451794,0,0,0,0,0,0,3.4471588,2.5932868,0,1.6204591,10.97043,0,0,0.81308097,4.630221,0,3.2981298,0,0,0,0,0.13570614,0,0,0,1.4009776,9.785687,0.7127503
775,4.824489,8.724147,0,0,0,4.4902477,0,20.073303,0,5.4490194,0,15.934679,0,0,5.4054575,0,0,3.7741868,17.631,1.8549485,0,0,0,0,0,0,0,0,0,11.111423,1.505919,0,0,0,4.5027866,0,0.3973374,0,2.688761,0,0,6.7106185,0,0,0,0,4.530385,0
776,0,4.914626,0,0,5.678475,0,0,11.491165,0,4.0045495,0,14.770356,0.2677634,0,5.4296494,0,0,0,3.920976,10.088269,0,0,0,0,0,2.5502925,1.7699032,8.55708,0,1.0218168,6.5236597,0,0,0,2.874041,0,3.3645787,4.060312,0,0.112967245,0,6.5264187,0.52800995,0,0,3.0337515,14.361901,0
777,5.2045693,8.770187,0,0,0,6.5096664,0,8.802387,0,5.145837,0,1.8394414,0,0,3.2766628,0,0,10.9738455,16.899828,4.087511,0,0,0,0,0,0.9618418,0.43259156,6.3373303,0,0,11.059116,0,0,0.51276636,8.314904,0,3.1703572,5.794885,0,0,0,5.7659893,0,0,1.0611279,4.9178066,6.157937,3.3232932
778,1.4514985,0,0,1.5932659,0,0,15.025913,0,0,0,12.37789,0,3.9929276,13.318882,0,2.2323124,0.3333752,1.8201556,0,0,11.280802,17.322432,2.4919808,5.618669,5.415691,4.43392,3.8429604,0,2.942385,3.2969227,0,2.4212189,12.561824,0.89111847,0,6.0979714,0,4.698876,0,4.7924967,0.1514926,0,3.3002925,0.9604708,0,1.2780472,0,0
779,0,0,1.5754958,0.07886851,3.991932,0.2638401,0,28.515991,0.24816555,3.032969,0,5.5578914,0,0,3.9696612,0,0,18.624538,4.86508,7.480742,0,0,6.382733,1.4385723,0,0.14145601,0.81598353,1.4397976,0,5.3696275,15.415531,1.2530831,0,3.3025067,3.5743122,0,0,0,4.908446,0,1.2449094,0,1.9519016,9.15083,0,1.9708837,8.694463,3.152686
780,0,1.6417737,1.9441124,0,0,0,3.7357826,12.878608,0.31183952,6.709871,5.3446937,0.84581184,0.294175,0,0.388495,2.3791354,0,0,0,12.697383,1.2614357,0,12.094026,0,0,5.217792,2.2590997,1.4130596,1.5979973,9.977644,5.6626515,0,0,0.89658576,0,0,0,0,1.3448994,0,2.2013934,0,1.5225233,0.17768401,5.3994455,0,0,0
781,8.11003,11.283195,0,2.2577765,0,0,5.1251783,12.230415,0.326803,0,0,13.766777,0,0,3.9174886,0,0,0,1.1756585,10.269084,0,0,8.905274,0,0,0.1831772,0,0,1.1821675,7.164815,0,0,0,2.145934,2.754892,0,8.910047,0,0.9213616,2.5370758,0,3.8252428,0,0,0,0,0,0
782,0.77557343,0,1.3725089,0,0,0,0,22.8193,0.8209178,0,0,0,0,0,3.3298154,0,0,13.032197,0,0,7.913483,2.7060473,0,0,0,1.1663468,0.8146466,1.1313399,0,12.363366,3.6296477,0,0,0.33586583,0.33933362,0,3.109361,0,0,0,2.254381,2.0782855,0,0,3.0594373,2.1539986,7.8881707,3.2774096
