x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037
726,0,3.049022,8.416984,0,0,0.80966634,1.2134354,0,1.8685765,0,1.7120879,0,0,0,0,1.7656208,0,0,0.050357744,0,0.8824505,0,1.281154,0,9.392955,0,3.0535305,0.31234574,0,0,2.4705744,0,3.2203846,0,0,0,0,4.618962
727,2.0959253,0,10.304047,3.3209894,0,0,0,0,0,0,0,3.1036384,0,2.2913601,0,0,0.7819253,0,0,0,3.3357627,0,8.1274805,8.108056,0,0,0.48007536,4.8944025,3.3641212,0.8554263,0,0.28085625,0,0,0,0,0,2.7043478
728,0.93271476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04213239,2.5234842,0,0,0,3.4547682,2.8653147,0,0.5104899,6.094591,0,0,0.5253768,0.71376556,0,0,3.3746603,1.971606,0,2.97858,0,0
729,0,0,4.7366858,0.9924777,0,0,0,7.2087893,5.9655285,0,4.567159,0,0,0,1.2121408,0,0,0,0,0,0,0.24014954,0,0,0,0,0,0.87791926,0,0,0,0,0,2.9167051,0,0,3.6461995,0.9331927
730,1.5513957,10.494377,8.33237,14.9314,0,1.1070585,0,0,0,0,0,0,0,1.5611621,2.4812012,0,5.316203,0,4.531371,0.05783457,0,0,2.673267,0,0,7.243371,4.0887613,0,0,0,0,0,0,0.41578513,1.9459592,0,5.7308936,0
731,0,11.401783,0,0,5.7702813,0,2.80806,1.1987194,6.173606,1.9784642,3.1582701,0,0,0,0,3.4958587,0,2.3827608,0,0,0,0,0,0,1.4645746,0.6574842,0.70517474,5.417886,0,1.0785483,0,0,2.74489,0,0,3.203048,6.244552,0
732,1.2786007,0,0,2.335977,0,0.7929693,1.133274,0,5.767786,0,0,0.16083154,0.07352492,0,0,0,0,3.5084832,0,0,0,13.363037,0,4.337931,1.0394545,0,0,0.74050725,2.606973,2.2448514,0,1.0583627,0.61934865,0,0.87205195,0,0,2.5062826
733,1.010457,4.7261825,0.20732969,6.2865624,10.928707,0,4.904646,0,0,0,0,0,0,1.8724065,0,0,0,5.8558826,0.61793435,0.46983507,8.62727,10.23705,0.030346183,0,1.0699124,0,0,0,0,0,0,0,0,0,6.1208606,0,3.128754,0
734,1.5462112,0,4.5143504,1.3264481,0,0,0.105659425,6.172082,0,1.5426722,0,0,0,1.0339465,0,0,2.3979044,0,0.11758993,2.759048,0.7984524,0,0,0,0,0,2.0177488,1.2155727,0.05098049,0,0,2.3523154,4.928016,2.5186427,3.2659295,0,0,0
735,0,3.0794845,2.5827327,0,5.752346,2.6602292,0,0,0,0,0,0,1.2357455,0,1.1358558,0,0,0,5.7304873,0,4.199128,14.254946,1.9564807,0,2.043127,0,0,0,0,0,0,0,0,0,0,0.027831292,9.008707,0
736,0,0,0,6.1444693,13.651112,0,3.4636781,0,7.195155,0.971534,0.04490493,1.6011573,0,0,0,5.5997753,0,0,0,2.2325416,0,0,0,0,0,0.03477094,0,0,0,0,0,0,3.153052,0,0,0,0,0
737,3.5869012,0,0,10.448936,0.12380284,0,0,0,0,0.3232033,5.879917,0.37589356,0,0,0,3.5238664,0.28132498,0,0,0,0,0,0.017709209,24.035257,0,0,0.43200046,0,0,1.1311525,1.4281254,0,0,0,0,4.364573,0,2.862991
738,0,0,0,0.052247796,0,0,3.3986185,0,0,0.0867838,0,0,3.0718145,0.014208773,0.320507,2.6471918,0,0,0,0,1.8025528,3.5636022,0,0,0,4.546344,0,0.9595947,0,0,0,0,0,0,0,0,3.7072692,0
739,0,4.655546,3.224551,3.8786132,0,0,0,0.7391399,0.43947944,0,0,0,0.3590803,0,2.92671,2.462515,0,0,4.420474,0,0,0,5.3797317,9.388297,0,0,3.6035616,0,0.94741005,0,2.297609,0.1852468,0,0,3.4694633,0.9396967,13.120062,0
740,2.9025397,0,2.6287718,13.3374815,0,3.5476642,0,0.97233194,0,2.6667538,0.6090419,0,0,1.4282708,0,2.1589372,0,0,0,2.9561248,1.5971003,0.24576163,0.3989899,0,0,4.878788,3.749015,0,2.20213,0,0,0,0,0,0,3.0775099,0,0
741,2.6806111,0.6613563,4.0251894,0,1.6471038,2.3957474,2.3852468,0.4237673,0,0,0,0.2046978,0,0,0,0,0,6.7744126,0,0.56165385,0,5.2052507,1.1277148,0,0,0,2.0690362,3.3462548,0.81960005,0.40089297,0,0,0.5825423,1.45626,1.37312,2.0715609,10.020425,6.9330254
742,0,0,0,4.6962805,0,2.4613569,0,7.2195425,0,0,0,3.3471227,0,0,0,0,0,0.8820625,0,0,1.8098305,0,0,0,0,0,0,2.672241,0,0,1.1018382,0,0.06725682,0,0,0.4935383,0,0
743,0,0,0,2.422476,3.2556355,0,0,0,0,0,0.28132653,0,0,0,0,0,0,0,0,0,0,0,1.0902255,0,0,3.014786,0,0,0,1.0724424,0,0,1.9799043,1.2325811,0,0.8406767,0,0
744,2.0624316,0,3.6808805,0,0,2.7814813,4.1293244,0,0,0.3661702,0,0.48353672,0,0.8461056,0.22654387,0,0,0,1.5166668,0,1.9821976,2.468606,1.0571976,15.064576,0,0,3.297672,2.5297687,0,0,0,1.586285,0.8801184,0,0,0,0,1.0179924
745,0,9.951211,7.5209317,0,0,0,0,0.62370265,6.2462444,0,0,0,1.2284505,0,1.7206687,0,0,0,0.7986552,0,0,1.2851871,0.9827075,0.94497216,0,9.716387,0,0,0,0,1.2109936,0.86969715,0,1.5025669,0,2.8358479,0,0
746,0,6.2973933,0,12.528211,3.8241343,0,0,0,0,2.921555,0,0,0,1.2994689,3.0461724,2.6646087,0.8418355,6.8739023,2.1294854,0,5.2917023,0,0,8.762811,0,0,0,0.53923076,0,0,0,0,0.78776664,1.4603199,0,0,0,0
747,0,4.7624383,0,0,0,3.6565537,0,0,0,0.95761675,2.71883,1.5625976,0,0,0.87896603,0,8.223143,1.3493052,0,3.3201165,0,0,0,0,2.319077,0,0,0,2.6274931,1.1800119,4.805178,2.4756813,6.322241,0,1.4490563,3.0531135,0,0
748,0,6.7787814,0.16907145,0,0,0,0,0.4761299,0,1.7569426,0,1.3173268,0,0,0.4230102,5.990388,0,2.3406894,3.5935512,4.0792675,1.9123385,12.850618,0,0.13258931,0,0,0,0.9264967,0.4888368,0,0,3.1162531,0,0.5506487,2.4978998,0,0,0
749,0,2.348083,7.923199,16.506628,0,0.03171369,0,0,0,2.3435693,0,0.49960622,0.5227628,0,0,2.9111893,0,1.2623589,0,1.4660926,3.0385418,0,0,0,0,2.7715375,0,0,0,0,0,0,0,0,0,0,6.284235,0
750,3.6290295,0,0,0,6.8933744,0,1.8181862,0,0,0.14696002,0,1.1174417,0,0,0,2.99135,0,0,15.514364,0,0,14.100292,0,12.638097,0,0,2.0214343,0.7018081,0.70041925,4.3551764,0,0,0,0,0,4.702736,0,6.0532002
751,0.5295181,0,3.125697,0,0,0,3.5103552,0,0,0,0,0.86155134,1.0785364,0,0,0,2.3832946,0,0,0,0.5220909,0,0,0,1.7595308,0,3.624146,0,3.4723086,0,0,0,0,0,0,2.6702375,0,0
752,0,6.6564903,0,5.5382905,1.3817167,0,1.4748971,3.0252013,1.9489228,0,0.3798371,0.87136227,2.095632,0,1.9585147,0,1.5955814,3.0320148,0,0.61863106,0,0.3835064,0,0,0,0,0,0,0,1.040415,2.5388837,0,0,0.42576942,0,4.459018,0,2.9450974
753,0,0,13.828212,6.7632246,0,0,0,0,2.5648298,0,0.8362688,0,0,0,0,0,0,0,0,0,0,1.3696375,3.75477,0,0,0,0,0.19705503,0.1841643,0,5.6155305,0,0,0,0,0,0,0.75853854
754,0,0,0,0,0,0,2.1056173,3.432287,4.9008527,0,0,0,1.665205,0.8063978,1.2094347,0,0,1.355758,0,0,0,0,4.3844843,6.7531047,3.6250234,0,0,0.21263403,0,0,4.2633424,0.66227776,0,0.96299165,2.5897584,0,0,0
755,3.6178162,0,2.336326,2.9464602,0,3.2398558,6.3386574,1.5119607,0,2.0706284,0.006274027,0,0,3.051642,0,0,1.0325235,0.09064076,0,2.3506472,3.7005467,3.7053187,3.1410234,5.4658394,0,2.1210427,10.26051,0,0,0,12.772784,0,0,0,0,0,7.073632,1.911495
756,0.8983849,0,0,15.116858,0.5689015,0,1.2047818,0.86439157,0.754147,1.8538616,0,0,1.6458297,0,0.62478757,1.7841899,4.791192,0.23511086,0,0,0.89930093,0,0,3.9422789,3.9848077,0,0.28084904,1.6342168,0,0.151336,3.871672,1.0656779,3.9238548,1.4428937,0,0.5617036,0,0
757,0,0,0,1.409292,0,0,1.0970713,0.9256794,0,0,0.06379742,0.49443194,2.2595322,0,0,0,0.034980875,8.63819,0,0,1.2502679,0,0,0,1.4117358,0,0,1.8369391,4.8305907,3.991479,2.3352475,0,0,0,0,0,1.7386842,2.9961035
758,1.3023126,8.346127,0,2.4643023,0,0,0,0,0,1.3995336,0,1.514511,3.044627,0,0.16932799,0,5.480497,0,0,0,0,2.362483,2.1857846,0,0.65342647,0,0,0,0,0.85884964,4.9372706,1.6014004,0,0,0,0,11.60199,2.807884
759,1.1816406,0,0,0,0,2.5468788,1.5874096,0.9039125,0.35411954,0,0.2518632,0.04057097,1.1397542,1.5837848,1.6796964,0,0,3.424802,3.2473004,0,4.5329223,2.599259,2.6274571,0,4.604035,0,0,1.7965577,0,0,1.130249,1.6875585,0,0,0.09778684,0,6.2762785,0.2986196
760,0,3.4099429,0,0,5.848235,0,3.5317192,0,2.6385214,0.093424425,1.1521341,0,0,0,0,0,3.357332,1.4631569,0,0,3.210654,0,3.8804898,10.09721,0,0,0,1.2348641,0,0,2.5443358,0.7722388,0,0,0,1.6365701,0,1.7911767
761,0,0,1.2728177,0,0.7507863,0,0.24305007,0,0,0,0,0,0,0,1.6672493,0.4152774,2.8094087,2.9065342,0,0,0,0,1.5699699,0,0.6800974,0,0,0,0,0,0,0,0,1.4379892,2.5509632,1.8471854,0,2.2316666
762,0.49725994,1.8564696,1.8832846,0,1.8612367,0.5364413,5.0369735,0,0,1.9139501,0,0.7627953,0.5124491,6.225219,0,0,0,0,0,1.1960773,0,0,0,0,0,2.8690224,10.302628,0,0,0,0,1.5974659,0,0,0,0,0,0
763,0,0.7155246,2.1568406,9.300935,0.6222098,0,5.4694552,0,1.1958618,0,0,0.45384583,0.526797,0,0,1.5576264,0,3.5630615,0,0,1.7509133,12.425255,1.7273343,2.0809107,3.5418162,0,0,0,0,0,1.0842142,1.3781765,1.146292,1.1478966,0,0,11.103418,0
764,0,0.6569556,0.41991353,6.798346,0,3.49519,2.4577365,3.7040794,0.044189554,1.8489552,3.040125,0.6556263,0,0,1.54608,0.13087647,0,3.7504554,0,3.6561313,0,0,4.3316627,0,0,4.507186,0,1.9623969,3.1073523,0,1.2620552,5.652882,2.5735996,6.124678,0,0,3.4647384,0.540841
765,0.8090189,0,2.1173487,0,12.472343,0.018225504,0,0,14.911657,0,0,0.62471724,0.2499455,5.2013903,0,0,0,0,0.32786044,0,5.3387375,0,0,0,0,0,0,0.70475847,0,0,3.1446874,0.69525665,2.1865041,0,0.39030707,0,0,0
766,0,2.6413183,0,0,0,0.3652877,2.1873183,4.1485453,0,0,0,0.50961655,0,0,0,3.2504704,0,0,5.7000804,0,0,0,0,0.13147292,5.631645,0,1.7263678,0,0,0.3004787,0.4142576,0.86016935,0,0,0,0,9.027726,0
767,0.92001265,0,0.7818411,6.994965,0,0,11.8420515,0,0,1.9423597,0,0,0,0.6773371,0,0,0,0,0,0,0,0,1.5421865,1.4515392,4.653839,2.0068128,0,0,0,2.0853827,5.8488874,0.41048566,0,0,1.2357659,0,0,0.34009796
768,0,0,7.655523,0,0,0,0,0,0,0,0,0,1.0597996,0,0.39232948,1.1870912,4.849162,5.83888,0,2.9185526,0.9579037,5.9351735,0,0,2.6807146,0,0,1.0620809,0,0.09438887,0.28100306,0,0,0,0,0,0.17173243,0
769,0,0,0,3.1407259,0,0,14.091027,0,0,0,0,0,0,0,0,0,0,0,0,2.3500438,0,0,0,0,0,0,0,0,0,1.1784132,0.11028708,0,0.9239565,0,0,0,4.3800163,0
770,0,10.329087,0,0,0,0,0,0,0,1.9427732,2.764447,1.2262273,0,0.69966537,1.7618194,1.1481209,4.3169723,0,0,0.4753512,1.090603,0,0,0,0,9.209815,2.381739,0,2.0493975,0,0.41044632,0,1.4201308,0.30994648,0,0,0,0.9229325
771,1.1906683,2.8163214,1.5647644,0,0,0,0,0,0,0.9139099,0,0,0.12132711,0,0,0,0,0.31376576,0,0,1.4334465,0,0,0,1.9143977,0,0,0,1.5107094,0,0.9803196,0,0,0,2.4079022,0,0,1.4327279
772,0,0,0,0,0,4.171011,0,0.04418762,0,2.157321,1.3448441,0,3.548046,4.411244,0,3.2920868,0,0,0,8.114983,0,12.5443125,0,5.231215,0,0,4.451443,0.5303225,0,0,0,2.4228609,0,3.1572642,0,0,9.03007,2.3032572
773,1.4628898,0,0,16.000643,0,0,2.2210376,0,0.58846897,0.885426,1.1558667,2.7759798,1.3965434,0,0,0,0,0,0,0,0,2.7123578,0,0,0,4.944606,0,0,0.18589523,3.3779628,0,0,0,3.2741425,0,5.753359,0,0
774,0,0,0,0,21.039454,0,0,0,4.173433,0.16448009,0,0,0,0.01726019,1.5574497,0,0,0,0.76558733,1.2952387,0,0,0,0,0.18618971,0,1.4019912,1.8646283,0,0,0,0,0,0.05465412,3.246088,3.4021983,4.529775,1.5238023
775,0,0,0,0,0,0.77753806,0,0,0,0,0,1.3034911,0,3.1978984,0,0,0,1.3231715,1.9331211,0,0,7.8637724,1.4669383,5.153742,1.646898,0,0,0,0,0.37727255,0,0,0,0,0.45539418,0,12.096507,0
776,0,1.5223767,0,0,0,0,4.4975457,2.8245547,6.7823133,0.48852918,1.6593702,0,0,0.36846736,0,3.2024221,0,2.3466058,4.0345016,0,0,0,0,0,2.2269986,0,2.9243724,0,0,0,0.50335866,0,0,0.731999,1.2131283,0,9.776392,0
777,0.13808824,0,0,5.0186925,41.95623,1.1860797,0.012861994,0,4.3098264,1.3118027,0,0,1.4733858,4.3751283,0.18894583,0,3.0627775,6.2470775,2.2069447,0,0.40902832,0.85726446,0,0,0,0,0,0,0,0,0,0.36446318,4.742154,0,0.36431977,0,0,0.034179047
778,1.3009574,0,0,1.0597146,0,0,6.799601,0,1.7941334,0.32854107,0,0,0,0,0,0,0,0,0,1.5329752,0,0,0.95507395,0,0,0,0,0,2.2154703,0.16802213,1.9899447,0,0,0.912489,0,0,0,0
779,0,1.5863271,9.135787,0,0,0.17398985,0,3.1679993,1.4929085,0,0,0,1.9234198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7064506,2.8506222,0,0,0,0.55333376,0,0.5962733,0.68987334,0,2.5101876
780,0,0,0,0,0,0.29860812,0.6572618,0,1.0620257,0,0,0,0,0,0.5883294,0,3.7267802,0,0,0,11.168067,0,0,1.8300962,4.9396954,12.427002,0,0,0.6002949,0,0,0,1.0549375,0,0.034443915,0,0,1.0186883
781,0,0,0,0,0,0,0,0,6.487107,0,0,0,0.05461852,0,0,0,3.9480495,0.34883142,0,0,0,4.125234,0,0.25324312,0,2.711072,0,0,0,1.913413,0,0,0,0,1.2915708,1.3205333,0,0
782,3.24545,0,0,0.2561991,0,0,4.5189323,13.152481,0,0,6.0492144,0,0,3.3860924,0,2.0720434,0,0.7194428,0,3.2932396,0,0,0,0,0,0,3.563791,1.445437,0,0,9.1014,1.2536547,3.2849617,2.376409,0,0,4.2611237,0
783,0,0,0,10.391193,0,1.1917596,0,0,5.7606506,0,0,3.6107595,1.9194174,0,2.4808526,0,0,0,0,0,0,7.437121,1.4206877,0,0,5.444146,0,0,0.4143706,2.477745,0,1.0822288,0,4.783515,0,0,0,6.402986
784,0,0.6870036,0,0,2.0724049,0,0,0,0,2.4024587,0,0,0,0,0,0,0,0,0,0.15504804,1.554729,0,0.8061332,0,0,0,4.6231976,1.6673293,0,2.6735382,0,0,0,0,0,0,0,0
785,0,7.3045206,1.957042,0,0,0,0,0,0,0,0.7828782,0,0,0,0.38112733,5.4705377,4.1994934,0,0,3.3599553,0,0,0,0,0.26394746,0,0.6398566,0,0,1.3694862,0,1.4110746,3.316221,0,0,0.44874474,5.099541,0.004695608
786,0,0,0.04750163,5.457903,12.539486,0.28984964,6.3181744,0,0,0.32373846,3.185669,0,0.82943356,0.36512455,0,0,2.12416,0,6.526042,0,0,5.039157,1.2056243,0,0,4.00287,2.236585,0,0,0.949048,0.31696492,1.2228042,0,0,0,0.022952313,0,0
787,0,0,0,0,1.7799605,0,0,0,0.24484688,0,0.812618,0.18908949,0,0,0,2.3976033,0,3.3954387,0.748058,0,0,0,0,1.2638578,0,0,4.7827983,0,1.6189675,0,0,0,0,0,0,0,8.164536,0
788,0,0.28599098,18.22423,16.06656,2.0888674,0,1.0453336,0,1.7284834,0,0,0,0,0,0,0,0,0,10.603578,0,0,0,0,11.041767,4.2876406,2.8711345,0,0,0.5882413,0,1.654537,0,0,0,0,0.39680305,0,0
789,0,12.32059,0,0,0,0,2.854788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2210517,0.5795565,0,1.7907178,2.7532413,0,0,1.5738765,1.5039356,0,5.2214255
790,0,0,0,0,20.26799,0.94129556,3.7772381,0,5.8279924,0,0,0,0,3.3060138,0,0.9251351,0,0,0,0,1.3233446,17.485584,1.5014066,0,1.8317592,0,1.0881768,1.0074452,0,0,1.1929793,0,0.33838814,1.8724262,0.66831666,0,0,0
791,0.3337281,0,0,0,2.0822055,0.55608374,0,0,0,0.30675897,0,0,3.4440396,0,1.09846,1.7317233,2.282244,0,0,0,5.1046987,0,0,0.9734925,0,0,0,0,0,0,1.7160858,0,0,0,0,0,0,4.4875507
792,1.6719178,3.7266936,2.353037,0,4.7473316,0,0,0,0,0,0.8293579,0,0,4.769118,2.4061854,0,1.2239833,0,0,0,0,0,0,0,0,0,0,1.7032013,2.473216,0,0,0.50657773,0,2.877114,2.920057,0,11.265696,0
793,4.578655,11.56192,0,9.694191,0,0,0,0,0,0,1.461247,0,0,0,0.06175257,0,0,7.0932736,0,0.017790703,2.9131796,0,0,0,0,0,0.4457175,2.4206939,1.1247047,2.2233987,0,3.7661364,0,0,0,3.0646734,0,0
794,0.1262414,4.5845923,0,0,6.4923987,0.79896235,2.9948437,0,0,0,0,3.3783548,0,0,0.42493567,5.87074,0,0,0,0,0,0,2.4231257,12.634604,0,0.104019746,0,0,0,2.8372858,0.22898765,0,0,0,0,0.115930624,5.651667,0
795,1.4214503,0,5.267747,0,0,0.8214765,0,0,0,0,0,0,0,0.17479387,2.0752814,0,2.898024,0,0,0,0,0.6197737,3.3281057,0,0,0,0.9754601,0,0,0,0,0,1.7933359,0,0,1.5366794,0,0
796,1.1296537,0,0,0,0,2.360131,0,0.8361686,0,0,5.842663,0,0,0,3.025578,0,0,0,6.6973653,0,0,0,1.6285598,10.578196,0,0,1.5126745,2.733802,4.0699983,0,0.9395959,0,0,0,0,0.72632796,2.093179,3.712337
797,0.857326,0,7.1031175,0,0,0,0,0,4.783606,0,0,0,2.0806293,0,0,0,0,6.107234,0,0,2.9229305,0,0,0,0,1.414014,0,0,0,0,0,0,0,1.6481172,4.363464,2.5538263,0,0
798,0.8822166,0,0,0,3.24214,0,4.0199533,3.819605,0,0,0,0,0,1.6889435,0.8538386,0,0,0,0,3.9889743,4.8003225,7.673107,0.18226686,6.7599087,1.625161,0.1243592,0,0,0,0,0,0,0,4.6691537,0,0,0,0
799,0,0,0,0,0,0,0,0,0,1.0475926,6.5053263,0,0,0,0,4.4184737,0,5.263626,0,0.10250525,0,0,1.7613443,0,0.046991803,0.49558324,0,0,0,3.063491,0,0,1.8917739,0,0,0,0,0
800,0,0,0,0,1.437958,3.3443196,3.93746,0,6.7951946,1.9380552,0,3.4038708,0,0,2.4299462,0.9328424,3.19519,0,0,3.3075697,0,0,1.5845777,4.789775,0.4433961,0,1.6645281,0.8674265,0,0,0.55602396,1.9871615,0,0,0.10086157,0,0,0
801,0,0.68755007,6.5432305,0,0.08143695,0,1.1550366,2.275898,1.4900784,0,0.9334027,0,0.16107321,0,0,0,0,0,0,0,2.6021168,2.6247923,0,0,4.02617,3.784493,0,1.534343,0.3939776,0,0,0.27859908,0,0,1.0236257,0,0,1.1197686
802,1.0437678,8.6409025,0,0,0.73091793,3.3751397,0,0,0,0,0,0,0,0,0,0,0.08168226,5.5269904,0,0,5.1876216,7.892023,0,4.8994265,0,0,0,0,0,0,0,0,0,0,0,0,1.6283003,0
803,0,0,1.2999477,0,7.412923,0,0,3.3036554,1.1667919,2.662497,1.0941689,1.2195446,1.2651926,0,0.8521607,0,1.3569471,4.972977,0,0,8.669162,6.6391993,0.9652935,0,0,0.93404484,1.2861705,2.5784411,2.2309678,0,0,0,0,4.5776024,0,0,8.179202,0
804,0,7.12989,0,0,15.010219,0,0.08680963,1.5120277,0,1.1140335,0,0,0.45620343,0,0,0,0,1.2932091,0,2.9530416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8136497,0,5.194531
805,0,0,0,2.1209855,11.1641035,1.7784532,0,7.70126,0,1.3186212,0,0,1.6466153,0,1.7114139,1.3991292,3.156368,0.39848125,2.1142714,0.7832423,0.70670235,0,0,3.357675,0,0.23322788,0,0.30906868,0,0,2.032726,0,5.965887,3.2940285,1.4416419,0,10.887118,0
806,0,0,0.00410304,2.562017,0,0,2.3640544,0,4.840188,0,0,0,0,0,1.7996445,3.1578615,0,0.46063223,0.002547046,0.89526784,0,1.8759838,0.8234266,2.578953,0,0.94926834,1.218127,0,0,0,1.8538779,5.4602222,0,0,1.271299,4.330843,0,0
807,2.4354708,0,0,1.4626642,0,1.2711241,0,0.36750707,0,0,0.6908656,0,0,1.846261,0,0,1.4637989,2.5309572,0,0,7.5916963,0,3.3345625,0,0.9378864,4.8964396,1.1953478,0.72721994,0,0,0,0,4.7546434,0,1.3035966,0,18.545538,0
808,1.4797431,0,5.353317,0.5016033,2.2511058,0,0,0,0,0,0,2.0158393,0.9943201,0,2.7916934,3.866921,0,0,0,0,0,0,0,0,0,0,8.282938,1.5710945,0,0,0,3.5354722,0,0,0,4.293363,0,2.6616817
809,0,4.37805,0,7.687114,0,0.068316214,3.2809935,0,0,0,0,0,0,2.3868933,0,0,0,0.38916817,2.0083334,0,0,2.0720892,0,7.5669327,0,1.8568774,0,6.171328,0,1.3187212,0,0,4.747747,4.970072,0,0.7371923,0,5.2046623
810,1.4553545,0,0,0,3.9599676,1.0834622,0,0,0,0.63255084,1.287783,0,0,4.3524356,0,2.7842026,0,0,2.8295557,0,6.4897804,0,0,18.207983,1.8649881,0,0,0,0,0,0,3.7862494,0,0,2.0399446,0,0,2.5410917
811,0,3.2125099,0,0,1.3294383,0,0,0,3.5155544,1.2975177,0.049702004,0,0,3.0754385,1.5681022,0,0,0.019906852,0,0,0,0,4.078373,0.76395285,0.69410807,3.7527232,0,0,0.24053797,0.47712258,0,0,0,0.0901643,0,0,0,0
812,0,0,0,0,3.0237255,1.9049089,4.569173,7.223482,0,0,0,0,1.0246469,0.21503711,0,0,0,0,0,0,0,0,0,0.10334248,0,1.2913495,0,1.5243415,0,1.056435,0,0.77659714,0,0,0,0,0,0
813,0,0,4.285563,0,0,0.18306735,3.1557786,0.07296127,1.8161412,0,0,0.06578226,2.3412938,0,4.7562566,2.194163,0,4.0232043,0,0,0,0,2.9403892,0,0,1.9470923,0.42091033,0,0,0,0,0,0,0,0,0,0,8.59907
814,1.1163362,3.8515313,0,0,0,0,0,0,4.1377664,0,0,0,0,0,0,0,0,3.9483242,2.2683501,4.0767126,2.137046,0,2.090906,0,0,5.3635573,7.224003,0.37370136,1.7677517,0,0.6349173,2.541267,3.4290774,2.895505,2.130902,0,0.7815576,0.7314193
815,0,11.3470125,0,9.29463,0,0.8322798,0,0,6.455031,0,0,0,0.8012918,0,1.543135,0,0.7904269,0,1.6922483,1.2769052,0.55137676,0,0,0,0,0,0,0.09833864,0.9297144,2.7500627,0,0,0,0,0.3359891,2.3733175,0,0.8459662
816,0,0,3.8372614,0,0.7607626,0,0,4.945333,0,0,0.723889,0,1.0089366,1.9584359,0,0,0,0,0,0,3.3157563,0.72779113,1.0093994,10.194389,1.6862371,0,0,1.8874018,2.0232978,0,5.063786,0.6243055,3.2203956,0,0.38581896,0,0,0
817,0,0,0,0,5.846933,0,0,0,0,0.92320055,0.3519187,0.001927671,0,0,0,0,0,0,1.4475409,3.1236815,0.014758465,1.8378285,0,8.33544,0.8817351,0,0,0,0,2.2881675,0,0.064454876,4.284703,0,0.7526504,1.5064633,11.652952,0
818,0,0,0.6283522,0,0,1.9638103,0,0,0,0,0,1.2179623,0.3691407,0.67379296,1.2037191,0,0,0,2.4216657,0.5015904,1.2350883,0,0.1265311,0,3.0585213,10.6220875,0,0,1.9917976,1.1993876,0,3.9060016,0,0,0,0,0.47995123,0
819,0,5.756734,5.036204,12.819877,0,0.8576829,3.8502977,0,0,0,1.0133803,0,0,0,0,0,1.0643594,2.316031,0,0,0,0,1.7301484,0,0.11819826,1.587425,0,0,0,0,0,0,3.0266695,0,4.319747,0,12.036871,0
820,0,1.0026451,0,0,0,0.00012847,0,0,0,1.0842725,1.019938,0.66260594,1.38761,0.04352286,0,0,0,0.12567657,0,0,0,0.20798236,0,0,0.79221135,11.934333,1.6842793,0.882913,0,0,0,0,8.476823,0.8330472,0,0,2.8303192,0
821,0,0,0.6155068,8.501159,0,0,0,0,6.973028,2.435728,1.5398339,0.49827996,0.8126808,0,0.845761,0,4.6564,0.44774187,0,0,7.8773913,4.7041655,1.6579148,0,0,0,0,0.7541326,0,0,5.3836255,1.5462861,0,0,0,0,0,1.0042663
822,0,0,0,4.092673,0,0,0,8.957528,1.9196788,0,0,0,1.1756308,0,0,0.35079414,0,6.461853,7.262346,0,0,0,1.3686677,0,1.1100792,3.49409,0,2.4847643,0,0,0,1.3113352,0,0,1.6983392,4.1437893,0,5.42528
823,1.7687737,2.6360571,0.5602857,0,2.7917297,0,0,0,0,2.1191616,0.41735345,1.6026193,0.72820824,0,0.8621108,5.7284565,0,2.023302,0.43716845,1.8418484,1.5869455,0,0,0,0.78391963,0,0,0,0,0,0,0.4728176,0,0,1.8826115,0.12708426,0,0
824,0,0,0,3.2970107,0,0.6758316,5.747832,0,0,0,0,0,0.3846715,0,3.3698313,0,0,7.3801923,0,0,7.1224227,0,0,2.0960383,5.893626,0,4.5198917,2.8748071,0,0,0,0,0,0,0,2.6998556,0,0
825,1.1873653,0,9.228866,0,0,1.5235763,0,0,3.858966,0.63898134,0,0,0,2.4455454,0,0,2.6493504,0,0,0,0,0,0.104550794,14.822158,0,0,7.406672,0.39320636,0,0,1.2943039,0,0,3.6557474,0.2244946,0,11.975258,0
826,0,0,0,0,8.732528,0,0,0,0,1.3311167,0,0,0,0,1.4378102,1.8013747,0.35390195,2.2808614,0,0,0,0,0.32375425,1.2918159,0,5.505048,0.59348154,1.7388816,1.3682255,0,0,1.7806722,3.2053742,0,0,0,0,0
827,0,10.12038,0,0,0,0,0.016514035,0,5.3327365,0,0.7184729,1.7116985,3.1834142,0.63826084,0.6290613,0.03289898,3.6510198,6.3231483,0,0,0,4.2778378,0,0,0,0,0,1.3226335,0,1.4503667,0,4.013446,0,2.1553304,1.7446406,0,5.2254243,5.1192126
828,2.403747,0,0,0,7.853297,0,0,0.6680519,0,1.3690317,0,0,0,0,0.42107597,2.8596344,1.771433,2.845111,0.64466584,0,4.1480165,0,0.54243284,1.8489767,6.5022297,0,0,0,1.024556,0.5039103,1.2069614,3.246624,0,0.25356534,0,8.333757,14.589966,0
