x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033
717,1.4634305,0,1.9025701,0,0.059319437,1.175406,0,0,0,0.42322424,0,0.7207256,7.9045453,0.12360459,1.6065756,0,0,0,0,0,4.3912044,0,0.9180381,0,0,0,0.9034641,0.7574773,6.653091,0.60529834,0,0,3.1124957,0
718,0,0,0,0.7613649,0,0.65380085,0,6.344812,0,0,3.283046,0,0,0.5000499,0,0,0,0,0,0,13.005547,0,4.160067,0,12.541986,0,0,0,1.6709119,0,0,0.4349246,1.6085975,0
719,0,0,4.4151044,1.3188767,0,0,0.295791,0,0,4.2663603,0.7684986,0,0,0.10513316,0,2.875046,0,0,0,0,0,0,3.3423567,0,6.2156286,0,0,0,2.101134,0.04764865,0,0,0,0
720,2.3256392,1.4614472,0,0,0,0,0,6.5216765,0,1.4382066,1.2765784,0,6.4433727,0,0,0,0,0,0,0,0,0,1.3854321,0.44920334,16.574448,0,0,1.0286533,0,0,0,2.6897485,0,0
721,0,7.867101,0,0,2.9368374,0,2.0442164,0.53823155,0,0,0,0,2.9413095,0,0,0,0,0,0,0,0,0,0.9661193,0,0,0,1.799081,0,0,0,0,0,0,0
722,0,0.15102309,0,0,0,0.00844336,0,8.848277,0,0,0,0,0,0,0,1.4079125,0,4.4086604,0,0,0,0,2.6309288,0,12.048099,0,0.11650056,0,0,0.22180122,0,0,4.0222507,0
723,0,0.37690485,0.31233448,0,0,0,0,0,0,2.0650911,0,0,0.559367,0.34433222,0,1.2730789,0,5.4270034,3.316853,4.506277,8.236922,0,0,0,0,0,0,0.030222794,0.71165013,0.019212207,0,0,1.0223255,0
724,0,0,0,3.732302,0,0,0,0.6049017,3.4631705,0,0,1.6269093,8.722325,1.8898757,0,1.621309,4.224122,12.269212,0,0,1.4646305,0,0,0,0,5.0793233,0,0,1.8091303,0,0,0,8.50199,0
725,0,5.841644,0,0,12.880357,0,0.6538629,9.533045,0,0.5684919,0.7981311,1.0252168,0,0,0,0,1.7159674,0,6.6931195,0,13.238807,3.742035,0,0.6099015,0.03894052,8.56772,2.2430227,0,0.29557988,1.4717047,0,0,0,0.94469315
726,0,0,0,1.2372661,0,0,0,3.3807347,0,0,0,0,0,0,0,0,0,0,0.28458536,0,6.251663,0,3.0352561,1.1802216,12.264972,1.6061447,0,0,0,2.4526184,0,3.8902922,0.65699834,0
727,2.638781,2.3906813,0,0,2.5728407,2.2055738,0.70263803,0,1.2506776,0.6122225,0,4.381444,4.9215918,0,0,2.023054,0,3.451585,0,18.985056,0,7.417666,0,0.35755444,0,5.748348,0,0,0,0,4.68427,0,0,0
728,0,0,1.99116,0,9.177524,5.2522774,1.4729624,0,0,3.851574,3.786599,1.2960987,0,0,0,0.7631136,0,0,3.6821532,0,0,0,1.753971,0.11958746,0,0,0,8.301041,0,0,1.3582833,0,0,1.1833438
729,1.9745754,0,0,0.48899418,2.6949496,3.7594543,0,0,7.7338295,0,1.3795067,0,0,0.5051568,11.61459,0,0,0,14.068716,7.43723,0,2.4721208,0,1.8355705,0,0.97030276,0,0,0,0,5.115645,0,0,5.8144803
730,9.258558,3.241093,0,0,0,0,0.5935933,0,0,1.6939698,0,0,13.50108,0,0,0,0,0,4.7528663,1.8844284,0,1.429631,0,0.19948705,0,5.5566435,1.765346,1.5619819,0,0,3.5193362,0,0,0
731,0,0.24169478,1.6136553,1.3232007,1.0726485,0,0,0,4.3368177,0,0.8271754,4.7754416,0,0.08709268,0,0.65034944,0,0,1.3296294,0,0,0,0.23952244,0,0,0,0,0,0,0,0,0,0.15869644,1.1124712
732,0,0,1.8762262,0,0,1.5572155,0,0,1.8939213,3.5798974,0,1.0529568,0,0.2686958,3.0071263,0,1.0678799,15.259493,9.812769,6.434347,0,1.5292637,0,0,0,3.9912355,0,4.265758,0,0,0,0.78957033,0,1.9858992
733,0,0,0,0.22786717,10.385088,0,0,0,0,0,0,0,0,0.4458695,0,0.87705845,1.6094913,3.9069414,0,0,0,1.0217607,1.371111,0,10.034261,1.7971046,0,0.35555875,0,0,0,4.7480884,2.6921506,0.014923379
734,0,0,0,0,0,0,0,0,0,0,0,0.25841504,4.784501,0,0,2.541545,0,8.183767,0,5.7844405,7.93755,0,0.37186867,2.8117702,3.7368217,0.6968728,0,0,0,2.76893,0,0,0,0
735,0,0.9599129,0,0,0,0,0,0,1.3287137,0,0,0,0.5784534,0,0,0.4291517,2.8994453,0,4.7349286,9.551082,0,0,1.1736606,1.7994962,8.572688,5.666495,1.9689361,2.4924736,0,1.5535468,0,0.67861336,2.7728171,0.030164778
736,0,0.93440944,2.4248676,0,0,0,0.19149922,8.068974,3.0681388,0,1.6786886,4.1581545,27.016928,0,2.406065,0.302866,0,0,0,0,7.7286067,5.368082,0,0.013435213,12.784649,0,0,0,6.7262287,0.4987867,1.7745945,3.2340531,0,0
737,1.8958466,0,0,0,0,0,1.0982928,6.447207,0,0,1.3604795,2.4888628,0,0,0,0,0,9.565471,0,0,0,1.6139098,0.53053546,1.5230021,6.306832,0,2.278306,0,5.968177,0.3406887,0,0,0,0
738,0,0,0,0,0.89676285,0,0,2.2744417,2.1051779,0,0.30431932,0,0,0.7151372,0,0.259428,6.894725,17.811419,0,0,4.153222,0,0,0,5.2841125,0,0,0,0.4792237,2.1104662,0,2.5992455,0,2.7590857
739,0,0,0,0,1.2877306,0,0,8.46687,0,0,0,1.3183106,0,0,0,0,0,0,0,0,2.634725,0,0,0,1.5643064,0,1.9875542,0,4.910848,0.8115479,0.70762414,2.3590474,0,0.95405406
740,0,0,0,0,0,1.4650811,0.3738018,4.0966153,0.6927305,0,0,0,0,0,0,2.2553122,1.9185879,2.6313195,0,0,8.415621,0,1.5006822,4.9147615,0,0,1.7114295,0,1.766085,5.4638295,0,0,2.752181,0
741,0.06971526,1.7299706,2.695215,0.14618082,0,2.0001476,2.6743443,0,4.065117,0,0,0.6398045,7.822074,0,0,0,1.4478941,2.2675886,0,0,0.120169915,0,0.11477798,0,0,0,3.2161999,0.011973848,0,0,0,0,0.9056053,0
742,0,1.5964345,0,0,0,0,0,0,0,0,0,0,0,2.849118,0,0,2.0211418,2.2099679,0,0,11.672136,2.563627,5.7447534,0,11.158371,0,1.1039753,0.26776755,9.556921,0.53409654,0,2.861705,0,2.352702
743,0,3.4414387,3.9574997,1.2816721,0,0,0,1.7739519,0,0,0,0,9.316154,0,0,1.6064271,2.0583372,20.224854,0,15.02407,0,0,0,0.8848208,13.494455,0,0,0,0,1.6728463,0,0,0.11529953,0.9925771
744,0,0,0.5629883,0,3.1736119,0,0.21702692,0.33852997,1.5871085,2.4062395,0,0,0,4.4994926,2.664115,0,0,0,0,5.399526,0,0,5.819142,0.27453187,0,0,0.36881697,0,0,0,0,0,0,2.078833
745,10.749198,0,8.950896,0,5.5493217,2.8759255,0.52377343,0,19.57464,0.5333662,0,0,0,1.2277373,2.9121037,2.116449,0,0,9.790385,17.54036,0,0,0,0,0,0,0,0,0,0,11.45095,0,0,4.691913
746,1.9341756,0,0,0,2.5391603,6.1252866,0,0,1.096459,0.99940586,0,0,0,0,0,1.8747172,0,0,8.896487,1.7789121,0,1.4736042,0,1.5878216,0,8.8162155,0,0.20130827,0,0,1.6539501,0,0,1.1815099
747,0,0,0,0,10.037074,0.5694324,0.29126206,0,10.300368,1.9857595,0,0,0,0,6.748354,0,0,0,0,0,0,0,0,0,0,0,2.5698392,0.9154757,0,0,3.0378594,0,0,0
748,0.58531094,0,2.2293985,0,0,0,0,0,2.8441348,0.1330446,0,0,1.2471457,0,0,0,0,0,0,2.623292,0,0,0,0,0,7.149469,1.7813892,0,0,0,5.2381363,1.3307889,0,0
749,0,2.5103242,0.7979048,0.26629138,1.1839331,0,0,0,9.385119,1.316257,3.0340629,0,1.0490991,4.308709,9.873406,0.36631572,0,12.805663,3.1920733,0,0,8.178195,0,0,2.1428614,14.64734,2.4516885,2.3885298,0.72174567,1.1037701,0,0,2.5630007,1.3269475
750,0,4.632069,3.3574085,2.8050125,0,5.1099935,0,0,6.744803,5.953536,0,0.7084243,2.074571,0,1.4086229,0,3.5450351,0,0,0,6.0008864,0,0,0,0,0,0,0,3.034153,0,3.721519,0,0,0
751,1.150425,0,0,2.1414592,0,0,0,0,0,0.045881715,1.5174901,0,0,4.7378616,0,0.29829702,2.9903708,0,3.8922472,0,3.575156,1.6833559,0.78589827,0,1.6591271,0,0,3.476728,5.752651,0,0,5.4458947,2.7493637,0
752,0,0.6247433,0,0.8884932,0.51018965,0,0,0.36956808,0,0,0.8887092,5.3007493,0.40853742,1.150642,0,0.14508097,0,0,0,0,0,1.6578999,6.6863527,1.1921554,0,2.7019737,0,0,4.344505,2.3485398,0,4.6858044,0,0.20362464
753,0,3.4343028,0,0,0,0,0,0,0,0,0,0,17.980656,5.4506097,0,0,1.7338893,0,0,0,20.816101,0,0,0,0,0,0.88826233,3.2236083,0,1.0842811,0,0,0,1.0087049
754,0,1.4534005,0,0.2850645,0,0,2.3336015,11.12224,0,0,0,0,0,0,0,0,0,0,0,0,10.083932,0,0.24728757,0,0.009788204,0,0,1.6656115,0,0.21412422,0,0,6.633874,0
755,3.4294033,0.7066491,0,0,0,9.180722,0,0,7.2756557,0,0,2.026522,0.34831354,0,3.3419504,2.3922613,0,0,0,0,0,0,0,0,0,1.0221925,1.3274422,4.0723205,0,0,10.088921,5.1664114,0,0
756,4.9271646,0,3.3287094,0,0,0.93527365,0,0,4.008338,1.0268668,0,0,0,2.0024343,0,0,0,6.10659,0,15.704447,0,0.9614829,0,0,13.225016,9.505317,0.90683925,3.2044053,0,0,3.0571494,0.14226456,0,0
757,0,0,0,0,0.52782255,0,1.1703553,0,0,0,1.5293504,0,0,2.1295033,0.55116045,2.3874185,0,0,1.5850402,0,0,0,0,0,3.282058,0,0,2.8937023,0,0,5.8622937,3.6968768,0,0
758,1.8170354,0,3.7043114,0,3.638504,0,0.73212355,0,1.7871339,1.6020858,4.008589,0,0,0.087551504,0,0.012606672,0,10.755993,0,21.50175,0,5.8240685,1.8552479,3.8258927,0,6.4514422,0.5623715,0.046834912,0,0,1.4539347,0,0,2.751869
759,2.0975554,0,0,0,0,0,0,0,0.06474455,4.094183,0,1.4915429,0,2.701871,6.711038,0,0,0,23.331633,0,0,0.59962195,0,0,0,2.599151,0.44932368,0.9061353,1.2740576,3.7953537,3.008798,0,0,0
760,0,0,0,0.40481317,0,0,0,0,0,0,0.8536433,0,0,3.9709022,0,1.5571268,0,0,0,34.680275,0,2.5357387,0,3.1680365,0,0,0,2.8361018,0,0,0.51069546,0,0,1.7075285
761,0,1.0112177,4.3728576,0,0,7.676652,2.528648,0,0,4.538739,0,1.1147405,0,3.2643661,1.3264307,0.915549,0,0,16.697805,0,0,0,0,0,0.5487609,7.121678,0,0,0,0,3.3346822,0,0.15280154,0
762,0,3.058587,0,0,0,0,0,0,8.131218,5.3768353,0,0,0,0,5.0365305,0,4.1222167,5.9769373,10.629683,0,0,5.462426,0,0,0,3.9815836,0,0,0,0,0,4.7355494,0,0
763,3.3184447,0,7.714089,2.0995321,0,3.6876695,0.30837026,0,7.8340387,0,0,0.5124631,0,0.6947274,0,1.494938,0,0,3.9479885,0,0,0,0,0,0,9.563661,0,0,0,0,2.0087402,0,0,0
764,0.119857855,0,0,0,1.8841482,0,0,5.2077312,0,0,2.5916,0,0,4.1673913,3.58392,0,0,0,10.198536,0.42831084,0,3.6739435,0,0,0,7.3634033,0,0,6.0383134,0,0,2.1926315,0,0
765,0,0,0,0.32628095,0,0.9721735,0.21371844,1.1084347,0.8843079,0,0,0,0,0.81020224,0,0,0,0,1.1703442,0,0,0,0.013770869,0,10.985828,2.0062983,0,0,0,0,0.13876857,1.6599671,0,1.0283566
766,0,4.742292,0,0,0.3199795,4.669404,0,0,7.6692996,0,0,0,0,0.84551215,3.3405151,0,0,0,2.5020342,7.4253154,0,0,0,0,0,0,4.4293065,0,0,2.155326,0,0,7.0452104,3.7105653
767,0,6.726367,0,0,0.5957636,0,0,14.390837,2.005227,0,0,0,0,0,0,0,3.9809003,0,0,0,0,0,0,0,0,0,0,0,0,3.3889554,0,0,0,0
768,0,0,0,4.3929143,0,0,1.0510204,4.664031,0,0,0,0.78662837,0,0,0,0,2.5286546,0,0,0,1.2846453,0,0,0,0,0,0,0,0,0,0,1.9986974,0,0
769,3.34844,0,0,2.196725,0,0,0.29354498,3.7521522,0,0.33636814,0.7508809,0,0,3.515992,0,0,0,0,1.0619384,0,4.8816943,4.398479,3.6597629,4.83056,10.472605,0,0,0,0,1.7154443,0,1.6511141,5.206908,0
770,1.9997956,0,0,0,0,0,0,2.1631296,0,0,0,0,8.852804,0,0,0,2.2762434,21.195946,0,0,4.36361,5.116467,0,0,7.393857,0,0,0,4.622337,0.39636716,0,2.339409,0,0
771,0,0,0.16446035,0,6.403799,0,0,0.5116579,0.5238543,0,3.2672172,0,9.221696,0,0,0,3.6524484,0,0,0,0.813918,0,0,0,9.071062,0,0.7511727,0,0.8163674,0.9455357,0,2.1711555,0,4.3151875
772,2.2069225,4.9023023,0,5.277483,0,0,0,8.791245,0,3.4413552,0,0.67014366,0,1.3832685,1.1713319,0,0,4.616457,0,17.632593,19.363052,4.911415,6.022844,0,14.464035,0,0,0,0,1.9754658,2.3882062,0,0,4.4177084
773,0,0,0,0,3.6919906,0,0,0,5.2548113,0,0,5.1753907,2.1273215,0,0,0,6.997321,7.036125,0,0,12.376979,4.0437703,3.029631,1.1890881,1.7935059,0,2.6644678,1.8120238,0.20821407,0,0,0,2.672702,4.977997
774,2.763577,0,0.86076385,2.006616,0,0,0.98567915,6.4558,0,0,0,0,0.17055237,0.4249533,0,1.0524498,0.7398529,0,0,0,0,0,0.6378435,0,25.21081,0,0,0,4.319669,0,2.1510231,3.1382346,0,0
775,0,0,0.23483326,0,0,3.2721572,0,9.66327,0,0,0,0.23928015,20.03183,0,0.7505721,0,0,4.436404,0.41770872,4.421727,11.649782,0,0.62626314,0,1.7014773,0,0,0,2.6609607,0.39378294,0,0,0,0.84503853
776,2.4504833,0,3.8976927,4.963667,4.9394774,0,0,1.1791102,0,0,0,1.0836016,0.7377643,0,0,1.9343696,0.13745059,2.0917225,8.576013,0,0,0,1.1988931,2.5024107,0,0,1.101832,0,0,3.1811988,0,1.9591776,0,2.804071
777,0,0,2.7335925,0.7589024,0,0,0,0,0,0,0,3.3739607,0.4686711,0,0.4405071,0.95227313,0,0,0,0,5.2993307,0,2.2117515,0.40564254,7.574691,0,0,2.7130349,0,0,0,0,0.3503413,0
778,0,0,0,0,4.0848446,0,0.8618545,10.535951,0,0,3.0825195,2.0557306,0,3.3401392,0.4806707,0,0,12.118251,14.609579,15.554364,0,0.56484914,2.8044732,4.818057,0,1.9940498,0.5742534,0,0,0,0.17026748,0,0,0
779,0,0.16434568,3.7522967,0,0,0,0.5194922,2.528131,5.6254616,1.8421007,4.6116247,1.96687,0,4.595443,0.9361321,1.3102034,2.7187164,4.4863877,0.1894122,2.0297625,0,0,2.1466794,0,8.933137,0,0.4641782,2.6542044,1.6579428,0,1.9413234,0,0,0
780,5.422182,0,0.031715427,1.4924352,0,0,0,0,0,0,0,0,1.6199319,0,2.1352868,0,0,0,0,0,8.540284,6.4617057,0,0,0.4597249,0,0,0,0,0,0,0,10.008201,0
781,0,10.751445,1.0882896,0,0,0,0,8.18532,0,0,0,0,9.027306,0,0,0,3.3546972,0,2.9133983,0,0,0.9268932,1.073418,1.133375,0,0.39145437,0,0,0,0.7546079,0,0,0,0
782,0,0,0,0,1.0687006,0,0,8.998746,0,0,0,0,0,0,0,0,0,0,0,0,3.7446525,0,0,0,0,0,0,0,1.6808811,0.09636038,0,0,0,0
783,0,4.051793,0,0,3.9187791,2.1928458,0.9587964,0,0,0,0.14747018,0.45666763,0,0,0,2.0110314,7.49211,0,0,0,6.555606,0,1.6883346,2.5519884,22.271528,0,0,0,11.284489,0,2.0374079,11.3859825,0,0
784,5.7865214,0,0,1.2321914,0,0,0,0,3.0292912,3.5822458,0.16430911,2.31506,0,6.77293,0,0.49236196,0,13.729681,0.11816268,13.776406,8.952994,0.37820566,4.7235546,0,2.3298717,2.8649964,0,1.4550672,0,1.8358754,0,0,2.4622197,1.7100362
785,0,0.15732913,0,1.3654917,2.836756,3.6917892,0.13746373,12.026695,0,0,0,0,10.918562,0.5421018,0.7378359,0,0,2.4911268,0,3.4137032,25.890911,0,0.9797483,0,5.2370768,0,3.0366857,0.15294944,0.307147,1.7760711,0.84128535,0,1.3777328,0
786,0,5.1583605,0.532993,5.4579854,0,0,1.1837698,5.796781,0,0,0,0,0,0.2755245,0,0.6445617,9.048867,0.25075328,0,0,3.6042764,0,3.5255084,0.46155462,0,0.62149704,0,1.8073329,0,0,0,0,0,0
787,0,0,6.5178094,3.3576949,6.162096,0,0.64161474,10.048314,0,0,0,2.8936498,0,0.98304427,0,2.2664022,0.32719952,12.270905,8.441442,0,0,1.0196241,0,0,6.531646,0,0,0.2989389,0.44493154,0,0,0,2.4847636,0
788,0.92525357,0,0,0,0,0,0.71914417,0.29577485,0,0.010108872,3.152212,0,9.223107,4.3062143,0,0,3.2157028,0,0,0,3.6007605,6.9771056,2.01952,0,11.8659315,0.42102164,2.5560038,0.29525572,7.353797,0,0,2.671258,0,1.8081099
789,0,1.1136359,0,2.682774,0,0,3.6710422,1.1501508,0,0,0,0,0,0,0,0,0,0,0,2.9885457,0,0,2.9969225,0,12.868745,2.0379999,0.89859533,0,0,0.25620532,0,0,5.1439843,0
790,0,0,3.2771406,0,0,0,0,1.3738259,0,0,0.6491909,3.4117181,0.90321773,0,0,0,0,0,8.46134,4.226868,8.877149,0,0.23568921,0.88605535,0,0,0.545311,3.7501376,10.381093,0,0,1.1372228,0,0
791,0,1.8903372,0,2.6167104,0.061076563,0,0,0,0,3.5364044,0.31197244,0,6.805077,0,0.88699436,0,0,0,0,0,0,0,1.9545555,0,2.4247723,2.008646,0,2.4931939,0,1.7041329,0,1.1728618,0.14963722,0.10972685
792,0,3.520408,0,0,0,0,2.158208,8.821432,1.0141922,0,0,0.1845771,2.5592868,0,0,0,0,30.706465,0,0,6.6677823,0,5.1028166,0,0,0,2.2373722,0,0,3.3398285,0,0,1.7808585,0
793,0,0,0,0,0,0,0.083551794,0,0,0,2.095041,0,2.316359,0,0.5191928,0,0,0,0,0,9.871541,0,0,0,17.740698,0,0.46403497,0,1.9184177,2.6600916,0,0,0,0
794,0,0,0,0.10508448,7.172964,0,0,0,0,3.3598497,0,0,0,0,0,0,0,0,0,6.7292438,0,0,2.0874982,0,0,0,1.2701645,0,0,0,0,0,0,0
795,0,0,0,3.4879746,0,0,0.7026362,0,0,0.34984306,0.60018575,1.3236753,0,0,0,0,3.7098672,0,0,0,0,9.321301,3.5364702,1.4897809,14.806011,0,0,0,0,0,0,5.460972,7.0895224,0
796,0,0,0.733327,0.9492911,0.45396343,0,0,0,0,3.9492803,0,0,0,0,0,0,0,2.3235085,0,0,0,10.856821,5.2172923,0,3.0980465,0,6.2929626,0,4.2063336,0.8519509,0,0,0,0.8552529
797,2.0299988,0,0,0,0,0,0,7.7949963,0,0,0,0.57499397,0.4412893,0,0,0,8.193587,0,0,0,0,0,6.5338726,0,0,8.957021,0.070649326,0.14744416,7.275226,0,0.64402366,0,0.55506396,1.6605352
798,0,0,0,0,5.6529565,0.9318579,0.15822339,0,0.5973184,0,0.026139252,0,2.7534688,0,0,0,0,2.03735,0,0.5926681,0,0,0,0,8.565228,0,0,0,0,0,0.8921981,0,0,5.5751004
799,5.418152,0,0,0,1.2059072,0.13341548,0,0,2.5227132,4.911485,0,0.2275681,0,1.3954945,0.3777331,2.4261687,0,0,8.410022,3.4289982,0,0.3091193,0,0,0,5.61115,0.029099913,0,0,0,4.2018175,0,0,1.0024449
800,0.6696687,0,2.3607428,2.1282609,0,2.9945564,0,0,6.706137,1.6074027,0,0,0,2.7940207,6.950084,0,0,0,13.272052,7.957219,0,1.8854989,0,0,0,4.512596,0,5.322355,0,0,6.0666494,0,0,0
801,0,3.3304803,0,0,0,3.5830724,0,0,0,2.9372487,0,0,10.414725,0,6.2927814,0.37138984,0,0,0,0.64751273,0,0,0,0,0,3.5614395,0,0,0,0,0,0,0,0
802,2.8591123,4.707067,5.8301787,0,0,1.6055249,0.7377078,0.2947742,2.784852,0,0,0,0,2.3796222,0,0,4.849371,16.866833,9.722357,8.1532,0,0,0,0,0,3.3672507,0,9.089185,2.3289518,0,0,0,0,0
803,0,0,1.1847936,0.013039032,0,0,0.86719483,5.44961,1.4230701,0,0,0,7.9638147,0,0,0.7808424,0,8.751589,0,0,0,0,4.376047,0,0,0,0,8.613773,0,0.4350033,0,1.9015244,2.0475163,0
804,0,0,0,0,0,0,0.63652,0,0,0,0.62631667,0.6580203,12.494126,0,1.3873599,0.65824187,0,0,6.3033805,7.578089,0,0,0,0,16.932795,0,1.2200342,4.0016723,0,0.23243517,0,6.2034116,0,0.45310143
805,0,0,0,0,5.736784,2.8165705,0,0,0,0,0,2.7565382,15.346937,1.1829224,0,0,1.5270208,0,0,2.8571758,0,0,1.9284033,1.0513675,0,0,0,0,0.76932406,0,0,0,0.6519595,0
806,7.3595757,0,0,0,2.9152634,0,0,6.9769597,0,0,0,0,1.6858252,0,0.10205512,0,0,0,0,0,11.328127,2.1962693,1.1813413,1.039098,0,0,0,0,0,0,0,0.8338262,0,0
807,0,0,0,2.4499292,0,0.38392952,0.9199126,2.8297536,0,0,0,0,5.8621473,0.88025314,0,0.4342948,0,15.59949,0,3.9609842,12.640276,0,0,0.7669779,0,0,2.6236696,0,0,0,0,0,0,2.1239102
808,0,3.652266,0,0,0,0,0,0,0,0.9576646,1.4592719,0,12.650302,0,0,0,0,6.345035,0,0,7.8175106,0,2.1380048,0,2.4303033,0,0.75069344,4.5246906,2.431869,0,1.2733102,0.029005937,3.245705,0
809,0,0.41353583,0,0,0,0,2.0693192,0,0,0.42248297,1.8739648,0,10.980991,0,1.6618018,0,0,0,0,0,0,0,0,0,21.232414,0,0,0,6.0729113,0,1.3108658,0,3.9359608,0.52561134
810,3.54244,0,1.0056841,0,0,0,0,3.672693,0,1.0427544,0,2.0493605,0,0.22639519,0,0,2.032686,0,0,0,0,0,0.32903114,0.007220981,7.7147346,0,0,0,4.788634,0,0,0,0,1.496727
811,0,4.0355678,0,0,0,0,0,0,0.33524173,1.0227009,0.23553248,0,0,0,0.27574632,1.6551156,3.299352,0,4.127784,3.832322,0,1.3740983,0,0,2.4760592,0,3.1334543,0,0,0.96178925,0,0,0,0.37413886
812,1.0810138,2.361225,3.3121057,0,0,0,2.2192895,1.6467693,2.784887,0,0,0,21.464445,0,0.09474879,0,0.43619275,0,0,0,3.1589427,0.5739446,0,3.1825192,12.958563,0,0,1.387266,3.1050997,0,0.15430287,3.790732,0.92079604,1.4240464
813,3.6632235,3.7850199,0,0,0,0.8963698,1.2338473,0.57988197,1.8734607,0,1.0014228,2.5349283,0,0.31534708,0,1.9730506,0,4.846691,6.274017,0,6.165982,3.5138829,0,0,1.5007147,3.7201054,2.1163337,1.905592,0,2.634145,0,0,0,0
814,0,0,2.9623055,0,0,0,0,0,0,0,6.516294,0,0,1.2022772,0,0,0,0.73139936,0,9.416389,0,0,0.65227,0,1.635049,4.534142,2.1432335,2.0528204,0,0,4.949135,0,0,0
815,5.884915,0,5.0826836,0.038781106,0.60246134,0,0.010488327,0,1.9490898,0,1.4105307,0,0,3.6982763,0,1.645489,0,0,0,0,0,0,2.3947515,0.8664741,6.5467887,6.7734814,0,1.0515252,1.2831231,0,5.5352907,0,0,1.37248
816,0,0,6.9030895,2.695651,0.6688904,0,2.2668326,0,0.8057213,0,0,0,0,0,6.5092444,3.1233401,10.853307,8.83085,4.9551535,32.774765,0,0,3.0625856,0,0,2.8134813,0,4.4325576,0,0,1.7531133,0,3.3727067,0
817,0,0,0,0,0.034256577,3.811975,1.3764939,0,0,0.34981057,0.3253804,0,0,5.2281346,1.1358603,0.010369515,0,0,16.79498,0,0,10.073816,0.7548576,2.5074964,9.416148,0,0,1.7422575,0,0,0,0,0.06494746,0
818,0,1.70633,1.764686,0.57732326,0.40463188,1.0526693,0,0,1.2108514,0,0,0,8.925242,0,0,2.1091514,0,10.743309,0,0,2.8201745,3.0559766,0,0,0,0,0,0,0,0,0,1.3369607,0,0
819,0,0,0.71577823,0,0,0,0,0.14998195,0,1.6931136,0.12622151,2.055182,9.223808,0,0,0,0,14.275118,0,0,4.479076,0,0,0.94803584,0,0,1.3676852,0,4.965075,0,0,0,3.1453598,0
820,0,0,0,0,0,0,0,0,2.7878406,0,1.7576995,1.1167909,3.9873555,0,0,0,0,0,0,0,0,0,0,0,3.2572098,0,0,2.1083243,0.395209,0,0,1.0869884,0,0
821,0,0,0,3.1708066,0.70232034,0,0,0.14884087,0,0,1.0167449,0.77280474,1.6979356,0,0,0,6.74173,0,0,0,0,0,2.9315753,0,6.167799,0,0,1.6798294,0,3.7218018,0,0,3.07017,7.0962415
822,2.5656183,0,0,0,0,0,0,2.6866808,0,0.88642704,0,0,9.231169,5.405023,0,0,0,0,14.627038,0,1.65497,0.80095005,0,0,2.6790648,3.4910336,2.419466,6.1405954,5.3697066,0,0,5.2253165,0,0
823,2.183771,4.7296095,4.1664195,4.2711368,4.530052,0.59538794,1.0307218,6.3790483,0,1.7985977,1.2832141,3.230383,9.6586075,0,0,0,1.3854848,0.46569526,0,7.184349,1.9341203,0,0.3728899,0,0,0,0.084222265,0,0.12513965,0.6856761,0,0,4.3895135,0
824,0,4.7462616,0,3.9498308,0,0,2.0049899,1.8069551,0,0,0,0.5657135,17.055202,0,0,0,4.9858236,0,0,0,0,0,1.0710636,0,9.230505,2.9097188,0,0,0.9784209,1.0441933,0,0,0,0
825,0,0,0,0,0.4247803,0,0,0,0,0,0,5.6459384,0,0,1.777754,0,0,3.1058698,0,1.5444355,0,0,0,0.79708487,0,3.6826842,0.21483459,0.44164065,1.7364193,0,0,2.8385274,0,1.0985886
826,0,4.1911173,0,1.6590866,0,0.4097947,3.056887,1.0945535,0,0,0,0,15.021084,0,0,0,0,15.152744,0,2.02127,5.4679594,7.1846743,0.043042034,0.93971056,3.5588915,0,0,0,0,1.871512,0,0,0,0.2594134
827,2.2538624,0.3468833,1.526034,0,0,0,0.7995403,0,0,0,3.2064354,0,0,0,0,0,0,0,0,0,26.218424,0,0,1.194126,0,3.7493231,0,1.2547189,0.84971726,0,0,0,0.42056856,0
828,0,3.8213682,0.16254474,3.0853164,0.9569907,0,0,0,1.428016,0,1.3328124,1.9687777,9.877401,3.6247213,0,0.45890266,1.4654129,0,0,0,0,0,1.4109763,0.24930833,0,0,2.5630586,0,0,0,0,0,2.713816,0
829,0,1.6310523,0,0.35063434,2.5537,3.194285,0,0,0,0.73286134,0,0,0,0,0,0,0,0,5.244512,7.0886216,6.0282354,0,4.1034107,0,6.587386,0,1.749225,0.40688497,0,6.245231,0,3.1698751,11.237659,0
830,0,3.8499398,1.8492401,0,0,0,0,4.200179,0.21890047,0,1.7439183,0,12.887176,0,0,2.6060476,0,0,0,0,0,0,0,0,0.60021144,2.1643012,0,0,3.8657367,0,0,0,2.1649327,0
831,1.9524885,0,0,0,3.2620606,0,0,0,0,0,0,0,11.191613,0,0,0,0,8.808773,8.81529,0,0,8.702397,0,5.3334174,1.7334088,0,0.7473408,0.24650505,1.1889558,0,0.39676052,0,0.6257262,1.798392
