x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037,y0038,y0039,y0040,y0041,y0042,y0043,y0044,y0045,y0046,y0047,y0048,y0049,y0050,y0051,y0052
646,0,0,2.3766289,4.5421467,14.027769,2.605834,0,0,0,0,13.848577,0,23.889034,0,12.000319,0,0.24817386,12.282497,0,0.93155473,0,0,7.5970235,3.161481,0,0,1.5223938,0,0,0,0,0.000252266,0,0,21.527697,0.81806535,0.51427996,6.5122447,0,3.1734018,0,0,0,0,0,0,0,0,14.548464,13.141639,0,0,0
647,0,0,1.2855582,0,1.9694756,1.1666012,0,0.07077458,0,0.17912038,0,0.055164468,2.032073,8.8791895,4.486512,0.4789041,0.8682412,0,0,0,1.2367612,0,0,0,1.0937432,4.1329217,0,2.053096,1.0565617,8.872814,0,1.4348434,2.1586936,1.055891,0,0,0,0,0,0,6.6181517,0,6.0718584,7.284796,2.409761,0,0,0,2.6012375,0,0,0,0
648,0,0.12635891,2.356879,0,0,0,0.6808536,3.9051745,0,0,0,0,0,0,0,1.0373678,1.0745944,0,0,0,1.3941776,0.99714285,2.4115713,0.5794594,1.9720486,0,3.5096982,7.233913,2.2841296,4.9174123,0,0,0,1.1668046,0.000664858,0.7937623,0,4.1654024,0,1.6796339,4.642206,0,0.8213722,0,0.7217607,0.06565539,5.8082066,0,0,0,0,5.4408317,1.693847
649,0,0.059114084,1.1139078,0,0,0,1.1861718,0,0,0,0,0,0,0,0,0,0,0,3.128685,0.071944274,0,0,4.3931103,0,0,0.93378526,0.60399705,0,0,1.3101245,1.5195484,1.6079808,0,1.1978588,1.8377407,1.9881665,0,0,0.5865302,0.87738043,0,0,2.697857,0,1.6350585,2.18633,0,0.04495121,0,0.1120916,0.064259045,0.827196,0.41376454
650,1.3311005,0,0.5901985,0,0,3.3553574,1.1083549,3.9111316,0,0,0,0,10.525831,0,16.52438,1.801617,11.525557,0,0,0,0.5862307,0,0,0,0,0,0,0,0,0.7388314,3.6954446,0,0,1.4657942,2.7162585,3.6777499,0,0,0,0,3.0712183,0,0,0.41438568,0,2.7970493,0,0,2.859163,0,0,0,0
651,0,0,0,0.29745692,2.2124126,0,0,0,6.0047045,0,0,0,1.7534769,0,0,0,0,0.7812539,9.741232,1.7700087,0,1.3815739,2.7659514,0,1.0296018,0,0,0,0.51662016,0,0,3.629901,0,0,2.942718,0,0.70815283,2.3868089,1.2184476,1.8925159,0,0,0,0,0,0.2918142,0,0,1.9769849,0.6471099,0,0,0
652,0,0.18422337,7.1308107,13.898682,3.0953152,0,0.52154714,2.7709897,3.5258408,0,0,5.084507,0,0,0,0,0,0,0.8209934,0.5207113,1.1278555,1.5407258,0,0,0.27656022,0,0,0,3.8065815,4.3880095,4.346174,0,1.417544,0,9.039777,0,5.4892397,0,0.3013342,0,4.7429705,0,10.230757,0,0,0,7.5865345,0,0,0.499682,0,0,1.478377
653,2.8716297,0.20828618,0,0.42449966,0,0.02172214,0,0,0,0.81855524,1.173914,0,0,0,9.848241,0.07612979,0,3.6378036,0,0,0,4.8277993,0,1.0956135,0.45066237,0,0,3.106095,3.7032263,8.323576,2.1921206,2.968001,0,0,1.907268,1.922445,0,7.474627,0,0.008777997,0,1.0240817,0,0,2.4015183,2.4036777,9.74929,0,3.9099813,0,2.0972984,0.055999383,0
654,3.649846,0,0,0,4.572985,0,3.3046858,0,7.452851,0.17566577,0.33824924,5.2755446,0.37826946,0,0,0,0,0,0,0,0,0,0,0,0.21199182,5.619795,0.6179256,0,0,0,0.86794186,0,1.5043781,1.5342176,0,0.4715823,1.7576643,0,1.0095078,0.76885384,2.969916,0,0,0,0,0,0,1.6050881,0,3.797078,0.86140794,0,0
655,0,0.031264074,0,0,0,0,0,0.23795894,0,0,0,0,0,6.221722,0,3.2261212,0,0,1.7325295,0,0.30828702,2.481587,0,0,0.24514093,0,0,0.59315485,0,0,0,0,1.529044,1.3163308,0,0,0,0,0.871936,0,0,2.8773432,0,1.498587,0,0,0,0.16478142,0,0,1.8093174,0,0
656,0,0.057430495,0,5.669331,0,0,0,2.6294045,0,0.5326637,11.029185,0,0,0,0,0,3.5892847,0,9.251694,0,0.61551213,0,0,0.6051584,0.5586203,3.3459918,0,0,5.940163,6.048084,0,4.1465964,0,0,0,1.1953108,1.3060403,3.190969,0,0,0,0,0,3.9469192,0,0,1.2066147,0.94430274,0.36853862,0,0,0,0
657,0,0,0,0,0,1.1686031,0,0.12921095,4.370445,0,0,0,4.8308043,0,0.06579258,0,10.582289,0,2.40654,0,0,5.328321,0,1.3175429,0.5035261,1.5449263,2.22823,0,0,2.6454387,0,0,0,0,3.5760276,1.9382131,3.8539276,7.1560106,2.750179,0,0.73278445,0,4.573857,0,0.45263478,0,0,1.2847552,7.5658317,0,0,3.4936788,0.9468589
658,1.6602194,0,0,0,0,0,0,0,0,0.03059819,0,8.297487,0,0,0,0,2.6336913,2.4136033,0,0,0,0,11.656085,0,0,0,2.0006003,2.936037,7.320646,0.3816088,1.8966994,0,0.078653336,0,0,0.57519716,0,4.8595905,0,2.739433,0,1.25102,2.206299,0,1.6678216,1.734261,5.4052935,0,0,0,0,0,0
659,0,0,0,0,0,2.100281,5.137336,4.2020755,5.877397,0.58328074,3.907885,0,0,8.659848,0,2.556864,6.362699,0.6951899,1.940368,0,1.6620829,0,0,1.1530237,0,0,0,8.385843,0,0,0,0,3.305217,0,0,0,0,5.5105996,0,3.643188,0,0,0,0,0,0,0.47784042,0,0.81440204,8.413532,0,2.3862796,0
660,3.8502336,0,3.0272498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3975616,0,0,0,0,0,1.8399011,0,0,3.7121077,0,4.9758296,11.7063465,3.3226347,0,0,0,7.298257,0.2965078,6.925748,6.124552,3.3043416,8.570951,0.57591975,0,0,0,0,0.3278111,8.437227,2.7278962,0,0,1.8993578,1.6143135,5.1838846
661,0.89843905,0.108321615,1.0470873,0,0,0,0,0,1.0346462,0,0,2.9189973,0,7.5593204,0,0,0,13.179115,0,0,0,0,0,3.0261495,0.5563679,0,9.391307,0,1.6121536,0,0,0,2.3868864,0,0,0,0,0,1.1460693,4.69537,0,0.29208174,0,1.7157487,0,0,4.7673635,0,0,0,0,1.9938263,0
662,0,0.16902283,0,9.702545,0,1.1968509,0,0,0,0.110859506,4.0579515,0,0,1.460898,0,0.8486782,2.334418,4.84954,0.26611876,1.5547549,0,4.9483714,5.6334314,0,1.2446834,0,0,0,0,0,0,0.036533106,1.9638313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.735485,0,2.4355786,1.521606,13.732443
663,0.53498995,0,0,5.9378166,14.206522,1.7402537,5.4130335,0,0,0.45784345,7.25947,0,1.7799081,0,0,2.6978025,0.6869971,3.3451366,0,0,0,0,0,4.8731136,0,0,0,0,0,0,4.9526014,0,0,0.8977283,0,1.0600821,0,4.8774204,0,8.532499,0,0,0,0,0,0,1.6821814,0,1.2198538,11.727325,0,1.1012689,0
664,3.0577898,0,0,0,0,0,0,0,0,0.2613033,0,0,0,0,0,0,1.5994368,0,0,0,0.61647797,0,1.4392172,0,0.22447792,5.0976486,0,0,0,0,0,0,0,1.7920642,0,0,0,0,3.4126527,0,0,0.6235102,6.856302,3.1089013,0.051593296,0.3724849,0,0,0,0,6.1111727,0,1.1105537
665,0,0.055046808,0,1.1033096,5.8792562,0,0.34922388,0,0,0,0,0,6.15532,3.005702,5.5049963,2.585779,0,0,4.799651,0,0,0,0,5.1500516,0.6090563,4.5744953,0,0,0,8.390646,0,0.58703536,0.040281933,1.1203781,0,0.3127985,0,0,0,0,0,0.4926032,0,0.8293538,1.4080145,1.1394376,1.5303373,0.5370527,0,0,1.2648187,0,0
666,0,0.8570011,3.8219988,0,19.1746,0,0,2.4248855,8.627375,0,1.7204766,7.908448,0.15549108,1.4915934,0,0,0,0,1.8737127,1.8185649,1.354472,2.5950572,4.4479513,2.5773933,1.7301795,1.9732112,0.38574335,0,0,0,1.8059947,0,2.202969,0,1.7300947,1.5556866,0,0,0,0.50641614,2.722904,0.9229678,0,0,0.18839687,0.89708626,6.2846274,0,0,0,0,1.9399582,6.435491
667,0,0.024351371,1.324387,0,0,0,0.11887943,0,0,0,0,13.998709,0,3.0289152,0,0,0,0,0,0,0,0,0,0,0.5615098,0,11.351861,0,0,0,0,0,0.032942753,1.6155287,0,0,0,0,0,0,3.6965334,0,3.6457605,13.094617,2.204068,0.9051918,0,1.5507771,0,0,0,0,0.63741535
668,0,0,0,0,15.909472,0.38797814,0,0,0,0.52585024,4.3263063,0,0,2.5914834,0,0.09412257,2.273596,6.0834775,4.0044527,0.58177805,1.3727884,1.2731376,0,0,1.3457197,0,0,3.9862735,0,3.7037404,2.1198072,1.4033687,0,0,0,2.0079286,0,3.5428739,1.6497682,0,3.5725045,3.70057,1.4215854,2.7107637,0.36699623,0,7.339512,0,0,3.8131812,0.773293,0,0
669,0,0,1.7959769,0,1.3336552,0.76564837,0,0.8383315,0,0,0,16.156382,0,7.0725775,1.7662674,0,0.20743842,0,0,0.8118995,0,5.2574,0,0.65480614,1.9448498,8.115451,0,11.048298,9.032711,0,0,0.79311585,0.00819581,1.7542894,0,0,1.1080133,0,0,0,0.41285872,0.117896646,3.1342607,0,1.3795279,0.39713284,1.9006774,0.262774,2.900588,0,4.7338605,0,0
670,0,0.13628604,0.9896543,1.0266013,0,2.6984446,2.9083827,0,0.8970228,0.09694392,0,0.1427538,8.192822,0,5.883262,0,0,1.2200482,0,0,0,2.4776094,4.8966913,0.10794133,2.3032098,0,0,0,0,0.57922524,0,0,0,0.1762557,3.3478172,0.56400514,5.683263,0,0.7585792,0,1.412393,0.35570818,2.8049252,5.9423766,0.49555472,0,0,0,0,0.25501743,4.403726,2.008555,4.608226
671,0,0,0,7.073725,10.803058,1.2436076,0.5294214,0,2.6565208,0.36321434,0,0,0,3.7503133,7.044637,0,4.273495,0,0,0.49386027,0,0,0,3.1350696,0,5.4806733,0,0,0,0,1.8323689,0,0.55699974,0.38209644,0,0,0,0,0.197343,0,0.42487687,0,0,0,0.1469416,0,0,0,0,0,0.99297285,0,0
672,0,0,0,0.9388659,0,0,0,0,0,0,0,0,0,0.51236886,0,0,0,0,0,0,0,0,0,0,0.15021643,1.3392444,14.177881,0,0,0,0,0,2.610838,0,0,0,0,0,0,0,0.4167449,0,0.1021658,0,0,0,0,0,0,1.6454825,1.9429343,0,4.3855863
673,0,0.44855165,0,2.8053093,0,0,0,0,0,0,0,4.2605147,0,1.3168434,0,0,6.689704,0,1.2850764,0,0,0.6480831,0,0.10890952,2.0614064,1.6571344,0,0.81038815,0,0,0,0,0,0.5926058,0,0,0,0,0,0,0,0.21572644,13.891858,2.3830564,0,0,0,0,0,0,9.658613,0,0
674,0.59415776,0,0,8.461772,0,0,0,2.4952922,0,0,4.703585,0,9.776028,0,0,8.542032,5.407856,4.3094344,7.0935946,1.3948702,0.17901331,3.879384,0,0,0,0.19095634,5.4169326,10.294918,0,0,1.6996182,1.333264,1.0360719,0,0,3.5965981,1.9697607,1.3815788,0.22129692,0.48042202,7.4084606,0.21222863,0,0,0.89367706,1.6478971,0,0.8139445,0,0,0,0,0
675,0,0,2.8322148,0,0,0,0,2.2335174,0,0,0.84644765,0,5.688681,0.85067254,0,1.9502888,0,0,0,0,0.31043848,0,0,0,0.42790845,0,1.44106,0,0,5.6250577,0,0.9059418,0,0,0,0.21514086,3.7666438,0.19577855,3.0355847,3.402711,3.3550415,1.7003043,0,5.0188847,1.8485196,0.7392528,0,1.699428,0.92674786,0.06742602,0.69156593,0,0
676,2.4475095,0,0,0,0.41810983,0,0,0,0,0,2.91704,8.423901,0,4.247655,0,0,2.7528176,0,0,0,0,0,1.6643921,4.846202,0,0,0,0,0,0,1.8624438,0,0,0.62500304,2.7034369,0,0,0,0,0,0,0,1.1046114,0,0,0.7200027,0,0,0,0,0,0.6794615,0
677,5.9172273,0,0,0,0,0,0,0,0.37943342,0,0,0,0,16.62021,0,0,0,0,0,0,0,5.807944,0.49057168,0,0,9.298566,0,11.030339,0,0,0,0,0.07138454,4.424547,0,0,0,0,0.591901,0,0,0.18192962,6.666733,0,0.5571311,4.8397813,0,0,0,0,3.9657087,0,0
678,0,0,0,0,0,0,0,0,0,0.320854,0,0,0,15.690771,0,0,0,0,0,3.4669955,0.30478692,0,0,0,0,2.5363312,0,0,0,0,1.9727979,1.3432848,1.0690472,0,7.4160323,0,0,0,0.42832488,0,5.2166038,0.57581705,0,0,0,0.84473866,0,0.6116447,0,0,16.39241,0,0
679,0,0.10266697,0,0,0,3.8324,4.595578,3.4701538,7.1939125,0,11.224612,0.40480006,0,0,0,1.2538891,0,6.931401,0,0,4.365892,0,0.086926565,0.6082478,0,5.780562,0,2.8952365,3.9042664,0,0,2.033843,0,0,5.2220893,0,0,7.85364,0,10.177412,0,0,0,0,0,0,3.472395,2.1009183,7.732585,3.8599083,0,1.385305,2.5873861
680,0,0,4.332448,0,0,0.14588244,0,3.767931,0,0.38482067,9.622118,0,9.397822,0,5.0361004,4.249561,15.7408,6.2709613,0,0,0,0,1.150791,4.9125814,0,0,2.100206,0,0,7.250356,4.354951,0,0,0,12.514894,0,9.827218,0.1807876,0,6.877312,0,0,0,0,0,0,0,1.4685702,0.2900246,8.399771,0,0.36484417,0
681,0.13083972,0.092033505,0,0,0,0,0,0,0,0,0,6.227958,0,0,3.2632604,0,0,0,0.12446739,0,0,0,0.11053249,0,0,0,0,3.5996044,0,0,0,0,0,0,0,0.45162982,0,0,0.9017879,0,0,0.12022635,0,0,1.4215215,0.0902695,0,0,0,0,9.40979,0,0
682,0,0.32734388,0,0,0,0,0,0,0,0.056956097,0,1.0948538,0,0,1.8062015,0,0,0,3.058145,0,0,6.143797,12.741268,0,2.7031353,12.976861,0,0,1.497461,0,0,0,1.7413119,0.11105778,0,0,2.7517807,3.9738855,1.0179725,0,0,0,2.146952,5.4873486,0.74308074,0.10830608,0,0,2.720772,0,3.1739972,0,9.224333
683,0,0,0,1.9127946,18.81059,0,2.70121,0,1.3168615,0.2381034,8.394027,0,0,0,3.3579795,0,0,0,0,0,0,0.7220628,4.371002,0,0,0,0,0,2.3782504,1.4672729,2.6308103,0,0,0,0,0,0,5.6291947,1.2326496,3.8264458,0,2.2215238,0,4.7667546,0,0,0.8271335,0,0,0,4.376947,0.8139249,3.1651194
684,0,0,0,1.6636833,0,0,3.8708704,0,0,0,7.7942615,0,0,16.020058,0,0,2.2106817,0,0,0,0.32659125,0,0,1.4483596,0,2.205322,1.908843,0,6.3690567,4.459804,2.6577554,0,0,0,0,3.4898286,0,13.941356,1.0679474,12.298704,0,0,0,0,0,0,0,0,0,0,0.9281886,0,2.6678362
685,0,0.47377828,0,2.2729328,5.414374,0.2276766,0,0,5.8224664,0,0,0,5.1423907,0,0,0,0,0,10.841543,0.77207786,0,0.6445824,1.8885475,0,0,0,0,8.301412,3.8209186,0.6037752,3.2099614,0,0,0.022633817,1.204045,0.16497318,6.8840637,0,1.2540768,1.5221592,1.0771407,0,0,4.4349966,0,1.9587963,8.057589,1.6387632,1.5109358,0,1.3538191,1.480123,5.103945
686,0,0.44085222,0.118117444,0,19.052717,1.2067332,0.8828169,4.6386304,0,0,0,0,0,0,11.110046,0,0,0.20675491,0,0,3.8681629,1.1551732,0,0,0.60415316,0,0,0,1.1177708,0,0,2.2646239,0,0,4.702113,1.1197903,4.707015,4.056611,0,4.3902597,0.24852277,0,1.1407211,0,0.19987017,0.67578983,0,0,8.787888,5.9468007,2.151282,0.8216458,1.0771945
687,0,0,0,0.2769636,15.726913,0,1.5890943,0,0,0,0,0,0,0,0,0.2735003,0,0,0,0,0,0,0,0,0.64374727,1.4774053,12.772325,1.2518779,0,13.6329155,0,0.14282615,0,0,0.5509724,0,0,0,0,0,0,2.1101105,0,4.4346113,0.35891414,0,0,0.22473846,0,2.1542814,0,0,0
688,0,0,2.28432,0,0,0,0,3.5797482,0,0,0,0,4.5681987,0,8.391478,3.1038036,0,7.024473,0.57776195,0,0,0,0,0,0,0,0,0,2.2372804,0,0,1.0945325,0.83806014,0,1.2936325,0,0,0,0,0,0,0,0,2.1565073,1.0060425,0,0,0,0,0,0,2.0864177,4.6951237
689,0,0,0.40657616,0,0,2.5441692,0,0,1.9587277,0.015042541,2.932356,0,0.06158463,0,0,0,0,1.7948121,0,0,0,0,7.338152,0,0.5128487,0,1.1248267,3.6551826,1.4857078,5.224134,2.1543837,0,0,0.30020243,0.95079726,1.7147561,2.2608695,7.126883,0,5.6224365,5.5411854,0,0,0.46531296,0,0.66791546,6.547033,0.22143644,8.081219,0,0,2.8119676,0
690,0.6923736,0.027504014,0.9165191,0,0,0,3.2683759,0.016293885,0.8182566,0.34373498,9.599398,0,0,0.41504747,0,0,7.45688,0,0,1.5066303,1.1506598,2.014506,1.3834721,6.2484746,0.07153915,0,0.10800664,0,0,0,0,1.9717455,0,1.7402573,5.832977,0,0,0,0,0,0,0,0,0,3.1901207,0,0,0,0,0.3743047,1.6053424,0,0
691,0.5434532,0.022899684,0,0,7.166448,0,0,0,5.930964,0.11985214,0,7.415836,0,0,0,1.2829605,3.065675,0,0,0,0,3.537613,1.4901185,0,0,2.8465292,0,0,0,0,0,0,0,1.273072,0,0,0,0,0,0,0,0,0,0,0.001729617,0,0,0,0,0,3.1540816,0,0
692,5.3084087,0,0,3.4138718,0,0,0,0,0,0.10744982,0,23.556128,0,13.094339,0,0,0,0,1.0399318,1.3491658,0,0,0,0,0,9.314545,0,0,0,0,0,0,0,2.6701496,0,0,0,0,0,0,0,0.5545152,17.252174,8.284053,0,0,0,0,0,0,9.76478,0,2.7153118
693,0,0,0,5.140815,30.222607,0.98630106,0,4.196796,0,0.62642986,0,0,0,8.733932,0,0,0,0,0,0.2592958,0.70142376,0,0,0.50325096,0.46881637,0,0,7.03682,0,0,0,0,3.5890398,0.6751317,0,1.1123755,0,0,1.5478536,0,4.192061,0.15397333,0,0,2.090447,2.974619,0,1.1688491,0,0,3.2751753,0,0
694,0.2728931,0.4259535,0,0,0,0,0.8165557,0,0,0,0,0,0,0,5.2512145,0.94448155,0,0,0,0,0,0.36246043,2.1811416,1.5928023,0.9196756,5.4871497,0,0,0,2.1519501,7.104155,0,0.4055165,0,0,1.2761693,0,0,0.37426442,0.4873247,1.070808,0.19538403,2.5352488,0,0.03713308,1.6525123,0,0.53442717,3.6741602,0,0,0.16365455,0
695,0.26562196,0,0.22424845,0,10.545608,0.080778584,4.0760374,0,6.5650997,0,0,0,1.5183048,0,0,1.5135852,0,0,1.5682545,0,0,0,0,0,0,0,0,0,0,0,0.9005463,0,0.869327,0.3247348,0,0,0.2232406,0,0.9751533,0,0.781224,0,0,7.330804,1.411893,0.41972283,0.4214463,0.8789971,0.003884499,0,0,2.4247932,0
696,0,0.43819577,0,0,0,0.95224005,1.1340268,1.1658508,0,0.01523975,0,0,0,4.70766,0,0.83466333,5.1077676,0,8.614394,0,0.34974015,0,0,0.8706443,1.3221928,0,0,0,0,0,0,0,0.5830766,0.7300369,0,0,0,0,0,0,0.060511176,0.3256085,0,0,0,0,1.5700256,0,3.8098316,5.8216352,0,0,0
697,0,0,0.5553606,0,0.7596744,3.1035755,8.230614,1.6811385,0.768683,1.2580811,0.87795407,0,13.893422,0,6.2155857,2.8031528,5.8410335,24.39665,13.293916,3.3424244,4.5457664,4.8422046,0,0,0,0,8.593093,0,3.4736822,0,0.94111013,2.4335732,0,0,7.33932,3.0541897,0,15.397292,0,9.431277,0,0,0,0,0,0,0,0,10.6586685,15.680572,0,0,0
698,0,0.14213124,4.1929016,5.7056193,0,0,0,1.4275904,0,0.16984503,16.474585,0,6.1065197,0,1.3607217,0,0,0,3.2730317,0,0.29766446,0,8.5949,0,0,0,10.923384,0,1.2211944,1.500485,6.313668,0.27331844,0,0,5.6275144,0,0,2.6972203,0,5.634053,2.379076,0,0,0,0,0,5.200819,0.7380974,0.66277105,0,4.3563213,4.050376,0
699,0,0,0,0.25876266,0,0,4.0596876,0,0,0.2210989,0,0,4.317012,0,0,0,0,0,0,0,0,0,0,0,2.6418824,0.08963555,17.109415,0,1.3017331,9.678349,0,0,0,0,0,0,0,0,0.9088079,0,0,0,0.817165,10.307895,1.3821422,0,0,0,3.9032333,0,1.4012543,0,0
700,0,0,0,0,0,0,2.5636952,2.046065,0,0.16066763,0,0,0.9624544,0,1.5951654,0,0,0,0,0,0,0,0,0,0.22342785,2.7020128,10.499225,0,3.5323522,7.433259,0,0,0,0,0.7751919,0.58006704,0,0,0,0,0.5177411,0.8184732,0,0,0,0,0,0.27856553,0,0,0,0,0
701,0,0,0.10145036,3.6173522,0,0,0,0,0,0.5568373,0,0,0,0,0,0,0,0,0,0,2.5426257,0,0,0,0,0,0.90898454,0.92537874,1.1589726,1.1142987,2.1760285,3.8764882,0.7871251,0,0,1.4797579,5.344412,0,0,0,6.878727,1.8531849,0,0,1.634145,5.0416293,13.607235,0.8765468,0,0,0,0,0
702,0,0,0,0,0,1.6779621,0,0.43801233,0,0,11.391377,0,0,2.5789955,0,2.7087867,0,0,3.555474,0,0.85176605,0.42574868,1.5886092,0,0,10.333292,0,0,0,5.1381044,0.6599785,0,0,0,5.9174333,0,0,0,1.1292355,4.816509,0,0.6736587,0,0,0,0,3.434222,0,0.7903213,0.32587686,1.7450328,1.6296734,4.954814
703,0,0,0.8611419,0,0,0,0,0,0,0.366484,1.6640197,1.1798528,0,0,0,0,0,0,0,0,0.6030444,0,0,2.1580741,1.6435156,0,3.0002174,3.5413713,0,0,4.51295,0.25830528,0,0,0,2.3273714,0,6.314056,0,0,0,0,0,0,1.8378118,0,3.2943594,2.3215303,5.6593184,5.0383825,4.5429063,0.84132195,2.7141545
704,0,0.08920643,1.933405,2.4846106,0,0,1.1233255,3.481503,5.9431496,0,0,0,0.47717825,0,1.7481048,0,0,3.7807298,0,0,0.86591816,0,0,2.663987,0,5.435141,0,7.098993,0,0,0,0.22503743,0.50151145,0,0,1.7836066,8.178696,12.837055,1.3115834,0,0,0,0,0,0,0,10.91711,0,8.084281,0,0.94106334,2.8791187,9.577735
705,0,0,0,2.227585,0,0,0,0,3.2624056,0,0,6.9063787,4.6987886,1.3909997,6.857378,0,0,5.990546,2.0954752,0,0,3.427505,1.0686495,0,1.3180983,10.708587,8.851418,5.6334033,0,0,0,0,2.8741026,0,1.8669926,0,0,9.7880335,0.56096196,0.21902053,3.369028,0.8970918,0,0,0,0,0,0,3.0366857,0.45438904,0,0,0
706,0.81592065,0,0,4.613554,0,9.543215,6.850047,3.4380834,0,0.21417844,5.989927,15.091703,0,0,0,2.085708,7.374616,3.634887,7.323546,0.22828436,0.42268294,5.4689455,2.5407083,7.0423455,0,0,0,0,0,0,0,0,0.4165427,2.5017505,0,0,0,0,0,2.959693,3.633467,0,0,0,0,0,8.486322,0,0,11.805464,0,5.879148,0
707,0,0,0.077877894,0,0,0,0,0.20786473,0,0.31463894,1.3594536,0,0,0,1.6779677,0.7462673,0,0.005029695,2.9829612,1.273666,0,0,2.7321904,0,0.3400776,2.22229,0,2.9387932,0,7.0048366,0.5386359,1.9226533,0.47664896,0,6.406881,1.1781465,4.689884,9.1182165,0,0,1.9017636,0,0,0,0,1.1310966,0,1.6177179,0,1.5296819,0,0,5.2036834
708,0,0,0,0,0,0,0,0,0.16059054,0,0.2636293,0,0,0,3.7799158,2.7712944,0,0,0,0.43219644,0,0,0,0,0,0,4.10267,0,2.5435414,0,0,0,0,0,0,0,1.0975115,0,0.6596446,0,3.1741138,1.8348265,0,0,0,0.9998199,9.141763,0.7567286,0,0.6541617,0,0,0
709,0,0,0,0,0,0,0,3.132599,8.109351,0.46686,0,0,7.6606445,0,0,0,0,0.25633892,0,0,0.5830052,1.6892129,12.786235,0,0.86766756,0,10.053646,0,0,0,0,1.3661214,0.4445603,0,0,1.054788,0,3.0572283,2.0725956,5.47883,1.2048926,0,1.2704477,0,0.052122522,0,10.789467,0,9.10478,4.752824,7.0388083,0,3.150774
710,0,0.50273377,1.3976337,2.7620986,0,0,0,0,0.4412051,0,1.1057305,0,1.9345826,0,5.4630404,0,0,0,0,0,0,0.46637183,0,2.4623718,0.13487668,4.2575917,1.6494552,0,0,0,3.5626304,1.7222911,0.869379,0,3.905936,0.102699704,0,0,0.076552875,1.7492231,0,0,0.6279538,0,0,0.058227412,2.069189,0,0,5.01912,0,1.140007,0
711,1.2982786,0.11792888,0.018362463,0,0,0,3.0081458,0.501027,5.1732106,0,0,0,0,5.650321,0,0,0,0,6.8285356,0,0,0,0,2.7136347,0,1.2644882,0,0,6.6690283,0,0,0.027608387,0.43553296,0,2.7291949,1.3565301,0.39951882,3.4140487,0.31738266,0,0,0,3.4920328,2.2521994,0.73167795,1.0371932,4.1890225,0,0,0,1.9535681,0,0
712,3.1234736,0.25556737,0,0,0,1.3309256,1.2957063,0,0,0.30982822,0,5.2983975,0,11.699197,0,0,9.409003,0,0,0.6045303,0,0,0,3.7237504,0,2.0982416,0,0.842425,3.9788158,0,0,0,3.2999535,5.092438,0,0,0,0,0,0,0,4.915046,8.9678545,3.114772,2.2820132,0,0,0,0,0,2.7867458,0,0
713,1.5240989,0.21793742,0,0,29.790901,0.1546347,2.4780788,5.5000596,0,0,0,6.191125,0,18.128183,0,2.0121548,1.6678174,0,0,0,0.8598879,0,0,0,0,0,0,0,0,0,0,0,0.13472004,2.5054154,0,0,0,0,0,0,1.988788,0,2.441254,2.5798883,0,0,0,0,2.0841048,0,0,2.6258385,0
714,0.08644647,0.2527984,0.10586643,1.7896013,19.29048,2.2852068,3.378572,2.4668634,4.0707498,0,12.968205,0,7.890276,0,0,3.3713875,0,6.6946473,0,0,2.8200943,0,0,0.41011187,0,0,9.905203,0,0.34589747,2.332488,3.7359746,0,0,0,11.5198,1.5691344,4.811757,2.3553514,0,2.7298744,0,0,0,0,0,3.158014,5.8510075,0,6.3968024,7.5590596,0,4.470948,12.868845
715,2.5462384,0.3091826,3.6381528,9.826477,0.51063734,4.3007827,0,0,0,0,5.0084167,0,12.909975,0,5.026814,0,0,0,0,2.3216746,0,0,0,2.9316854,0,0,0,0,4.3556743,0.23702376,3.9232666,1.4426986,0,0,5.3467417,0.3799469,3.7106524,9.0023,0.15366887,4.8547344,0,0,0,0,0,0,1.726028,0,7.750507,3.4103904,0.16013664,0.7899353,2.299756
716,0.25038207,0,0,0.74593335,12.668762,0,0,0,0,0,0,6.097715,0,0,0,0,0,1.2595229,0,0.038340606,0,5.598792,9.180678,3.9773176,0.11024156,0,8.046573,2.474238,1.056608,0,0,0,0.8057971,0,0,0.018250575,0,0,1.0383624,0,4.1954236,1.1513143,0,4.6367555,1.6622759,1.647865,0,0.8915354,0,0,2.6532137,0,0
717,0,0,3.9031885,0,0,0,0,0.8608591,0,1.1044832,0.39906442,4.2176867,0.42656252,0,0.96464735,0,0,0,11.662623,0,0,0,0,0,0.4864014,0,0,0.4344827,1.5192133,0,0,1.7837598,0,0.38937092,0,1.0909257,0,3.9130294,1.0596377,0.2894053,1.112308,0.80616575,0,0,0,0,0,1.0765185,0,0,0,0,4.639476
718,0,0.63464147,0,0,0,0,0,0,0,0.27807078,0,0,0,0,0.9165357,0.80240035,0,7.657278,3.442397,2.049834,0,0,1.8588647,0,0,0.29026535,9.938299,1.5878679,1.7443103,5.6283383,1.5301256,2.775315,0.24149211,0,0,0,0,0,0,0,3.7612302,0,0,0,0,0,0,2.434136,0,0,7.316692,0,0
