x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037,y0038,y0039,y0040,y0041,y0042,y0043,y0044,y0045,y0046,y0047,y0048,y0049,y0050,y0051,y0052,y0053,y0054,y0055,y0056,y0057
746,0,0,0.7482902,0,0,0,0,0.29558915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.336759,0.50633305,0.27410653,2.7806425,2.4334886,0,0,0.16660573,0,0,5.076208,0.05539825,0,0,0,0.001395264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73520267,0,0,4.5061173,0.16273044
747,0,5.912601,0.033145092,0,0,6.5769567,0.67161584,0,0,16.179514,0,0.13676324,6.924995,0,14.0087385,0,0,0,1.0222933,0.6434602,0.8305317,0.23224276,0,0,0,0,0.103149995,0.41845468,2.6554534,2.8417935,0.61847776,0.61696714,0.81926626,0,0,0,5.7803817,2.9578335,5.2405457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5098266,0,1.4824733,0.20248315
748,0,1.0554142,0,0,0,0,4.4188533,0.11477245,1.0475215,0,2.9072285,0,0.046051376,1.1060811,0,1.0457654,0,0,1.0762048,4.0563107,3.0996048,0,6.984489,0,0,0,0,0,1.3376857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0428219,3.1044815,0,0,0,0,0,0,0,0.7819623,0,1.965928,2.050586,0
749,5.3547797,0,0,0,0,0,2.6386685,0,4.209762,0,6.8585696,10.193275,1.6142293,3.3814785,8.508845,0,3.4835396,0,0.4450033,0,0,3.1705635,6.6955013,0,0,0,7.9349103,0,0,0,0,0,3.713233,0,0,2.33385,0,0,0,0,0,0,12.784848,0,9.183668,2.7591908,0,0,10.482871,0.25448218,3.515955,0,0.96375775,1.2387675,0.62476975,3.526562,0,1.473764
750,0.65928954,18.022266,0,2.2722092,0,0,0,0.15242578,1.2083387,0,0,0,1.0666658,0,0,2.0317142,0,4.949991,0,0,0.016561005,0,1.0890416,0,0,0.77402204,10.623533,0,0,0,0,1.3774346,4.589359,0,3.189606,5.3787103,1.542972,0,1.2510403,0,1.0715452,0,0,1.5040563,2.5595527,0,2.358237,0.51489216,0,0,3.2317603,0,1.2692072,0.5126495,0,2.9974644,0,0
751,0,2.0834193,0,9.293797,13.267375,0,0,0.99174327,0,0,0,2.2162743,0,4.4473295,2.8827624,0.56931,0,3.0899522,0.8458479,0,7.1207833,0,5.516089,0,0,0,3.7418618,0,0,0,0,0,3.1465771,0,0,1.9815681,0,0,0,0,1.5601382,1.0117066,14.543209,0.8896937,0.34200618,1.4299135,0.988405,0,0,0.39576647,0,1.0945774,1.1914685,0,0,0,0,0.4511151
752,0.5104731,0,0,0,0,6.259664,0,0.055829186,0,0,0,0,4.5190125,0,0,0,1.3910934,0,0,0,1.5967267,1.5784085,4.048766,0,2.9766319,0,2.2803214,0,0,0,0,1.130383,2.255084,1.0475497,1.8891625,1.761025,0,0,0.8388806,0.7418863,1.5749171,0,0,2.8322663,0.4688589,1.4080112,0.86904794,0.3132595,0,0,0,0.22126722,0,0,0,0,0,0
753,0.32489046,0,2.4617739,0,0,0,0,0.20033552,0.38125917,0,0.90900636,0,0,0,0,0.37869158,0,0,0,5.0315905,0.9472567,0,2.3832748,1.2135855,0.85694987,0.34727004,6.1725874,0,0,0,1.790905,0,0,4.17779,3.5755317,0,0.9567827,0,1.0108415,1.0784546,0.7537401,0.8158941,1.5164168,0,0,0.5223929,0,3.0668468,3.7638388,11.504488,6.688948,0.4972279,0.9237018,1.3186413,0.48727039,1.9884543,0,1.7303658
754,0,0,0.22353406,0,8.259469,0,3.276779,0,2.2591166,5.433241,1.9588021,0,0,0,0,0.24940847,0,3.5451128,0,0,0,0.6874313,0,0,0.2777555,3.0973063,9.641039,0,0,1.6437609,2.166226,0.4228239,0.6280633,0.6931734,0,0,0,0.96485764,0,0.37382284,0,0,2.5719125,1.2672111,4.46398,0.63934255,1.1368527,1.8693923,0,15.415595,0,0.3460426,0.6848946,0,0,0,0,0
755,2.2461412,17.742907,0,0,0,0,0,0,0,0,0,0,0,0.15514126,0,0,3.163271,0,0,0,0,0,0,8.473748,0,0,0,1.1188288,0,1.0360992,0,0,0,5.185009,0,0,0.06446301,0.11548636,0,0,0.37727433,0.05127768,5.4993515,1.4282131,7.152517,1.5305103,0,0,0,0,0,0,0,0,0,0,2.4910185,0.8528694
756,0,0,6.814643,0,0,0,0,0,0.6985175,12.926637,0,0,2.3226707,0,0,0,0.2210146,0,0,7.2678747,0,0,0,1.7624452,0,0,0,6.176445,4.626145,1.7245263,0.6240718,0,0,2.8498883,10.895885,0,1.071648,0,3.702083,1.5224301,0,1.3575593,0,0,0,0,0,1.7371937,0,0,0,1.1963367,0,0,0,0,0,0
757,0.19551964,12.203984,2.40833,0.6187238,0,0,5.388371,0.06900903,0,0,3.8474543,0,0,0,0,0,0,4.878596,0.9069267,0,2.3873937,0,0,6.9860353,2.775644,2.1133833,0,0,1.0592339,0,0.86540204,0,0.25891894,0.68152535,2.9919345,0,2.4823296,0,0.11671467,1.4552344,0,0.18720558,0,0,0,0,0,0,4.5725727,3.463371,6.8346167,2.7421608,0,0.14231049,1.688408,1.6183969,0,0
758,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7440312,0,0,0,12.826113,1.7459081,0,1.6780118,2.2422307,4.9188175,0,1.6996057,0,9.082649,0,0,0,0,2.2795177,0,0,1.0911653,4.5845428,0,0.7207327,0,1.0997927,1.6203738,0.93011945,0.55482376,2.620567,4.146256,1.1132379,0,1.9963976,1.5809851,3.01235,12.395053,0,2.7297366,0,2.0757222,0,9.23595,0
759,0,0,0,0,0,12.358088,0,0,0.28516486,1.0383102,0,1.8243179,0,0.8897025,0,1.934877,0,6.9485745,0.22293949,0.8457484,0,0,0,7.3350177,0,0,6.793264,1.8996595,0,0,0,0,4.87323,0.7204293,2.3965752,5.536828,0,0.10245243,1.6338599,0,0.19931224,0,6.7311563,0,1.0132067,1.0791146,3.0150514,1.7251282,0,0.9467788,0,0.1714614,0,0,0.57616144,2.094447,0,2.3821497
760,0,0,0,0,0,1.5696808,2.7994869,0.43586996,0,0.63841677,0,0.7166433,0,0,0,0,3.0704434,0,0.5575932,0,0,0.007938589,0,4.768111,0,0,0,0,0,2.9063625,0,0.7838992,0,0,0,0,0.026703121,0,0,0,0,0,0,0,0,0,0,0,0,2.8152294,0,0,0,1.9267452,0.01520006,0,0,0
761,0,14.123235,8.927164,16.501497,0,4.662188,0,0,0,21.42988,0,0,0,0,0,0,0,0,0,9.327816,0,0,0,0,0,0,0,5.6855617,3.0395,14.807653,0,0,0,10.408411,10.997968,0,4.1213145,1.290819,0.1287295,0,0,1.0461552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084501795
762,0,12.659025,0.9169715,0,8.038163,0,0,0.18491425,0,36.115944,0,0,0,0,27.642086,0,0.2542594,0,0,1.4064575,0,0,0,1.061867,0,0,0,0,4.299775,2.9194555,0,0.046381816,0,1.6805272,11.583749,0,1.0708317,0,4.465856,0,0,1.3072464,0,0,0,0,0,0,0,0,0,0,0,0.519691,0,0,0,0
763,0,0,0,3.3479624,2.2527692,1.5455264,0,0,0,0.6983293,0,0,0,0,12.172421,0.003679044,1.3988953,0,0.4801198,0,0,0,3.268916,0,0,0,0,0,0,0,0.10514049,0.7195252,0,0,0,0,0.76999855,0,3.1631665,0,0,1.1965718,0,0,0,0,0,1.198196,0,0,0,0,0,0,0,0,0,0
764,0,49.30948,8.541224,9.445758,4.5412483,0,0,0,0,0,0,0,4.3147264,0,0,0,0,1.7600232,0,1.2497028,0,0,0,7.3758225,0,0,0,5.601659,3.6915824,1.3595588,0,0,0,1.888214,10.288733,0,0,0.25510794,4.0572944,1.2149153,0,2.02185,0,0,0,0,0,2.4392898,0,0,3.4288611,0,3.2974339,0,1.7040145,0,0,0.61973435
765,0,0,2.263458,1.5339085,0,0,0,0,0,4.7651677,1.3050222,0,0,0,0,0,0,0,0,4.799584,0,0,0,11.586885,1.6265689,1.1857642,2.6955204,0,3.724139,4.11966,0.32771197,0.1041247,0,2.9901674,0,0,0,0,0,0.51779413,1.28136,0,0,0.8589488,3.518363,0,0.05288106,1.943488,0,0,9.042012,0,0,0.21088354,0,0,0,0
766,0,1.3507466,0,12.642969,6.9766665,2.5983636,0,0,0,0,0,0.47672063,0,3.542012,0,0,0,0,0,4.9559817,0,0,0,0,1.7986358,1.6440319,4.6741695,1.2134167,0,4.9115663,1.2369865,2.7957456,0,0,0,15.039967,0,1.7170684,0,0,1.394527,0,0,1.8311768,1.9435145,0,0.71216923,1.0940093,2.7201643,9.183997,0,1.3237513,1.4666151,0.4454082,1.4120712,2.0471156,0.20236774,0.12150801
767,2.8638723,0,2.8543274,0,0,1.2298892,2.759375,0,2.7177906,3.3950307,0,0.105650045,2.167589,0,0,1.9533747,0,0,0.88195544,0.21458046,0,0.06668384,0.38612828,4.557389,0.9388574,0,3.423814,0,0.7538954,0,1.6369376,0,2.125936,3.576294,9.17292,0,1.5375733,0,1.1291112,1.0523707,0,2.5632594,0,1.4535533,1.3611777,3.4748628,2.7094126,1.5093025,4.3787675,1.22316,15.696082,0,0,1.4530215,0,0,0,0.9838674
768,0.24581492,0,0,0,7.6440716,0,1.7162741,0,0,1.0827684,4.690399,0,0,2.4655328,0,0,0,0,0.017853085,0,16.21176,1.1101955,10.159614,13.233934,2.101258,1.9505799,8.541802,1.1141177,0,3.3633795,0.836982,5.468726,5.957596,0,7.416068,5.9048467,0.55868155,1.6325355,0.2338393,0.34353593,0.5810683,1.8253809,10.338533,1.2589496,5.9989195,3.096624,1.191245,2.1471016,2.1334913,5.3614817,17.434624,0.3828023,1.6004108,0,0.39104587,2.8830264,4.070113,0
769,3.590672,0,0.066684544,0,1.8970872,0,0,0,2.7727978,0,2.2204185,0,1.1277667,0,1.2853428,0,0.7328938,6.374746,0,0,5.8464565,3.061304,13.267629,0.74516004,0.8199182,0.5140624,10.35781,0,0.020646669,5.472156,3.6269944,0.06313895,3.7524602,0,5.5221305,1.1685212,0,0,4.729042,2.9567444,0,0.64245063,0,0,0,0,0,1.5512495,4.862169,6.1179557,4.5533175,0,1.6837916,0.20756483,1.2483982,1.019222,0,0.63584566
770,4.137279,0,0,0,61.88928,17.014988,4.777983,0.44003966,0,0,4.682905,0,0,0.023520544,0,0,0,11.728809,1.1332804,0,3.1031663,2.5195112,0,4.6713147,1.9192399,1.3487433,7.375621,0.84948814,5.096823,0,1.0516658,0,3.4719303,0,4.5264106,0,0,0,0.8190098,0.64104897,1.9869593,0,15.237538,2.3293488,7.918603,2.6565404,2.8484538,1.3291063,0,1.4389304,0,0,2.1107323,1.9632779,0.8884758,1.2378963,0,0.46238577
771,1.8998337,0,2.0355172,0,0,0,0,0.045952473,0,0,0,0,0,0,0,1.8666509,0,0,0.6927288,0.24775212,4.7516947,1.4390612,4.7462673,1.575509,0,0.4187264,0,0.17220016,0.12545435,3.4168258,0,0.5207571,0,0,1.8089888,0,0,1.0708711,0,0,0,0,0,0,2.1629226,0,0,0,0.08131914,0,5.2109585,0.13218516,0,1.7856213,0.4902965,0,4.127359,0.5055654
772,0,0,8.906891,0,2.3688445,0.21661791,0,0,0,42.796875,0,0,3.022064,0,0,0,0,0,0,8.498912,0,0,0,1.0744503,0,0,0,7.422775,0,0,0,0,0,6.2124863,19.439024,0,3.3873491,1.5703992,2.3480563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7162111,0
773,0,7.7432356,4.092086,0.27622023,0,0,1.2885917,0,0.3337038,13.859383,0,0.23944369,3.6197202,0,11.285656,1.1482556,0,0,0.59136844,1.3131053,0,0,0,2.942741,0,0,0,2.9229722,7.4674716,5.4103684,0,0,0,0,10.688184,0,2.9561458,2.1756594,0.47334525,0.66297877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1407654,0
774,0,7.4346633,0.4236531,0.44773337,0,0,0,0,0,0,0,0,0,0,48.055634,3.1223042,0,0,0,6.631208,0,0,0,6.03092,0,0,0,0,0.5610538,0,0,0,0,0,15.147482,0,2.41675,0,4.473164,0,0,1.5249989,0,0,0,0,0,0,0,0,0,0.068161875,2.6968725,0.41561836,1.5940204,0,0.2860414,0.24510662
775,0,22.459475,7.927716,35.554478,0,0,0,0,0,28.511839,0,0,0.2874491,0,0,0,1.4378252,2.0741134,0,4.620934,0,0,0,0,0,0,0,5.5487685,0,1.4054046,0,0,0,0,10.536044,0,1.4647318,0.58630687,2.791857,4.483631,0,2.187752,0,0,0,0,0,0,0,0,0,0.5628447,0,0.018363556,0,0,0,0
776,0,0,4.1302056,0,0,1.3809165,0,0,0,0,0,0.368779,2.834582,0,0,0.14961901,2.354398,0,0,1.5541736,0,0,0,0,0.001715364,0,0,0.47893864,4.783252,5.862224,0,0,0,2.3346295,15.21463,0,0.068809114,4.687968,0,0.5227821,0,0,0,0,0,0,0,0,0,0,3.9872184,0,0,0,0,0,0,0
777,0,20.339367,0.89852875,21.109858,0,0,1.1594537,0,0,25.531769,0,0,5.3140035,0,6.2621202,0,0,0,0,2.8818603,0,0,0,0,0,0,0,2.3368921,5.7485237,0,0,0,0,0,17.831934,0,0,0.4569272,6.4426613,0.11596211,0,2.2720084,0,0,0,0,0,0,0,1.9308281,5.5018616,0,0,0,0,0,0.86406773,0
778,0,0,4.3617554,0,14.649839,0,5.1352096,0.12572919,0.041279867,3.5526166,2.0672588,1.4373444,0,0,5.518658,2.3490815,1.4333829,0,2.485285,0,1.4275978,1.4601609,9.580276,16.548933,0,0,0,1.8524189,3.424287,5.6776204,2.030828,1.7542009,2.8144,0,1.577085,3.628679,0,0,0,0,0,3.7430892,0,0,0,0,0,3.6999292,4.330792,9.360713,2.8237467,0,0,0,0,2.0926654,2.373837,1.3258144
779,1.1152343,5.8051124,0,0,2.1615071,8.792467,0,0,0,15.51001,0.5294933,0,0,4.3819146,2.5121343,0,0,0,0,0,0,2.5110579,4.5257483,0,0,0.2046177,5.8697643,0,0.7775079,1.2122394,0.82673943,1.8332288,5.5727077,5.70206,17.487062,0,1.3194255,0,0.27668658,0,0,2.9889686,0,0,0,0,0,0.6630455,0,0,0,0.03383794,0.14317267,1.2273643,0.6569119,0,0,0
780,0,11.672712,2.590987,3.8335016,0,0,0,0.64021724,0,0,0,0,0,0,5.3019156,0,0,10.651671,0,2.0696805,0,0,0,10.58951,0,0,0,1.0624462,16.743328,8.98774,0,0,0,5.1553965,26.351015,0,0.16676997,2.3006935,4.297827,0,0,5.775837,0,0,0,0,0,0.905432,0,0,0,0,0,0,0,0,0,0
781,0,0,1.5234525,10.222106,10.866886,0.43867266,0,0.3311218,0,0,0,0,0,0.14935637,10.9816885,0.8189233,0,0,0,8.81554,0,0,0,2.8204057,0,1.1435553,0,1.7876363,4.264264,3.7650669,1.6965691,0,0,0,0,5.4577403,0,0,0,1.0608162,2.2741523,1.2657862,12.771823,2.695817,10.196361,2.9199355,1.5832398,1.3572631,1.2105919,0,0,0.26996627,0,0.749234,0,0,0,0
782,0,0,1.5922529,0,0,2.8118594,0,0,0,11.584617,0,0,4.24677,0,0,0,0,0,0,5.7003326,0,0,0,5.510999,0.20496446,0.07636898,0,1.338342,10.76689,6.890626,0,0,0,0,9.755021,0,1.739197,1.1626065,4.578774,2.788681,0,2.1510274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,0,0,0,0,0,7.1230445,0,0,0,11.019435,0,0,3.7091398,0,2.3202922,0,0,0,0.29451802,0.72810245,6.781126,0,5.16028,0,0.85376096,1.808787,0,1.9312268,16.72437,7.8094573,0,0,0,0,4.4875536,0,1.3870573,0.45137852,1.4617409,0,0,2.8037977,0,0,0,0,0,0,3.4963903,0,0,0,0,0,0,0,0,0.106462516
784,0,0,0,9.939207,41.722057,0,0,0,0,20.45755,0,0,0,0,10.328874,0,0,0,0,9.963597,0,0,0,0,2.9877346,0,10.291728,0,0,0,0.38855264,1.805186,6.2282743,0,0,0,1.6287572,0.9947542,3.1962967,0,0.263732,5.5040207,0,0,0,0,0,0,0,0,0,0,0,0.47608277,0.7227034,0.4228383,11.955347,0.6342236
785,1.5902985,1.8401113,2.1354048,4.486355,0,3.8154252,0,0,0,0,0,0.13564718,0,0,1.855928,1.523204,1.4100206,4.724473,0.6950083,0,2.566943,0,0,4.1773596,1.0660307,0,0,0.21434404,14.379842,25.76082,0,0,0,14.354825,8.240234,4.2910028,0,0,0,3.6485298,0,3.1433566,0,2.8171282,0,1.5996338,2.1972392,4.9267755,0,3.8042831,0,0.92963415,0.78072786,0.9617686,0.72764087,0,7.493563,2.0929325
786,0.9541983,0,0,14.244153,0,4.398871,0,0,0,0,2.2544749,1.004384,0,0,0.6191804,0,0,4.969503,1.9078096,2.7124512,16.56642,4.707975,11.816446,0,0,0.8364097,10.23697,0,0.58922595,0,3.6078386,2.6789827,4.44028,0,0,0,0,0,1.6606263,0,4.2626824,2.4381914,13.050238,6.7821274,3.5699546,3.3004527,2.0811477,0,0,8.341673,23.759947,0,0,2.0651805,0,6.202963,3.9305289,6.1727924
787,5.1479616,0,0,0,0,0,0.24353135,0,2.2209136,0,0,0,0,2.3259938,23.664286,0,5.2680326,10.87038,0.34539655,1.716813,15.98471,2.4354565,0.13356952,0,0,0.90555096,18.519491,0,5.8484397,2.9505472,6.2896385,9.65915,3.7779617,11.132817,0.5051409,11.561374,0,0.4292012,0,0,0.43211818,0,7.1026635,3.6599097,5.8326125,0,0.116705135,3.3097448,0.86130595,2.351797,10.215785,0,1.611856,2.5898046,2.0175722,0.8056798,1.8542377,2.350016
788,0,0,0,0,0,0,0,0.058159787,4.6699686,2.6775022,0,0,3.9169354,0,17.435532,1.2214689,0,0.8215873,2.4230654,4.110749,0,2.3791063,13.923593,0,0,1.9860992,9.693721,1.689344,3.5139992,11.374906,7.2280154,8.949321,0,17.284672,0,7.9562626,0,0,0.42536232,0,0,4.161853,1.3657287,1.46411,5.4419184,1.7018712,3.146542,1.7947531,0,0,0,1.2582088,0.39591625,0.35410315,0,0,0,2.205466
789,0,5.639393,6.299974,0,0,0,0,0,0.1594022,0,10.186836,0,5.858446,0,16.00569,0,0,0,0,14.172108,0,0,10.157328,2.456567,2.145159,0,0,0.47981548,10.911245,15.88337,0,0.07859264,0,21.962727,0.14891492,0,1.7695949,0.79414064,4.7347174,0,0,1.9743078,0,0,0,0.9750809,0,0,10.125799,9.482663,6.247912,1.1039459,0,0,3.0603964,0,0,1.765581
790,0,0.67785126,1.5381193,0,0,0,0,0,0,0,0,1.1417902,0,3.1121876,9.68549,0,0,3.7729213,1.7893101,0,2.0186899,1.1433903,0,5.681157,1.9691334,0,10.451149,2.2480297,4.0282545,0,4.4526734,5.1584563,0,6.716963,0,0,0,0,0.65426755,1.324806,2.8526084,0.7426187,1.5306783,1.946321,9.514245,2.2481432,2.2977767,1.8535554,0,2.4877484,0,0,0,0,2.0598004,1.8697574,2.8070965,2.4541373
791,4.175855,36.598347,0,12.733704,0,0,0,0,0,0,0,0,0,0,3.0170588,3.8783581,2.1655083,4.325472,0.046757028,3.041237,5.6110773,0.5407678,0,0,1.9811641,1.9870032,2.6579916,0.6900596,1.0587362,0.20568395,1.9189615,1.8586233,4.0756516,0.8522357,1.2173043,0,0,0,0,0.27030122,0,0.8105097,0,0,2.4630191,0,0.49434027,2.879488,0,0,0,1.6084441,0.9659031,0,0,0,0.88303405,2.4254305
792,1.1377835,0,0,0,0,0.3134888,0,0,0,0,0,2.9161794,0.015611572,0,13.138234,3.4898531,1.0866975,0,0,0,1.7800424,0,0,0,0.6407372,3.5292292,5.442726,0,0,0,0,3.6302245,0,5.682928,0,0,0,0,1.4720296,2.8052168,0,0.62115294,0,1.0065625,0,0,0,1.3019434,0,0,0,0,0,0,0,0,4.6596155,0
793,0,12.048096,0,0,0,1.9267573,4.6131525,0.36799803,0,14.081593,0,1.2830143,0,5.1364875,0.71576715,0,3.9733543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0733602,0,0,6.760956,0,0.9893403,0,0,0,0,12.529129,0.22732547,0,0,0,0,0,0,0,0.82551706,2.1042907,0,0,0,0,0
794,0,0,0,0,0,3.662459,0,0,0,0.11626179,0,0,5.1071177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1463735,0,2.2262945,2.0406134,0,0.4436966,0,0.31624457,0,0,0,1.7956934,0,0,0,0,0.109746866,0.5528548,0,0,0,0.15940909
795,2.9150276,0,0,0,0,2.5715504,4.7907104,0,1.7443639,4.0684533,0,0.18018016,0,0,0,3.565384,0,0,0,4.6314077,0,0,0.03450142,6.706164,2.6074905,0.018816924,0,1.1662397,1.6478455,4.543274,3.8059025,2.4499161,0,0,0,0,1.398263,0,0,0.5091914,1.3091378,0,0,0,1.1436378,0,0.0912234,0.42291793,0,0,9.41083,0.52424556,0.7862409,0,0,0,8.692012,1.7154931
796,0,0,2.0709677,0,1.4897195,0,1.5522455,0,1.3473223,0,5.042177,0,0,0,0,0,0,0,2.3807526,4.8216257,0,0,0,5.031984,2.018193,1.1618216,0.7103136,1.1631755,0,0,0,0,8.445484,0,0,0,0,0,0,0,0,0.28324944,8.452755,1.1137165,5.3283114,1.0099865,1.742275,0,9.822886,3.657259,12.646752,0.37112534,0,0,0.75708157,6.4206724,0,0
797,0,0,0,5.775335,0,1.1031383,1.9870293,0.7013261,0,0,0.47937348,1.6336577,0,4.091116,17.368885,2.3505244,4.032723,6.392526,0,0,3.116478,2.0295208,5.883255,0,0,1.5616013,1.705728,0,0,0,0.6440265,1.7504916,4.6317725,0,0,6.1206284,0,0,0,0,2.425366,0,8.875433,2.456939,13.321747,1.7204217,0.90689224,0,3.4307737,0.98566544,8.737333,0,1.5968575,0,0,0.5998618,3.9409895,0
798,2.5287778,0,0.18092084,8.537552,0,1.4896437,0,0,2.0308905,0,2.3281548,1.545701,0,0,0,0,0,7.0119686,0,0,0,0,2.124084,4.6105723,0,1.6597404,1.225282,0,0,0,0,1.4840889,1.2209564,0,0,0,0,2.3256829,0,0,0.6627838,0,11.80443,0.026543675,4.623678,2.409656,0,0,4.7163987,3.485393,7.5815406,0,3.729213,0,0,0.49983788,0,0
799,0,0,0,0,0,0,0,0.30223587,1.6089944,0,0.31467557,0,0,1.9458487,8.866426,0,0,5.3198814,0,0,10.359183,1.4326662,6.5829096,1.6875448,0,1.3184499,4.562737,1.4940029,0,0,0,1.9009364,0,0,0,0,0,0,0,0.24809037,1.868307,0,5.89748,0,1.5548191,0,0.54492474,0,0,4.7303004,9.830133,0,0.7035114,1.7340165,0,0,1.9593468,0
800,2.8116786,0,0,12.595597,6.4232345,0.08460715,6.149606,0,0.13527681,2.3743064,0,0,0,2.1969259,0,0,0,0,0,0,1.5280075,2.9683104,21.519386,0.044745456,0.5542579,0.60228944,0.4228943,0,0,0,1.6892124,0,2.4688852,0,0,9.188452,0,0,0,0,0.13213064,0,1.8687427,0,0,0,0,0,0,0.15176678,0,0,0.4700305,0,2.6337197,0.18237178,0,0.8768499
801,0,0,1.3830273,0,29.937296,0.7205354,6.2795978,0,3.7068338,0,8.267577,10.668685,5.4937277,4.2450023,25.920935,2.8531158,9.772967,7.4060574,0,0,6.453004,0,9.623553,0,1.2570297,0,4.572996,0,0,0,3.8984246,0,6.2757387,0,0,0,0,1.0236943,0,0,0,0,0,0,0,0,0,0,9.583802,10.16998,0,0.23552915,0,0,0.7727851,0.23168585,0,0.7458386
802,2.723257,0,0.5687672,10.843646,0,0,0,0,0,0,0,0,0,0,0,0.021551827,0,2.28621,0,0,0,0,0,0.1549036,0.9463768,0,0,0.31555098,0,0.449595,0,2.7270908,0,0,0,0,0.2451673,0,0,0,0,0,0,0,0,2.0144417,0,0,0,0,0,0,0,0,0,5.144959,0,0.97931856
803,0.80978227,0,0,0,0,0,6.957129,0.23064126,5.9639215,0,5.6256084,4.2167125,0,4.1920333,0,0,0,0,0,0,0,0,1.4747819,0,0,0,0,1.5700343,0,0,2.449987,0,0,0,0,0.9915137,0,1.2001643,0,0,0,0,0.7121053,0,10.1535845,0,0,0,4.1770444,0,0,0,0,0,0,0,0,0
804,1.3711153,0,0,0,0,0,0,0,1.0580554,0,0,0,0,0,2.0070777,0.60134614,0,0,0,0,0,0,5.6203003,0,0,0,0,0,0,0,0,0.6875665,4.2229414,0,1.9671736,10.657188,0,0,0,0.2617503,0.17589216,0.40916392,4.1451273,0.3036788,0,2.6234722,0,1.581468,0,12.973577,7.9191017,0,1.5086186,0,1.9573227,1.6284292,8.124091,0
805,0.5583818,0,0,0,0,0,0,0,0,0,3.8202379,0,0,0,0,0,0,4.507435,1.9038469,0,4.8828154,4.5658317,0,0,0.06279572,0.4095978,3.8427005,0.22337389,0,0,3.3063157,0.4359109,1.0159684,0,0,0,0,0.32762846,0.20646851,0,0,0.62760794,14.331807,4.6093864,4.72617,0.09026233,2.0715842,0,0,0.9169885,1.8153627,0,0,0,1.8311819,0,4.5080204,0
806,2.5843556,20.885616,0,0,0,2.1458614,0,0.19920816,0.3144707,0,1.6775477,3.9638271,0,0,16.490377,0,1.0374748,8.400075,1.8868163,0,1.4032383,0,19.02646,0,0,0,0,0,0,0,0,0,1.85917,0,5.2868543,3.284622,0,0.5947062,0,0,2.098301,0,0,1.4849322,7.237976,4.523483,0.5122889,0,0.11207084,0,8.266512,0,1.8979267,0,0,2.875907,11.820985,0
807,3.2198057,0,3.5266018,2.9995816,0,1.324968,6.675163,1.202713,2.7371325,0,2.703385,0,1.4696485,0,0,0,0.7395972,0,0,0,2.7768278,0,0,0.6224682,1.3385885,0,3.694087,0,0,0,0,2.0337698,2.458173,0,0,0,0,0.23301421,1.3430587,0.4364403,0,0,0,0.07771121,5.799332,2.64338,2.7499654,0,0,6.489466,2.791705,0.2849584,0.503597,0.12901661,1.3858155,0,1.0294995,0
808,0,16.79812,0,0,3.9082506,0,0,0,0.26125926,0,0,3.774286,0,0,0,0,0,0,0,0,0,0.7055449,0,0,0,0,0,0,0,4.7274194,0.8332738,0,0,0,0,1.3364656,0,0,0,0.12255182,0.48136714,0,6.7308693,0.87215185,1.5222342,0,0,0.5672841,3.261334,0,8.621908,0,0,1.7373362,0.23295388,0,0,0.54570305
809,1.2081774,0,0,2.2723002,2.9406898,1.0335416,0.31317472,0,0,0,0.2824622,0,3.7362635,2.4687939,17.070349,0,0.19307706,0.50963116,1.1388961,0,0.6248304,0,5.7122784,0,0.83963,0,6.2739673,0,1.0953752,0,0,0,0,0.4570936,0,0.22222258,1.3246965,0,0.79446256,0.45596552,2.0059345,0,2.519085,0,0,0,0.997292,0.72867763,0,0,0,2.9891162,0,1.0690377,0,0,1.0660814,0.6041321
810,0,12.743816,0,0,0,0,0,0.50384355,0,3.1823583,0,2.732048,0,1.3137919,2.8922763,0,0,0,0.26095787,4.8537407,10.587036,0,0,0,2.1487126,0,2.1962469,0,0,0,0.817244,0.91886896,0,0,1.0834354,0,0.42510232,0,1.6381288,0,0.09983345,0,0,0,3.2482004,1.2059717,2.084981,1.9558574,0,0,5.3869896,0.70910823,1.1347969,0,0,0,2.0657218,1.1094159
811,0,0,1.1322488,0.79677993,0,0,0,0,0,0,0,0,0.8843175,0.6993435,0,0,2.0806506,0,0.23067845,0,9.191391,1.9628891,0,3.908143,0,0,3.7583332,0,0,0,1.4365127,0.90490395,0,0,0,2.169813,1.2107055,0.22867168,0,0,0,0.899341,0,0,0,0,0,0.19574837,0,0,0,0.004486053,0,0.26358932,0.7247996,0,0,0
