x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037,y0038,y0039,y0040,y0041,y0042,y0043,y0044,y0045,y0046,y0047,y0048,y0049,y0050,y0051,y0052,y0053,y0054,y0055,y0056,y0057,y0058,y0059,y0060,y0061,y0062,y0063,y0064,y0065,y0066,y0067,y0068,y0069
1102,0,2.50698,4.549687,1.3086165,0,0,0,0,0,0,0,3.2168348,0.024950229,5.746095,1.585782,0,0.1031117,0,0,0,0.17568411,1.5177732,4.2548556,0,0.1892218,0.2039917,0,0,0.44287568,0.51030594,0,0,0,0,0,0.32306257,0.77028316,0,0,0,0,0,0.61333376,0,0,0,0,0,2.1884613,0,0,0,0,2.1639764,0,9.08335,0,0,0,6.7339664,1.7288547,1.6349169,3.4039137,2.4052029,0,7.4468703,0,0,0,0
1103,0,0,0,1.9117639,0,0,3.215492,0.6222676,0,1.4053102,2.8511732,0,0,5.914148,0,0,0,6.662922,0.69893324,0,0,0,0,0,2.0761814,0,3.3025644,6.6783667,0,0,7.791856,1.5111768,5.9189267,0,0,0.89501256,0,0,5.515373,0.25137603,4.7117214,0.9775912,0,4.2024565,0,7.3438106,0,11.58513,0.7479085,0,0.6462374,4.7295437,0,0,0,0,0,1.8682147,8.533295,1.1371466,0.061680216,0.9093502,0,5.4060016,0,0.08617842,0,2.0910013,0.8450952,6.3702493
1104,0,0,0,0,0,0,0,0,0,2.6934905,1.4225861,0.9360724,0,0,0,0,0.08863899,0,0,0.23018995,0,2.2596838,2.1692271,0.6087528,0,3.2574348,0,4.7086067,0,0,0.5466724,0.023727665,5.059304,0,0,0,1.2948844,3.4354138,10.6445675,0.12895165,0,3.4773097,0,0,0.20519716,0,0.8281387,0,4.256152,0,1.1717879,0,1.0303198,0,7.7915606,0,0,0,0.7178833,0,0,0.09924713,0,0,4.8580246,0,0,0,0.9330953,0
1105,0,3.5200362,0,0,2.9380403,3.8634257,1.3146633,1.6897842,3.4251058,0,0,0,0,0,0.9271791,1.0930969,0,2.8779833,0,3.7340717,0.018441102,2.2119243,0,0,0,1.1893163,0,0,0.49778765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18603052,0,0,3.1383553,0,0.1114029,0,0,0,2.6413214,0,0,1.714256,1.5778955,0,2.6147954,2.0859108,0,0,0,0,0.6749971,0,0,0,0
1106,0,0,0,0,0,0,0.5175748,0,0,0.15886623,1.1502012,0,0,15.537292,0,0,0.51959175,0,0,0,0.5253079,0,0,0.407928,0,0,0.31786174,0,1.3803378,0,0,7.4698515,1.2839553,0,0,0,0.32018584,0.13060853,3.2100043,0,0,0,0,0,1.4596285,0,0,0,1.198965,0,0,0,0,0,0,0,2.7040725,0.49258858,0,3.6370878,0,0.082233064,0,3.5581255,0,0.3552627,0,0,0,2.0658123
1107,0,2.7419708,8.716592,0.52032655,0,3.0209584,0,0,2.1793778,0,0,0,0,8.371506,0,4.2038255,2.930915,0,2.516784,0.6602368,0,0,0,0,0.30465013,6.785529,0.45830134,4.7785683,0,0,1.9681695,0,1.5749854,0,1.355576,0.2790684,1.974273,2.1662614,0,0,7.4489145,0,2.5758662,0,0,4.609704,1.3281258,0,0,0,0,4.473936,0,0.09292272,0,6.3503666,0.89066803,0,0,0,0,1.3889332,3.8618903,0,3.6455622,0,5.087618,0,0.9293444,0
1108,0,0,0,0,0,1.8570185,0.21803504,0,1.5846952,0,0,0,1.9779702,8.222522,0.5791084,0,0,3.0601954,0,2.6719196,0,0,0.58335394,0,11.110631,0,0,0,0,0,4.8175116,0,0,7.177528,3.39285,0,0.09121659,0,0,0,0,0,0,4.5710235,0,0,0,0,0,5.7048078,2.8768492,0,1.1781632,0.6985353,0,1.0010056,1.7982744,2.8670495,4.4936137,0.9030847,0,0,0,0,0.044541825,0,3.0755887,0,0,0.12877756
1109,2.937218,0,0,0,0,0,0.7281662,0,0.31690097,0,0,7.023467,0,5.6808505,0,0,1.7343192,2.145291,0,0,0,0,0,0,0,0,0,4.659394,0.6480984,0,0,0,0,2.9421198,0,0.3256815,0.3889696,0,0,0,0,0,0,0,0,0,0.087364,5.268904,0,0,0,0,2.7922745,0.13027076,0,0,1.6502228,0,3.3180387,0,0,0.27958423,0,0,0,6.0911713,0,0,0.8037224,1.3573359
1110,0,0,0,0,1.8479584,0,0,0,0,0,2.8293564,2.6900527,0,0,0,1.637705,1.1198672,1.1120552,0.2987038,0,0,0,0.1392923,0,0,0,3.0006394,0,0,0,0,3.9910202,2.5612195,0,0.45637873,0.8655986,0,5.772893,5.751161,5.7548676,0,2.3813212,0,4.4264717,1.3368264,0,1.1388205,8.985888,0,0,0,0,0,0,2.437923,0,0,0,0.504113,0,6.28691,5.752468,0,6.4003525,1.2482396,0,0,0,1.2955511,7.054608
1111,0,0,0,1.2207347,0,0,1.2828549,0,0,2.8013349,3.3901224,3.8917613,0,0,0,0.77294993,1.0602365,0,0,0,0,1.5153282,0.41871345,1.2939317,0,0,0,0,0,0,0,0,4.3680067,0,0,1.5332297,1.4802179,0,3.0999236,4.733506,0,1.5483707,0,0,0,0,0.36442795,0,8.308836,0,2.993776,0,0,0,4.471796,0,0,0,0,2.4754915,0.7095188,0,0,3.889279,0,0,0,0,0,1.8078684
1112,0.053943288,0,5.1911945,2.8912616,0,0,0,2.100798,0,0,0.64165866,0.39260146,3.9560876,0,0,0,3.288876,0,0,0,0,0,2.6368682,1.4623129,0,1.4201471,0,1.1131225,0.21339093,0,7.7746387,7.472233,0,0,0,0,0.18752752,0,6.5818086,0.8022059,0.9584676,0,0,3.6721475,3.4676168,3.9520278,2.0287037,0.12994741,3.6041284,0,0.004778557,0,0,0,3.8487248,0,0,0.2242282,6.3562946,0,0,0.09283176,0,6.0980525,2.8455458,0,0,0.6063315,0,0
1113,2.1227317,2.745795,0,0.374675,0,0,1.5911424,0,0,2.0674706,2.082087,9.2914095,0,0,0,2.0677454,0,0,0,0,0,7.9657035,5.594682,0,0,0,0.47947034,0,0,0.32075402,0,0,0,0,0,0,0.9756263,10.373728,0.99773574,4.7929854,0,2.2809656,0,1.4646657,0.36455584,7.9079185,1.9477355,0,6.090585,0,0.15486535,0,0,0,11.573944,0,0,0,7.4225316,0,0,1.4865292,0,0,0,0,0,0,0,6.2965198
1114,0,0,0,0,0,0,1.0329447,0,0,3.3458836,4.6484876,5.343006,6.261641,0,0,1.4743783,4.443764,0,0.08219936,1.1035272,0,0.21261561,2.684996,0,0,0,3.1268506,0,0,0,0,0.48182234,10.336314,0,0,0,0.53403103,0,3.1549819,0.8897799,0,4.932312,0,0,1.984902,2.2653224,0.31870234,0,0,0,0,0,0,0,3.692845,0,0,0.60477966,2.1084197,0,0,0,1.434521,0.639438,0,0,0,0,0,2.0732884
1115,0,0,0,0,0,0,0.23165183,1.6217023,1.1364487,0.38625184,0,9.482576,0,0.9055478,0,0,0.86682487,0,0,0,0,0,0,0,0,0,4.3960376,0,0,0,0.7774052,2.4199934,0,0,0,0,0.24807684,0,0.06821468,0.14743768,0,0,0.18177074,0,0,2.1942003,1.7149806,4.507468,0,0,0,0,0,0,4.752715,0,0,0,0,0,0,1.7292805,0,0,0,0,0,4.3917627,0.40034604,0
1116,0,0,2.7203214,1.0978993,3.7072654,0,2.0548267,0,1.1950486,0,0,0,0,3.4098322,0,0,0,0,2.2533476,0,0,0,9.604812,1.9753336,4.4222918,0,19.752583,0,0,0,0,0.7501621,0.45725778,0,0,0,1.7706985,4.9930334,2.6163108,4.500833,0,2.129953,2.5045724,0.91270524,0,0.72598374,0.94324815,0,6.0217195,0,1.7843233,0,0,0.3356082,0.38147062,3.234353,1.364399,2.9340363,3.2703156,0,0,0,0,0,0,0,0,0,4.3695207,4.522248
1117,1.1412245,0,0,0,3.8277411,0,0.6857669,0,0,0,0,7.503833,2.5263352,0,0,0,0,2.4197154,2.4094627,0,0,2.2969165,0,0.009084784,1.9455117,1.9456214,4.850061,0,0,0,0,0,1.1378539,0,0,0.18905061,0.3057027,0,5.846444,0,0,0,0,3.7317827,0.923808,7.6237745,0,0,1.1015365,0,0,1.1965032,0,0,0,0,0,0.6859082,2.9541507,0,0,1.2561716,0,0.8406554,0,1.6465139,0,0,0.54186976,0
1118,0.077037044,0.57794166,0,2.2499075,0,0,0,0.39650774,0,0.66608536,0.21513091,0,0,0,0,0.41934973,2.3197649,0,0.47877762,0.30944476,0,0.053898007,0,0.11553797,0.27013677,0,6.086895,0,0,0,0,5.6077676,3.8564754,0,0,0,1.3173224,9.311461,1.172591,7.0998707,0,2.3265505,0,1.2693189,0,6.3638334,0.28609195,0.6063603,0.28497803,0,0.11941545,0.39982224,0,0.35002917,0,0,1.1157753,0,0,0,0,0,0,0,0,1.3518665,0,0,2.0924766,2.3892734
1119,0,3.8381624,0,0.8188611,0,0,3.6359332,0,0,5.6672654,2.9833636,0,0,0,0.42193466,1.5505257,0,1.459062,0.84305006,0,1.5566577,6.429511,12.087191,0.24656445,3.1695592,4.4887,6.684963,0,0.13835695,0,0,2.8046963,0,0,1.2042625,0,0,0,0,3.7552862,0,5.0273933,0,1.307069,1.2536973,0,0,0,6.0612264,0,2.3139312,0,0,0,1.908921,0,0,0,3.8619895,0,0.583366,0.68515575,0,0,0,0,0.10308151,0,0,0
1120,0.20142724,0,0,0,0,0,0,0.19458658,0,0,6.396915,4.2520742,2.8924975,10.4385805,0,0,0,0,0,0,0.21816376,0,0,0,4.7301297,0,12.565578,0,1.3048056,6.0491967,1.84911,0,2.2368288,0,2.7192955,0,1.3683882,3.1664422,7.0149775,0,0,0,0.25961086,0,0,0,2.0422237,2.5150974,4.8141317,0,2.5746129,0,0,0,0,0,0.20655805,0,6.75004,0,0,9.470308,3.3153772,0,0,4.356212,0,0,0.21450502,0
1121,0,0,7.4298816,5.383824,0.2065902,0,0,0.1403442,0,1.006504,1.7561781,6.643314,2.6846962,4.801565,0,1.3401314,0,0,2.6991396,0,2.4163787,10.23576,0,0,0,0,2.4982166,3.4785843,12.597423,0,0,0,0,4.2360864,0,0,0,0,1.9708947,3.6556678,0,1.7007519,0.010658745,0,0.2518995,2.9859889,1.057961,0,7.791877,0,0,5.380602,0,0,8.724388,0,0,0,0,0,0,1.5876554,0,0,0,0,0,0,1.2439381,0
1122,0.12100488,1.8836734,0,1.0311182,5.8287416,0,0,0,0,0,0,0,3.8563921,0,0,2.242848,3.8796136,0,0,0,0,7.5736094,3.9987342,0,0,0,3.588105,0,12.545987,6.0714345,0,0,0.7845262,0,1.492629,0,1.016618,6.526158,4.5787983,0,0,0,0,7.185655,0,2.6980712,0,0,22.637335,0,1.424723,17.074991,0,0.3597763,1.223005,0,0,0.72332615,7.5506606,0,0,1.2914279,0,0,0,0.89610314,0,0,0,0
1123,0.5372959,0,0.5151573,6.467585,1.008538,0,0,0,0,3.5964923,0,2.3701453,0,1.5447257,1.3403074,4.206132,0.22268108,0,0.07100737,2.6998637,1.6270337,0.0369608,12.83279,0.022968885,3.4647589,1.5490568,5.6766114,0,13.450824,6.2559786,1.5234282,8.9084215,0,0,0,0,2.6446452,2.3705459,2.315897,0.14222428,0,0,0.38996902,3.6090658,2.0331016,0,2.4670837,0,6.9827123,0,2.995278,0,17.832098,0,0,9.053631,2.5268073,0,0,0,1.6623809,3.6987252,0,1.380925,0.99179924,0,1.0453435,0,0,0
1124,0,0,0,1.1296408,0,0,0,0,0.7758036,1.2808753,0,13.123064,7.524094,1.4010079,0,2.889419,0,0,0,3.5918844,4.57211,3.2158015,0,0,0,4.06061,6.2452803,0,0,3.275002,0,9.835031,11.1648655,4.93824,0,0,1.9606307,0,1.4502041,0,5.8418036,0.3782909,0,0.5366062,7.022546,0,1.3125232,0,6.158175,0,0,10.598576,7.964425,1.2021879,0,0,9.0383,1.8015132,10.625815,4.1796846,0,6.5622807,2.4901023,0,1.301075,0,0,5.428227,0,0
1125,1.4746344,0,0,3.0624232,0,0,0,0,0,0,0.93562335,6.8954163,0,0,0,0,0,0,0,0,3.6299179,4.0086465,8.724454,0.9978317,0,0,4.438949,0,0,3.7652643,0,4.5222287,7.564467,0,0,1.1678941,3.9845889,7.2399335,10.262693,7.1567154,0,3.1200345,0.17676723,4.71104,1.0489436,0,1.9290729,7.3877482,0.4373019,0,2.6184533,0.16541924,9.6282425,0.6838991,0.057336047,0,0,0,0,22.53725,0.03979833,1.2001245,0,10.333531,4.807253,0,0,1.241614,2.5381992,0
1126,0.013830711,0,3.1971433,0,5.336298,0,1.2527078,0,0,0,0,5.797514,3.3498456,0,1.8611435,0,0,0,0,0,1.8124493,0.6531642,0.25939858,0,3.0693731,0.7659232,2.7574987,2.624294,8.4488945,3.044689,0,6.845273,0.81636703,0,10.901501,0.48321444,2.6179702,0,0,0,8.128257,0,0,3.1126897,0.56804365,15.491327,0,0,1.0188261,0,0,1.6597041,0.90009403,0,6.4158382,6.7284503,0.5784766,1.1749603,8.140411,0,4.094882,2.946611,0,13.218237,0,0,1.0400294,0.90157443,0,2.934562
1127,0,0,3.547039,0,0,1.4177313,2.828083,0,0,0,1.7956043,0.14836267,6.050557,0,0.6238971,2.350172,0,0,1.6348538,0,0,13.526157,0.019838054,1.4852853,0,0,0,0.929593,6.6484427,14.849888,1.6215822,8.825171,5.956763,0,2.8846674,0.2886339,0.49592185,0.84004605,15.408588,2.0064175,0,9.782338,0,4.7323127,1.0322716,8.529607,0,0,6.7223763,16.375517,0,0,5.132864,0,1.2833886,0,0,0.30440012,4.401812,19.822838,0,5.963303,7.682833,10.331208,0,0,0,2.4979372,0,2.0872867
1128,1.0319651,2.6528697,0,3.0788472,0,0,0,0,0,0,0.29512817,0,0,0,1.3274,5.397712,5.423114,0,0,0,0.44445983,0,0.7890678,0,0,0,0,0,0,15.950396,0,0,0,0,4.074928,4.5932913,3.3676322,4.6574693,8.424479,10.873285,0,2.3513048,0,0,0.39836434,0,4.214166,5.5080385,7.102299,1.7495801,2.7031415,0,1.018394,0,3.3134887,0,0,0,10.757395,3.9323254,2.994328,2.6569653,5.2392287,17.154308,0,0,0,0,0,3.2429416
1129,0,1.3658221,1.4266939,1.7401774,2.060739,0,0,0.0944142,0,0.39437953,0.6921492,2.0954123,0,0,0,5.3098726,1.3330344,0,2.8272839,0.41013584,0,0,5.6753516,0,0.1816856,6.5741115,1.6372112,0,0,10.497311,0,3.01525,1.3336998,0,0.09923665,0.7169245,0.19729102,0,0,0,9.750909,0,0,7.249654,1.682213,0.061369225,1.8792449,1.6374243,0,0,3.7327592,4.0439034,9.216776,2.133093,0,1.453679,0,2.426544,10.638538,0,0,0,5.3659334,10.793335,1.4690402,0,0,0,1.4117404,0.5338643
1130,1.988842,0,0,0.060655467,0,0.91163456,1.3810389,0,0,0,0.49526724,5.746194,1.6750975,0,0,0,0.003421496,0,0,1.8245804,0,0.6874926,0,0,2.04413,0,0.9073517,0.83377516,0,0,0,0,0,0,2.6737473,0,0,0.3064902,0,0,9.012078,0,2.551301,1.2482312,0.9965007,2.7278805,0.944989,5.9345555,0,0,0,0,4.98688,0.2516418,0,0,0,0,0,0.17271975,0,1.8979026,1.3189948,0,5.4439464,0,2.8585846,0.38828924,1.8513695,1.8513098
1131,1.1391677,0,0,0.003269506,0,0,0,0.004843365,0,0,0,5.4535775,0,0,0,6.69599,2.6289594,0,0,0,0,5.779746,2.8499837,0.38480887,0.5036677,2.42118,3.4567466,0,1.9721766,0,0,0,0,0,0,0,1.184146,0,0,0,4.2031903,1.2681316,0.2296286,0,0.050565455,0,0.7440356,6.9683146,5.1844764,5.133041,0,0,0,0,3.3686335,0,0,0,0,1.4664937,0.6903138,0,0,5.4439664,0,4.16363,0,1.8493453,0,1.3930672
1132,0.6478163,0,0,0.26723155,0,2.385319,0,0.56293726,0,0,0,0,0,0,0,1.22104,0,3.8686607,2.5909667,0,0.2568637,0,0.91484135,0.67230654,0,0,0.77354753,2.3358114,0.7541382,0,0.687699,6.523715,3.3113298,9.515987,0,0.06922176,0,0,0,0,0.08439653,0,0.9388185,1.6709436,1.0000854,0,0,4.732393,0,0,0,3.791423,0,0,0,3.6348586,5.6794834,0,0,4.894876,6.3592973,0,1.6738952,0.06256652,0,3.4420629,1.6217341,0,0.3384483,0
1133,0,0,0,0,10.297741,0,0,0.28358328,0,0,0,0,2.860657,11.820085,0,0,0,1.1101668,0,2.4057019,0,6.07905,0.69980526,0,0,0,0,2.0937138,0,0,10.812664,0,0,1.2524011,1.0147905,0,0.35544765,0,0,0,0,0,1.9844341,0,0,0,0,0,1.130654,3.860264,0,2.3244488,0,3.179171,0,5.9177485,0,0,0,0,0.11163788,0,6.49712,0,0,3.640618,8.713464,0,1.9140452,4.214527
1134,0,0,4.590168,0,4.8018365,7.731077,0,0.8579223,2.618493,0,0,0,0,0,0.9969427,0,0,2.7131793,0,0.22407517,2.7657046,0,0,0,0,5.0380764,0,0,0,0.80968904,1.2408564,0,0,0,1.5392538,0,0,0,0,0,3.1210477,0.048704293,1.8521637,0,0.0702195,0,0,0,0,0,0,0,0,0.7614454,0.92107016,0,0.14571038,0,0,0,2.3357685,1.197255,0,0,0.5718085,0.8622749,0,0,0,0
1135,0,3.7284665,0,0,0,0,0,0,0,0,0.4626557,0.422438,0,0,0,0,0,0,4.697165,0.026260903,0,0,0,0,4.5234027,0.10295155,0,0,0.8720949,0.8069627,0.07055882,0,0,2.306954,0,0,0.18455672,0,0,0,0,0,0,0,0,0,0.06967468,0,0,4.3212037,0,0,4.304717,1.341483,0,5.0360336,0,0,7.039001,1.61916,0,0,0,0,3.2877295,0,0,0,0.008644555,0
1136,0,0,5.4412017,0,0,2.221043,0.20003818,3.7717333,1.3080169,0.2664576,0,0.25635955,0,9.336679,1.6411113,0,0,4.854519,0.56591225,3.25636,0,0,0,0,3.1015496,0.1693066,0,3.5369198,0,0,0,0.08718355,0,2.4357326,0,0,0,0,0,2.0156813,0,0.76477516,0,0,0,6.9153576,0.57929194,0,0,4.3447146,0.8166745,0,0,0,0,0,0,0,0,0,1.5270884,2.5117292,0,7.8568077,0,4.057975,0,0,0,0
1137,0,0,2.2885222,0,0,0,0,0,0,0,0.25297648,4.8247023,0,0,0.26464075,0,0,0,0,0,5.7197213,4.108697,0,0,0,5.66769,1.7062503,0.663454,0.52666396,0,0,0,0,0,0.74114805,0,0.46968102,0,0.5434836,0,0,2.1010356,0,0,0.8652758,0,0.14164528,0,0,0,0,0,0,0,0.35490263,0,0,0.3959345,3.1173234,0,0.6751802,0.6890618,2.8388646,0,7.0776753,0,0,0.09229191,0,3.7025487
1138,0,0,0.8637926,0,1.7040011,0,0,0,0,0,0.5835598,0,0,0,2.2720757,0,0,0,0,1.4383999,0,0,0,0,0,5.579601,0,0,0,0,0,0.9085965,0,0,0,0,0,2.3631032,0,0,1.8523971,0,0,0,0,0,0,0,0,9.391547,0,1.8624878,1.4348673,0,0,2.8571615,0,0,0.09632974,0,0.24523552,0,0,5.660387,0.4975179,0.9664366,0,0,0,4.896446
1139,0,6.4173856,0,0,0,8.681856,0,0,5.360447,0,0.26219508,0,0,0,0.039968863,0,0,0,5.37808,0,0,0,0.76384115,0,0,1.3375728,0.51405853,0,0,0,0,4.1934137,7.117978,0,0,0.4112025,0,2.903466,5.593679,0,0,3.1387565,0,0.50704664,0,0,0,0,0,0,0,1.006247,0,0,0,3.750946,5.9040003,0,0,0,6.960804,0.5399442,0.94606155,0,0,0,4.411921,0,0,0
1140,2.352304,0,0,2.5378637,0,0,0.34301126,0,0,1.9779757,3.2943661,2.2088087,0,0,0,0,1.2814021,0.72654325,0,0.985869,5.619854,2.5379348,0,1.3047734,0,0,0,1.7035257,0,4.028659,0,0,0,0,0,0,0,0,1.3158802,4.6978188,0,0.4010559,0,0.31152686,0.46803594,0.41687652,0.93774813,0,2.9293082,0,0,0,0,0,1.8112386,0,0,0,2.1865075,0.2463102,0,0,0,0,3.5809083,0,1.144881,0,0,3.082331
1141,0.45803902,1.3496019,3.7087595,0,0,0,0,0,0,0,0,0.53401256,0,0,0,0,0,0,0,0,0,4.921307,3.0964437,1.1678216,0.43720442,0,0,0.65855575,0,0.27346388,0,0,0,0.77410376,0,0,1.1024145,1.9780487,0,0,0,0.10132646,1.1321169,0.040494062,0,1.9755286,0,0,0,1.0097772,1.2871542,0.29621342,4.9044003,0.8963216,0,2.882138,0,0,0.13299988,0,0,0,0,0.7936151,0,0,3.525846,0,3.8517318,0
1142,0,0,0,0.047125142,0,3.1969268,0.27971274,0,1.6032753,0,0,3.4158156,0.057401206,2.1531427,0,0,0,0,4.6645217,0,0,0.17121276,6.052803,0,0,0,0,0,0,0,0,2.0801983,0,2.451321,3.7955973,1.1426473,0,0,0,0,0,0,0.06240867,0.16932793,0,1.1358016,0,5.008134,0,6.2164407,0,0,0,0,0,0,0,1.53912,1.500965,0,0,0,0,1.9534618,0,1.4402436,0,0,0,1.0138724
1143,2.2772484,0,0,3.262247,0,0,0,2.7569208,0,0,2.0580342,0,0.69376177,1.6722122,0,0,1.0974237,3.40437,5.748715,4.0596046,0.85502243,0.9433806,0,0,0,0.15195364,0.98484004,0,0,0,0,0,0,0,0,0,0.49270138,6.902627,0,0,9.981239,0.23844947,0,0,3.4463353,1.3790649,0,0,0,2.2924201,0,3.376831,0,1.0146191,0,0,0,0,0.47135428,0,0,0,0,1.9493304,3.5042434,0,0,0,0,0
1144,0,0,0,1.0511237,0,2.9421291,0,0,0,0,1.4549375,8.301981,0,4.077495,0,2.9552143,0,2.7295156,0,0,3.0204384,0,8.918645,0,0,7.939019,0,0,0,0.18563655,2.1267767,0,0,0,0,0,1.3041415,4.038917,0.1805179,0.29798734,0,0,0,2.6547716,0,0,1.4688512,0,10.9730835,0,0,0,0,0,0,0,1.30777,2.8074732,1.426331,0,0,3.6943452,0,0.90264887,0,0,0,0.4137382,0,0
1145,0,0.8916074,0,0,0,0,0,0.8820531,0,1.3115717,0,0,4.8772182,0,0.87625206,0,0,0,0,0,0,2.085785,0,0,0,3.0697603,0,2.899636,0,0,0,1.0913856,0,0,0,0.016135463,0.84351724,0,0,0,3.3745651,0,0,4.0940166,0,0.8323684,0,1.0546843,0,0,0,0,0,0,1.9971435,0,0,0,2.2663398,0,0,0,8.929996,0,0,0,0,0,0,7.738711
1146,0,0,0.112507746,0,0,0,0,0.39516324,0,1.0997088,0,8.409916,0,2.3272285,0,0.5304842,0,0,0,0,0,0.07269918,3.2518845,2.27626,0,0,0,0,1.7879103,0,0,4.229043,4.8336873,9.135696,0,1.3264608,0,0,1.7473972,1.4677585,0,4.0753393,0,0,0,3.362244,0,0,0.011540667,0,0.04061621,0,0,0,1.6782783,1.8524597,0,1.6497465,0.47064444,0.36133572,0.4685165,0,0.60093933,0,0,0,2.1273832,0,0.27284187,0
1147,0,0.9636541,2.9061387,0.12995695,0.30583766,0,0,0.03931049,0.740739,0,0,0,6.5159445,0,0,0.57794964,1.6885684,2.0821512,0,0,0,3.1103907,1.4807616,0,0,0,3.526249,0.19175294,0,0,0,0.70538646,7.816048,0,0,0.902871,0,0,5.8515925,0,0,0,0,0.28516996,0,0,0,7.712419,0,0,1.3643976,0.45458147,0,2.0396702,1.5836722,0,0,0,2.6018062,3.7877064,1.3512034,0,1.172794,0,0.32421586,0.14492097,2.145024,0.9651136,0,0.75146925
1148,0,0,1.048814,0.009745357,5.120048,0,2.21553,0.2344535,0,0.65098065,2.3794358,0,9.805035,0,0,2.1753247,0,0,0,0,0,0,0.055603664,0,5.4285264,0,0,3.7043848,1.9576957,0,1.9048408,3.3219063,0,0,0,0,1.4864786,11.894189,0.10586491,2.7399762,0,0.89604646,0,4.4659376,0,0,1.5015407,0,3.5451431,0,0,1.2555012,0,0,9.8416395,0,0,0,0,1.9292741,0,3.7232633,4.757402,0,1.0368435,0.40212715,0,0,1.8669814,0
1149,0,0.75852084,0,0,0,0,0.5175377,0.97412574,0,0,0,0,0,3.23538,0,0,0,2.5120745,0,0,0.41538465,0,0,0,0,0,0,2.8051805,0,0.6198179,0.818343,0,0,0,1.4562452,1.8277428,0.8057259,5.841452,0,1.9678423,0,0,0,0,0,0.50976986,0,0,0,0,0,0.62191564,0,0,0,0,0,0.045043316,0,8.68344,5.9041586,0,0,0,2.1843166,0,0,0,0,0
1150,0,2.2529984,0.2913387,0,0,0,0,0,2.4300137,1.789391,0,0,0,3.5542753,0,0,0.33723027,0,0,0,2.0553093,0,1.0190265,0,0,0.96855783,0.0418587,0,0.20950153,7.832122,0,0,0,3.941833,0,0.3461746,0,0,0,0,5.023194,0,1.6577492,0,0,0,0,0,0,0,0.6680965,3.2275977,0,2.741545,0,0,0.14885472,0,1.2488459,0,0.2144376,0,0,0,0,0,0,0.78402954,4.9312053,2.3504617
1151,0.04743762,0,0,0,0,1.8301508,1.5332689,0,0.06588232,0.7819811,0.92210615,0.19136588,0,0,0.24333456,0,0.4160524,0,0,0,0,0,0,0,12.211111,1.9801408,0,0,3.1818128,0,0,0,0,13.113578,3.7326384,0,0,0,1.2820731,0,0,1.8750421,2.5544837,1.3086369,1.4488916,0,0,0,0.11201401,0,2.6291914,0,0,0,0,2.3822224,0,0,1.9131916,0,10.193512,1.60715,0,0,0,0,0,0,0,0
1152,0.04270181,3.9822116,0,0,0,0,0,0,0.66182476,0,0.52476865,7.5542455,3.360096,0,0.24089582,0.37475914,1.7971538,0,4.050709,0,0.17026079,0,0,0,0,0,0,0,0,0,0,0.115116045,0,0,0,2.540798,0,0,3.4612114,0,0.6949808,0,0,0,1.194513,0,1.8043981,0,0,0.64173186,0,0,1.2814243,1.3804535,2.6541853,0,0,0,3.2903411,0,2.0768,0.23456633,0,6.031076,0,0,0,0,0,3.4689164
1153,0.069205776,0,0,0,1.6269639,5.3571134,0,0.47509137,0.33719063,1.0104188,0,0.38646138,0,0,1.3402133,1.0661085,0.14116292,0,0.14923632,1.4977251,0,1.085072,1.0897079,0.37390643,0,3.58763,0,0,3.981782,0,0,0,0,2.8862662,6.1680083,0,0,0,0,0,0,0,0.32499778,0,0.81456316,0,0,1.9135624,0,0,0,0,0.25763032,1.33509,0,0,0,0,0,0,0,0,0,3.225018,1.7877557,0,0,0,0,1.031201
1154,2.6083071,0,2.4234824,0.006364451,0,2.177396,1.4280317,0.21370822,0,0,0.1741987,0,0,0,0.18426521,1.2651148,0.39746565,0,0,0,0,2.7222936,1.28688,0,0,0,0,0,0,5.0150065,0,2.7745147,0.20550227,0,0,0.87482065,0,0,0,2.3355267,0,3.1234698,0,1.4276487,0.43817633,3.0490088,0,5.9334474,0,0,1.3389931,0,1.9118922,0,5.126113,0,0,0.7734018,0,0.26706782,0,0,0,4.259667,0.28358635,0,0,0,0.15486999,5.032027
1155,1.7128901,3.802985,3.5393302,0,3.4308069,4.207465,0,1.8611697,2.5262444,0,0,0.19135773,2.7564328,0,1.2221284,0,0,0,0,2.412624,1.1477633,0,0,0.61898595,0,0,0,5.25936,2.5751212,4.645109,0,0,0.4404898,9.14907,0.6335464,0.13080664,0,0,0.14748241,0,3.7575452,0,0,0,0,0,0.43273944,0,0,6.234173,0,0,0,0.85960734,0,1.9772059,2.054575,0,0,1.6500928,0,0,0,0,2.1858325,0.40544397,1.2797502,0,0,0
