x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0025,y0027,y0028,y0029,y0030,y0031,y0032,y0034,y0040,y0042,y0043,y0044,y0046,y0047,y0049,y0050
699,0.51187104,2.331742,0,0,0,0.9537024,2.6031835,0,0,0,0,0,0,0.63488257,0,0.7048915,1.2401214,0,0,0,0,0,0,1.2969487,0,11.3004,0,0,0,4.40671,2.2499723,0.46322516,1.3186033,0,0.51164615,0,2.8179507,0,2.5597105,4.504285
700,0.5455343,0,0,0.35051376,0,1.0244846,0,0,0,0,0.25949153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4290466,0,4.857023,1.9525248,0.002503836,0,0,0,0,0,0,3.6105132,0
701,0,0,0,0,0,1.3348178,0,6.6341634,1.0139432,0,0.6201205,2.7558317,1.40545,0,0,0,0,0,0,3.387069,0,0.42642456,0,0,0,1.1119382,0,0,0,2.7774715,0,0,0,0.20547155,0,0,1.1949402,0,0.69941866,2.4991705
702,3.4809768,0,0,0,0,1.427668,1.2816297,0.7061488,0,0.050786834,1.4386342,0,7.58184,0.7819564,0,0,0,0.5642618,0,1.6509547,0,0.3671288,0,0.79131675,0,0,1.0621704,0,0,0.7697669,4.330857,0,3.114159,0,0.18644737,0,0,5.875329,0,0
703,0,2.141295,0,0,2.8690302,0.5063668,0,0,0,0.53019136,0.34553272,0,0,1.445101,0.97466546,0,5.988059,0,0,2.3903575,4.1708727,4.673905,0,2.1674693,0,16.469458,0,0.5844301,2.3470252,0,0,0.07717554,3.6267283,0,0.8776049,0,0,0,0.90393776,0
704,0,0,0,0,0,0,0,0,0,1.577149,0,0.77321917,0,0,0,0.016272428,1.5326325,0,0,0.13663583,0,0.999685,0,0,2.560128,0,0.09643109,0,0.044387124,0,0,0,0,0,0,0,0,0,0,3.0340056
705,0,0,0.667882,0,2.045654,5.0412397,0,0,1.6587725,0,0,1.6805093,4.0801725,0,0,0,0,0,2.4099047,0,0.9293985,0,6.680156,0,0,0.5789842,0,0.5873526,0.21420936,0,0.28679845,2.1706896,0,0,0,0,2.4876876,0.5567046,0,0
706,0.44933906,0,2.047565,0,0,0,0,0,0,0,0.70783395,0.55660707,0,0,1.4275359,0,0,1.1366615,2.4506204,0,0,0,3.8364682,0,0,0,0,0,0,0,0,2.023426,0,0,0,6.3847213,0.5120492,3.2398155,2.2975564,0
707,0,0,2.4847782,0,0,0,0.011447319,2.4646175,0,0.88208073,0,0.18493694,0,0,0,2.4357464,0,0,0.36047277,0.18700409,0,0,0,0,0,0,0,0.26267928,2.8039784,0.43374613,0,0,0,0,0,0.9271114,0,0.7151431,4.735884,0
708,4.831325,0,0,0,1.9911727,0,2.3706772,0,0,0,0,0,3.4651475,0,0,0,3.9689379,0,0,1.8049526,0,0.90780205,0,0.8275701,3.3809586,0,0,0.7993714,0.10766471,0.1938336,0,0,0,0.45603785,0,0,0,0,0,0.9834394
709,0.53927225,0,0.06574056,0.9211648,0,0,0,0,0.17387556,0,0,0,0,0,0.07972058,0,0,0.92891824,0,0,0,0,0.48364288,0,0,0,0.5118387,0,0,0,0,0,3.216386,0,0,3.0777695,0,0,1.0590214,0
710,0,0,2.517567,2.9627728,0,0,0,2.228821,0.36815524,0,0,0,0,0.10457097,0,0,0,0,0,0.46572077,0,0.40623906,0,0.37140346,0,0,1.1816345,0,0,0,1.5479978,2.853145,0.84560335,0,0.23972245,0,0,0,0,0.8116739
711,0,0,0,0,0,0,0.6231955,3.2804117,0,0,2.7265537,2.8921266,0,0,1.7465022,0.9187958,3.480449,0,0.1173747,2.8109782,0.3114694,1.233978,0,0,0,0,0,0.5107306,0,0,2.722437,0,0,0,0,0,0,0,0,0
712,2.4716327,0,3.3152077,2.2054448,2.0194714,3.3683894,0,1.1400126,0,0,0,1.5657747,0,0,0,0,1.116453,0,0,0,0,0,0,0,4.0543413,0,0,0,0,0,0,1.4533006,1.9273784,0.666892,0,0,8.978531,0,0,0
713,0,1.4286146,0.75572145,2.8224962,0,0,0,0.7739039,0,1.7060733,0,0,8.080624,2.0897439,0,2.6291733,1.1283467,2.2401643,0.5480045,0,0,0.2249352,0,0,0,0,0,0,0,0,1.9427943,0,0,0.06538184,0,0,0,0,0,0
714,2.1473393,0,0.019104064,0,0,0,0,0,0,0.8073471,0,4.746051,0,0.4976306,2.404782,0,0,0,0,0.15271911,0,1.9258542,0,0,3.1499543,4.0134053,6.146593,3.2867715,3.122141,3.2710545,0,2.9572568,0,1.4969307,0.6293185,1.8499429,0,0,0,0
715,2.1159725,0,1.1524146,0,3.2329407,0,0,1.1390302,0.42262998,2.0076094,1.6264123,0,0,0,0,0.06522578,0,2.7273622,0.517734,0.70715034,0,2.176788,0,0.004111755,0,2.6427822,0,0,0,12.146327,0,0,0,0,0,0,0,3.1647186,2.0149367,0
716,1.4913696,1.9379897,0,0,0,0,1.1292086,0,0,1.3129386,0,0,0,0.25111124,0,0,0.74841356,0.06791784,1.6234279,0,0,0.105274715,0,0,0,0,1.7950848,0,0,0,0,0,0,0,0,1.3889729,0,0,0,0
717,0,0,2.6854246,0,0,0,0,0.9406965,4.6357493,0,0.37857723,0,0,0,0.6988425,0,0,1.1787621,0.1322099,0.20437157,0.62896496,0,0,0,0,4.2362113,2.2977424,0,0,0,0,0,0,0,0,0.9351455,0,1.1890742,0,1.041458
718,0,0,4.2783713,0,0.8334695,1.3367665,0,0,0,0,0,2.9908195,3.949496,3.8777218,0,0.64581525,3.1166024,0.14155838,2.0461493,0,1.5204145,0.49809736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.606815,0
719,0,0,0,3.7780006,1.9426422,0,0,0,0,0.47980386,0.25347108,0,0,0,2.567063,2.2406416,0,0,0,0,1.1825588,0,0,1.6070377,1.5210725,0,0,0,0.8249105,4.2709,0,2.0443118,3.7173812,2.642656,0,0,0,0,0.45092618,0
720,4.9238753,0,0,0.2214823,0,0,0,2.1825452,3.0286334,1.7352303,4.77319,0,3.2404895,0,0,0,0,0,2.7916567,0,0,3.1589916,0,0.31477046,1.5729508,0,0,3.0889146,0,7.1365557,0,0,0,0.8639744,0,1.0808389,2.666625,0,0,2.3702252
721,0,0,2.5199146,0,0,2.549946,0.84452707,0.06819359,0,0,0,0,5.074317,0.32543182,0,0,0.11083533,0,0.99523705,0,0,0,5.1974807,2.5576975,0.049351547,0,3.3510163,0,0,0,3.2721107,0,2.9052646,0.8374877,0,0,9.335934,0,0,0
722,0,3.3272958,2.272816,0,3.6526499,0,0,5.445915,0,0,2.56627,0,0,0,5.3736663,0,3.0809915,0,0.008516998,0,0.29397213,0,0.91243696,0,3.3566017,1.8162632,0,0.6769812,1.8338164,0,0,0,0,1.1746006,0,1.0340823,0,0,0,0
723,2.3289325,0,0,1.2708148,0,0,0.2427995,0,0,0.3293803,0,0.98010963,0,0,0,0.06434064,0,0,3.0068123,0,0,0,0,0.28959253,0,0,0,0,1.4314474,0,0,0,0,0,0,0,0,0.30286008,2.8947957,3.5072975
724,0,0.06133386,0,0,0,5.3826094,5.028858,0,0,0,0,0,2.8463788,0,0,0.50972897,0.8047708,0.9473329,0.7400388,0,0,0.23910007,2.5224392,1.6894331,3.3105927,0,0,1.247722,0,2.334882,0.6385443,0,0,0.2602042,2.5586648,0,4.920801,0.8219584,0.07160701,0
725,0,0,2.3546941,0,0,6.209528,1.243914,0,0,0.305157,0,0,0.4545318,0,0,1.6114807,0,0.82928425,0,0,2.1263354,0,0.64820707,0,0,0,1.8548784,0,0,1.7747437,0,0,0,0,1.2840363,2.7500036,0.50197035,0,0.5285337,0
726,0,0,0,5.915575,4.9689207,0,0,0,0.11726243,2.5803053,1.3816391,1.3727,0.63896036,1.422507,0,4.8100195,0,0,0.12260362,0.19521242,0.21597104,0.97296417,2.135812,0.88064164,0,0,0.84452564,0,2.4045377,0,0,0,4.3852167,0,2.2530127,0,0,0,3.98044,1.0288709
727,0,0,0,0,0,0,0.0495175,0,0,0,0,0,3.6408355,0,0,0,0,0,0,0,0,0,2.859001,0.14251612,0,8.61515,0,0,0.10752226,7.902754,0,0,0,0.80810803,0,0,0,2.53379,4.101674,0
728,0,0,0,0,0,0,1.8057566,0,0,0,0.07875313,1.7774957,0,0,0,0.94775563,0,0,0.16539185,1.4878705,0.15090868,0,0,0,3.2660952,0,0,0.73564917,0,2.5640187,0.8043108,1.6011593,0,0,0,0,5.2185574,0,0,0
729,0,1.6027771,2.1804755,0,0,0,0,0,0,0,0,0,0.5128665,1.4544932,0,2.9424195,3.4471586,0,0,0,2.6226876,0,3.433021,0,1.189414,6.0297003,0.69997954,0.4790713,0,6.7923217,0,0,0,1.7018107,0,0,0,2.0617816,0.9611935,0
730,0.4378897,0,0.54788566,3.2702432,2.7562003,5.1208053,0,0,0,0,0.001473746,0,0,0.17967674,2.1221428,0,0,0.4928092,0,0.018571312,0,0.3824226,1.224091,0,0.38706002,0,2.3784733,0,1.2738059,0,2.3049965,1.041064,0,0,0.78113806,0,0,0.4797869,3.1602333,0
731,0,0,0,2.2010088,1.504205,0,0,0,1.3685114,0,0,0,4.850629,0.3814631,0,1.1173826,0,2.6576927,0,2.2751055,0.31101775,0,0,0,1.688824,0,0,2.7029014,1.5998278,0,0,0,1.7783641,0,2.1411026,0.97895306,0,5.166404,0,0.1258341
732,0,1.959281,0.2499643,0.2686658,3.6847026,0,0,2.8028543,0,0,5.956934,0,0,0,2.114356,3.730262,0,0,2.3722398,1.4776057,2.0773385,1.8272572,4.9819202,0,0,0.51744056,0,0,0,0,0,0,0,0,5.256553,0,19.882593,0,0,0.66005695
733,0,0.3352283,0.6311596,0,0,0,0,0,2.8285687,0,0,0.42810103,0,1.0549996,0,0,3.6287365,0.63582116,0,0,0,0,4.7222776,0,0,7.305478,0,0,0,0,0,0,0,4.8427978,0,4.0976844,0,0,0,0.32503086
734,0.6682864,0,0,0,2.4634972,0,0.15132484,0,1.1110502,1.5785059,0.21366483,0,0,0,0,0.3404467,0,0,1.1161387,0,0.13720594,0,0,0,0.1402794,9.714935,0,0.04821168,3.5259871,6.3131957,5.0268703,0.047869377,0,0,0,0,0,1.9724929,0,0
735,0.9881615,0,0,0.04984641,0,0,0,0,0,2.0045505,0,0,0,0,0.096825354,0,0.61779267,0,0.2791791,0.87993497,0,0,0,1.0524244,0.7481884,0,2.267954,0,0.13317277,1.8516455,0,2.7752502,0,0,0,4.313919,0,4.9327765,0,0
736,2.0816944,0,0,1.0681857,3.1392288,0,1.0069387,0.055922326,2.9548674,0,0,0,0.78776366,2.3927069,0,0,1.9443032,0,0.83991086,0,1.2908679,2.8291461,1.9502797,0,0,0,0,0,0,0,0,1.551087,0.24802563,0,0,0,0,0,0,0
737,0,2.0726795,5.9633703,0,1.6742435,0,0,0,0,0,1.1247082,0.80621934,0,0,0,0,0,0,0,0,0,0,0.10424296,0,1.0261737,0,0,0.27676085,0,0,0,0.5592408,0,0,0,0,0,0,2.810289,0
738,0,0,0,0,1.3065846,7.226496,0,0,0,0,1.657731,0.37960085,0,0,0,0.36391205,0,2.1619267,3.3324125,0,0,0,0,0,0,0,0,1.1311263,0,0,1.9686322,0,0,0,0,5.91492,0.7295561,0,2.9253862,0.9754844
739,0.6767811,0,0,0,0,0,0,0.47739723,0,0,0,0,0,0.72589326,0,0,5.9289675,0.015449879,0.4015536,0,0,0,2.0654988,0,0,0.58329576,2.7323792,0,0,0,0,0.76869404,0,0.93443155,1.3991888,0,10.526817,5.422044,0,0
740,0,1.0595951,0,0,0,0.680425,0,1.1990459,0.35689887,0,3.2771008,0,0,0,0,0,0,0,0.15709263,0,0,0.50730145,0,3.3001876,0,0,0,1.4715345,0,0,0,1.8573197,3.3119702,0,0.8889709,1.7202888,0,0,0,0
741,0,0,4.0217485,0.43609068,0,0,0,0,0,2.3588936,0,7.0928636,1.9441142,0,0,0,0,3.512907,0.47245055,0,0,0,13.257078,0,1.4762282,2.605355,1.6116996,1.4163821,0.62680054,2.4890225,3.482971,0,0,0,0,0.717065,0,3.7504182,1.2849687,0
742,0,0,0,1.6247046,0,2.1909115,4.01913,0,0,2.161212,0.8399783,0,0.38285726,0,0,0,0,0,0,0,0,0,0,0,3.3421688,1.2316095,1.0053393,0,2.3764873,0,2.0319388,0.30266187,0,0,0,0,0,0,0,0
743,0,1.3369243,0.4219369,0,3.9122124,6.9760785,0.04648801,0,0,1.4257683,0,0,0,1.1228957,0,1.2868177,0,0,0,0,0,1.4334239,0,1.066479,3.397397,12.755445,0,0,0,0,0,0,0,0.64827454,0,0,2.2580092,0,2.2395627,1.9009572
744,0,0,3.1469264,0,0,0,0,2.3737242,0,0,1.4812472,0,0,0,0.12225342,0,0,0.03431159,0,0.90957236,0,0,0,2.6742902,0.029520635,0,0,0,3.4619653,1.8809637,0,3.3323667,0.20137127,0,3.3276923,3.7671072,2.1588328,0,0,0.4249858
745,0,0,0,0,0,0,3.1309948,1.3683747,1.1376644,4.269617,2.4687383,2.9531608,0,0,1.2473502,0,0,0,0,2.6571941,2.1389778,1.3306714,3.0021663,0,0.8776931,0,0,0,0,1.2198987,2.6984487,0,0,0,0,2.0634017,2.5698318,0.45386785,1.299573,0.52244747
746,0.693565,0,0,3.375922,0,0,0,0,0,0,0,0,0,0,0,0.13675883,0,0,2.4235656,1.9735726,0.54584086,0,0,0.26290247,0,0,0,0,3.9051287,0,0,0,0.6593974,0.28040403,0.34099272,0.88904214,0,0.24850757,5.928483,1.3126009
747,0.6141138,0,3.8446143,0.40839925,0.4097504,4.719246,0,0,0,0,1.9732515,0,6.892658,0,1.2519025,1.0343503,0,2.2399864,0,0.7884741,1.1467211,0,0,0,0.1661851,2.2428913,0,0,0.28210306,0,3.2483225,0,0,0,0,1.0294863,0,2.6394305,0,0
748,0,0,0,0.17095977,0,0,0,5.425701,0,0,0.0686877,0,0,0,2.4180627,0,0,0,0,2.80694,0.11339926,0,0,1.235595,0,0,0,3.506736,2.841842,0.08911296,0,3.7500427,0,2.1168933,0.49681187,1.79228,0.75682926,0,1.0058861,0
749,4.5705414,0,0,0.00340114,0,0,0,0,0.778093,0,0,1.5610992,0,0.46341735,0,0,1.2463037,0.92966527,0,0,0.099538274,1.7915443,4.91867,1.7604083,0,3.7895699,0,0,0,0,0.7693061,0,0.69519776,0,0,0,0,0,0,0
750,0,0.58649635,0.9207034,1.1200581,0,0,0,0,3.1792283,1.4480468,6.724308,5.873774,0,0.10168856,1.7069376,0,0,1.5167283,0,1.4880307,4.5307016,0.733851,0,0.13350259,0,0,0,1.5833119,0,0,0.3626291,0.549738,0,1.5674547,0,0,0,1.0779325,0,0
751,0,1.1374091,3.2390869,0,0,0,0,0.7975817,0.65532774,0,0,0,0,1.144807,0.11966557,0.76526034,0.37421075,0,1.9018147,0,0,0,0,2.5448587,0,3.5742989,3.1580708,0,0,3.9786074,3.7131894,0,0.8545675,0,0,1.9269472,6.436628,2.9329252,3.5445118,0
752,0,1.365609,0,0,0,0.7520325,0.15173517,2.8518767,0,0,2.3611755,0,1.4243071,0,0,0,0.38975754,0,0,0,0,2.6612022,2.1251028,0,0,10.5148325,3.507481,0,1.8304323,0,0,0.9090529,0.3473772,0,0,0.47543782,0,0,0,4.6269097
753,0,0.743167,0,0,0,0,0,0,2.7075021,0,0,0.9590528,0.31507608,0,0,0,0,0,2.172869,2.330376,2.1867,1.0917356,0,0,0,9.377096,0,0,0,0,0,0,0,0,0,0,0,0,3.7208295,0.95470285
754,0,0,0,0,0,1.3440379,0,0,0.9796216,3.444524,0,0,0,3.4089074,0,0,0.40865278,0,0,0,0,0,4.840105,0,0,0,1.3057722,0,3.3661885,0,5.054565,1.8515427,0,0.15816264,1.7204291,0,0,0,0,0
755,0,0,0,0,2.59336,0,0,0,0,1.9198573,0.93581945,0,3.8906498,0,2.4968698,3.9468162,0,0.26237002,0,0,0,0,1.1329572,0,2.6213648,0,0,0,0,2.6525102,0,0,0,0,2.9452999,0,0,0,0,0
756,0.7543097,0,1.0744675,1.6468834,0,0.10399495,2.6108122,0,1.3679441,0,4.042149,0,4.3672323,2.7104836,0,0,0,1.5633603,0,0,0,0,0,0,2.3473165,0,1.9143419,2.4958673,0,0,0.35591298,0,0,2.00636,3.2291996,0,0,1.3299251,0.15385911,0
757,0,3.5862606,0,0,0,2.058701,0.22266158,4.5396013,0.63329554,0,0,0,0,0,0,0,0.039365485,0,0,0,0,1.952218,2.0553741,1.9212301,0,0,0,1.9814428,0,0.15482527,1.1824273,4.1697397,0,0,0,0,0,0,0,0.511937
758,0,0,4.632695,0,0,2.5732975,0,0,0.021627307,1.6021888,0,0,1.2874249,0,0,0,0.46472552,2.4808667,0.51281,0,0,2.4302163,2.6679156,0,0.6620501,0,0.4950455,0,0,1.821904,0.3464927,0,0,3.396051,1.1254779,0.5941545,0,0,0,0
759,1.8044091,0,0,0,0,1.1801026,1.4957135,3.2808678,0,0,0,0,0,0,2.5769691,3.126546,0,7.4431467,0,0,0,0,0,0,0,0,0.7198981,0,0.24628684,0,4.274148,0,0.060009483,0,0,2.0735059,0,0,0,0
760,1.6060995,0,0,0,0,0,0,0,0.047836684,0,0,0,4.988612,0,0.005479184,0,0,0,1.3679736,0,1.8249854,1.4849137,0,1.3425845,0,5.189218,4.057972,0,0,5.8310533,0,0,3.3089335,0,1.5671787,0,0.9260274,6.107656,0,0.17890282
761,0,0.5761556,1.4165028,0,0,0.10950961,0,3.3527966,0,0.60367554,0,1.2850153,0.13981166,0,1.4931659,0,0,0,0,0,0.7820841,0,0,0,0,0,2.9551747,0,4.0858836,0,0,0,3.3256059,0,0,1.9337348,0,0,0,1.1347463
762,0,0,0,0,0,0,0.54581916,0,1.8466792,0,0,0,3.512344,1.182258,0,0,0,0,0,0,1.1070105,0.94315755,0,0,0,0,0,0.26387995,0,0,0,0,0.53944075,0,6.4133677,0.70356625,0,0,0,0
763,0,0,0,4.481142,2.078377,0,0,0,0,0,0.38505337,0,1.0030012,0.41749015,0,0,10.348434,2.091753,0.16756989,0.9203412,0,0.7408845,0,0,5.645503,10.111914,0,3.4847078,2.16593,0,1.880061,3.1233962,0,0,0,0,2.0118499,0,13.124891,0
764,3.082612,1.3425987,0,0,4.2112403,1.9407303,0,0,0,0,3.291208,0,4.2197804,0,0,0,0,1.3086755,0,1.8710146,0,0,0,0.13030939,0,0,1.6841537,0,0,1.7069274,0,0,0,0,0,0,0.9806599,1.4861276,3.2806208,0
765,0,0,1.7102578,1.9447829,1.4264826,1.3432199,0.13015103,0,0,0,0,0,3.8850377,0.6258083,0,0,0,0.9147612,0,0,0,0,0,0.9744336,0,2.7942631,0,1.0278946,0,0,0,0.95502394,1.299511,2.5788248,0,0,1.7224551,0,0,2.8577724
766,0.04004874,1.1939065,0,1.063406,0,0,0,0,0,0,1.1329491,3.7934031,0,0.4498964,0,1.3210636,0,0,2.3601747,0,0,0,0.29323116,0,0.8869699,0,3.8511753,0,1.5947288,0,0,0,0,0.683609,0,2.8408363,0,0.0994718,0,0
767,0.4586798,0,0,1.1917135,1.2504272,0.7561112,0,5.6974955,0,0,1.3354242,1.2997404,4.314404,0,1.2441545,2.6576016,5.3095317,0.7080473,0.52662784,0,0,0,2.6255093,0.70685995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19263974
768,2.1560075,0,0,0,0,0,0,0,0,0,0,0,0,0.47692883,0,0,0,0,0,0,0.6206059,4.3786683,0,0.4328002,0,0,0,0,0.91942734,0,0,4.8701563,0.13931724,0,1.4767704,0.8883051,0.57442594,0,2.3242767,0
769,0.9160007,2.6346035,0,1.5147426,0,1.7482808,0.7282166,0,0,0,0,1.5116616,0,0,0,0.3058867,0,0,0,0,1.6211956,0,2.2890096,0,0,4.311751,0,3.1647925,0.16165626,0,0,0,0,0,0.67425144,0,6.4303374,0,3.2173386,0
770,0,0,1.2411246,4.315938,0,0.24839093,1.2879028,0.09317721,0,1.9370899,0,0,0,0,1.6492753,2.1723638,0,1.1772128,0,0,3.3796008,0,4.159938,0,0.7164461,0,6.0333767,0,0,2.0241208,0.23737215,0,0.04569261,0,0,0.18353094,0,1.7067196,0,0
771,0.60239017,0.829877,0.8361473,0.19553745,1.9827856,0,0,0,0,0,0,0,5.964471,0,0,0,0.8505133,2.2718918,1.7853193,0,0,0,4.2507515,0,1.732668,0,0,1.2171711,1.4598291,8.50001,0,0,0,2.0947156,0,0.4293433,0,0,0,0.35212922
772,1.2262672,0,0,0,0,0,0,0,0.51028687,0.6303308,0,1.5340166,0,1.6042364,0,0.051588476,5.748308,0.5440941,0.8527525,1.3967059,0,0,0,2.5774074,0,0,0,0,0,0,0.9506498,1.9569604,0,0,0.2615204,0,0,0.48625472,0,0
773,0,0,0.8073505,0,0,0,0.7141797,0,0,1.4614235,0,0,0,1.5688444,0,0,0,3.799078,0,0,0,0,0,1.482189,0.34917918,6.2834897,0,0,0,0,0,0,0.53822386,0,0,0,0,0,5.5107627,0.21572192
774,0,1.6975758,0,1.9413719,2.7714267,0,1.4733405,0,0,0,0,0,1.475406,0,0,0,0.6027143,0,0,1.0448232,1.1448649,0,0,0,0,3.0326293,0,0.6315779,0,3.9635084,1.3607414,0,0,3.2891695,0,0,0,0,0,3.4819322
775,0,0,0,1.2183836,0.13176577,0,0,0,2.8219397,0,0,0,0,0,0.5995812,0,2.2505627,0,0,1.6515613,0,2.0332265,0,0,2.1816392,8.942662,3.5497975,0,1.8886367,3.0083694,0.8670005,0,0,0,0,2.3875892,0,0,0,1.5980607
776,0,0,0.6149213,0,0.78246236,0.11672469,0,0,1.5482563,0,1.3314593,0,0,0,0,1.7993083,1.4605997,2.1128705,0,0,0,0.51161397,0,0,0,0,0,0,0,0,0,0,0,1.065522,1.4786072,1.2281337,0,3.9971004,4.20935,0
777,1.607764,0.6688545,0,2.9496834,0,0.75689584,0.4221856,1.0664456,0,0.30279246,0,0,2.8662555,0,0,0.4661494,0,0,0.690484,0,0,0,0.89041215,0,0,0,0,1.2085766,0,2.0228682,0,0,0,1.0562388,0,0,1.4940082,0,1.0374086,0
778,0,0,0,0,0.28474158,0,0,0.44341218,1.3900912,0,1.9016169,0,0,0,0,0,0,0,0,1.0907531,0.38290045,1.293487,0.6144133,0,0,0,0,0,0,0,0,0,0.15056191,0,0.98889834,0,0,0,0,0
779,0,0.18562165,0.8511908,1.4098042,9.801657,0,0.60749406,0.925819,0,4.010853,0,0,0,0,3.7355337,0.46819255,0,0,0.5915346,1.0641272,0,0,1.213377,0,1.5769198,0,2.00703,0,3.8255765,0,2.4916887,0,0,0.9529965,0,3.160078,4.0398436,0.57222986,0.86160254,0
780,0,6.090252,0,2.9010725,0,0,0,1.6854154,0,0,0.15843166,1.6273373,0,0,0,1.7387644,0,0,0.8500225,0.9585882,0,1.5961643,2.3157883,4.0244493,0,0,0,0,0.54944396,5.7798233,0.83577824,5.2188888,0,4.0147877,1.1067324,0.32179537,0,1.9356688,0,1.5298725
781,1.462947,0,0,0.8040511,0,1.7330998,0,1.5855615,0.4386733,0.6247146,2.0429454,0,2.2668917,0,0,0,0,2.6231747,0,0,1.8086548,0.086550124,0,1.061761,0,0,1.6467755,0,0.17070048,0,3.7598102,0.3848654,2.795644,0,0.08971143,0.6213626,0,0.32656935,3.7656412,0
782,0,1.0157827,5.469311,2.2157507,0,0.7083959,0.44452754,0,0.20363504,1.5121424,0,0,0,0,0.4550149,0,5.334728,0,0,0,0,0,5.1779885,0,1.1103076,0,0,1.4271861,0,0,0,0.4625682,1.5279397,0.5698428,0,0,2.171015,0.614825,0,0
783,1.2817085,0,0,0,0,0,1.411673,1.2501719,2.1299033,0,0,0,0,0,0,0,0.81187093,4.0719624,0,0,0,0,1.7785718,0,0,4.0856643,0,0,0,0,0,5.255777,1.3809408,0,0,0,2.0217454,0,0.23702589,0
784,0,2.4808693,0,0.626161,1.953996,3.4827502,0,0,0,0,0,0.110254474,0,5.794818,1.7266535,1.0549841,0,1.2444024,0,0,0,0,1.4313352,0,0,0,0,0,0,2.4619675,4.4116635,0,0.63195217,0,0,0,0.19740017,2.9015195,0,0
785,0,0,1.9208331,0,1.5887296,0,0.08039785,3.7069926,0,1.3496028,0,0,0,0,0,1.4893737,0,2.7902617,2.126474,0.64664644,0,2.0288558,1.3553703,0,0,6.109072,0,3.3062072,0,0,0,4.6345606,0.8813979,2.916055,0,0.003813625,7.376733,0,1.6536555,0
786,0,0,2.782751,1.2870271,1.4528273,0,0.9820541,0,0,2.064328,0,8.060111,6.246093,0,0,0,0,0.1291392,0,0,0.7014075,0,0,0,0,0,0,0,0,0,0,0,0.0005667,0,0.5908423,2.9020712,0,3.7288759,3.5777981,0
787,0.37040916,0.09611817,0.7544422,0,0,0,0,3.1221614,0,2.1914272,0,2.6949959,0,0,3.5230157,0,0,0.48155355,0,1.5688194,0,0.34304002,0,0.17189036,0,5.522085,4.677912,0.054478522,0,6.363269,0,4.0683866,1.1266826,0,1.72018,0,2.433984,0,0,0.17108859
788,0,0,0,0,0,0,0,0,0,0,0,0,4.4278755,1.5499141,0.8615981,0,0,3.977687,0.12658621,0,1.9204912,1.0873494,8.075436,1.0726231,2.8600252,0,0,0,0,4.385543,0,0,0,0,1.0411997,0,8.538129,0,0,0.37771568
789,1.1041113,0.37751427,0,0,0,0.29383233,0.6715122,0,0,3.1349554,0,0.8348619,0.32016712,0,0.56446224,0,2.2025309,0,0,1.3800219,0,0.65265167,0,0,0,0,0.7299969,0,0.84008664,0,0,3.753818,2.7989087,0.7898081,0,0,0,0,2.5756636,0.68566823
790,1.5444592,0.011618092,0,0.6913021,0,0,0,0,0.31598017,0.8516315,0,0,0,0,0,0,0,1.5856847,0,1.4989363,0,0,0.7300722,0,0.18168691,7.719642,0,1.8847101,0,0,3.1229925,0,0,0,0,0,0,1.495079,0,0
791,0,0,0,2.6095815,0.059893988,0,0,0.01737185,0,0,0,0,0,0,2.5828576,0,0,0.6685344,1.7951385,0,2.0811474,0.7176749,0,0,0,0,0,0.5242919,0.6584168,0.53532624,0.37809122,4.1598268,0,2.044369,1.860875,0,0.104302526,0.63069814,0,0
792,0,1.2327942,0,0,0,0,0,0,0,0,3.6347024,0,0,0,0,0,0,0,0.6421757,0,0.5001066,0,0,0,2.168628,6.2408466,0,0,0,4.9989944,0,0,0.804377,0,0,0,0,0,1.7848709,0
793,0,0,0,0,3.5184014,0,2.9420507,0,2.0369134,0,0,0,3.037545,0.8253134,0,2.8006182,0,0,0,0,0,0,0,2.3838334,0,0,0.42556345,0,0,0.49510372,2.9414773,2.8667479,0,0,0,2.874304,0,0,4.4221525,1.6871867
794,0,0,0,0,0,0,0,1.701955,0,3.0105567,0,0,0,0.4969911,0,0,1.3738701,0.41272146,0,0,0,0,0,1.2286592,3.425787,0,0,0,0.46758315,0,1.5782298,0.91243464,0,0,0,2.681436,2.220661,0,0.6893877,1.5683137
795,0.4709536,0,0,0.606926,0,0,3.901216,0,0,0,0,0.5996071,0,0,1.2792348,3.094228,0,0.14195621,1.6257391,0,0,0,0,0,0,0,0,0,1.438069,0,0,0,0,0,0,1.3924798,0,0,0,0
796,0,0,1.991679,0,2.1704729,0,0,0,0.69054693,0,0,0.72976524,0.39627644,1.82453,0,0,0,0,2.337339,0,0.3289061,0,0.1450433,0,0.26003128,8.824784,1.5872738,0.48426113,1.9551489,0,0.53032,3.4742172,0,0,0,1.8471217,3.3436294,0,0,2.30087
797,2.0592787,0,0,1.25533,2.0430303,1.7384214,0,0,0,0.16360454,0,0,0,0.98713464,0,0,0,0,0,0,0,0.7874482,1.9041005,0,0,0,0.26751712,0,0,0,0.020444779,0,0.5165786,0.12207663,0,0,6.290477,0,0,0
