x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037,y0038,y0039,y0040,y0041,y0042,y0043,y0044,y0045,y0046,y0047,y0048,y0049,y0050,y0051,y0052,y0053,y0054
436,0,20.80493,4.0615277,9.673576,3.676945,6.3873563,0,0,0,4.334947,0,0,0,3.6181977,0.5528061,0,0,0,0,14.02648,0.34452897,0,1.9430656,0,0,0,0,0.73775274,0,0,1.1234243,0.9786872,1.6636467,0.38254073,4.2193594,0,0,0,0,0,1.3512299,0,0,0,0,0,0,7.661602,0,0,0,0,0,0,0
437,0,0,2.5234663,0,0,2.5999932,0,0,1.1632016,0,0,0.71599543,0.5939371,0,3.4850857,7.0141287,1.1847967,0,1.2874615,6.65364,0,0,0,0,0,0.35883126,10.965371,0,0,0,0,0,0.93626094,2.0321667,4.8763366,0,0,0,2.6604893,0.25831074,0,0.42240486,0,0,0,0,8.968574,0,1.2696787,1.2909701,1.1444138,0,2.293405,0,0
438,0,0,0,2.8702905,0,0,1.0011052,0,3.1219387,4.483882,0,0,0.3579712,0,0,1.2053697,0.6105091,0,0,0,0,0,0,0,0,0,0,0.7605818,0,0,0,0,1.0637878,0.9972782,3.9644692,0,0,0.7611171,2.4952023,0,0,1.251175,2.3760848,1.9574314,0,0.25921988,0,0,4.2846336,0,0.49044985,0,0,0.8271772,0
439,0,0,0.8164066,0,0,0,0.41886732,0,0.3960008,2.259268,0,0,0,13.318752,0,0,0,6.930964,0,1.2438862,0,3.0451403,0,6.7659545,2.1699975,0.807303,0,1.601797,0,0,0,0,0,2.2428033,9.736111,0,0.73007464,0,1.4055572,0.93538857,0,0,1.1272022,0,0,0,0,0,0,3.1533456,0.7171841,0,0.084984265,0,0
440,0,0,0,0,0,0,0,0,0,0,0,0.42535076,0,0.83233476,1.8034538,0.42994964,0,0,0,0,0,0,0.5870315,0.89122224,0,1.2915653,3.4866304,0.5168678,0,0,8.252782,0.123974726,0,0,2.6160793,0,0,0,0,0.5156463,0,1.6426085,1.3592439,0,0,0,6.2471867,3.6945775,0,0,0.95686305,12.588048,0,0,0
441,0,0,0,0,0,0,0,1.8512723,0,0,7.3694286,3.665063,8.7736225,3.0740843,0,0,0,0,0.5231209,2.7002037,0,0,0.81520665,0,0,1.2443428,6.3282824,0,2.7933342,0.9248046,5.6213837,2.838285,0,0.014269908,0,0,0.78430223,0,0,0,0.62222075,0,0,0,0,0,0,0,0,0,0.52508193,10.133786,0.34079143,1.1849531,0
442,0,5.3627725,0,0,0,0,0.36404827,0,1.5638939,0,1.7432418,0,0,15.123452,2.7970512,1.7644202,0,0,1.0827647,0,0,0,1.7396971,0.61796725,3.6703544,0.27466315,0,0,0.001625157,3.736897,5.680209,0,0,3.8275282,5.646489,0,0,2.6297529,0,4.5553513,0.26623216,0,0,0,1.4130849,3.1856198,1.2346591,0,0,0,0,0,4.2432666,0.5475147,0
443,0.27486888,0,1.0856065,1.7079195,0,0,1.4310367,0,1.6210939,0,3.721845,0,2.760413,0,0.27108058,0,0,0,0,0,7.433994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.309138,2.6933274,0,0,0,0,2.1168644,0,0,2.763894,0,0,0.58717877,0.88287157,0,0,0,0,0.42997468
444,5.1072955,16.467054,1.7284143,3.3891518,0,0,0,0,0.45999426,0,0,0.66969955,9.920774,0,0,0,1.9666165,0,0,4.3182063,0,1.0560348,0,0,0.6709505,0,0,0,1.5735601,3.3169334,2.7702367,0,0,0.50250435,0,0,0,0,0.9236105,0,0,0.60616165,4.592303,1.4168596,0,0.9621667,0,9.034331,0,0.029252222,0,0,0,0,1.799447
445,0,0,0,13.149751,0,0,0,0,0,6.6371984,0,0,0,0,3.691818,0.36747923,0,5.700651,0.62198895,0,0,0,0,5.9334784,0.13664107,0,0,0,0,0,0,0,0,0.13131608,0,2.2946026,0.21859372,0,0,0,4.1631255,0,0,0,8.122414,0,4.9735785,0,0.010577554,0.41925013,0,0,0,0,0
446,3.3209562,1.2442029,0,1.06417,0,0.030013211,2.058448,0.4365549,5.5350695,0,0,0,2.3914983,7.8616805,0.14597076,0,0,0,0,1.9440776,1.5272213,0,1.1274548,0,2.1886852,2.342863,0,1.7382908,0,0,7.430454,1.95183,0,1.5848441,5.1493316,5.1566873,0,0,0,0,0,0.82389814,0,0,4.97512,2.0730102,0,6.0854764,0,2.672137,2.8513443,0,0,0,2.1223123
447,0,0,0.36910805,0,0,4.377888,0,0,0,0,0,0,4.8135242,0,0,0,0,0,0,4.989356,0.10208984,5.0347047,0.81007046,3.2933216,0,1.8715236,0,2.5961068,0,0,0,0,4.0655894,0,0,0,2.0093293,0,0,0,0,1.8618832,0,0,0,0.62084675,0,0,0,0,0,0,0,0,0
448,0,0,0,0,0,0,0,0,0,0,0,0.87264085,3.1403894,0,3.041834,4.33458,0,0.026011812,2.2812617,0,0.9421352,0,3.808107,5.679306,0,0,0,0,0,0,8.740748,0,1.514819,0,0,5.3419614,4.172638,0,0,0,0,2.5368183,0,0,0,0.09291205,0,0,0,0,0,0,1.2455311,0,0
449,0,6.949519,1.6830566,4.798562,0,0,0,0,0,0,0,0,2.8378372,0,0,0,0,0,0,0,0,0,0,0,0.018703738,0,7.94132,0.58128715,0,0,0,2.6943052,0,0,0,0,0.24975237,0.33572546,0,0,0,0,0,0,0,0,0,6.1172447,0.36655945,0,3.0596113,0,0,2.176151,0
450,0,1.482033,0,0,0,0,0,6.0260906,2.3719966,0,0.31528288,0,0.87223196,0,1.900818,2.1208575,2.4303625,5.6426177,0,0,1.495783,0.16590416,0,3.2672608,0,0,5.956726,0.99867463,0,2.2286491,8.951325,1.7984027,0,2.107052,19.28896,0.7807212,1.0148544,0,0.65554565,0.14610027,0,1.5924828,0,0,0,0,0,11.285607,0,2.4135156,0,0,0,0,0.14074942
451,1.1644654,0,1.1056406,0,0.31079933,0,0,0,0,0,0,3.9749072,1.4632916,0,0,5.19521,0,0.29622567,0,12.3342085,0,2.8339589,1.798642,8.571648,0,0,7.1331134,1.0414728,0,0,1.9963801,0.65925753,2.3157914,0.9451382,0,0,0,0,0,0,2.4377394,3.4296896,0.71202445,1.9662147,5.3171587,0,0,0.795019,0,0,0,11.971586,0,5.2809057,0.04051766
452,0,0,1.4593459,0,0.90953904,1.9795322,3.4771898,0.5066241,0,0,0,0,3.7989578,2.2051568,0,0.016650043,0.12920396,1.9675146,0,4.460413,0,0,0,0,2.0427554,0,0,0.28850982,1.6814647,0.88712025,4.1288447,0.8560219,0,0,0,0,2.2977266,0,2.4353096,0,0,0,0,0,0,0,0,0,0.16268691,1.9191926,0,13.072728,0,0,0
453,0,0,1.3765465,0.090440944,0.8686201,0,0,4.934534,4.0397754,6.3943872,0,0.18294121,5.0966806,0.8646202,0,0,0,1.5120858,0.6820655,3.1861165,0,0.1751774,2.7993126,9.514219,0,0,0,0.44438064,0,0.8026703,0,0.8827062,4.2220545,0,3.2333179,0,0.36663467,0,0,0,2.742053,0.97639704,0,1.022242,0,0,0,8.870276,0,0,2.8346567,0,0,0,0.6435877
454,0,0,3.26932,2.0048337,0,0,0.5299619,0.021617623,1.088918,0,0,1.2538397,9.463014,0,4.3146367,0,0,5.741597,0,7.6836214,7.16431,0,2.6424112,0,0,2.1079252,0,0.5660446,0,0,0,0.35228243,0,0,0,1.4129653,0,0,0.23860171,0,1.6330804,0.97243327,4.0637236,0,0,0,0,0,0,0,0,0,0.8942649,0,0.8949644
455,0,0,0,0,0,2.7363436,0,0,0,0,0,1.7528208,0,0,0,3.9780061,0,0,0,7.3825054,0,1.0888267,0,0,0,0,1.7133569,3.0947711,0,0,7.840761,0,1.2113494,0.11733676,7.1955657,1.027972,0,0,0,0,1.6533884,0.33222905,1.4491111,2.2037117,0.9219991,0,6.8614297,0,0,0,0,0,0,0,0
456,0,0,0.6359157,0,0,0,0,3.428643,4.054917,2.4500246,0,4.900859,0.024443384,6.558186,0,3.1851842,0,0,0,0,0,3.3140051,1.9112948,0,0.40775713,0,0,0.32227865,0.8768164,0,4.839743,2.0915568,1.7337493,0,0,0,2.0581355,0,0,0,0,1.1067026,0.15346555,0,0,0,0,0,0,0,0,0,1.2263733,0,0.1349191
457,0,0,3.7131855,0.3693465,0,0,3.7361193,0,0,0,0,2.5891948,1.1765922,0,0,0,0,0,0,19.662998,5.9271326,0,3.9998417,0,0,1.3753841,0,2.4623415,0,0,0,0.25793052,0,2.8437324,5.856107,0,0.36422092,0,0,0,0,0,4.846586,0.9579681,0,0,0,0,0,0,1.4906856,5.4403834,0,0,0
458,0.7029736,0,0,0,0,0,6.1448693,0,0,3.2696066,0,0,8.060391,7.8714385,4.9543004,0,0,5.1716743,0,0,2.8090937,1.3799444,1.6446733,0,0,0.80448097,0,2.100454,0,0,12.756531,2.2422147,0,0,0,2.827898,3.7891834,0,0,0,0,2.8030734,0.5683389,3.8762364,0,0,0,0,0,0,0,0.7714317,1.3909328,0,0
459,0,2.5041523,1.1065313,0,0,0,0,6.2781544,0,1.3531038,0,0.35390922,6.1058416,0,0.09096901,2.9463673,0,3.2430644,6.2900186,0,0,0,0,4.9216337,0,0,7.09862,0.5963877,0,0,3.293386,0,0,0,0,1.1147456,1.1281714,0,0,0,0,0,0,2.6328752,4.4829135,0,0,13.322982,0,0.739969,1.2645328,0,0.29056227,0,4.607425
460,0,0,0.29144758,8.401915,0.6273481,0.3448318,0.13790244,0,1.5328579,1.4118112,0.9332311,0.4571197,0,3.3250062,1.1765388,1.3840945,0,0,0,0,0,5.765899,0.01932878,17.004036,0,0,5.432705,0,0,0,3.3217802,0,1.2608329,0,0,0,0,1.0041243,0,0,0,0.11841446,2.514691,0,0,0,0,20.509014,0,1.8524635,0,20.92775,0.85778743,0,0
461,0,0,0,0,0,3.418144,3.5285301,0,7.0363235,0.94107085,4.921758,0,0,0,5.014736,5.6007714,0,0,1.5524967,7.719802,4.838959,0.7657157,0.9051869,0.4197676,0.5664238,0,10.039001,0,0,2.161122,0,0,0,0.5177976,0,7.407943,0.957115,0,0,0,0,3.0110495,0,0.64654416,0,0,14.302855,0,0,1.2960157,0,0,0,0,0
462,0,0.6862875,0,0,2.4423964,0,0,5.894263,0,0,0,1.1183461,0,0,0,0,0,3.3891137,0,0,0,0,0,0,1.9265033,3.046408,0,0,3.1534386,0,0,0,0,0,0,0,0,0,0,4.2177486,2.0597227,0,0,0,7.1397624,6.023579,0,0,0,0,0,4.2901745,0,4.928078,0
463,1.978336,0,0,4.9602876,15.186869,0,0,0,0,0,5.0016737,0.6775185,0,0,0,0,4.252948,0,0,0,0,0,0,0,0,0,0,0,6.3459506,0,0,0,0,0,0,1.5332705,0,0,0,0.56768227,0,0,0,0,0,2.447706,5.1886697,0,10.7666855,0,0,0,0,6.1504765,0
464,8.327706,11.213972,0,0,3.5294008,0,0,0,0,0,1.2861208,0,0,0,0,0,1.0797495,0,0,0,0,0,0,0,0,0,0,0,4.065331,0,0,0,0,0,0,1.465148,0,5.0816655,5.4826846,6.3529253,0,0,0,0,0,1.5442709,4.836021,0,0,4.7682467,0,4.9653263,0.26663098,1.2227367,1.7613518
465,0,0,4.174049,0,0.15831502,0,0,0,0,5.482088,3.2966,0,0,3.1189504,0,0,4.457313,0,0,0,0,0,0,0,2.504733,0.47595936,0,0,0,1.8143911,1.4974713,3.7596915,3.9075754,1.4881055,7.1694355,0,0.07558253,1.4508561,0,0,5.1660657,0,0,0,1.2208036,0,2.762986,0,0,1.7359073,0,0,0,0,0.22171038
466,0,3.043005,0,0,0,0,0,0,0,3.8948653,0,3.7941983,5.970644,19.808857,5.608023,0,0,2.1419609,3.1889386,0,0,0,0,0,0.43589136,0,18.24906,0.85858625,0,0,0.22423112,0.6380447,0,0,23.792177,0,0.6212169,0,3.2033083,0,0,2.3480854,0.91348577,1.1609627,0,0,0,0,0,0,3.3922167,0.58266664,2.2833128,0,0
467,1.309063,0,0,0,0,0,0,0,0,0,0,3.798869,0.56269586,2.9162014,0,3.1264765,0,0,0,6.95624,3.864626,0,0,0,0,0,0.051372766,0,0,0,0,0,0,0.22416563,0,0,0,0.95162004,1.6025944,0,0,0.77442807,0,0,0,0,0,0,0,0,1.2300297,0,0,2.5000465,0
468,2.6930392,0,0,0,5.981849,0,0,0,0,0,3.3003497,0,0,0,0,0,4.405351,1.3529129,0,0,0,0,0,0,0,0,0,0,7.4685335,0,0,0,0,0,0,0,0,0,2.9000556,0.1925273,0,0,0,0,14.861327,8.38585,0,0,5.6424212,0,0,0,0,0,0
469,7.4669814,4.4324307,0,0,7.8384266,1.0752968,0,0,0,0,2.470425,0,0,0,0,0,6.2343783,0,0,0,0,0,0,0,0,0,0,0,7.9032702,4.970283,0,0,0,0,0,2.095228,0,5.6370316,0.68931687,5.1387887,0.7578922,0,0,0,0,5.3335047,16.538004,0,6.149145,0.36166078,0,0,0,7.195033,0
470,0,0,0,0,3.0802686,0,0,0,0,0,0.34581023,0,0,0,0,0,5.1323366,0,0.4590876,0,2.1279233,0,0,7.9581623,0,1.7021574,0,0,2.311931,0.96388876,0,0.4868145,0.35896385,1.9426063,0.76479185,0,0,0,2.022078,6.2130523,0,0,0,0,8.558048,12.14981,0,0,6.814996,0,0,8.927214,0,5.338221,0
471,0,0,0,0,3.0893736,0,0,0,0,2.3199935,5.605655,0,0,0,0,0,2.0256932,0,1.8123485,0,0,0,0,0,1.181113,0,11.87227,0,2.0901914,2.1120665,0,0.6109897,4.1008716,0,0,0,0,3.6840477,3.2504086,5.1515846,3.4227579,0,0,0,17.48209,0,3.3232076,0,0,0,1.6928866,0,3.4958842,0,0
472,1.7024162,2.1313145,0,0,6.225063,4.644669,0,0.79407495,0,0,0,0,0,14.783003,0,5.479259,0,3.2763264,1.1725222,17.827456,7.9896708,2.1919413,0.27632383,5.5864105,2.115625,0,0,0,2.3143945,0,0,0,1.9660063,0,0,0,0,4.063037,4.4677906,4.917967,1.6836025,0,0,0,1.4234586,11.760495,9.187414,0,9.245503,0,0,0,1.2350684,3.8010445,0
473,5.477082,0,0,8.602269,3.148369,9.558439,0,0,1.0482153,2.0384455,0.71635324,0,0,0,0,0,2.1714349,2.9374793,0,0,2.814282,0,0,0,0.10428705,0,12.752843,0,1.6421255,9.168053,0,0,0,0,15.665,0,2.0183733,0,0.5710046,1.5456492,0,0,0,0,0,0.051243924,16.652153,0,4.8830743,1.2922374,0,0,0.29267383,2.772024,0
474,3.4422202,5.517459,0,5.7700753,1.4564883,9.284549,0.7773305,0,1.769761,0,10.694659,4.1129704,0,0,0,0,2.4133203,5.139347,0.67499495,0,0,0,0,0,0,0,0,0.26743355,0,0.95702016,0,2.0287828,2.226684,0,14.150232,1.8690913,0,0.7466803,7.07E-05,4.4019246,1.6327951,0,0,0,0,0,6.747431,0,4.415316,5.040146,0,0,1.1231024,6.4251337,12.285468
475,0,0,1.1392182,0,9.665601,0,1.7746059,0,0,3.4055266,4.9641266,0,0,0,0,0,0,0,0,6.481841,3.4879057,0,0,0,1.520324,0,0,3.162286,4.413013,2.0955389,0,0,3.1538534,0.5352848,0,0,0,4.0272565,0,1.7397511,2.7567604,0.69372386,0.121056594,1.4802463,6.381656,0.9506804,4.6660905,7.3283825,0,0.11269844,2.3743052,12.14439,0,0,0
476,0.47469392,11.121664,0,0,2.8763034,4.9478493,0.19790462,0,0.50198334,0,5.497465,0,3.5160236,11.816008,0,0,2.637005,7.747472,0,4.9921775,0,0,0,4.786555,0,0,0,0.64556545,0,6.464183,4.1080174,0,0.020025253,0.4254634,0,0,0,0,1.8354481,0.042227514,2.4104197,0,0,4.549843,1.166045,3.984908,8.615416,0,0,0,0,0,0,1.5982145,7.583275
477,3.0749607,0,0,10.677922,1.1961259,6.4746256,0,0,0,6.8858175,0.011920728,0,0,0,2.4126368,0.6852182,0,0,0,0,0,0,0,0,0,1.0837325,0,0,0,4.9751616,0,1.3938802,0,2.1774347,0,0,1.2351006,0,0,1.6872298,2.634404,2.4275806,5.637553,8.458121,0,0,8.515483,0,3.5025542,4.1461153,0,0,0,5.141017,0.4288746
478,1.9020134,1.9768333,2.825457,0,0,0,0,0,0.20150292,0,0,0,0.594166,0,1.41362,0,8.980623,0,0,0,0,0,0,0.14635389,3.724324,1.0848397,0.5598946,1.2207487,0.48341402,2.1753583,6.4085546,2.5658095,2.6818025,0,0,2.4944413,1.6592482,0,5.1835337,1.960651,0.1584506,0,2.0785263,0.73196584,13.775164,3.3552763,9.455089,3.77539,1.7337779,0,0,0,0.7543486,3.7815769,0.9615528
479,0,0,6.1895795,6.0251427,0.5153928,6.8098392,13.786333,3.0668263,0,0,0,0,0,0,0,4.1685452,0,3.5620897,0,11.0077305,4.2637815,1.437215,5.3741894,0.5142055,0,1.8131266,6.2181287,4.444857,0,2.2433264,13.865268,1.1873101,2.6367323,2.434357,0,0.32982472,0.8536742,0,0.2848012,0,0,3.6915042,11.55639,5.2993984,0.6997268,0,0,11.897272,0,0.15335108,1.4233305,1.0467532,0.5374589,0,9.550029
480,0,20.411985,0.2558928,9.614038,0,0.17057407,0.001919065,2.894996,3.9783115,0,0,0,3.3870804,6.5791874,6.6802325,5.0624847,0.12550305,0,0,8.797352,0.1805452,3.1499567,2.290951,0,0.8715098,1.6641409,8.551464,0.61919314,0,1.4986194,0,1.1960697,1.0616454,0,0,0,0,0,2.0578272,1.3191445,0,5.036695,8.958046,4.9322815,8.839791,0,5.3866057,4.4046664,0,0,2.034709,0,3.827217,0,6.0169187
481,5.1773686,0,0,0,3.5333319,1.5698667,0,0,0,0.84874296,0,2.1500823,0,0,0,0,10.372908,0,0,0,1.9924052,0,0,0,1.7616444,0.5099779,2.5547814,0,2.703043,9.068234,0,0,0,0,1.0099173,0,4.3342423,1.5223929,0.4169189,4.008222,3.4758208,0,0.87110674,0,5.696671,2.3890083,26.250877,0.7612866,2.793414,0,0,0,0,5.247558,0
482,0,0,0,1.1569932,3.8234649,0,0.86478305,0,0,0,2.1176505,0.51620543,5.0567994,0,0,5.2648273,5.9511786,1.1363782,0.10082415,0,0,0,0,0,3.1692257,0,0,0,5.9971333,0,0,0,0,0,0,0,0,0,0,5.6246147,2.5822852,0,0,0,0,6.831199,4.9096413,0,1.2863072,0,0,8.991747,0.4853793,0.8816509,0
483,0,0,0,2.4636626,3.255612,4.7345233,0.27139407,0,0,0,5.5543194,0,0,0,0,2.6822562,5.515759,0,0,0,0,0,0,0,0,4.6958575,6.0588374,0,0.050443403,0,0,0,0,0.14791115,0,0.57964915,0,2.3997936,5.8453813,4.429134,1.3466152,0,4.318103,0.7553255,0,1.627034,5.705391,0,3.8962028,0.18033282,0,11.502222,4.3242626,0,0
