x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034
396,8.991813,0,0,0,0,1.2279862,4.8100595,0,0,4.9295416,0,4.2935805,0,0,0,3.3812141,1.8824754,0.010453814,3.1086268,0,0.13850185,1.7052019,32.06791,0,2.019657,0,0,0,2.3658345,0.030114882,2.4050126,0,0,0,6.976521
397,2.680793,0.4468806,0,14.865421,0,0,1.9324228,0,0,0.1390308,5.132415,1.2061377,0,0,7.104644,17.577765,0.83773977,0,0,0,1.4483435,5.9362807,0,0.11084758,0,0,0.8228959,0,1.6918541,0,2.1809273,0,4.322809,0,0
398,1.6423242,6.9436803,0,7.051574,2.2660613,0,0,1.470494,14.513048,10.13083,0,6.872258,0,0,0.026669977,3.7824385,0,0,0.8208762,3.9202404,2.4863443,0,0,2.5582764,0,5.9865365,1.4069601,0.9750206,0.55544484,0,3.9855826,0,0,0,3.6498935
399,6.9989433,0,0,0,0,0,0,0,0,0,13.642427,0,0,0,0,0,0,0,3.0522115,0,0.606786,0,5.452866,0,0,1.1919373,1.8647369,0.299129,0.22520232,0,0,1.0247598,1.7717748,0,0
400,0,0,0,6.9078894,3.4107056,0.88154083,0,8.64415,11.5918255,4.9024963,17.558512,0,0,0,4.2353845,0,0.18841507,0.6156665,0.07662428,0,1.2095035,5.8065696,0,4.352686,0,0,0.7429626,0,0,0,5.6560783,0.18085746,2.4243865,0,0
401,0.22411354,0,0,4.3690543,0.07139097,0.5717227,0,12.591462,0,0,0,0,0,0,5.440722,4.543543,1.6251237,0,3.3012805,0,0,4.8484206,0,6.302051,15.91157,3.6843972,1.7688252,0,0,0,0,1.1952324,3.2800992,0,9.10234
402,0.31931955,0,0,0,0,0,3.1535327,0,4.025318,2.4228652,0,3.0939302,0,0,1.3524429,0,0.047504645,0,0,10.022238,0,0,4.075677,0,0,6.54958,1.037793,8.773849,2.8388863,0,0.18713795,0,2.5655105,0,2.6877785
403,1.2034007,0,0,13.248893,0,0.22654015,2.2221446,5.162392,2.4715564,0.8840914,0,2.6590173,0,0,1.19238,2.0481598,2.7548766,0.57936734,0,0,0.14014797,1.5441971,0,0,10.543513,14.56633,0,0,0,0.30691174,0.3552872,0,1.9151679,0,0
404,1.6735497,0,2.0755615,3.3455095,3.728156,1.8581613,4.2671576,7.917819,3.5680232,0,0,0,0.98122853,0,0,3.0860286,2.2588618,0,0,0,1.3548031,0,1.4480534,9.143541,0,0,0,0,0,3.1888697,0,0.5435395,0,0,0
405,4.3556414,3.2382486,1.1214364,0,0,0,5.9352136,0,1.0012416,6.0150023,0,0,0,0,0,0,0,0,0,0,2.7178624,0,0.26806754,0,0,0,0,0,2.3704271,2.890256,0,0,0.5902908,0.8960038,0
406,0,2.986556,0,0,0,0,2.345684,0,0.6796707,11.317005,0,8.752338,0,0,0,2.8042283,0,0,0,0,0,3.1295564,0,0,0,0,0,0,0,0,0,1.30919,3.4944677,0,8.97277
407,0,0,3.3336422,11.410072,0,0,0,6.319988,0,4.847253,0,1.4439422,0,0,0,0,0,2.6638377,2.5611823,0,0,0,0,0,0,0,0,0,1.5748128,0,0,0.45428547,0,1.6151713,0
408,0,0,7.548013,15.036903,0,1.4065706,0,0,0,0,0,0,3.3367999,5.8106236,0,0,0,0.27834448,5.427616,0,0,0,0,1.3044145,0,0,0,2.6549964,0,0,0.73212016,0,0,2.8987207,3.4736269
409,0,0,5.385278,0,0,0,0,0,0,0,0,0,3.3464065,4.758248,0,0,0,3.993748,5.505195,0,0,0,0,9.097699,12.684807,0,0,0,0,1.619244,0,6.5544634,0,2.9763489,0
410,0,0,4.7021055,0,0,0,0,0,0,0,0,0,2.7761288,3.7603617,0,0,0,3.2503912,2.4537444,0,0,0,0,5.063237,6.015295,0,0,0,0,2.8773723,0,0.17374343,0,0,0.6967693
411,1.4049922,0,0,0,0,0.15522595,4.7568097,0,0,0,0,0,0,0,0,0,1.3598034,0,0,0.16208462,0,0,0,0,0,11.708012,0,0,0.7223236,0,0,0,0,0,0
412,7.752087,0,0,0,1.2713635,1.9553988,0,0,0,0,1.4284602,0,0,0,0,10.579117,3.7169826,0,0,15.654409,0,0,0,0,0.35528302,22.61181,0.002995096,0.9360458,0,1.0601611,0,0,0,0.6522279,6.201722
413,5.870826,0.19894502,0,0,6.382295,1.8920689,0,6.7200913,22.270983,0,6.841792,8.3038845,0,0,6.409214,3.4578247,0,0,0,0,0,0,27.034462,0,0,0,1.9423975,0,2.2861369,0.41782907,2.0784461,0,0.49487016,0,1.3672686
414,0,0.16442263,0,8.38308,2.0582354,0.99354947,0,4.547426,16.89176,11.365388,0.6812727,0,0,0,13.076707,0,0,2.3167918,0,1.2423601,0,0,0,7.206071,0,8.343263,0,0.3205117,0.24123898,0.64274323,0,0.26006287,1.4559915,0,0
415,4.37742,4.0063853,0,0,0,0,0,9.44599,0.5399075,5.0700555,7.9677234,0,0,0,0.20840538,0,0,0,0,0,2.7680779,3.5811536,3.582966,1.739955,0,3.7941918,0,1.7662048,0.87897056,0,0,1.1084481,2.529531,0,2.119276
416,4.4236126,0,0,0,0,1.5690336,0,10.921147,0,2.7126386,25.049356,3.8475735,0,0,0,0,1.1763353,1.4849612,0,1.0939022,1.3707463,0,0,7.7888374,2.0595467,8.006072,0.52000034,0,0,0,1.6178803,0,0.7702073,0,0
417,0,0,1.1192161,0,1.9364902,0,5.588805,0,13.058727,11.58079,0,9.2608,1.7500991,0,5.733818,3.5313911,0.08435247,0,0,0,0,0,0.09122561,0,19.911417,7.1554723,0,0,2.4497464,0,2.8232253,0,0.8471248,0,8.247655
418,1.2287146,3.563927,0,2.0671973,1.9959987,0,0,8.746475,6.583966,5.4343743,0,0,0,0.31075296,5.3377643,12.440906,0,0,0,4.4390216,0,16.172867,0.79958624,0.75721365,0,7.591957,2.360186,0,0.64108557,0,0,0.45444065,0,0,7.299311
419,0,0.45149517,0,0,2.5114377,0,10.134636,0,13.637612,0,0,11.666836,0,0,0.12145805,0,0,0,0,0,0,0,9.57544,0,0,0,1.0146846,3.115322,1.8169159,0,2.1625,0,1.4114591,0,0
420,0,0,0,0,0,1.3289458,0,18.202293,11.981549,0.7684098,0,2.0401752,0,0,10.054383,1.8307588,3.0645607,2.179973,0,0,3.0379667,0.7537737,10.901411,0,3.8123763,4.05259,0,0,0,0,0,0,0.48276892,0,0
421,0,0,0,8.636071,1.2113618,0,3.3139186,0,10.622753,3.8849237,0,2.4246144,0,3.1270177,0,0,0,4.0098085,0,0,0,0,0.30380368,7.1700788,0,1.372496,0.88668627,0,0.2975624,0,0,0,1.8098474,0,5.0420547
422,0,0,0,0,0,0,0,0.102216095,0,4.866107,11.556377,0,0,0,0,8.990222,0,1.1446646,0.84902215,0,0,5.133474,0,0,3.670345,0,0.21459058,0,0.568792,0,0,0,0,0,0
423,1.2363702,3.8622122,0,11.145765,0,0.119974196,0,0.99277663,0,14.990301,8.096569,0.07284351,0.58688796,0.7870496,0,0,0,0,0,0,1.3754961,1.7885516,0,2.175635,7.5230303,0,0,1.6715436,1.6581945,0,0,0,0,0,8.475326
424,0,0,0,0,0,2.0934026,0,0,0,5.1553116,0,0,0.38941282,0,0.4923872,0,0,0,0,1.2147918,0,0,0,0,7.645613,0,0,0,0,2.0979931,0,4.0670347,0,7.6904798,15.396339
425,0,0,7.725197,0,0.5428685,2.3109481,0,0,0,0,0,0,5.50098,4.6264315,0,0,0,2.3863964,9.569439,0,0,0,0,0,7.3652725,0,0,0,0,0,11.011108,0,0,0,0
426,0,5.424951,7.897214,3.2567935,0.660289,0,0,0,0,0,0,0,3.1312318,0,0,0,1.6392362,3.496198,0.65741915,2.1330788,0,0,0,9.41311,6.925816,0,0,0,0,0,0,0,0,0,0
427,0,0,5.186059,0,0,0,0,0,0,0,0,0,3.1086946,5.022617,0.7711281,0,0,5.0274115,6.718467,0,0,0,0,0,5.9090743,0,0,0,0,0.93791705,0,2.8667395,0,2.119318,0
428,0.95534676,0,0,0,0,0,0,0,0,0,3.1729019,0,0,0,0,0,0,0,0,0,0,0,0,8.613479,0,0,0.2723697,2.9710567,0,0,0,0,0,0,0
429,0,0,5.9530663,0,0,0,0,0,0,0,0,0,1.7325473,4.2837157,0,0,0,2.9830422,7.814198,0,0,0,0,0.99738246,0.3007929,0,0,0,0,3.0318096,0,8.741401,0,3.9886987,0
430,0,0,0,0,0,0,0,0,0,0,7.585334,0,0.13929392,0.40407977,0,0,0,3.8055015,0,0,0,0.22513215,0.9170311,0,0,8.388212,0.53680784,4.2498913,3.1150339,0.7888644,0,0,2.1907887,0,0
431,0.47316906,0,0,0,3.0852299,0,0,0,0,0.8412549,3.8539002,0,0,0,1.7179812,0,0,0,0,0,0,5.156114,4.617934,3.7765565,0,17.454973,0,0.18219331,0.24117616,0,5.6171846,0.003806028,1.2214968,0,0
432,5.2437396,2.6798158,0,0,0,1.8157765,4.3590794,14.463495,1.9772466,0,1.8597991,2.774202,0,0,0,1.8395332,1.4579114,0.4906321,0,0,0.10551419,1.753656,9.8393755,0,0,5.968507,2.0611227,0.04815567,2.2159572,3.3965037,0,3.5809731,0.3405061,0,12.732071
433,9.525929,0,0,14.615936,0,2.4312253,4.498836,2.8393793,15.233471,0,12.269982,7.0404387,0,0,2.2631812,0,0,0,4.8823757,0.8869796,0.110668264,0.43196732,0,3.2935312,0,0,0.31347862,2.4249706,0.2007861,0,0,0,0,0,0
434,0,1.2736369,0,0,0,0,0,5.3618784,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9309244,4.4112597,0,0.8287869,0,0,0,2.7264898,0,4.5050626,3.3321176,2.21176,0.4833159,10.804363
435,1.5839926,0,0,9.320888,1.3367842,2.2033172,0,1.4906794,9.931944,8.478779,4.3395753,8.247621,0,0,2.5848234,0,0.22409861,0,0,11.597957,0.821476,0,0,1.2667224,6.8634233,6.9333987,0,0,0.24617887,0.96893907,0,0,0,0,0
436,0,0,1.6610396,16.405304,4.4478106,0,0,15.380106,0,6.3355308,0,8.942395,0,0,3.4362476,0,0,0,0,2.8091557,0,5.4438715,9.5196495,5.3215585,0,0,0,0.901303,2.9828975,0,3.7592103,0,0,3.0917246,0
437,1.59785,5.0777893,0,0,0,0,4.2245364,3.8142502,0,0,16.645693,7.626839,0,0.041617546,0,0,2.4116883,0,0,0,0,0,0,0,0,0,1.0320446,1.655823,3.3471014,0.42014012,0,0,0,2.4927585,0.8191335
438,1.6978321,3.061129,0,0,0,1.5787591,0,10.651298,16.083231,5.9524255,8.548995,5.280419,0,0,3.7043464,0.2637865,0.42635936,0,0,3.6234238,0,0,5.098512,0,0,0,0,0,0.98423064,0,0,0,2.6313303,1.2071896,0.39488026
439,0,0,0,0,0,0,0,10.259869,0,0,7.2456174,4.701383,0,0,0,6.2063107,0.01595658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7494655
440,0,0,0,20.199984,0,0,0,2.640403,1.5527115,0,10.971247,0,0,0,4.126501,0,0.16156258,0,0,0,0,0,0,0,0,0,0.122608356,0,0,0,0.44858384,0,0,0,0
441,0,0,2.0956926,0,0,0,0,0,0,0,0,0,0,0,0,13.053228,0,0,0,0,0,0,0,0,0,4.917795,0,0,0,0,2.4355478,0,0,0,0
442,0,0,0.458954,0,0,0,0,0,0,0,0,0,3.6552243,2.7953987,0,0.7753682,0.39543015,7.353174,5.2821865,0,0,0,0,4.859806,8.828541,0,0,0,0,5.1451488,4.3367004,4.7935877,0,7.63779,0
443,0,0,5.747055,0,0,0,0.20487714,0,0,0,0,0,7.921062,8.978089,0,0,0,4.4743376,6.4493423,0,0,0,0,0.7367047,17.55848,0,0.34273347,0,0,0,2.551223,0,3.1222742,0,0
444,0,0,2.3328629,0,1.7295741,0,0.76085186,9.730813,5.211363,4.2118773,0,0,0,0,0,0,0,0,0,6.2384005,0.4422956,0,0,7.4698405,0,0,2.7458618,0,1.6651003,0,0,0.2717158,1.7329441,0,0
445,2.054896,0,1.590548,0,0,1.3356758,0,0,0,0,0,12.069495,0,0,0,0,0,0,0,5.2739887,5.453257,0.47935584,8.750708,0,0,0,0.90525997,0.6016449,0,0,2.889683,0,2.2419548,0,0
446,2.5074174,3.4715338,0,0,0,2.49921,0,0,1.4511759,5.819276,0,0,0,0,2.0752714,0,0.7073423,0,0,0,0,16.20657,0,0,0,13.392196,0.767469,0,0.98265517,0.197199,0,0,0,0,0.69466674
447,3.963634,0,0,0,0,0.061957855,3.3474038,0,0,4.759736,0,0,1.6617706,0,1.4831852,0.54335034,1.1604683,0,0,4.30093,0,0,6.0063686,0,0,0,0,0,1.7568793,3.5566099,0,0.7800811,0,0.38784787,13.19251
448,0,4.1249886,0,0,1.5780991,0,1.1942931,22.989138,25.348938,2.2558415,0.28932878,0,0,0,1.5645868,6.5694275,0.45886216,0,0,0,2.3376102,4.494621,3.848693,0,0,4.262562,0,3.3935366,0,0,0,0,0.99938554,0,4.059773
449,2.4422174,0,0,20.924358,0,1.83571,0,11.576286,3.8813853,8.916129,14.577773,20.565313,0,0,3.51639,0,0,0,0,5.656301,0,0,0,0,0,16.970232,1.9596893,0,0,3.2192876,0,0,0,0,1.1991392
450,7.4771347,0.7616184,0,0,0.065639734,0.40709096,0,0,3.558288,5.179431,0,1.804909,0,0,0,0.21800417,0,0,0,0,1.2572265,2.6649792,0,0,6.8958106,0,0.500085,2.8197393,0,0,0,0,0,0,4.968075
451,0,0.59981906,0,10.004046,2.748802,0,6.5468974,11.97078,13.851902,0,0,0,0,0,0,0,0,0,0,5.190788,0,0,4.191126,0,0,2.3177657,2.5709085,0.7316045,0,0,0,0,0,0,9.6961
452,0.76074153,1.7425452,0,0,4.23194,0,0,5.3302584,12.753451,2.1053803,3.983281,2.1402602,0,0,4.5325203,2.4705153,0,0,0,2.3987498,0.28159097,0,1.228442,0,0,0,0.24310622,0,0,0,0,0,0.24642926,0.32130703,0
453,3.8536122,2.2173855,0,7.56825,0,1.8893843,1.8346539,7.3541417,17.77384,1.0002825,0,4.9191556,0,0,0,6.5537443,0.159923,0,0,1.8029176,0,0,8.12916,2.6234324,0,0,0,0,2.2074554,0.2573422,3.062707,0,0.9482002,0,0
454,0,4.240218,0,4.088078,1.5802072,1.3669387,2.6070223,0,2.2823868,13.402176,5.6397276,7.516432,0,0,4.7538347,9.101066,0,0,0,4.2732034,2.9561763,8.17819,2.1748211,0,0,11.737542,0,5.9464808,3.1999774,0,3.5622404,0,0,0,0
455,5.2177176,0,0,0,0,0,0.9146808,15.896497,10.027908,3.8352334,0,0,0,1.0338113,0,0,2.5502667,0,0,4.077798,0,0,0,0,0,0.72764474,0,3.2429953,0,1.0082377,0,1.650959,0.6564347,0,0
456,8.698078,2.7025404,1.2139438,0,0,0.5714227,1.4055445,7.20497,3.484022,0,0,2.906922,0,0,0.8571887,0,2.9649818,0,0,5.4151382,0.98811346,0,0,0,0,2.1777604,0.7379668,0,0,0,5.3359556,0,0.47723368,0,0
457,2.4067194,0,0,2.268043,0,0,6.6320343,5.2959065,11.829846,0,9.559668,0.044058602,0,0,0.6654812,0,2.7473893,0,0,0.77276963,2.7813692,0,0,0,0,3.2272959,0,0,0,0,0,0,0,0,0
458,0,2.353812,0,0,0,0,0,7.0452094,0,7.156602,0,0.44325683,0.88251156,2.08656,0,4.3097215,0,3.8119915,0.38321143,0,0.0606288,0,0,12.700477,14.4655,0,0.29962376,0,0.14700235,2.6259675,0,0,2.7610936,1.3464717,1.8757565
459,0,2.7583225,2.4482293,0,5.8261476,0,0.52699816,0,0,0,1.1462737,0,0,4.192487,0,0.2887695,0,3.2163231,14.029781,0,0,0,0,0,21.087154,0,0,0,0,6.046076,3.040902,2.7051973,0,0,0
460,0,0,0,0,0,0,0,0,0,0,13.628057,0,1.8814042,1.3020306,0,0,0.021995137,6.645761,2.0057442,0,0,0,0,0,20.395586,0,0,0,0.11281281,0,1.6819504,0.89378256,0,4.2932415,0
461,7.2716537,3.8303113,5.692234,0,0,0,0,0,0,0,6.7812786,2.3972144,0,0,0,0,0,0,1.7861269,0,0,0,0,9.830371,10.56143,0,0,0,0.5991169,2.237709,6.165747,0,1.3900453,0.064730905,0.5184037
462,0,0,0,10.453305,0,0.23352857,0,0,0,0,0,0,1.0166539,0,0,0,1.0498887,0.42734247,0,0,0,0,0,0,4.891158,0,0,4.222628,0,0,0,0,0,2.238364,0
463,7.3670573,0.46179512,0,0,3.888331,0,2.7430158,27.73455,2.2549462,0,0.55013484,0,0,0.7916488,0,1.3535559,1.9581932,0.7943566,0.59536105,1.1066153,0.2219227,0,10.35251,0,0,13.096122,0.09634059,1.1938757,0.23671839,0,5.0304117,0,3.7608984,0,0
464,0,3.3460894,2.262717,5.4296994,0,4.9555964,0,2.54656,19.788153,6.185197,0,0,0,0.5343943,6.658527,0,0,0,0,0,2.736026,4.443922,0,0,0,14.964098,0.58065546,1.9992484,0.6814175,0.9043533,0,0,0.45725864,0,0
465,1.6405728,1.2519755,0,10.178513,0,0,0,1.7659938,0,0,6.279463,5.641564,1.8190081,0,0,0,0,0,0,3.2487707,1.9928795,5.1688967,13.154104,0,0,16.776499,0,0,0,0,1.150699,2.3725808,0,0,0
466,3.218711,0,0,5.8739114,1.3758764,0,0.92948264,0,0,0,7.3882427,3.1969068,0,0,3.9004638,0,3.3603914,3.2251499,0,5.8080997,1.3727046,0,2.2849147,0,4.117466,0,0.8616064,1.7960862,0,0,3.5592692,0,2.2270155,0,12.642576
467,8.998188,0,3.9795196,35.10712,0,0,0,25.154158,22.263575,0,0,2.95863,1.7296083,0,2.205269,0,0,0,0,5.07845,1.4864408,0.10009994,0,2.6828377,0,0,0,0,0,0,0,3.4415193,0.77762485,0,12.165099
468,0,0,0,0,0,0,0,0,9.676932,1.919965,0,2.7606978,0.83691955,0,5.8748565,0,0,0,0,7.740109,0,0,0,0,0,12.127365,4.3469872,0.51381046,0,0,1.755126,0,0,0,0
469,9.167858,0,0,0,5.383257,0.37219995,0,2.2993593,7.5977135,9.332782,0,16.59318,0,0,3.5429914,0,0.12409273,0,0,6.4522386,5.62434,0.42102265,2.6966646,0,0,10.992786,0,0,0,0,2.0659554,0,3.473131,0,0
470,5.129669,0,0,0,3.2045236,0,0,0.8116496,1.4479699,0,0,0.20909496,0,0,0,0,0.9372899,0,0,0,1.1599447,7.520887,9.944068,2.1718256,0,0.7449456,0.09882636,2.9248765,2.7045128,0,0,0,0,0,0
471,2.548238,0.849279,0.41722605,23.066097,0,0.6190142,0,13.214123,28.17446,17.581047,0,5.860452,0,0.7751354,0,12.424385,0,0.5737751,0,0,0.81793106,0,0.85726994,0,0,7.965783,0,0,2.655377,0,3.2661004,2.9389763,0,0,14.982371
472,0,0,0,2.2465618,0,2.9346378,0,0,12.16819,0,0,3.235026,0,0,0,0,0,0,0,0,1.7679263,0,5.2799234,0,0,11.251663,0.88122356,0,1.0565196,0,0,1.2704903,2.4817607,1.2857695,2.287998
473,1.7829871,3.828206,0,0,0,0,0,5.626043,0,0,0,0,0,0,7.691112,0,1.4210074,0,0,8.903585,0,0,16.594378,0,0,0,0,0.017933013,0.0785857,0.6478258,0,1.4600955,0,0.7182506,0
474,4.637178,2.1771998,0,0,0.028508555,0,0,29.979675,0,0,0,0,1.2241814,0,0,0,1.7255299,0,0,0,0.1971952,4.2560673,0.4191677,0,3.8896,10.0027275,0,0.12829305,0.666622,0,3.7189407,0,0.3741381,2.9147296,0
475,0,4.8767447,0,0,0,0,13.7980585,0,0,0,10.222706,0,0.7668708,0,0,0,0,4.6899505,3.1374924,0.8244894,0,0,0,2.6504612,34.4995,0,1.799958,0,0,2.928007,3.8571558,1.4179735,0,3.0244868,0
476,0,1.501463,9.934643,0,0,0,1.0502385,0,0,0,9.351793,0,2.3831577,3.8007584,0,0,0,2.1927633,3.090204,0,0.3913647,0,0,1.4281076,0,0,0,0,0.7134287,4.708456,0,0,0,0.04556554,0
477,4.338958,0,0,0,0,0,0,0,0,0,0,3.7687647,0.7687717,0,1.5683922,3.8642004,0.01404057,0,0,0,0.81267685,0,0,4.0399556,4.1478,15.141516,0.84695405,1.21501,4.271731,0,0,0,4.1888094,0.109166406,2.2562299
478,3.8518646,0,1.4872719,5.468021,0,0,2.7752404,12.731479,6.1834455,9.392162,9.988222,1.7886714,0,0,1.4513072,6.2577868,0.23475698,0,0,0,0.918811,0,0.38918677,0,0,3.3515952,0,0,0,0.17410137,3.4026966,0,0,3.5794177,4.5347424
479,1.9243404,0.15519783,1.1108384,0,0,0.41011515,5.25341,9.319246,18.509447,0,9.005203,0,3.774253,0,5.4717245,5.1371245,3.7644725,0,1.7119595,0,0.37890723,10.100479,10.810673,1.1015599,0,0,0,6.887703,2.7411907,2.9896264,0,0,0,0,0
480,0,0,0,0.64935166,0,3.0872874,0,7.803059,4.468249,8.602795,0,10.440447,0,0,0,11.633882,1.124243,0,0,7.119716,0.58119076,0,8.19062,0,0,20.543674,4.490611,0.7603959,0,0,0,0.0463315,1.5682065,0.35797057,0
481,0,1.0188687,0,7.487445,0,0,0,10.427778,6.07583,10.396971,1.7918755,0.5512354,0,0,3.9972007,0,1.3987561,0,0,6.9085,1.7078049,0,2.6821342,6.442627,0,6.9112296,0,0,0,0,0,0,0.43431702,0,2.8678632
482,9.623758,3.5884342,2.1876192,10.730719,0,0,0.90438074,1.5215011,0,10.388705,0,0.6875756,0,0,0,5.316257,0,0,0,2.2132635,1.2184577,0.4748634,9.659088,0,0,0,1.3361355,0.43307367,4.5974407,0,0,0,0,0,0
483,0,0,0,0,1.5887372,0,0,1.8393619,25.873795,5.253626,0,0,0,0,3.2200084,0.5324999,0,0,0,0,0,2.5391297,7.3226256,0,0,14.073705,0,0,0,0,1.7921727,0,0.38799554,0,0
484,0,0,5.7814612,11.059436,0,0,0,28.89228,3.2457678,16.974989,0,7.0684648,0,0,4.497055,0.673283,3.6826408,0,0,0,2.2321005,0,4.6642404,0,0,0,0.21270742,0,0,0.8441959,0,0,1.819552,1.7776215,0
485,0,0,0,1.4607143,0,3.4271326,0,14.74848,0,0,0,4.488502,0.21219084,0,5.7817955,6.233134,0.37253186,1.9148849,0,2.8271317,0,0,0,0,0,2.302381,0.37569007,0,0,0.44814488,0,0,0,0,0
486,4.30192,0,0,10.287645,0,3.9848602,0,14.396722,16.109537,2.6848292,0.8307626,0,0,0,4.4724483,0,0,0,0,0.07676493,0,0,15.778431,0,0,15.693655,0.07279189,3.8385592,0,0.008774643,0.81430024,0,4.618694,0,8.600205
487,0,0,0,24.541395,1.4228255,2.2843227,0,0,19.683443,5.655784,1.5752078,0,0.9658353,0,7.5084934,0,0.74525195,0,0,0,2.0219948,0,8.28092,0,0,0,0,6.366114,3.4091198,0,0,0,0.92776304,0,0
488,0.940783,0,0,0,0,0,0,2.0537968,7.076578,8.872272,0,0,0,0,0,3.4162202,0,0,0,5.3489556,0.14488707,0,0,0,0,0,0,0,0,0,9.131632,0,0,0,0
489,3.3692198,2.151122,0,0,0,0,0,12.39656,0,6.760559,0,0,0,0.24802418,5.1310687,7.737529,0,0,0,0,0,4.5114427,0,0,0,0,1.4975531,0,0,0,0,2.7789636,0.42370373,0,0
490,0,0.23001143,0,9.81646,5.109634,0.26399738,0,0,21.324162,3.667747,0,7.159565,0,0,0,0,0,0,0,0,0,0.7199173,13.797981,0,0,0,0,4.314703,0,0,0,0,0,0,0
491,2.4114485,2.3469188,0,0,3.9868977,0,0.30580777,17.522373,0,0.18401077,0,0.6518529,0,0.4520987,0,0,0,0,4.6535525,0,0,4.8510303,0,0,0,12.301464,0,1.0679636,0,0,1.0259262,0.741603,0,5.2387986,3.5604832
492,0,2.3824189,2.2094805,0,1.300967,0,0,0,0,0,0,0,0,2.770568,0,0,0,2.4924922,4.3886886,0,0.4973766,1.8371567,0,8.216655,11.388528,0,0.10646667,0,0,2.208075,5.859302,1.1609403,0,0,0.1426935
493,0,0,0,0,0,0,0.37553352,0,0,2.0928826,11.3566065,10.327598,0.81836194,0,0,0,0,0,0,0,3.7949312,3.5176783,0,0,2.6831086,0,0,2.104788,5.466601,0,3.7161732,0,0,0,0
494,0,0.38358885,0,9.841263,0,2.8543422,0,0,6.8071213,0,0,0,0,0.13922088,1.0246303,0,1.1196526,0,0,0,0,7.210061,10.984549,0,0,14.722402,0,0,0.08859601,0,0,0,0,0.08288134,0
495,2.4198556,0,0,0,0,0,0.25975534,6.737099,0,0,14.442477,0,0,0,0,0,0,1.9696398,0,5.2630367,1.0830135,0,5.464083,2.7604725,0,0,0,0,0,0,6.303071,0.309243,0,2.4155824,0
496,0,0,2.024516,0,1.3192457,0,3.7106357,0,0,0,4.435639,0,2.4979153,1.6133901,0,0,0,5.053677,3.29295,0,0,0,0,7.615859,23.915123,0,0,0,0.38967735,1.4522711,0,3.7340114,0,3.4811263,0
497,0,1.2856829,2.8019767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.597506,1.235681,0,0,0,0,0,0,0,0,0,1.228992,0,0,0,0.795657,0,7.401704
498,0,0.2919,0,7.464258,3.1533635,1.6511872,2.9745443,0,0,0,0,0,0.19006014,0,0.039378893,0,0,1.87122,4.7531805,0,0,0,0,5.761658,9.121094,0,0,0,0,0,4.143361,0,0,0,11.788897
499,2.7573154,1.5894492,0,2.0162797,6.3942914,0,0,0,0,0,0,1.3143386,0,0,0,7.1510987,0,0,0,0,0,0,0,0.32594517,0.18221353,3.5503902,0,0,4.6685123,0,8.47875,0,0.2781132,0,5.106683
500,0,1.3208002,0,0,0.353728,0,0,6.216307,11.780154,9.050179,4.129216,0,0,0,8.632697,0.09801037,0,1.4529285,2.3185377,0,0.16996111,4.590949,7.2279615,0,0,5.8672595,0,0,0,0,0,0,0,0,0
501,0,0,0,7.046725,0,0,0,3.199097,10.679671,0,21.8497,0,3.7690299,0,0,1.1818912,0,0,0,0,1.8657044,4.9562497,2.5887852,3.4792163,0,0,3.2431304,0.8996596,2.758809,0,0,0.45277935,0,1.7226123,0
502,0,0,0,0,0,0.47367603,0,3.693624,0,5.5341153,0,6.166055,0,2.3435428,6.906584,4.2233815,0.44461235,0.6977247,0,0,0,0,9.945771,0,0,0,1.9310465,2.479467,0,1.2992917,0,0.686483,0,0,7.376617
503,6.7814927,0,0,0,0,0.4116486,2.9436624,0,3.0653975,6.7419195,14.917365,1.231119,0,0,0,0,0.057521325,0,0.45379785,0,0,2.0045948,9.407891,0,8.118889,0,0,0,0,0.2972388,0,0,1.1763086,0.6551883,8.238109
504,4.1565766,3.175426,0,38.355316,2.9246166,0,1.8757067,0,0,0,0,0,1.2462366,0,0,0,1.4747932,0,0,5.631087,1.4785086,0,3.760458,0,8.137164,0,0,0,3.757257,1.4138054,0,0,0.20866834,0,0
505,0,0,0.55234987,0,4.161799,0,0.61378646,0,0,9.919572,4.4807425,0,0,0.74783826,4.175671,0,0.025456952,0,3.0070183,1.922105,0,3.6490233,0,0,1.0621151,8.776464,0.95188296,0.28492302,3.1067092,0,4.662788,0,0,0,0
506,0,1.4449159,0,0,0,0,0,10.714915,3.9503243,0,2.0207453,0,0,0,0,1.054387,2.1917162,0.27550942,0,4.663261,0,3.2555866,0,0,7.159003,0,0,0,0,0,7.233865,0,0,0,6.2897525
507,0,0,0,0,0,0,4.178674,0,0,0,0,0,0,0.18222189,0,8.335855,2.0663605,0.09108554,0.59797585,2.3047974,0,0,2.3047419,5.563062,7.320961,0,1.6089817,0.7704887,0.81491596,0,0,0,0,0,0
