x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037,y0038,y0039,y0040,y0041,y0042,y0043,y0044,y0045,y0046,y0047,y0048,y0049,y0050,y0051,y0052,y0053
250,0,1.1842514,0,0,0,0,0,3.3714807,4.1423755,0,0,0,0,0,16.165272,0.9012681,0,1.1830388,3.2203736,1.0712224,0,0,6.2183137,0,1.849504,0,0,0,0.30627012,0,0,0,0,0,0,0,0,0,0,0,11.126989,4.151887,0,0,0,0,3.5670037,20.543488,0,0,4.278379,0,8.804703,0
251,0.9066767,0,7.5456142,0,0,5.068971,0,7.046681,2.9014068,1.6215987,0,14.282486,0.3269507,0.82790405,10.676474,0,6.2788954,4.2649293,4.704216,4.8652697,11.317629,20.057741,1.5323614,0,3.8420267,7.0330915,5.168263,0,0,24.040838,3.5022697,0,3.4997609,14.543869,14.12243,0,0,0,0,29.864473,3.2001688,4.1540112,0,0,0,0,5.2313237,12.807782,0,0,0.5037142,0,13.864687,0
252,1.9036653,4.2516847,0.17509305,0,0,0,0,0,3.5944645,0.59118176,5.209897,8.750013,1.4034749,5.568193,0,0,3.0014563,1.3434546,10.399551,5.9530916,15.222426,28.171482,6.154953,3.4486344,1.8940604,11.00563,1.5830443,0,0,6.3041735,1.8796695,0,0,3.5632088,23.372812,0,0,0,0,7.965324,4.30246,3.06698,0,0,0,0,4.1563425,11.012288,0,0,1.7365576,0,0,0
253,6.5505114,0,0,5.6050673,0,0.4535615,0,0,0,0,0,0.22374298,0,3.325109,0,0,0.17262457,0,0,1.8392574,0.16702583,0,0,0,0.5621469,0.15286449,4.487386,0,0,0,2.3931732,3.0259998,0.52423304,3.4083145,18.033682,0.21878643,20.233511,4.445312,10.3092985,0,0,0,7.7971907,0.9922233,11.58814,1.2642423,0,0,0,0,0,0,0,6.1432223
254,0,0,0,4.352055,0,0,0,0,0,4.18702,0,0,0,0,0,1.3431947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.895685,11.468268,0,10.6467285,0,0,0,12.819715,0,0,4.6828423,0,0,2.826048,0,0,0,0,2.2088342
255,0,0,0,0.31580767,4.1068096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9817696,0,0,0,0,0,0,0,0,6.9423766,0,10.966691,0,0,0,5.400656,5.8881335,6.8940854,5.8604074,0,0,13.935611,3.7170193,0,0,0,7.587166
256,0,0,0,8.967269,0,0,1.5807703,0,0,3.0013924,4.0076427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37175426,0,0,0,0,4.2078977,0,0,3.834098,0,0,0,0,0,0,4.8541965,0,1.2634939,0,0,0,6.2199264,0,0,0,0,1.5102513
257,0,0,0,0,3.7019448,0,0,0,0,0.8077393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5868118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.880791,0.8260923,10.20343,6.141927,0,0,6.7782946,2.122724,0,0.5559407,0,0
258,0,0,0,0,5.185919,0,0.6015844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.356561,0,0,0,0,3.9897213,0,0,0.32716608,0,0,0,0,0,0,7.315787,0,1.7232621,0,0,0,0,0,0,0,0,6.8696218
259,0,0,0,1.259331,1.9229314,2.677623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76298,0,0,0,0,0,0,0,2.4152513,0,0,0,0,0,0,5.468439,0,13.472384,7.4111333,0,0,7.9782214,3.1765049,0,0,0,1.6406133
260,0,0,0,0,1.7657659,0.5895377,0.22763065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50222,0,0,0,10.381459,0,3.0091648,3.089046,0,0,1.4600723,0,0,0,0,4.2825055
261,0,0,0,3.7270584,4.499832,3.7327096,0,0,0,0,0,0,0,0,0,0,0,0.2001195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7681289,0,0,0,0,0,0,0,0,0,15.163308,0,2.2602494,0,0,0,0,0,0,0,0,4.732459
262,0,0,0,2.7224352,2.7533984,0,0,0,0,0,0,0,0,0,0,0.1347047,0,0,0,0,0,0,0,0,0,0,0,4.6732836,0,0,0,5.7593603,0.053064696,0,0,4.118238,0,0,0,0,0,0,0.24639751,0,15.710856,14.711226,0.40886515,0,7.71056,0,0,0,0,4.918558
263,0,0,0,7.7898493,2.6419199,0.22638708,4.922879,0,0,0.66024804,2.1367412,0,0,0,0,1.6653033,0,0,0,0,2.0605385,1.6465821,10.1311655,0.69529474,1.5530282,0,0,2.1599567,0.9373368,0,1.220675,0,1.0081663,18.178434,6.528745,1.4291142,20.737238,2.2110562,25.635843,0,0,2.6975498,2.9724653,0.63803524,3.5574584,9.918306,0,1.6524955,3.9165041,4.9982004,0,10.48517,0,3.0375276
264,3.1280794,3.3422685,0,3.2094193,0,0,2.6257467,0,0,0,0,0,0,0,17.491514,0.6782988,0,0,0,0,0,0,0,1.179318,2.110496,0,0,3.904565,0,0,0,4.043818,0,0,16.655434,4.1648965,8.857245,0.20419838,12.681627,14.143256,5.094221,16.880737,4.411252,0.365123,0,0,0.8452879,11.644399,0,0,0.32042873,3.7733817,0,6.9195766
265,7.33356,0.6045372,1.9961205,0,0,17.653835,0.9872024,0,0,0.09533627,1.0113968,0,3.114759,0,0,6.1447554,0.5138121,6.309442,0.32372546,0,5.1871963,14.383902,0,0.8351637,3.256986,2.581051,14.871661,0,0,4.512948,8.160831,4.275227,4.314027,0,3.4255633,0,0,0,0,29.194551,2.4442534,10.330562,0,0,14.816616,15.507962,0.49865353,0,13.069488,4.2820325,1.5651494,1.8462431,0,5.260462
266,16.081736,12.666118,3.9827754,9.260308,2.2511847,5.2727895,2.4607756,0.86597645,3.3354452,8.089933,0,0,9.112255,2.8816907,0,10.78192,9.602647,8.25988,7.0592265,0.82294625,17.732138,25.46116,4.2902837,0,4.50303,0,7.9714885,23.46872,7.098288,10.809872,11.365661,35.16946,0,37.470493,18.394594,8.595725,14.541543,13.337248,15.005769,8.596864,7.6966634,6.2133574,1.3796655,1.8725445,5.6880474,11.093279,1.5260212,4.3525176,0,5.81347,0,11.208804,4.4384685,0.7128201
267,5.243786,10.775361,2.1360679,2.9460504,5.0720553,3.4816642,0,0,0,0,0,1.2257454,10.872997,0,33.50317,14.1417885,2.8787668,7.4106064,8.531351,4.137758,17.937016,33.96552,4.3769617,1.7358881,2.6984234,0,0.88425714,10.101816,3.7174983,8.123712,3.147605,29.748682,0.3647675,12.77111,27.758059,11.667871,33.6143,9.3028965,17.207468,22.653738,1.2524499,0,0.68361515,6.547007,3.2149336,3.4256804,0,9.943431,0,4.022943,0,16.88866,6.0582166,0
268,5.466092,0,0,6.7592707,2.1069014,0.21625134,2.4467754,0,0,0,0,6.4716845,2.9962354,0,3.6713853,5.799596,7.3432193,7.9610124,0,0,14.29984,0,0,0.2048558,2.3753812,0,0,8.4658785,2.1685674,0,0,16.539232,1.2935023,0,0,6.0885324,42.23241,6.7782907,25.38059,0,0,0,12.208328,12.659747,0,7.2179847,0,0,7.2698812,2.0766764,0,8.056638,0,0.10848935
269,4.973321,0,0,9.92606,9.875021,0.14959578,0,9.179427,3.9881291,6.3460464,0,0,0,0,0,5.316267,0,0,0,0,0,0,0,0,1.9874952,0,0,6.108951,6.986821,0,0,0,0,0,0,2.8125794,3.209472,1.4986614,8.240508,0,0,0,8.998302,0.6930984,0,0,0,0,0.5109661,0,0,0.49812987,15.360883,0
270,0,0,0,0.38230747,0,0,0,3.8622174,12.45369,0.4646116,4.009838,0.28146932,4.4680033,0,0,7.985579,0,0,0,0,0,0,3.049987,2.3355777,5.9046373,4.331233,0,2.2067127,7.258987,17.948719,4.715716,19.22963,0,36.149143,0,8.497745,17.350761,0,4.089497,0,0,4.921958,0,0,0,0,0,19.011387,0,0,0,0,0,0
271,7.8162794,2.1777527,8.129403,0,0,5.3870463,0,1.8067905,0.6762463,8.277748,0.26743662,7.359904,1.5596865,1.7236357,25.238943,0,12.82472,5.8718166,8.583074,15.5735,8.241822,18.751978,0,2.7534313,0.9733617,4.129469,11.890851,0,0,7.9032297,2.4801404,4.0358214,7.0583744,9.81729,29.262909,3.2500522,0,0.38589704,0,54.08146,23.8748,19.008879,0,0,0,0,1.1342674,29.328358,0,0,3.0603957,9.733626,0,0
272,0,0.7638481,5.968771,0,0,1.8088195,0.70255536,1.5857124,0.9241903,0,0,0,0,6.0828414,6.451017,0,3.6931996,5.4940066,2.0238144,3.6486866,2.3191838,5.080053,8.2565975,0,3.451353,5.0990157,10.049218,0,0.9188407,22.742138,1.7206744,3.2240014,2.5074692,2.8177018,15.8397255,0,0,7.4906306,0,25.556974,17.608252,11.186192,0,0,0,0,0,9.048227,0,0,7.050158,3.726054,6.822032,0
273,2.588488,0,5.8159432,0,0,0.34579286,0,0,0,0,7.3538117,16.46967,3.6070032,2.369468,2.193617,0,7.9844084,1.9603065,3.2269077,9.893095,12.130208,18.998573,0.0319503,0,2.5364494,4.4476733,6.2474775,0,2.1343532,2.79718,2.6269226,2.9241834,5.9802504,0,16.774408,0,0,6.4008327,0,0,7.5552506,6.1595626,0,0,2.2466476,3.3275669,0,0,3.9738376,1.7170202,0,14.329067,0,0
274,2.798911,0,0.049277894,6.7114716,0,1.3849319,0,0.12917367,1.8069179,0,0,0,0.010802135,3.9119859,0,0,5.3226285,0,0,3.6854453,0,15.725427,0,0.4855575,0,0,0,4.2031155,0.91581047,0,0,1.2141292,0,30.90653,0,13.217439,4.009724,0,6.615108,0,0,0,0,0,0,0,0,9.034273,0,0,2.3298125,4.4372983,0,0
275,0,0,1.0038747,0,0,0,0,1.87216,1.8846574,7.410895,0,0,0,0,0,2.6173463,0,0,2.7623436,0,1.4184006,0,0,0.6606721,0,0.26833904,7.938619,0,0.850916,19.311684,0,3.289288,0,41.608696,1.274211,0,8.9734,5.384237,13.653025,0,9.34166,3.593235,9.760726,1.0925539,6.7379603,9.588855,0.23124339,0,0,0,6.381914,0,23.923634,0
276,0,0,0,11.174796,1.6181968,1.2001709,0,0,0,0,0,6.3380456,0.8759124,3.4881165,5.6104007,2.2442248,0,0,1.0732688,0,0,0,0,0,0,0,0,4.283678,2.6444478,0,0,5.830315,0,0,0.23985815,7.755488,4.1361074,0,0,0,5.4389997,1.973132,0,0.32542107,0,0,3.039179,3.8678496,0,0.83296514,0,9.668922,0,7.889566
277,0.70614904,0,0,3.9102387,0,2.1475637,3.937804,0,0,0,0.41094637,1.9444735,0,0,10.661632,3.012609,0,0,0,0,0,0,0,0,0,0,0,5.502791,0,0,0,0,0,1.5272852,0,1.9915754,19.926079,0,7.142255,0,0,0,11.467846,0.32394168,2.8201256,8.43417,0,0,0.26926357,5.517142,0,1.0607992,0,2.10182
278,0,1.0733325,9.639105,0.6296591,0,0,0.92067224,0,0.9063115,0,0,0,0,0,0,2.5391104,0,0,6.138112,0.083368436,5.721909,13.442282,6.1356854,0,4.1048293,0.45666453,0,0,0,0,1.260818,0,0,11.354023,1.2994024,2.6640003,0,0.14397328,0,0,4.54019,0,0,0.03912452,3.9863126,0.74832594,0,0,9.109456,0,0,5.1934814,0,0
279,1.336909,0,0,0,0,0,0,4.986814,1.1171426,0.92336506,2.8183506,0,0.9090656,0,0,4.085139,0,0,1.8328339,0,0,0,0,0,0,8.165874,8.532802,0,0.280751,20.683102,2.144496,0,3.0690088,16.659578,12.959038,0,0,1.133863,0,19.337278,17.240572,5.6315246,0,0,0,0,6.1706514,5.7124076,0,0,1.6006186,0,12.818725,0
280,1.0844756,0,0,0,0,0,0,0,0,3.4224324,0,3.6024373,3.2448735,0,9.688139,4.6669917,0,0,0,0,0,0,3.383982,0.80519795,0,0,0,0,0.40678853,4.860178,0,3.017981,0,18.41163,13.245912,0,5.9636507,2.8534267,0,0,0,0,0,1.3878356,4.4431167,7.764189,0,0,0,0.49482915,0,11.084859,0,0
281,0,0,0,0.24076837,7.8194056,0,0,0.40755835,7.559085,0,0,0,1.836134,1.0073131,0,0.0351431,0,0.94718194,0,0,0,0,0,0,0,0,0,4.891921,1.4498402,0,0,0,0,0,0,2.7418668,6.58799,0,3.9315085,0,0,0,9.836001,0,1.4718255,0,5.952768,0,0,8.485738,0,1.8471372,0.7711936,0
282,6.3723702,0,12.045373,0,0,0,6.7807317,0,0,0,3.066838,0,0,5.1812863,7.9170365,0,1.7844816,4.1272135,3.3856509,8.211076,3.4338,0,0.045599595,0,0,5.979493,8.031015,0,0,17.55285,3.9589026,14.267271,6.2674184,14.06682,10.872036,0,14.373253,3.8306897,0,0,0,8.500072,0,3.6570802,0.10092242,0.08481249,0,0,2.7556584,5.057697,0,9.989193,0,1.4917608
283,1.6474537,3.2928028,0,0,0,0,0,0,0,1.7970952,0,2.9899886,5.974468,2.3436127,3.8186302,5.2031484,0.5371234,0,0,0,0,0,1.6773598,1.6125935,3.9320302,0,0,0,3.9204023,0,0,0,0.91018313,12.753726,0,0,4.4579334,1.7664486,0,8.714489,0,12.050952,0,0.5170125,0,0,3.241341,0,0,0,0,0.31953317,0,0
284,0,0,0,0,0,0,0.5867565,1.2451056,0,2.3175051,0.21711761,11.258276,4.6432557,0.73023343,12.242914,2.237805,0.81093156,0.25435027,2.4068394,3.261914,0,13.556388,4.773353,0.22090757,0,0,0,0,3.9649405,3.6865323,0,4.3837013,0.19743681,13.158584,22.783052,0,0,4.244267,0,12.24503,4.6118584,0.3153862,0,0.36348563,0,0,0,7.633693,0,3.4772272,0,3.9990423,8.015251,0
285,0,7.88034,0.56495535,0,0,5.079747,4.16223,2.1825907,0,0,0,7.3182516,0,2.3766973,9.272705,0,0,0,0,0,2.5534317,4.1905327,5.2028213,0.7912463,7.850529,1.5003179,3.4831839,0.28583753,0,4.659022,0,18.223042,0,13.802339,11.254128,0,5.831227,0.63604707,0,10.679231,5.5952716,0.19604763,0,0,0,0,1.4522496,13.971073,0,1.8187257,0.46372962,0.6299714,0,0
286,0,2.5661793,0,0,0,0,0,0.037843637,0,0,0,7.1633964,3.5345068,0,22.15705,0,0,2.8291552,0,2.0642107,2.7661695,5.707472,2.3658829,1.1704565,0,1.8916942,0,0,1.7980843,12.388505,3.7829404,0.33746362,1.7188389,17.765396,22.264633,0,1.9048882,0,0,3.2372618,2.0394166,0,0,2.2322242,0,0,2.9073384,10.83116,0,6.397276,0.6219121,6.2104726,4.409896,0
287,5.014329,5.6047096,0,0,0,7.554279,0,0,0,0,3.4540634,11.220798,1.7584224,3.64819,0,0,0.2623464,0.50180364,1.0523717,0.29122567,6.083688,6.102323,4.71419,0,2.0106847,1.0497819,0,0,0,11.240873,0,18.45251,1.178232,18.665726,5.3230963,0,2.7831538,2.0727777,0,11.879475,2.5558488,0.70650893,0,2.258594,0,0,0,0,0,1.4745879,1.617299,0,0,0
288,3.3557467,4.4726458,0,0,0,0,4.171966,0,0,0,0,0,4.6656895,1.8765384,0,0.06839761,2.2689643,4.612315,0,2.2075968,8.387076,1.5144451,1.228315,4.138168,3.3110273,3.5875685,2.1869564,0,0.9524754,6.08745,4.313466,0,1.9448117,11.1692095,0,0.4882412,5.4449134,0.10347852,0,6.2799463,0,6.5740113,0,0,0,0,0,1.5345412,0,0.86800396,2.2005646,0,2.9809825,0
289,0,0.7494627,0.01829358,0,1.3648163,0,2.401253,0,0,0,0,8.127673,2.4884574,0,0,0,2.6023903,0,0,0,0,0,3.5966372,0,0,0,1.8186107,0,2.8565536,4.3103056,1.103564,9.186089,0,6.0441155,12.151942,0,8.367311,4.4288707,0,0.57595044,1.8532197,0.47564226,0,2.2237942,0,0,0,0,0,3.1067338,0,0.9747698,7.891315,0
290,0,0.13895729,0,0,5.563667,0,0,0.52328503,0,0,0,0,0,0,0,6.3544927,0,0.8355237,0,0,0,0,0,0,0,0,0,5.976157,0.014078124,0,0,1.0108961,0,0.73658866,0,0,5.388407,0,0,0,0,0,8.315045,1.0368333,6.475994,4.398314,0,0,9.824372,0,0,0,0,3.246513
291,0,0,0,5.7998476,0,0,6.051644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4556103,0,4.2081556,0,0.2350943,11.336891,3.0109758,10.4528,0,0,0,0,0.045484584,1.6931877,4.579409,0,0,0,0,0,7.919288,0,6.027887
292,0,0,0,0,2.5476854,0,2.8036153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.196652,0,0,0,0,0,0,0,0.2105247,3.6515353,0,0,0,0,1.8331581,0,0,0.95735157,0,8.168114
293,0,0,0,10.5544615,6.189388,0,0,0,0,0,0,0,0,0,8.811688,1.7464682,0,0.27295345,0,0,0,0,2.418579,0,0,0,0,4.2013183,4.296837,0,0,3.323163,0,0,0,7.345271,5.557419,0,0,0,0,0,8.49782,1.860737,0,0,3.613941,4.537638,0,0,8.01882,2.546127,0,0.063281715
294,0,0,0,1.7513077,0,0,4.822793,0,0,0,0,0,0,0,0,1.8769323,0,0,0,0,0,0,0,0,0,0,0,0.37018707,0,0,0,0,0,0,0,5.1979938,4.5714087,0,12.297735,0,0,0,2.8278854,0,5.290059,3.1520982,0,0,7.736179,0,0,0,0,7.879359
295,0,0,0,5.0448527,7.8887863,0,0,0,1.6110808,0,1.1774577,0,0,0,0,5.0147667,0,0,0,0,0,0,0,0,0,0,0,6.8529716,0,0,0,0,0,0,0,1.8060614,0,0,0,0,0,0,0,0,0,5.7137823,0,0,0,5.7603393,0,3.8865035,0,0
296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22872955,0,0,0,0,0,0,0,4.2938023,0,0,0,0,0,0,0,0,0,0,5.4025974,1.3193674,0,0,2.7796826,0,0.5212957,0.80019945,0,0,0,0
297,0,3.6183226,7.193936,0,0,1.6664711,0,8.290436,12.306002,1.77421,1.2253826,0,1.870118,0,8.917079,0.84244454,0,0.40266952,10.714633,11.143351,12.754274,8.623076,0,0,0,0,0,0,0,0,0,0,9.766799,0,0,0,0,0,0,0,5.8485236,0,0,0,0,0,0,43.47192,0,0,0,0,0,0
298,2.666981,0.8420617,0,0,0,4.655776,0,6.928926,3.9890182,0,4.2412353,11.789086,0,4.0331583,1.9003847,0,5.234905,2.5973098,6.508301,0.94967383,9.599539,12.551567,3.9538224,0,2.8287067,6.7881083,11.939675,0,0,9.277109,1.6031446,0,0.046617713,0,1.4501812,0,0,0,0,18.051353,9.201265,11.235757,0,0,0,0,3.9100883,7.4913626,0,0,5.4080305,0,20.836159,0
299,9.20731,0,6.2222857,0,0,3.088574,0,3.6558805,3.04705,2.4651165,0,12.890449,0.7576396,2.5105798,2.7946296,0,4.76785,0.8812025,4.0795836,4.202609,0,18.658476,0.6474025,0.006063321,0,1.7313515,2.8431847,0,0,15.523832,2.846209,0,3.2876766,0,1.3705051,0,0,0,0,12.638752,0.5901343,0,0,0,0,0,2.0834935,0,0,0,7.5286613,0,0,0
300,0,0,0,0,6.242706,1.8183917,0.14386468,0,0,0,0,0,3.5471358,1.1724659,6.6370697,3.4963057,0,0.8637817,1.0942497,0,8.777283,0,0,0.24133553,6.211875,0,0,0,0.9381899,0,0,1.661691,0,23.638401,32.070145,0,19.59571,4.4709926,4.0091486,0,0,0,2.7023695,1.3956429,0.80975044,6.419527,0.935072,0,0,0.82113975,0,9.686426,0,2.9348812
301,0,0.41161644,0,0,4.556903,0,4.703836,0,0,2.9398215,0,0,0,0,0,1.893,0,0,0,0,4.411524,0,0,0,0,0,0,0.6589122,0.9304217,0,0,0,0,0,16.289413,0,0.98752147,0,0,0,0,0,0.007626972,0,3.5372336,11.516291,0,0,5.038931,2.3781474,0,0,3.1157825,1.4881995
302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1155653,0,0,0,0,0,0,0,0,2.6950977,0,0,0.15100689,0,3.6332483,0,4.742495,0,31.44747,0,1.9495617,4.7099366,0.01062046,9.011722,0,0,0,1.3638358,2.1033401,0,1.619484,0,0,0,1.5811492,0.5076319,5.6353097,0,0
303,2.2960653,0.35998392,8.489419,3.0280652,0,6.0589266,0,0,0,0,0.88986814,0,0,2.7514367,10.470335,0,6.745654,0.3287908,0,8.913229,0,7.442571,0.40020964,0,1.8048497,10.41514,4.274527,0,3.8212864,0.16344063,0.2773175,0,0,12.99268,41.554676,2.9044557,8.329235,3.0928133,0,20.246742,6.1495433,6.236084,0,0,0,0,0.44606817,4.3640456,0,0,0,1.3448436,2.412194,1.4552037
304,5.9253335,0.64495194,5.9277945,0,0,0,6.191735,0,0,0,0,0,0,0,3.956724,0,3.9993234,2.0543156,5.411342,0,15.113131,5.0113816,5.51067,7.02956,2.075486,0,3.2043984,0,1.2124743,0,0,0,0,0,19.682291,0,0,0,0,8.544263,4.428883,4.2157054,0,0,1.3995265,7.8602896,0,0,11.07378,3.1764972,0,0,0,0
305,0,0,1.3130326,0,0,1.2266246,0.61539006,0,0,1.7600349,0,0.2807977,1.0932865,0,14.72863,3.0584676,0,0,0,1.3911252,0,16.779726,0,0,0,4.7435555,8.662412,0,0,15.19842,3.6319396,0,0.17717224,5.764251,15.441661,0,0,0,0,10.121712,1.8092307,0,0,0,1.4878714,1.1435312,0,1.6909562,0,0,0,0,0,0
306,0,0,0,6.946746,0,0,0,5.6342278,3.09327,4.0553937,0,0,1.2077503,0.91386706,26.18118,0,0,0,8.040427,0,7.071712,0,0,0,6.2257185,2.0362756,0,0,4.076474,1.2267077,0,12.138166,1.7619286,4.331835,0,3.712088,0.90835696,0,9.585415,0,0,0,0,0,0,0,0,5.454596,0,0,0,0,1.7338147,0
307,1.8694301,2.578341,0,0,5.108833,5.9004154,3.2673073,0,4.9073796,0,3.7037973,6.502834,1.5304852,3.286698,0,0,5.5015798,0.79790205,0,0,0,0.888623,3.436974,0,6.184105,0,0,3.1412785,0,2.8443859,2.2737954,0,7.24389,0,0,0,0,0,0,6.3509493,2.952984,2.733998,0,0.39714327,0,0,0.99375486,0,0,3.4820943,0,0,0,0
308,0,0,0,0,0,0,1.2391819,0,0,0,0,9.3484335,2.695875,4.8270802,6.990854,0,0,0,0,0,0,0,0,1.8034694,0,1.6369189,0.94995296,0,0,3.7254035,0.2775244,0,1.664384,0,7.367324,0,0,0,0,16.557953,6.984818,1.8114824,12.710885,5.7979155,3.9665344,4.7755113,0,0,4.376309,3.3045967,0.24244122,2.4182906,4.8682675,2.6047711
309,0,0,0,0,0,2.5931578,10.205695,0,0,0,1.869947,3.120214,0,1.337092,0,0,6.7306585,2.3589787,1.3084608,6.8684015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2392337,0,0,0,0,0,10.418479,0,0,0,1.7668875,0,0
310,0,0.7201653,0,0,4.5897512,0,0,0,0,0,0.39836752,5.9174304,6.8023386,1.1642274,21.053867,3.201219,0,0,1.6161356,0,0,0.71005845,0,1.7716638,2.9810166,0,0,2.6459398,3.3169904,0,0.62902576,0,0,26.165161,0,0,12.489355,0,12.603923,0,0,0,3.1419935,0,3.577548,5.615897,0,0,12.534261,2.5568318,0,0,0,1.566204
311,0,0,0,0,2.6533453,0,0,0,0,0,7.8848524,0,0,0,9.574336,3.4376092,0,0,0,0,0,1.0469329,0,1.4739176,0,0,0,7.069612,0.8278674,0,0,2.0553517,0,16.26356,13.765162,0,5.921097,0,3.2033968,0,0,0,14.920358,0,0.554743,5.529727,0,0,0,5.1927547,0,0,0,6.190535
312,0,0,0,1.6340228,6.2234616,0,2.3458884,0,0,0,0,0,0,0,0,2.9406998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6048858,0,22.095636,6.39242,0.99075204,16.043524,0,5.7316422,0,0,0,4.249246,5.5552597,1.33292,8.324154,0,0,0.824033,2.9447644,0,3.2291658,0,2.0657873
313,0,0,0,4.684903,0,4.0838976,0,0,0,0,0.2245343,0,0.2858454,0,5.0520024,0.42126983,0,0,0,0,0,0,0,0.70202684,5.4539046,0,0,0,0.46440202,0.27263916,0,1.282417,0,3.7654152,0,4.158302,22.564426,1.0282307,9.711912,0,0,0,7.756147,2.8113098,1.2515259,3.607571,2.9114416,0,3.2967207,4.39165,0,4.6438804,0,0.79518205
314,0,2.5537574,0,2.87471,0,0.32111022,2.986849,0,0,0.5446078,0,0,0.698599,0,2.134815,0,0,0,0,0,0,0,0,2.5618563,0,0,0,0,0.5085131,0,0,12.993538,0,28.969816,0,0,0,3.009654,0,0,0,0,0,0.5865022,0,0,0,0.7164984,0,1.229294,0,4.62584,0,0
315,2.775277,0,8.717901,0,0,0,4.2608676,0.21779685,1.7179773,0,7.74304,0,0,2.1515834,0,0,3.764793,3.6211314,9.401218,6.1315255,21.51951,18.824045,10.318736,2.6535552,0,7.294988,9.298128,0,0,14.397482,2.2210965,0,4.95105,24.682272,16.079903,0,0,0,0,12.525786,4.1240277,4.4350286,0,0,0,0,5.104846,14.604772,0,0,9.898837,2.1185646,5.838281,0
316,6.3708706,0,0,0,0,2.0720558,0.30662605,3.1164827,4.059926,2.5585215,0,11.732178,6.9718933,4.4792333,8.710079,0,0.2382349,0,0,0,0,3.636303,0,0,5.674034,0,0,0.24929594,1.3503238,4.266344,3.9001563,0,0,1.7040274,3.7903423,0,0,0,0,9.602708,0.21152876,4.1120925,0,0,0,0,0,0,0,0,0,0,0,0
317,2.83882,0,0,0,0,0,0,2.3723288,0,1.4962404,4.2433205,0,2.4974408,0,11.288836,0,0,1.159287,0,2.5298138,0,0.3181878,4.224098,0.08319411,0,0,3.642369,0,1.081477,0,0,0,0,7.973861,19.226488,0,0,2.2144213,0,7.124562,0.59160346,0,0,0,2.8086092,0,6.129451,0.8743907,0,0,0,0,7.667301,0
318,0,2.0449808,0,4.0829945,2.97219,0,3.0252485,2.7770455,0,0,0,0,0.25234997,0.4667045,17.855198,5.536902,0,0,0,0,0,0,8.038225,0,0,0,0,10.848186,3.578261,0,0,9.325398,0,19.075922,9.29416,6.9638796,11.161267,1.1798484,8.719968,0,0,0,1.6911302,3.4013934,2.5580552,6.5634494,0,0,2.445954,1.6825686,0,1.5202295,0,0
319,0,0,0,0,1.8415736,1.0155158,0,0,0,0,0,0,0,0,3.9770975,3.5686417,0,0,0,0,0,0,0,1.857746,2.830699,0,0,7.8493414,0,0,0,0,0,1.1333388,0,0,6.888746,2.942047,5.112434,0,0,0,0,0,2.0294073,6.1216936,0,0,2.872284,2.2153056,0,0.21397378,0.09020169,7.0562763
320,5.890628,2.2694988,0,5.4036546,0,0.82412535,0.5374843,0,0,0,0,0,4.537224,9.532823,9.47781,0,0,0,0,0,0,0,0,0,4.1856155,0,0,0,0,2.3865623,0,13.855888,0,10.82098,0,7.662441,9.051023,0,4.4473696,0,0,0,5.0206695,0,0,0,0,1.9066231,0,0,4.9857574,0,11.595256,0
321,0,0.61190015,0,0,5.5891423,2.375052,1.8978827,0.6264161,0,0,0,6.9472847,1.2424103,0,6.9638886,0,0,0,1.0137768,0,1.672983,0,0,3.5816212,4.890236,0,0,0,0,1.1985707,1.7418817,3.695856,1.2550799,0,7.2086787,0,0,0,0,11.167733,0,0.97579837,0,0,0,0,7.956616,0,0,3.156338,0,6.806229,0,0
