x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029
431,0,0.67500824,0,3.1544802,0,0,0.49943745,0,0,0,0.9054507,0,0,2.218792,0,2.5034218,0.49878654,0,0,0,0,0,0.4810211,0,1.569559,0,1.5123634,1.082059,0.4994766,0
432,0,0,0,0,0,0,0,0,0,0,0,0.5894583,0,0.34702846,0,0,0,0.12845671,0,0,0,0,0,2.235752,1.4153519,1.3230306,0,0,0,0
433,0,0,0,0,0,0,0.20061386,2.141133,0,0,0,1.8994594,0.976398,2.7092435,2.0856936,0,0,0,0,0,0,0.3259165,0.80464387,0,0,0.8969683,0,1.8502303,0,0
434,0.32123825,0,1.4126993,0,0,0.2141364,0,0,0,1.9483597,2.595096,1.3120346,0,0,10.556268,1.7495071,0.32419544,0.05429938,0,0,0,0,2.039805,4.1400104,0,0,0.046516094,0,0,0
435,0,0,0,0,0.4532172,2.575561,0,0,0.4688896,0,0,0,0,0,0,0,1.4990541,0,0.59868276,0.602364,0,0.39604142,0.42303604,0.21435896,0,1.9753273,0.840115,1.3605784,0,0.7036078
436,0,0,1.8613452,1.1741207,0,0,0,1.7902141,2.3049042,0,0,0.7482225,0.003970095,0,0,0,0.9970318,1.001106,0,0,0,0.5728446,0,0,1.2200806,0,0,0,0,0
437,1.087517,1.4171947,0,0.19702403,1.6220034,0,0.8317941,0,0.55685955,0,0,0.87651426,0,2.0712254,0,0,0,1.2275743,0,1.2972319,0.27175263,0,0,0.71046984,0,1.4333508,0.83504885,0,0,0.6448687
438,0.89169157,0,0,0,0.24305609,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1292963,0,0,0,0.3168625,0.33887252,0.93763125,0,0.07051921,0,0.13922633,0
439,0,2.2069244,2.3969998,0,0,0,0,0.6304204,0.7069142,3.8207884,0,1.4617333,0,0.25365615,0,0,0,0,0.28859338,0,1.4316587,0,0,0,1.835419,0,0,1.5057038,0.5719967,0.086219415
440,0.18627551,0,2.6621408,1.0786711,0.51164573,0,1.1545315,0,0,0,0.21307433,0,0,0,0,0,0,1.3378083,0,0,0,0,0.40838182,1.1881897,0,0,0,0.82896537,1.0133839,0
441,0,0,0,0,0.26816806,0,0,0,0,0,0,0,0,0,0,1.4010284,0.897224,0,0,0,0,0,0.33497146,0,1.2850538,0,0,1.3031057,0,0.3103111
442,0,0,1.0733728,1.0671073,0.476322,1.468575,0.6921211,0,0,0,0,0.24589027,0.30964085,0,2.8671355,0,1.1764954,0.81237316,0,0,0,0,0.7930424,2.4451485,0,0,0,0,0,0.41616595
443,0,0,0,0,0.40692675,0,0,0,0.8295324,0,0.88649505,0,0.003932203,0.31243593,3.8734736,0,0,0,1.9523302,1.2602464,0,0.7462219,0,0,0,0.6827096,0.7852805,0,0,0
444,0,0.32362106,0,0,0.03772547,0,0,3.6832,0,0,1.164066,0,0,0,0,0,2.3932297,1.5249716,5.3936734,1.1281378,0,0,0,0.4096884,0,0,0.41003597,0,0.19098258,0
445,0,0,0,0,0.81012446,0,0.22179358,0,0,0,0,0,0,0,1.3563814,0.13004702,0,0,0,0,0.21878769,0,0,0,0.8633233,0.36233142,0.6279733,0.22545105,0.4587181,0
446,0,0,0,0.54519254,0,0,0,0.25664225,0.04862868,2.3368597,0,0,0,0.1588662,0,1.3009945,0,0,0.4932225,0,0.40272218,0,0.21805882,0,0,0,1.2621576,0.6006354,0,0
447,0,0.7648369,0,1.0965519,0,0.5038343,0,0.3119642,0,3.2836227,0,0.5690234,1.3792468,0,0,0,0,0,2.471534,0,0.35068053,0,0,1.1757193,0,0,0,0,0.38324,0.22388108
448,0,0.43359312,0,0,0,0,0,0,0,2.0957453,0,0,1.0325073,1.469373,0,0,0,1.2763662,0,0,0,0.8051476,0,0,1.2460729,1.4804178,0,0,0.119872525,0.024898373
449,1.695625,0.67424667,0.083144315,0,0,0,0,0.42074886,1.5786825,0,0.53647256,0.88712955,0,0.04794105,0.5240291,0.49520162,0,0.6102987,0,1.611062,0.7506526,0,1.2507836,1.5580626,0.91525304,0,0.458582,1.3950661,0.86803097,0.22545588
450,0,0,1.122583,0.2578974,0,1.2186381,0,1.0055337,0.14289881,0,0,0.21219443,0.8183878,0,0,0,0,0.16674066,4.9715075,0.23201184,0,1.4850184,0,0.94955945,0.19563662,0,0,0,0,0
451,0,0,0,0,0,0.23492622,0,0,0,0,0,0.6897167,0,1.2926654,0.16502662,0,0,0,0,2.4434826,0,0,0.15062493,0,0.56514585,0,0,0,0.07864882,0
452,0,0,0,0.8758406,0,0,0.17541875,0,0.06989183,0,1.731797,0,0.2007029,0,2.5341873,1.546647,0,0,3.1910863,0,0,0,0,0,0,0,0,0,0,0
453,0.14004035,0,0,0,0.5602649,0,0,0,0,1.073203,0,0,0,0,0,0,0,0.2688683,0,0,0.5965877,0,0,0,0.62957746,0,0,0,0.45793736,0.28197262
454,0,0,0,0,0,0,0.7930131,0.38117716,0,0,1.7502297,0,0,0,0,0,0,0.18166322,3.880336,2.8688402,0,0,0,0,1.4346263,0.3503124,0,0,0.28228113,0
455,0.6373401,0,2.5881708,0,0,0,0.24194218,0,0,0,0,1.0608244,0.030698745,0.36508286,0,2.5779068,0,0,2.1984591,0,0.7500668,0.7188731,0,0.41101307,0,0,0,0.72959554,0,0.16991386
456,0,0,0,3.1056516,0.73886037,0.8915994,0,0.4297563,0,0.66315365,0,0,0,0,0,0,0,0,0,0,0,0,0.2240553,0,0,0,2.0844324,0.26127145,0,0
457,0.39222434,0,0,0,0,0.32061028,0,0,0,0,0,0,0,0,3.684926,0,1.6484234,0,4.182563,0,0.10591804,0,0,0.69884914,2.415251,0,0,0,1.2569077,0
458,0,0,1.6309979,1.2948194,0,0,0.23484883,0,0.4575052,0,0.36499104,0,0,0.8107313,0.79218155,0,0,0,0,0.64483726,0,0,0.14387271,0,0,0.34663334,0,0.51631534,0.40458125,1.0108542
459,0,0.63537556,0.5835476,0,0,0.77058876,0,0.5924406,0,0,0,0.59435755,0,0,0,0,0.79619384,0.73242134,1.2471606,0,0,0,0,0,0,0,0.34902972,0.14176895,0,0
460,0,1.7426239,0,0,0,0.15670444,0,6.6937385,0.5748576,0,0,0,0,0,0,2.7166374,1.1832312,0,0,0,1.8368309,0,0.6063543,0.4602986,1.592247,0.21745472,0,0,0,1.0503068
461,0,0,0,0.7317739,1.2409151,0,0,0.8601579,0,0,0,0.07236005,0.6654786,2.0076425,0,0,3.2243462,1.5801036,0,0,0,0,0,0,0.9227779,0.4974953,0.61166114,0,0,0
462,0,0.59019214,0,0.37114647,0,0,0.1748712,0.5936747,0.36029562,0,0.85287887,0.8094878,0,0,3.1298976,1.9544216,0.8058507,0,4.3471117,0,0,0.023784019,0,1.2929811,0.9907129,0,0,0.4446673,0,0
463,1.1125453,0,0,0,0,0.043328658,0.19224998,1.1769466,0,0,0.270078,0,0,0,0,0,0,0,0,0,0.9349898,0,0.29395214,0.6143775,0.56755066,1.7714275,0.5873156,0,0,0.07032127
464,0,0,2.5511875,0,0,0,0,0,0.6411632,1.9609014,0.73636985,1.895395,0.9502176,0,0,2.1671517,0,2.319258,0.40382972,0.72454137,0,0,0.5102841,0.81564444,0.7994093,0,0,0.14614463,0.1857467,0.79085565
465,0,0.677022,2.2460353,0,0,0.17999646,0,0,0,0.43783543,0,0,0,0,0.8092826,0.15672627,0,0,0,0,0,1.0360775,0,1.7098635,0,0,0,0,0,1.0258137
466,0,0,0,1.7700355,0.09928858,0.10766954,0.6194367,0,1.0309424,0,0.3952029,0,0,0,0,0,2.250557,0.07762089,0,0.51531774,0,0,0,0,0,0.75159854,0,0,0,0
467,1.091007,0,0,0.14855349,0,0,0.5262666,0,0,0,0,0,0,0.58120567,1.59009,0,0.29749247,0,1.8877784,0,0,0.75679016,0,0,0,0,0,0,0.23584051,0
468,0.29995126,0,0,4.3145614,0,0,0,0,0,2.5593271,0,0.52852935,0,0,2.9035692,0,0,0,0,0.08609126,0,0,0,0,0,0,0,0,0,0.30183268
469,0,0,4.1786914,2.2200372,0.25797394,0.7000849,0,0,0,2.974182,0,0,0.57726985,0,0.39229852,0.25140578,0,0,0,0.009523946,0,0,0,0,0,0,0.089327596,0.77536505,0,0
470,1.5423527,0,0,0,0,0,1.0227853,0,0,2.3362198,0.16766955,0.33484948,0,0,0,0.7295771,2.6042185,0.90094495,0,0.3010918,0.24407794,0,0,0,0,0,0,0,0,0
471,0,0.16696768,0.7574145,0.3947966,0,0,0,0,0,0,0,0,0.67582655,0.1965373,0,0.17524561,0,0,0,0,0.069059044,0,0.8113911,1.0267808,0,0,0.6123644,0,0,0
472,0,0.6350302,0,0,0,0,0,2.0557637,0,0,0,0,0.37557006,0,0,0.99913615,0,0,0,0,0,0.53128076,0,1.5905061,0,0,0,0.6026163,0,0
473,0,0,0,0,0,0,0,0,0,0,0,0.5430772,0,0,0,0,0,0,0,0.64575726,0,0,0,2.5669901,0,0,0,0,0.010457683,0
474,0,0,0,0,0.49035186,0,0,5.0767226,0,0.44982192,1.1735358,0.84416115,0,0.10841226,3.00776,0,0,0.7811586,0,0,0,0,1.1408621,0,0,0.01277207,0,0,0,0
475,0,1.0590523,3.5183876,0,0,0,0,0,0,0.17269291,0,0,0,0,0,0,0,0,0,0,0,0.37193096,0,0,0.035079237,0,0,0,0,0
476,0,0,2.5939333,0,0.87655526,0,0,0,1.0426592,0,0.4380055,0.33230683,0.62492657,0.19742694,0,0,0.017829338,1.2048253,0.5257393,0,0.35614896,1.3965108,0.1706849,1.2443302,0,0,0,0,0,0.15328558
477,0,0,0,0,0.5484067,0,0,0,1.434978,3.7548022,1.398674,0,0.018816758,0,2.5337954,2.048925,0,0,0,0,0.69486934,0,0,0,0,0,0,0,0.099315934,0.4896437
478,0.83043516,0,0,0,0.6401784,0.4385648,0,0,0,0,0,0,0,0,1.2374704,0,0.9393148,1.3171037,0,0.90330446,0,0.26775667,0,0,0,1.1691618,0,0,0,0
479,0,0,0,0,0.3069989,0,0.61375654,0,0.6653268,0,0.6099256,0,0.059336077,1.8410293,0.23892696,1.1384006,0.30336767,0.7165109,0,0,0.40488106,0,0,0,0.9303649,0.37996435,0.863036,0,0.49567783,0
480,0,0.20401856,0,1.942963,0,0,0,0,0,0,0,0,0,0,0,0.009751258,0,0.08880412,0,0,0,0,0,0,0,0,0,0.36745507,1.0885515,0
481,0.45349216,1.0439783,0,0,0.5798954,1.2422355,0.0808657,0,0,6.9249797,0,0,0,0,1.9706466,1.0971463,0.8919176,0,0.52960366,0,0,0,0,0,0,0,0,0.77564865,0,0
482,0.33632886,0,8.788825,0,0,0.5333315,0,2.1304417,0.7587818,0,0,3.2493658,1.2250085,0.49064302,1.653691,1.1165401,0,0,1.643221,0,0,0,0,0.4627413,0,0.2858701,1.1617177,0.26807702,0.9713464,0.33530873
483,0,0.9220492,3.4120958,0,0,0,0,1.8838959,0,0,0,0,1.8649248,0,0,0.6719057,2.0825613,0,0,0.42797223,0,0,0,0.6041524,0.29043007,0.15333965,0,0,0,1.6696525
484,0,1.5653697,0,0,0,0.612536,0,0,1.0681298,0,0.276232,0.73200965,0,0,1.5764558,1.4017917,2.7112648,0.3081807,0,0.1527214,1.0047989,0,0,0.26425737,0,0,0.8683467,2.0106268,0.32707202,0.93777514
485,0,0,0,0,0,0.19084409,1.2302125,1.9106437,0.99160224,0,0.44163734,0,0,0.069811195,0,1.7957188,0,0,0,0,0,0,0,3.547249,0,0,0,0,0.5243632,0
486,0,1.1320461,0.49974698,0,0,0,0,1.0733635,0.2773481,0,0,0,0,1.969926,0,0,0,0.6194323,0,0,0,0.0797512,0,0,0,0.16344522,3.0287876,0.565556,0,0.8251072
487,0,0.36480692,1.9910536,0,0,0,0,0,0,0,0,0,0.20363827,0,0,0,0,0,0,0,0.18900341,0,0,0.12519051,1.1289223,0,1.1898818,0,0.18626714,0
488,0,0,0,0,0,0.094766885,0,0,0,0,0,0,0.4362557,0,0,0,0,1.874567,2.3093035,0,0.34771237,0,0,0,0,0,2.09679,0,1.1713723,0
489,0,0.68208855,1.810606,0,0,0.45457616,0,0,0,2.1140869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.863627,0.5321162,0.4874454,0.20450607
490,0,0,7.62743,0,0,1.8804762,0.46750644,0.8569167,0.40594092,0.4464869,0,0.09503864,0,0,0,2.1466339,1.8069205,0.39786118,2.0364244,0,0,0,0.59999865,11.856895,3.930976,0,0.08290778,0,0.75777626,0.20651843
491,1.1938614,2.2289183,0.65895903,4.394759,1.6886911,2.148519,0.7541752,0,2.8308513,0,0,2.617037,4.5756645,1.5941334,2.9476545,0,0,1.2148888,4.1281066,0,0.41072014,0.71542853,4.2452483,23.088562,0,2.9160142,13.392317,9.577839,0,0.81775916
492,2.970029,7.7669334,18.581911,4.6843524,3.3127863,5.202027,6.2971354,0,10.657973,0.10318258,1.2822052,0.52385867,3.052277,1.2918259,16.740797,1.5369514,1.463383,4.023231,2.307437,0,5.3233705,3.4433858,4.5661087,15.400437,14.564059,8.362716,4.8867397,6.434258,0.342918,0.4665691
493,4.9668226,7.549246,20.969006,1.6589729,0,8.903194,2.5172129,0,8.3464155,0.96151614,0,1.7924496,3.5485241,3.8933334,14.518499,1.0073944,3.7095597,6.0994263,4.159167,3.6412253,7.083482,3.9649706,4.138139,15.634676,18.865892,3.7044265,5.329033,7.087538,4.530734,1.6617417
494,0.38283688,9.11401,4.2674174,1.7173133,0,5.0391545,2.964515,0,7.9955807,0,0,2.410025,0.54121464,4.0612264,12.25861,0,0.3895969,15.634143,5.23927,1.3459725,3.6308157,3.845423,5.2052383,6.649013,6.310364,5.6551433,2.4621696,2.3416858,9.732078,7.953243
495,1.0295515,0.39597332,0,0,0,7.3680487,0,2.2019246,7.687086,8.857761,1.0073166,0.001578792,1.1218549,5.520422,14.094071,1.6934246,7.806084,12.106733,0,0,1.494098,0,0.6054664,4.6356535,2.703395,2.6298609,0,0,1.9309396,2.5140378
496,0,0,6.694143,3.2199466,1.1892478,8.573851,3.1346803,0,6.8739657,1.2645377,0,0,2.401559,1.4820292,4.224668,0,0,11.066913,4.0130916,0,4.3621216,6.241037,6.499546,6.231082,6.2728105,2.0105212,1.0583166,5.4984403,12.167376,3.3883204
497,1.2286392,3.1894553,11.735481,0,1.5325774,10.874169,0,4.1085234,6.581485,1.6232699,0,5.3413157,0.71368724,9.369259,5.660242,5.7186313,10.374343,11.994132,0,0,8.221749,6.859381,3.481175,4.2914834,6.1213355,6.141088,1.3584439,6.0054207,7.5508447,0.23854297
498,4.3371406,1.3535475,8.725224,8.247699,3.6778078,5.096771,2.2162719,1.2865659,9.3365965,3.395003,2.3599725,2.3328943,3.3477447,2.063174,16.970175,4.5498075,10.946288,14.740758,6.4060073,1.3081295,4.258738,7.98453,5.1328263,7.076339,19.264599,2.5730052,3.2477667,9.721116,9.063929,4.5253158
499,2.2193465,7.404307,11.169119,1.3798057,0.89800817,6.7154884,7.3531804,11.955752,8.1244755,0.6909021,1.493757,8.472586,1.745673,7.3337603,20.392977,16.695002,21.119656,10.652241,11.60857,6.2924423,9.660981,9.174712,5.7728853,10.063076,6.1206617,5.438088,3.741543,2.7096405,6.6928687,1.4076672
500,3.3651755,6.6928673,9.027317,2.4471748,0,2.6751096,4.0182786,0,8.473769,8.329033,1.1249167,4.6496296,3.1895523,19.122217,19.925705,14.119324,17.512405,12.193302,1.6410569,6.9062696,3.2046766,8.885901,3.4035861,7.7286916,9.325466,5.2946553,0.867869,2.45083,7.2624626,1.556552
501,0.54012865,3.2115705,0,0,0,1.3117703,2.065169,2.6153839,5.951145,0,1.2340618,2.1948593,1.4742961,5.409251,13.253641,14.468592,6.5021076,3.3198457,2.4153018,7.8557043,3.8380258,6.3005,5.7737923,7.798703,12.193997,2.1965039,0.9757529,0.23095608,4.687061,0.11599308
502,0,0.6127523,0.0877719,3.796675,0,4.88491,1.7282959,4.4811068,1.5077163,5.909598,0.5495609,5.6024256,1.9337666,5.0455384,7.1573987,4.969191,6.2402487,6.6301312,2.809115,4.5114865,0,4.2534328,3.0854423,0,5.7077384,0.25467688,0,0.8994506,3.0947633,1.2539029
503,0.5389434,1.2785949,2.457236,0.8320095,0.60922605,1.2658926,1.1144296,2.013266,5.5009494,0,1.0826737,0,0,0,0,4.9838066,0,0,5.0527663,10.678881,0.979194,2.6102922,4.819433,0,5.384295,0.045844425,0,1.3970351,3.2651114,0
504,0.53569126,1.410704,0.49551806,1.0723057,0,0,0.9053865,0,7.633622,0,1.9019029,0.5503911,0,0.5554876,1.8240371,4.139884,3.5061185,0.35268986,2.0088813,11.084056,0,0.6103516,4.8446174,0.7188116,1.9704612,0,0,0,4.1178308,0
505,0,0,0.5680574,0.25883353,0,0.05107725,0,0,5.2373934,0,1.3067205,1.1070734,0,0,0,2.2484286,0,1.8714657,2.556807,10.075235,0.71065533,2.6137574,6.0245457,0,4.889986,0,0,0,2.3904276,0
506,0,1.7750912,0,0,0,0,0,1.1125964,4.59595,0,0.6863445,4.1203036,0,0.37556574,1.9026436,0,0,0,1.4848061,12.143363,0.97263074,2.3938391,3.4632008,0,0,0,0.10499452,1.5351617,1.8416979,0
507,0.14931497,0,0,0,0,0,0,1.4740824,0.9714373,0.583109,1.4226017,2.3166037,0.045550358,0,2.2775416,0,0,0.867262,0,8.563768,0,0.96762407,1.5071123,0,0,0.5975745,1.5760311,0,0.3379865,0
508,0,0,5.1082644,0,0,0,0.9019104,0,1.9738803,0,1.0000992,0,0,1.6179789,0,0,0,0,0,3.7328186,0,2.2443383,0.9788577,0.831551,0,0,0,0,0.99706954,1.3681551
509,0,0.20519087,0,0,1.0713712,0,0,0,3.2202363,0.5025457,0.23432949,0.68770856,0,0,0,0,2.295217,0,0,5.445254,1.0408968,0,1.6757432,0,1.1553882,0.13585931,0,0.8503777,0.19574285,0
510,0,1.4112519,2.1713636,0.63771605,0.70005846,0,1.046196,0,0.07750257,0,0.43983203,0,0.19484891,0,0,1.5207577,0,0,0,3.2313387,0,0,0.46601817,0.3086965,0,0,0.2333317,1.8558463,0.6653805,0
511,0,0.044327326,1.8100163,0,0,1.8016652,0,0,3.1720126,0,0.46119654,2.2311292,0,0.49108458,0.60052115,0.0839572,2.8173833,0,4.6000023,1.8698713,0,0.52115655,3.235884,1.2087466,0.050878454,0,1.5901115,0,0.8105673,0
512,0,0,0,0,0,0,0.9473229,4.5194407,0,0,0,0,0,0.83978295,0,1.751331,0,0,0,1.5118898,0,0,0,0,0,0.30481273,0,0,0.115415394,0
513,0,0,0,1.3319511,1.518217,0,0,3.595402,0,0,0.69406354,0,0.17422019,0,2.5552979,0.7582937,0,0,0.661832,0.67137486,0,0,0.19855472,0,0,0,0.20015667,0,0,0.52310556
514,0.4635193,0,0,2.2761312,0,0.25475192,0,0,0,0,0,0,0,2.3144352,0,0.41696814,0,0,0,1.9983549,0,0,0,0,0,0,0.8425743,2.1611557,0.40586168,0
515,0,0,4.370215,0,0,0.12601475,0.8056376,0.53634536,0.3126117,0,0.093138576,0,0,0.33630413,0,0,0.5952913,0,0,0,0,0,0.59409505,0,0,0,0,0,0.13533281,0.47935215
516,0,0,0,0,0.66606545,0.44819438,1.380508,0,0.94075596,0,0.86571836,0,0,0,0,0,0,0,0,0.38182363,0,0,0,0,0,0.4947654,0.31985444,0,0.5468378,0
517,0.33445704,0.2854206,0,0,0.42476365,0.7699456,0.04925603,1.3173306,0,2.409479,0,0,0,2.3101172,0,0,0,0,0,0,0,0,1.6467267,0,0.80161434,0,0,0.5037701,0.15044552,0
518,0.07892126,0.99075717,0,0,0.00984754,0,0,0,0,0,0,0,0.19108379,0.01058375,0,0,0,1.8376573,0,0.74981546,1.8777959,1.2923385,0,0,0,0,0,0,0,0
519,0,0,0,0,0,0,0,0,0.7176949,0,0,0,0,0,0,0,0,0.28948763,1.9418411,0,0.4309524,0,1.1186774,5.1479297,0,0.4223283,2.6837137,0,0.29293507,0
520,0,0,0,0,0,0,0,0,0,8.847207,0.03714184,0,0,0,0,0,0,0,2.221817,0,0.5034824,0,0.2518284,0,0,0,0,0.26003093,0,0.08531819
521,0,0.19567417,0,0,0,1.031512,0,0,0,1.2757452,1.1802444,0,0,0,0,0,1.399838,0.88368416,0,0,0,0,0.39750943,0,0.37723753,0,1.3366995,0,1.2706693,0.86834574
522,0,0,0,0,0,0,0,0,0,0.93743676,0.005056339,0,0,0,0.86696744,0,0,1.9147285,3.9876428,0,0.00385329,0,0,0,0,0.19888447,0.5276058,0,0,0
523,0,0,0,0,0.35607675,0,0.35964862,0,0,4.035412,0.10866425,0,0.8470284,0,0,0,0,0.32683325,1.2016681,0,0.63681203,0,1.1189742,0,0,0,0,0,0.65104944,0
524,1.0496055,0,1.3620117,0,0.4534379,0,0,0,0.24238245,0.75324386,0,0,0,0,0,0,1.6027509,0,0.8807131,0,0,0.6046573,0.72598314,1.7039971,0,0,0,0.7677388,0,0.97653854
525,0,0.054832082,2.6023989,0.8351716,0.07514273,0,0,0,1.3278334,0.35765344,0.7828556,0,0,0,0,0,2.4669335,0,0,0,0.4994773,0.8417284,0.1631517,0,0.031743243,0,0,0,0,0
526,0,1.0089632,1.3976628,0,0,0,0.35666913,0,2.3682652,0,0.24612305,0,0.22624412,0,0.7615944,0,0,1.218501,1.0813254,0,0,0,0,0,1.7169037,0,0,0,0,0
527,0.36134842,0.36979458,0,0.4475415,0.3869221,0,0,0,0,1.6030259,0,1.1770862,0.54137313,0,4.4105816,0,0,0,0,0,0,0.65126705,0,2.019161,0.9853987,1.202985,0.453622,0.16768724,0,0
528,0,0,0,1.2088194,0.20461027,0.836066,0,0,0,0,0,0.72486985,0,0,0,0,0,1.4862367,0,0,1.1259029,0,0,0,0,0.031227762,0,0,0,0
529,0,0.20809154,2.8330362,0,0,0,0,0,0,0,0,0,0.04819811,0,0.28143853,0,0,0.33494982,6.1019506,0.5208794,0.1523554,0,0,0,0,0,0,1.3802918,0.3101711,0
530,0,0,0,0,0,0.4425142,0,0,0,0,0,1.1296079,0,0.16072406,0,0,1.5016434,0,0,1.6358182,0,0,0.2263777,0,0,0.416414,0.0944629,0,0,0.6945966
531,0.33809763,0,0,0,0,0,0.24955733,0,0.3726021,0,0,2.9946566,0.010458333,0,0,1.9322516,0,0,0,0,0,0,0,1.3532562,0,1.0337713,0,0,0,0
532,0.07314959,0,2.1030622,0,1.245207,0,0.48216087,0,0.1537792,0.5300423,0,0.8918155,1.0378639,1.3379014,0,0,0,0.5130869,0.40471792,0,0,0,0.2674989,0,0,0,0,0,0,0
533,0,1.1202065,0,1.514243,0.51284295,0,0.4239321,0,0.4875521,0,0,0,0.5054102,0,0,0,0.7773677,0.26682925,0,0.061682504,0,0.79594946,0.3451231,0.31784368,0.11589733,1.0448289,0,0,0,0.70555454
534,0,0,0,0.62345934,0,0.3298152,0.003156176,0,0.18972315,0.92741776,0,0,0.034689445,0.5402017,0.85301095,0,1.2880572,0,0,0,0,0,1.0091934,0,1.3272138,0,0.7197141,0.7083438,0,0.10650859
535,0,0,0,2.7447748,0,0.27438685,0,1.3874087,0,2.919801,0,0,0,1.4258295,0,0,0,0,3.1721685,0,0,0.49145797,0,1.166539,0,0.50713557,0,0.37904814,0,0
536,0.41734254,0,4.0317016,0.7070384,0,0,0.38015023,3.06246,0,0,0,0,0.20734666,1.0625381,0.00174392,3.1342945,0,0,0,0,0.003358135,0.91900593,0,0,0,0,0,1.0520606,0,0
537,0,0.07111433,0.5005397,1.8285207,0,0.7485654,0,0,0.31363702,0,0,0,0,0,0,0,0,0,0,0.3721863,0,0,0,1.8033509,0,0,0,0.48785162,0,0
538,1.4142318,0,2.2466402,0,1.1662712,0.28179395,0.013883503,4.5171747,0.3047321,0,1.809639,2.131061,0,0,0,2.5917792,0,0.021533703,1.9435304,0,0,0,0.32751563,0,0,0.6742675,0.27887204,0,0,1.0352634
539,0.09777316,0.906985,5.7130146,4.1547804,0.79392385,0,0,0,0,0,0.46509948,0.7835686,0,0.13182406,3.5326324,0,0,0,0,0.00101136,0.5543081,0,0,0,0,0.25564376,0,0,0.6485573,0
540,0.2585482,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79311603,0,0,0,0,0.8528476,1.1944675,1.051621,0,0,2.8274283,0.48838827,0,0,0,0.78960764
541,0,0,0,1.419098,0,0.6575365,0.09002507,2.3345098,0.8809017,0,0,0,0,1.6078072,0,0,0,0,0,0,0,0,0,0.46052974,0,0.013775235,0,0,0.6448177,0
542,0,0.07284705,0,0,0,0,0,0,0,0,0,0.50205606,0,0,0.22422944,0.90568143,1.2745515,0,0,0,0,0,0,1.099737,0.07777807,0,0.9716743,0,0,0.28627726
543,0,0,0,0,0,0,1.468035,0,0,0,0.9658934,0,1.0688703,0.3414023,0.41255453,0,0,0,0,1.1725107,0,0.1486929,0,0.30537152,1.2526354,0,0,0,0.1271401,0.9067782
544,0,0,0,0,0,2.4524055,0,0,0,0.22801223,0,1.3783855,0,0,0.5091885,0.47246733,0.5046343,2.0169206,0,0,0.12964037,0,0,0,0,0,1.9731038,0,2.1634228,0.78183603
545,0.58859277,0.7911921,0.9389745,1.5323174,0.24994001,0,0,0,0,0,0,0,1.1265444,0,0,2.111273,0,0,0,2.9214907,0,0.95316404,0,0,0,0.019553907,0,0,0,0.06651372
546,0,0,0,0.21867423,0,0,0,0,0.013292571,0,0.77238345,0,0,0,0,1.6170055,1.0046608,0,0,0,0.60358465,0,1.3818729,1.1108133,0,0,0,0.61155903,0,0
547,0.09144859,0,0.9460632,0,0,0.06804266,0,0,0,0,1.5195688,0.52287525,0,0,0,0,0,1.1143795,2.711787,0.22469331,0,0,0,0,0.22380793,0.45836523,0,0.8854222,0.94507027,0
548,0,0,0,1.4014485,0,0,0,2.82197,0,0,0.40824568,0,0,0,3.7754438,0,0,0,0,0,0,0.009555545,0,0,0.24782005,0,0,0,0,0
549,0.4221328,0,0,0,0,0.12598886,0,0,0.5242699,0.37398225,0,0,0.746407,1.935168,2.5217063,0.5103074,0,1.4848008,0.98537016,0,0,0,0,0,0,0,0,0,0,0.8511886
550,0,0,0,0.33301124,0,0,1.6807375,0,0,0,0,0.6030314,0.3210698,1.512459,0,0,0.3999633,0,0,0.21084818,0,1.5396029,1.026297,0,1.174199,0.37345394,0.6211736,0,0,0
551,0,0.47914246,0,2.4081233,0.6174526,0,0,0,0.85617816,1.2151499,0,0,0,0.09492087,0,0,0,2.2722738,0.6947985,0,0,0.27645046,0,0,2.98419,0,0,0.4680511,0,0
552,0.3444891,0.009021916,0,0,0.39290622,0,0,0,1.7393558,0.72614616,0,0,0.5270679,0,0,2.3017406,0,0,0,0,0,0,0,1.961534,0,0,0,0,0,0
553,0.2235502,0.15806782,4.885566,2.6533055,1.1939483,0,0,0,0,1.7021203,0,0,0.74862677,0,0,1.8900899,0,0.32556748,0,0,0,0,0,0,0,0,0,0.8747579,0,0
554,0,1.0609689,0.5435268,3.9514003,0,0.17807156,0,2.9596891,0,0,0,0,0,0,4.194104,0.5766308,0.54599303,0,0,0.20339002,0.8145974,0,0,0,0.28061613,0,0,0,0,0.297158
555,0,0,5.475452,0,0,0,0,0,0,0.043352455,0,1.4777571,0.09021321,0,3.0719109,0,5.424528,0,1.4215535,0.7273567,0.6402556,0.36035454,0.105345786,1.4725852,0.7096519,0,1.2646245,0.2774431,0,0
556,0,1.7674508,0,0,0,0,0.8537628,0,0,1.733369,0.9444595,0.63252485,1.1771754,0.9950398,0,0.09624455,0,0,0,0.9376012,0,0,0,1.9123791,0,0,0,0,0,0
