x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037,y0038,y0039,y0040,y0041,y0042,y0043,y0044,y0045,y0046,y0047,y0048,y0049,y0050,y0051,y0052,y0053,y0054,y0055,y0056,y0057,y0058,y0059,y0060,y0061
660,0,0,0,1.6724315,0.21607256,0,0,0.03156501,0,3.799705,0,0,0,0,0,3.022269,0,0,0,0.13898137,1.039544,3.0881586,0,0,1.3046733,0.47776327,0,0,1.3383912,0,0,7.151839,0.44958493,1.2593472,1.6899525,0,2.1987267,0,0,0.26862383,0,0,0,2.5949788,0,0.69192505,0.76242447,1.0439929,0.99473894,0,0,0.08359016,0.22191338,0.73721975,0,0,0,2.8279853,0,0,0,0.40539616
661,0,0,0,0,1.9904333,0,0,0,0.053910084,0.14016856,0,0,0,1.1612533,0,0,0,5.938084,0,2.6575162,0,0,0,0.1428998,5.4667306,0.64013225,0,0,0,0,0,0,0,0.74169165,0,0,0,1.477715,1.8705145,0,0,0,2.009638,2.8329184,0.33836052,2.931599,0,3.145136,0.55471784,0,0,0,0.37085307,0.51584816,0,0,1.5008963,0,1.1332583,1.5924165,0,0
662,0,0.8145416,0,0,0,0.040503547,0.8830511,0,2.818407,0.8125319,0.39529148,0,0,0,0,0,0,0,0,0,1.8951157,0.94631284,0.0439557,0,0,0,0.9783373,0,0,3.8293164,0,1.5529034,0,0,2.1557887,0,0,0,0,0,0,1.7941084,0.4786033,0,0,0,1.1935574,0,0,1.584831,2.7872808,1.4404459,0.31474435,0,6.479576,0.32657957,9.039633,0,0.12395534,3.116083,0,0.9776903
663,0,5.4687343,0,0.24762142,0,11.1429825,4.564328,0,0,0.20655744,0,0.35398063,1.896605,0.15575208,0,0,0.83079153,0,0,0,0,0,1.9404933,2.3489075,0,0,0,0,1.413357,0,0.6828493,1.9973085,0.8971905,2.6763186,0,0.24037063,0,0,0,0,0,0,4.2784185,0,0,0,2.8037212,0,2.083501,0.82427245,0,2.251381,0,1.9579384,0,0,4.3961463,3.561406,0,0,0,0
664,0,0,0,0,0,0,2.2281194,0,1.0205572,0,0.53806525,0,0,0,0.12805945,0,0.7435803,0,0,0,0,1.1336823,1.9193058,0,0,0,0,0,3.133087,0,0,1.0736787,0,0,0,0,0,0,0,0,3.6864572,0.73249567,2.5663266,0,0,0,0.3011692,1.8378352,0,0,0,0.48843157,0,0,0.6894793,0.303177,0,0.25606534,0,0.37581784,0,0
665,0.07916971,1.7432785,3.989306,0,0,0,0,0.45410606,0,0,2.2620816,0.33070436,0,0,0,0,0.588582,0,0,0,0,0,0,5.5259457,6.977338,0,7.2850723,0.4100177,1.9685867,0,0,0,0,0,0,0,0,0,0,0.034889586,0.12956211,0,0,0,0.97674257,2.0677698,0,0,0,1.1693507,0,0.10204549,0,0,0,0,0,0,0,1.7136954,0,0
666,0,0,0,0,0,0,1.817077,1.0560826,0,0.7842657,0,0,0,0,1.4604567,0,0,2.705437,1.2415717,4.045068,0,2.1916492,0.8802806,0.3227903,0,0,0,0.9076935,0,0,1.2652059,0,0,0,0.29811788,0.610652,0,0,0,0,0,0.44012043,0.3196232,0,0,0,0,5.8267903,0,0,0.4690847,0,1.0746285,0,0,0,0,2.15393,0,0,0.5574076,4.9124393
667,0,0,0,4.8938756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74702966,0,0,3.052406,0,0.36980432,0,1.0377697,7.681497,1.7429947,0,0.11233277,0.017590575,0,0,0.39378634,0,0,0.9477534,0.81953096,0,0,0,0,2.932654,0,0.60468954,0,1.5289336,0,0,0.095576815,0.06224131,0,0.41867772,0.34335065,0,0,0,3.3873565,0,0,0,0
668,2.0108285,0,0.824125,5.09252,0,0,0,0,1.2599937,0,2.615324,0.55843484,1.2176058,0,0,0,0.5857538,0,0,0,0,0,7.9362864,0,0.17898475,0,0,0,0,0,0,0,0,0,0,0,0,2.9572902,0,1.6029015,0,0,2.2832253,0,0,0,0,0,0,0,0.39279,0,0,0,0.012943332,0,3.2421188,0,0,0.8401303,0,0
669,0.62289757,0,0,0,0,0,3.636465,0,5.7284055,0,0.8118729,0,0.13291214,0,3.8250678,0,0,0,0,4.4457674,7.386995,0,0,0,0,0.91175216,0,0.35784063,2.408858,0,0,0,0.3506435,0,0,0,0.5468412,0,0,0,0,0,0,4.0560346,0.9110162,0,0,0,1.4555479,0,2.679455,0,0,0,0,0,0,0,0,0,0,1.7799542
670,0,0,0.43765596,0,1.7525693,0,0,0,0,0.56014115,0,0,0.025479058,0.9932943,0.95893794,0,2.9011238,1.2568758,0.55657375,2.4377987,0,0.38087818,1.1641,0,0,0,0,0,0.21370873,0,0.010668034,0,0,2.6948504,0,1.9050219,0,0,0,1.2237871,0,0,0,0,1.7324342,0,0,6.944504,1.0476366,1.3715234,0,0,1.1441383,0,0,0.6198712,0,0,1.2617921,0,0.661811,0
671,0.92818177,1.5956359,1.4453142,0.44746098,0,0,0,0,0,0.20717502,0,0.24240664,0.33107263,0.3120512,0.66847974,0,0,0,1.6078098,0.48560184,2.6032817,0.2802894,0,0,0,1.0033522,3.2810314,0.017972892,0,2.6432538,0.38708073,0.43755615,0,0.14892185,1.9121288,0.62452203,0,0,0,0,1.9948003,0.27519763,0,0.64099246,0,0,5.050461,0,2.3120017,1.5037295,0,0,0,0,0,0.28081784,7.0153913,3.983977,0.19293076,0,0,0.108660065
672,0.14442746,3.8736966,0,4.278603,0,1.3630887,0,0.1438907,4.17925,0.58989364,0,0,1.1695266,0,2.1360483,0,0,0,0,4.2621083,0,0,0,0,0,0,0,0,1.8476372,3.2994823,0,0,0,1.2162294,0,0,0.1912004,0,0,0.15594396,4.967819,0,0,0,0.12005612,3.193239,0,0,0,0,0.39744946,0.42090756,1.5742419,0.16098897,0,0,0,0,1.7941551,0,1.8552232,0
673,0,0,0,0,0,0,0,0,0,1.330396,0.62339133,0,0,0,0,4.5680246,2.2631898,0,0,0,0,0,0,0.003696612,0,0,0,0,0.37374514,0,0.28561416,0,0.3535118,0,0,0,0,0,3.135806,0,0,0,0,0,0,5.309948,0,0,2.4296954,0,0,0,1.019963,0,0,0,0,1.5830088,0.41982967,0,0,2.5423217
674,0,0,1.101591,0,0,7.685137,0.5342822,2.5415583,0,0.057309173,0,0,0,2.1702783,0,0,0.2863619,0,1.0691218,1.4452043,0,1.728966,0,1.7666585,2.2131598,0,1.7603315,1.5342636,0,9.179621,0,0,0.9242733,0.31055316,0.580133,0.8659757,0,1.0998908,0.5480992,0.22263373,0.028929025,0,0,1.9931014,0.18399307,0,0,0,0.39135602,1.3473423,0,1.2262716,0.08712726,0,1.640469,0,2.8209634,1.6700364,0.023259845,0,0,0
675,0,0.07452878,0,0,0,4.1820893,0,1.8883941,0,0,0,0,0,1.0640472,3.0537555,0,0,0,0,0.23171109,0.6934617,0,0,0,0.28217933,4.3098135,0.9229131,0,0.6472761,0,0,0,0.63053584,0,0.11293599,1.0192249,0,0,5.1438446,2.072403,0.8389405,0,0,0,1.2998167,0,0,7.3943763,0,1.012371,0,0,1.3065835,0,0,1.9958115,0,0,0,3.7811267,0,0
676,0,0,0,4.0196104,0.37899283,6.48245,1.479027,2.768208,0,0.82559824,0,0.07901611,0,0,1.8427793,0,0,4.8495083,0.52760816,2.6834242,0,0,0,0.05868174,0,3.39007,0,0,0.28957897,0,0,0.0892012,0,0,0,1.3200471,0.13142024,0.3072452,0,0,0,0,5.5389824,2.2660384,0.6662047,0,0,0,0,1.6012503,1.9558094,0,0,0,7.879491,0.4053954,0.3439032,0,0,0,0,0.87325513
677,0,0,0.6406533,3.4208124,0,0,0,0,0,0.17541705,2.8384573,0,0,0,0,0,0,0,0,2.8110495,4.9845433,2.2898307,0,0.5547988,0,0,0,1.7745699,1.3994497,0,0,1.4526205,0,1.4932493,0.2283151,0,0.8958361,1.7731184,4.3721037,0,0,0.43342972,3.771833,4.164156,0,3.654677,0,0,2.5145497,0,0.35560575,0,0.57519203,0.6463391,4.8760643,0,0.68193597,0,0.15305737,0,2.059416,0
678,0,0,0.13038751,0,0,6.9310794,0,0,0.52827615,2.9669504,0.087077826,0.031104019,0,0,2.7744248,0.6594553,0,2.3568895,0.39070216,6.2129407,0,0,4.3351984,0,0,0,0,0,0,0.6440754,0.877903,0,0,0.7590121,0,0,0.020934762,0,0,0,1.6216091,0,1.95329,0,0.5092953,2.216127,0,0,0.30901176,0,1.0702796,1.8158466,0,0,0,0.7064053,2.1026797,0.24908915,0,0,0.5854628,0
679,0,0,0,0,0,0,0,0,0,0.8881468,0.33507046,0,0,0,7.2985673,3.4179356,2.2565784,0,0,0,5.6113772,0.022546716,4.554219,0,0,0,0,0,0,0,0.029819341,0,0,0,0,1.0409733,0,0,0,0.1782992,0,0,3.0842419,3.9839177,1.9871833,0,0.04310943,0,0.11640499,0,8.204384,0,0.7952936,0.21979141,11.830668,0,0,0,0,0,0.5683961,0.52650267
680,0,3.1417053,0,0,1.6565772,6.8691654,3.0688624,0,0,0,0,0,0.6445493,0.5570974,0,0,1.729289,1.005344,0,0,0,0,0,0,0,1.4230361,0,0,0,0.8193038,0.6524055,1.4453173,0,5.821243,0,0,1.5259252,1.7721964,0,0.6291778,0,1.3983064,0,5.2071247,0,0,0,0,0,0,0,0,0,0,5.7224817,0.6009237,0,3.1392722,0,2.5337176,0,3.9051926
681,0.5792314,8.263924,0,0,0.7248978,0,0,1.3872056,0,0,0.7539224,0.0631296,0,0.35697258,0,0,0.003491515,1.2904166,0,0,0,0,0,0.6179302,0,0.97515476,0,0,0,0,0,1.1139255,0,0,0,0,0.1348874,0,0,0,0,0.668913,0,0,0,1.4033824,1.5112506,0,3.6330035,0,0,0,0,0,3.8621175,0,0,0.68744916,0.27610272,2.9200158,0,2.3870256
682,0,0,0,2.7076323,0.037936147,0,0,1.8617059,5.777049,0,0,0,3.0003297,0,0.14282511,6.6895165,1.5251507,0,0,1.9566553,0,0,0,0,1.8604053,0,5.291829,2.0487773,0,1.7043833,0,0.024475832,6.455682,2.4530036,4.0849237,2.8386881,0,1.2245407,0,1.4521946,0,0,2.7117372,0.68801796,0,0,1.0498447,5.127773,0,3.772233,0,2.6040986,1.816604,0,0,0,0,2.765778,0,0,0.011924396,0
683,0.4343228,0,0.5969744,0,0,0,0,0,0.86163735,0.69489807,0,0.3580766,0,0.49905044,0,2.2611334,0,0,0.09278445,4.4647946,0,0,0,4.6129575,1.7699996,0.65402436,0,0,0,0,0,1.7505252,0.19418658,0,0,0,0.8454862,0.5603217,0,0,0,0,0,0,2.0956652,0,2.3032146,0,2.228371,0,0,0,1.8204647,0,3.0742717,0.5420613,0,0,0,0,1.0190629,0
684,0.23644069,0,1.0422492,1.876883,0,0,2.2544484,0,2.7816932,3.1371381,3.5776424,0,0,0,0,0,0.3683364,0.2871846,0,0,0,0,0,1.1828802,0,0,0,0,0.7476986,1.6796411,0.7464859,0,0,0,0.56353414,0,1.9593464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51093674,1.2959535,0,0,2.847231,0,0,0,0.15165488,0,0,0
685,1.1276672,4.3561563,0,0,0,0,0,0,1.593885,0.54533714,0,0.9920549,0,0,2.4745624,1.6626319,0,4.6409492,0,0,4.707337,0,0,0,0,0,0,0,1.8128892,0,0,0.3566709,0,0,0,0,0.14563975,0,0,0,0,0,1.3002537,8.235996,0,0,0,0,0,0,1.7944214,0,0,0.965291,5.545119,1.4395405,4.1944485,0,0,0.62202114,0,0
686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55045265,0,6.024034,0,10.268062,0,0,0.09954732,0,0,2.7658513,0.9360212,0.49159285,0,0,0.18874763,0.603646,0.23055275,0,0,0,1.1622111,0.3762636,0.8568417,0,0,1.561749,0.58969885,0,0,1.88529,0,0,0,4.313471,0,1.1917583,0,1.358397,4.6891036,0,1.8847879,0.41211033,0,0,0,0
687,0,0,0.84558815,0,0,0,0,0,0,3.110049,0,0.16478659,1.4787333,0,0,0,0.98822963,0,0.70336205,0.5992092,0,1.0565745,0,0,6.014751,0,0,0.25047287,0,3.1532388,0.67103344,0,0,3.5588562,0.91921204,0,0,1.0601261,0,0,0,0,0.869926,0,1.0990361,4.8893795,0,0,0,0,7.057485,0,2.1838334,0,2.6707945,0,2.465643,0,0,1.1929932,0,0
688,0,0,0,0,0,0,1.1402485,0,0,0,0,0,0,0,4.5760164,0,0,2.875298,0,0,10.601305,0,0.47782433,0,0,0,0,0,2.6638496,0,0,2.0619562,2.085774,1.286155,0,0,0.30838913,0.5046041,1.4101349,1.1506675,0,0,4.2337003,0,0,0,2.421332,0.39610136,0,3.3248334,1.2270174,2.4910522,0,0.0781663,0.38757885,0,0,0,0.3654414,0,0,0
689,0,0.37610075,0.1129974,7.4121003,0.07582307,0,1.6802918,0.30925092,0,0,0,0,0.27597824,0,0,1.1236571,0,0,0.671916,0.30567184,0.2677445,0,0,0,0,0,0,2.2158477,0,0,0.6299154,0,0,0,0.4678016,0.59736586,0.40371627,0,0.45423743,0,0,0.8007632,3.6019251,0,0,0,0,0,0.69023126,0.6419774,0,0,0,0,6.207022,1.1384138,0,3.3546712,0,0,0,2.274516
690,1.7211494,0,1.1139778,0,0,0,0,0,0,5.0519376,0,0,0.09925971,0,0,0,0.3756852,1.7356393,1.1474397,3.1899273,4.0395303,0,0,2.5697658,0,0,0,0,0,0,0,2.7999225,0,0,0.8090123,0,0,0,0,0,0,1.6089114,0,8.321796,0.9893046,0,0,0,0.20403951,0,0,0,0,0.8697551,0,2.3203158,0,0,0.99829185,0.5663102,0,1.6294577
691,0.6947217,0,0,0.70237774,0,6.415556,4.355612,0,0.32974717,0,0,0,0,0,0,0,0.3982334,0.9523351,0,0,0,0.34272167,0,0.5796466,0,0,0,0,0,0,0,1.0941805,0,0,0,0,1.3182083,0,1.3415757,0,1.0510987,0.4665952,1.4500071,0,0,0,4.6728697,0,1.7266774,0,3.9433184,0,3.7970896,0,0,0,0.79935086,0,0.45681262,3.1501567,3.4872103,0
692,0.6166692,0,0,2.09279,0,5.489731,0,0,0.32692918,0,0,0,3.2967048,0.87985253,0,0,0,0,0.009732262,5.6609297,4.922789,0,0.9175298,0,1.3462198,0,5.9132857,0,0,2.8070478,0,0,0.31853378,0,0.7406515,0,0,0,0,1.4659446,2.011726,0,0.90422904,0,0.8568078,0,0,5.3046646,2.573586,0,0,1.6844121,2.1357882,0.7121701,0,0,0,0,0.5647329,0,0,0
693,0.055100627,0,0,0,0.8593669,0,3.9137118,2.6035671,7.740982,0,1.0054295,0.989017,0.006781995,0.90218496,1.7398938,0.28355458,2.0187829,0,0.44757247,0,0,1.9509006,7.222136,2.6119742,0,0,6.0365324,2.6665752,0,2.1034553,0,0.5467504,0,1.404148,0,0,0,0,1.0575069,0,0.5217336,0,1.9248812,0.69505125,0,0,0.43055707,1.1777254,3.2827883,0,0,0,0,0,0.79018605,0,0,0,0.88847715,0,0,0
694,0,4.749256,2.2032084,2.5858915,2.6739101,0,0,1.388111,0,0.29153797,0,1.4347314,0,0,1.6015887,0,0,0,0,0,1.2858266,0,1.1881006,0,1.202693,0,0,0.24514936,0,0,1.696238,2.3073442,0,0,0,0,1.2191991,1.1027919,0,0,0,0,3.4943585,0.21919127,0,0,0,0,0,0.81313384,0,0,0.27032197,3.2608683,0,0.91124517,0,0,0.12963396,0.27579942,2.5418131,1.3122422
695,0,0,0,0,0.53863156,0,0,0,0,0,0.43006387,0,0.041006025,0,0,1.7022376,0,0,0,0,0,0,3.0653257,0.6708671,1.8056836,0,0,0,0,0,0,0,0.9483393,0,0,0,2.3604717,1.4563398,2.5014203,0,2.9402697,0,0,5.8055906,0.84353334,2.3442078,0,0,5.0844326,0,4.975834,0,0,0,0,0,0,0,0,0.68785775,0,0
696,0,0,0.14943156,0,0,0,0,0,3.7661967,1.8361862,0,0,0,1.9118197,5.0365562,0,0,0.33135474,0,0,0,0,2.9429014,0,0,0,0,0.31968457,0.94290954,0,1.0310333,0.22023046,0,0,0,0.04585395,0.44261616,0,0,0.3078156,0,0.8111137,0,0,0,0,0,0,0,0,0,0,1.2209476,0,5.16343,0.18535177,0,1.1903411,0,0.21856758,1.0000696,0.2670747
697,0,5.4003215,0.2637657,0,1.4273449,4.4895377,1.182908,0,0,0,0,0,0,0.23485543,0,0,0,3.7074585,0,0,0,0.5537199,0,0,0,8.206205,0,0,0,0,0.22255631,0,0,4.3079743,1.3685547,0,0.42386565,0.14174852,0,0,0,0,3.292748,1.4377474,0,0,3.261099,0,0,4.133403,0,0,0.054223966,2.2216933,0,0,0,0.29911035,0.5720035,0,2.7214968,0
698,0,0,2.5167904,0.25899523,0,0,0,0.7152955,0,0,0,0.15399836,0,0.012377536,0,0.3658874,0.1358403,0.26282567,0,0,0,0,0,0,0,0.5019261,3.1065097,0,0,2.7140505,0,0,0,2.305297,0,0,0,0,3.6379516,0,0,0,0,10.885821,1.0246166,0,0,5.1573005,0,0,0.4028804,0.54079336,0.4749364,1.1309693,4.785879,0,4.551221,0,0.57008636,4.8121643,0,0
699,0,0,0,0,0,15.39971,1.7374024,0,0,0,0,0.9827161,0.61417717,0,0,0,0.26990286,0,0.7921909,0,0,0,2.2655275,0,0,0,3.789578,0,1.2004104,0,0,4.5691204,0,0,0,0,0,0,0,0,0.6118808,0,4.500855,0,0,0,2.6136954,3.572079,1.772936,0,0,0,0,0,0,0,0,3.4707742,0,1.7439866,1.5999353,2.9984593
700,1.799554,0,0,2.7868302,2.9574668,0,0,0.6608838,0,0,0.3721653,0,0.73126096,1.10966,0.7965648,0.66776687,0.86512005,1.9847372,1.4063301,0,0,2.488076,0.4143237,0,2.1084485,0,0,0,0.12825158,0,0,4.6764593,1.1114136,0,0,0.88777,0.1717008,0,0.9713538,0,1.449494,1.2717158,0,0,0,0.012350462,0,0,1.0611975,4.012182,0,1.2229465,1.9734464,0,0,1.2976252,1.7470671,0.27974418,0,0,0,2.7227983
701,0.19738941,0,0,0,0,0,1.3251027,0,0,0,0,0.029743036,0,0,0,1.1313833,0,0,0,0,8.984021,0,0.1639463,0.8272675,0,0.16859835,0,0,0.40857333,0,0,0,0,0,0,0,0,0,0,1.3099105,4.0131917,0,4.806006,0,0,0,2.1213753,0,0.7930718,0,0,0,0,0,10.719457,0,1.8083076,0,0.023146661,1.3029121,0.4717143,1.4049336
702,1.3356893,1.6742435,0,0,0.5130149,0,0,0,4.058678,0,0.34226096,1.3930236,0,0,0,2.4740145,0,0,0,0,9.740328,0,0,0,0,0,1.4065889,0.9639939,0,0,0.88108706,0,0,0,0,0.19857888,0,0,0.07201388,0.035330042,4.687815,0.6037783,0.22618566,5.9751987,0,1.707428,0,0,0.14294966,1.2726707,3.1778488,1.0632294,0,0,0.75918037,0,0,0,0,0,1.1296065,0
703,0,0,0,0,0,0,0,0.59159917,0,2.670729,2.135537,0,1.8006042,0,0,0,0,0.12338157,0.6968869,0,0,2.798463,0,0.14704518,0.06311071,0,0,0.013833473,0,7.8671803,0,3.379107,0.0244474,2.9437108,1.0137017,2.65007,0,0.010739595,6.2632604,0.50283426,1.3703802,0,0,0,0.25933808,0.7216773,3.1716707,0,0,0,0,0.4699333,0.37603885,0.44253692,1.5464106,0,2.2459214,0,0,0,0,1.9005393
704,1.0595776,0,0,3.2592485,0,0,0,0,0,1.2646613,0,0,0,0.2915976,1.0222526,0,0,0,0,0,0,2.0397274,0,0,1.3703651,2.3777854,1.231228,0.9562711,3.3136654,0,0,2.763466,0,0,0,0,0.8189417,1.879673,0.88271487,0,0,0.03258074,0,0.6244019,0,0,0,0,2.566038,0.8037676,0,0,0,0,0,0.9300797,0,0,0.24769431,0,0.44598433,2.4023015
705,0,0,0,1.261031,0,0,0,0,0,0,0.3304449,0.37152553,0,0,2.0184321,0,2.756341,0,0.5294802,0,1.8508593,0,0,0,0,0,4.0712137,0,0.08493898,0,1.3993725,0,1.1647965,0,0,0,1.569496,0,0,0.06373235,0,0.9149355,6.0646667,0.15019344,0.7002548,0,4.8065896,0,0,0,0,0,0.5464691,0.40459326,2.406026,0,0,1.9676338,1.4193791,0,0.7958012,0
706,2.596659,0,1.6976511,0,0,0,2.4633634,0,9.054797,0,0.26029348,1.9397422,0,2.0302317,3.536313,0,0,0.7874932,0.8247889,3.324214,0,0,0,2.2373974,0,1.450224,0,0,0,0,0.3958147,0,0,0,0,0.032274444,0,0,0,0,1.0326091,0.27715802,0,0,0,0,0,0,0,0,0.7539196,1.6754631,2.0932853,0,0,0,1.4032787,2.6805334,0.03815964,0,0,0
707,1.1577514,5.686718,0,6.8703938,0,0,3.657796,0,0,0.620692,0.046002936,0,0,0.26624992,0,0,0.949618,0,0.8512184,0,0,0,0,0.088304564,0,1.9935519,0,0,0,0,0,0,0,0,0,0,0.40641424,0,2.2952905,0,0,0,4.085368,3.1023276,0,0,0,0.67367077,0,4.466009,0,0.967496,0,0,0,0.66753703,0,1.1463661,0,2.5779233,0,1.2467334
708,0,0,0.9110309,0,0,0,4.52313,0,0,0,2.5136535,0,0,0,1.5925937,0,0.060196277,0.4724948,0,2.4980505,0.52311325,0,0.48357052,0,0.44737726,3.62176,0,0,0.62798446,0.46562436,0,2.2301755,0,4.2209086,0.42074814,0.023289599,0.4007512,1.8839853,0.97282207,0.35537785,0,1.0372478,0,0,0,3.7308435,5.504257,2.111979,0,0,5.481303,0,0,1.6089369,0,0,6.2049117,0,0.0980525,0.06899483,0,0
709,0,0,0,0,0,2.7074661,0,0,0.7142231,2.6330283,0,0,0,0.19921374,0,0,0.7767632,1.9953413,0,0,5.086065,0,2.9066994,0,0,0,3.1856275,0,0.5828919,4.6502714,2.7296464,0,0,0,0,0,0.7579396,0,0,0.007172348,0.45073017,0,0,0,0,1.4885931,0,0,0,0,2.689737,0,0,0.30457544,0,0,1.7290215,1.8549306,0,0,0,0
710,0.80126303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.311377,0.9202873,0,0,0,0,1.690893,0,0,1.4903243,7.7029686,0,0.034827854,0,1.0345167,0.5706547,0,0.35598102,1.1879891,0,1.5394095,0,0,0,0,0,0,0,4.915357,8.769956,0,0,1.8020567,0,0,0,0,1.5016617,0,0,0,0,0,0,2.059334,0
711,0.10254067,3.0617528,0,3.6250834,1.1134373,0,0,2.363493,0,0.69546455,1.3095579,0,0,0,0,0,2.5637157,0,0.28794828,3.742497,0.555049,0,0,0,0.3481479,0,0,0.71796846,0,3.5516725,0,0,0,0,1.2488858,0.21461838,3.0173166,0,0,0,0.78141177,0.48988235,0,0,1.88658,0,0.111193515,2.2295887,0,0,0,0,0,0.5930136,0,0,2.2696013,0,0,0,0,0
712,0,0,2.0345347,2.8066835,0.6443519,0,0,1.8994919,2.0842834,0,0,0,0,0,0,3.2241225,0,2.0517228,1.3740728,3.4094646,0,0.9599958,0.40866074,0.18709075,0,0,0,0,0,0,0,0,0,0,0.47125643,0.38345203,0.1726757,0,0,0,0,1.2256261,0,0,0,0.7952086,0,0,0,2.6544516,0,0,0,0,0,0,2.8735223,0,0,0,1.7795357,0
713,0,0,0,1.079153,0,0,10.485189,0.070349365,4.600699,0,0,0,0,0,0,0,0,0,0,0,0,0.07054205,0,0.8600826,0,0,0,0,0.7698575,0,0,1.6678957,0,0.47126055,0,0,0,0.19517636,0,0,0,0,0,1.0023946,0,2.5630405,0.13304853,6.2183022,0,2.9788675,0,0.9313041,0.061657652,0.27086204,8.394182,0,0,0,0,0,0,0
714,5.3940473,1.9052247,0.998495,0,1.0226976,13.276465,0,0.9333741,1.0264523,0.73004454,0,0.94571203,0.807634,0.67216724,0,1.933711,0,0,0.9932232,0,0,2.8911998,0,3.6672716,13.895645,0,5.375212,0.876382,0,4.1473355,0.973405,0,0.2230619,2.083712,0.017015403,0,0,0,0,0,0,0,10.357645,0.4127337,0,0,2.0252717,0,0,0,3.5707192,0,0,0,0,0,0,0,0,0,0,0
715,0,0,0,0,1.0504467,0,0,3.25193,0,0,2.4222744,0,2.1557496,0,0.4710963,0.5597265,2.1107266,0,1.1306548,0,0,1.5825474,0,0,0,2.1338296,0,4.1290307,0,0.3020146,0,0,3.6744351,8.316073,5.559622,2.414686,0,0,0.12098426,4.6906285,0,0,0,0,3.904198,16.720617,0,0.30057195,0,0,0,0,0,0,3.674854,0,0,0,0,0,0,0
716,0,0,0,0.31981713,0.5789977,10.8704405,0,0,0,0.070455834,0.97906834,0.3293889,1.9489645,2.9986596,0,0,0,0,0,0,0,0,0,2.8069365,6.562954,0,0,1.6946516,0,15.908735,0,0,2.8804057,0,0.48683923,0,0,1.3451344,7.3631954,1.7334945,1.5618665,0,0,0,0,0,0,0,0.7464188,0,0,0,0,0,0,0,0,0,0,0,0.44768557,0
717,0,0,0,6.731824,1.4184439,0,0,0.25912657,0,0,0,0.03010989,0,0,7.3472285,3.4766343,0,0,0.12090587,0,0,0.024826499,0,0,0,0,0,0,1.5270224,0,3.4807758,0,0,2.752711,0,0.22465564,0,0,0,0,0,0,0,0,6.7360587,8.195628,0,9.658096,0,0,0,0,0,0,0,0,0,0,0,0,4.1018147,2.151687
718,0,0,0,0,2.9804583,0,0,1.1739515,0,0,0.22385342,0,6.0752187,1.8299749,0,0,0,0,0,0,0,0,0,9.989393,10.929099,0,0,5.227573,0,12.565965,1.3216614,0,0,9.481577,4.6051917,8.568067,0,3.618525,0,0.9784894,0,0,0,0,0,4.8808455,0,0,0,0,1.0058858,0,5.5000362,5.392972,0,8.922885,0,0,0,0,0,0
719,0,0,0,0,2.0485342,7.197265,0,0.60127616,0,0,0,0,5.903778,3.8964937,0,0,0,0,0,0,0,0.68342364,1.3291757,18.50523,10.636519,0,5.6704006,5.191453,0,0.074569784,1.74056,13.581741,2.8002136,18.713581,4.711947,3.9510913,0,6.4193296,3.4065742,8.022354,4.235926,2.987669,0,0,3.5083394,5.3364196,0,0.6702128,0,19.15122,3.481292,1.4670521,0.7317717,0.5117059,0,1.7835888,0,0,1.2664496,0.40594134,9.668631,4.2965093
720,0.19642344,6.695828,2.042393,0,5.9643364,5.0533442,0,0.48082983,7.5941825,0,0.8429166,0,3.2641618,1.8896313,0,1.6158098,4.1403008,0,0,10.497595,0,6.0749583,4.964958,0,0,1.6143558,19.664742,4.706988,3.3381267,8.401784,0.9753574,10.499187,7.005109,8.2633095,3.435039,5.1074276,2.3388405,2.5196936,2.8291142,3.8406637,9.778518,2.2035468,0,13.165626,2.8702645,6.4481835,0,4.7366376,1.6977392,10.84763,19.041473,2.967073,2.9001842,0.8579464,0,8.750638,13.68092,3.544413,2.9911888,0.37164405,1.2780571,8.768528
721,0,0,0,0,0.7833401,0,5.27913,0,3.5549057,5.218578,4.017784,1.7149864,1.3212099,3.7638924,0,3.6488936,3.0874972,0,0,17.797033,0,5.802561,7.7769175,5.693017,0,0.4969463,10.762861,1.8602809,2.0195096,11.908125,0,1.9484259,1.4012202,10.491803,2.3011098,5.4042397,0.11080736,1.1950399,0,0,5.624427,4.558256,0,9.994214,5.962478,0,1.9543741,0,6.2620153,11.876809,2.4396179,0.8936501,0.22388811,0,0,5.897956,15.182044,12.349599,0,4.5407977,2.064548,2.6062684
