x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0023,y0024,y0025,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0038,y0040,y0042,y0043,y0045,y0046,y0047,y0048,y0050
356,1.1519762,1.4720744,0,0,0,0,0.52442676,0,0,0.014948553,0,0,0,0,3.9950771,0,0,0,0,0,10.931,4.234574,0,0,2.7193248,0,0,0.265525,0,5.3405986,0,0,0,0,0,0,0.11210952,0,0,0,0.34967193,0.563398
357,0,0,0,0,1.2748009,0,0,0,0,1.708057,0,1.40219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3691006,0,0,3.9243264,0,2.0444102,0,0,9.167651,0,0,0,0,0
358,1.2134712,0,0,0.12940066,0,0,0,0,0.16260983,0,0.6147285,0,7.299955,1.70705,0,2.1072137,0,0,4.171437,0,0,0.69051844,0,0,0,1.3354167,0,0,3.678155,0.5284747,0,3.2998836,0,1.0913119,1.1453706,0,5.950748,0,0,0.7095698,0,0
359,0,0,0,0,2.5779362,1.2547203,1.117552,0,1.652833,7.1020412,0.40626818,0,14.016477,0,0,0,0,0,0,0.01733842,0,0,3.2205644,0.85634553,0,0.33990794,0,1.3670846,0,0,3.3637714,0,3.0101194,1.7254363,0,0,0.25838834,0,1.1758381,2.0089018,3.2258232,0
360,0,0.98709756,0,0,0,1.0755436,0,0,0,0,0.9941386,1.2760681,3.1922593,0,0,4.209971,0,0,0,0,0,0,0,0,0,2.7576623,7.279422,0,0,0,0,0,0,2.2115154,0,0.10389898,0.951418,0,0,5.863749,0,0.5954829
361,2.6613781,0,1.7757235,0.38427645,0,0,0.30682176,0,0,0.092543714,0,2.4194334,3.497249,0,0,0,1.0066304,0.8036442,2.8710592,0,0,0,0,0,0.95374894,4.735056,0,0,0,0,0,2.508353,7.4505672,0,1.0131555,3.959789,16.73228,0,0,0,0,0
362,0,3.908341,0.7717702,0,0,0,0.5323047,0,1.9618995,0,0,6.659119,1.6728159,2.1024497,0,0,0,0.7692691,0,1.2447122,3.8218966,0,0.110183775,0,0,0.31820548,0,0.78126085,0,0,3.980035,3.1070955,0,0,0,2.1383173,9.631822,0,0.5837702,0,0,0
363,1.5625844,0,0,0,0,5.911484,0.774042,2.3560934,0,0,0.54625344,0.5292425,0,0,0,0,0,0,0.563476,0,8.681879,0,0.7537911,1.1656684,0.93785775,0,0,3.358015,0,0,0,0,0,0,0,0.4386474,0,0,2.4743037,1.6716437,0,0
364,0,0,0,0,0,1.5892347,0,2.3003368,0,0,2.1476674,0,0,1.8666279,0,0,0,3.019106,0,0,3.2607875,0.24948393,0.7550275,0,0.440668,0,0,0,2.731478,0,1.7001128,0.21283232,11.904972,0,0,0,3.5757709,0,0,0,0,0
365,0.73687655,0,0,0,0.83080864,0,1.4042035,1.573829,1.9293033,0,0,0.29420638,0,1.8578066,0.2987474,0,0,4.4195313,3.4710083,0,0.41607326,0.7609499,0.5354691,0.6775609,0,5.8302193,5.8697867,0,0,0,0,0,0,1.6169251,0,1.2124838,8.4887295,0,0,0,3.823228,0.51287675
366,2.3532047,0,0,0,5.2102985,1.3998381,0.3324448,0,0,0,5.8594847,0,0,0,0,0.8328599,0,0,0,0,6.0172286,1.0925701,0,0,0,0,0,1.5836843,1.8373399,2.485598,1.7815022,0.035120364,0,0,0.5859846,0,2.3962278,0,3.3666112,0,0,0
367,0,0,8.238578,3.0299962,0,0,0,0.79444325,0.06540608,0,0.26247105,0.29924276,2.9444015,0,0,0,0,0,0,0,0,0,0,0,4.25913,0,0.15959845,0,0,2.5750403,0,13.937422,0,0,0,0,0,2.8052726,0,1.7223372,0,0
368,0.8118359,0.9313541,0,0,0,0,0,3.5484858,0,6.4245033,0,0,0.07785392,0.046612803,0,0.121849366,0,0,0,2.3164628,0,0,0,0,0,0,7.4834347,0,2.025787,1.2104167,0,0,0,0.542331,0,0,7.40211,0,1.0524764,0,0,0
369,0,1.3211298,1.4712303,1.5899335,0,3.860365,0,3.315901,0.07617608,2.5390346,1.9525732,8.032953,2.0325744,0,2.112616,2.0000243,0.89202523,0.011492168,2.532107,0,12.785663,0,0,4.9430137,0,0.09419157,0,0,0,2.2983189,1.2670094,3.8406906,0,2.5720098,0,0,0,0.66174704,0.41975275,0,0,0
370,1.7787426,0,5.5900393,3.181114,0,0,0.0663978,2.4629176,0,0,2.317236,7.3529296,0,0,0,0,0.1536652,2.8223515,0,4.6659355,0,2.3872728,4.0861554,1.0771569,0,0,0,0,2.0321858,0.06130268,2.5273378,0,0,2.0052292,0,0,0,0,0.49854884,0,0,0
371,0,8.154646,0,0,0,0,0.22756122,1.8505378,0,0,0,0.94966394,6.5470166,0,0,6.182239,5.2657394,0,0,0,9.302589,3.416688,0,0.091266416,3.1436744,5.0300193,0,5.9659085,0,2.384731,0,0.30268967,4.081435,3.4535217,0.8885936,2.072652,0,0.39415926,0,0,0,0
372,0,0,0,0,1.1337126,0,0,0,0,0,0,0.48524296,0,1.2871287,0,0,0,0.017481491,0.91280484,1.172688,8.68781,0,1.6871022,1.2732439,0,0,0,0,0,0,0,0,1.1872888,0,0.062039953,0,6.223089,0,0,0.81871855,1.2572975,0
373,0,8.769748,0,0.8326861,0,1.5549308,1.4030939,0,3.6536832,0,0,2.5415726,0,5.3910375,0,0,0,0,3.040908,0.14838012,0,0,0,0.48776558,0,0,0,0,0,1.7107106,0,0,0,2.5029616,0,0,0,1.2854433,1.4212285,0.9937127,0.47220784,9.45712
374,0,0,4.2517786,0,0,1.3176806,0.72053933,0,0,0,2.99954,0,0,0,0.5845507,1.786577,6.709239,1.3014462,2.2875612,0.09967929,0,0,0,0,0,6.3646727,12.73976,0,4.50703,1.7810142,1.6080872,3.5516043,3.0323954,0,0,0.5959797,0,0,0,0,0,0
375,0,0,0,0.7820769,0,0,0.2083317,1.9200213,0,4.527952,2.9685385,0,0,0.6925715,0,0,0,1.8462799,0,0.32607085,2.533952,0,0,0.36010495,0,0,0,0,1.7779703,1.7548056,0,0,4.3216004,0,0.68796164,0,6.8384986,0.75512683,0,3.0267744,4.929475,0
376,0,0,0,1.0020138,1.1771631,0,0.91406244,0,1.9421786,0.5444703,3.263141,0,0,0,3.4734447,0,5.8615165,0,2.1054788,0,10.624297,1.7900039,6.556194,3.9023724,0.13592888,2.6169786,0,0,0,0,0,0.5006746,11.46499,0,0,1.8567736,1.7610837,1.7403468,3.5380719,0,0,0
377,0,0,4.8854046,4.533592,0,2.721187,0.2844237,1.8621503,0,0,0,0,1.8261944,0,0,1.0902144,4.6795917,0,0,0.26306307,0,0,0,0.35134286,0,1.6157818,17.582006,0,0,0,0,0,1.5523571,0.62396973,0,1.9515123,0,3.7554028,0,2.7601225,0,1.7037364
378,0,8.820965,3.3002107,0,0,0,0.86514604,2.7611043,0.16959737,0,1.1521279,0,0,0,0,1.7811259,3.3227718,0,0,0,0,0,0,0,4.4906235,0,0,0,1.6825458,0,0,4.4570494,0,3.3701108,0,2.7395813,0,0,6.4426165,0,0,3.3438437
379,0,0.035680424,0,0,2.718704,0.82580626,0,0,2.379099,0,0,0,0,0,3.9331257,0,0,0.10395543,0,0.68786824,4.8328753,0,0,0,0,0.21784851,0,0,0,0,0,1.5695311,0,0,0,0,0,0,1.0756946,0,0,0
380,1.9039958,0,13.258314,0,0,0.71686,1.1507845,0,2.0093472,5.2183404,0,0,0,0,0,0,0,0.14209522,0,0,6.7001657,0,0,0,0,5.436345,0,0,1.4216809,0,0,0,0,0,6.3747644,0,12.275869,0,0.8427121,0,0,0
381,1.5285335,0,0,0,0,0,0,0,0,0.7735653,0.6080241,0,9.466257,0,0,1.1092703,0,2.4939623,0,0,0,0.06558115,0,0,1.7920135,0.75706893,0,0,0.2879664,0.3135323,1.6095401,9.341548,0,0,0.1997667,0,0,0.8083581,0,0,0,0.82576084
382,0.30723393,0,0,0,1.5468999,0.9159124,0.1129212,0,4.3803415,0,0.30825242,0,0,0,0,0,4.692752,0,0.97629327,0,14.218889,0,1.7341341,0,0,0,0,0.58479834,1.6294998,2.587913,0,2.2390318,0,0,0,0,4.464366,2.1278737,1.2306252,0,0,0
383,2.9471233,0,9.267693,0,0,0,0.056686264,2.5122201,0,2.8248613,1.0236448,0,0,2.8615718,0.021238582,0,0,0,0,0,0,0,3.5405307,1.1881225,3.5603929,0.055067554,9.259742,0,8.980346,0,0,0.38604784,0,0,0.9969497,2.0452468,0,0,0.1431858,3.4252274,0,0
384,0,1.5249553,1.6502181,0,6.093126,0.1450789,0,0,0,0,3.2763178,0.16621028,0,0,1.5814273,0,0,0,2.758923,0,0,1.6116185,5.456667,1.2472786,0,0,0,7.0963764,0,1.5112466,0,0,0,0.64556575,0,0,0,0,0.769078,0,0.58697623,0
385,0,0,2.2379973,0,0,0.92639947,0,0,0,0.9067878,0,2.392563,0,0,0,0,0,2.1993685,2.4999619,0,5.803205,0.656814,1.9717028,0,0,1.7596036,3.1306324,0,0,0,0.36227998,0,0,0,0,0.8138269,1.1733412,0,0.71747994,0,1.7987833,0.107781865
386,0,0,0,0,0.97300935,3.2462077,0,0,0,0,0.5245514,3.7143235,14.907083,0,0,0.06595043,0,0,0,0,0,0,0,0,0.63222826,0,0,0,0,0,0.15235077,0,0,0,0,1.3096219,0,0,3.0019062,0,3.0880191,0.5418151
387,0.08828379,1.8069727,0,0.81056136,0,0,0.82332844,0,0,0.8805971,0,0.46013764,0,0.0428965,0,2.9041767,0,4.8135295,0,2.3428357,0,4.7084675,0,0,0,0,10.941977,0,0,3.9028513,0,0,0,1.1315819,0,0,3.342675,0,0,0,2.0205941,5.8759117
388,0.5948391,5.653507,3.456566,0.8431752,0,0,0,0.47193792,1.9927248,6.122058,0,0,0,0,0,1.3408792,0,2.214782,0,0,0,0,0,0,0,0,0,0,4.3162603,0,2.3458867,0,3.638792,0,0,0,11.9360895,0,0,6.500972,0,0
389,0,0,3.1622765,0,1.5643277,1.1830295,0,1.609846,0,0,0,3.9597995,0,0,1.0115639,0,1.7419697,0,0.30369213,0,0,0,1.0331143,0,0,0.42613867,12.754779,0,0,0,0.95537245,5.1163845,0.16501722,0,0,0.90997034,0,0,0,1.5044453,0.72972006,0
390,0,0,12.572931,0,0,0,0.022006266,0,1.586611,5.137353,0,0,2.3864381,1.2251211,0,2.460087,0.80305326,0,0.5057225,0.53065926,0.9817103,0,0,3.8578248,0,0,8.918146,0.46594965,0,0,0,2.4946587,0,0,0,1.4066643,0,0,0,0,0.5279081,0
391,0,0.29018128,0,5.3650174,0,0,1.7648525,0,0,0,0,0,3.182752,0,6.366399,0,0,0,5.968645,0,0,0,2.155501,0,0,3.692037,6.056934,2.019453,0,0,0,3.34455,0,0,0,0,0,2.3301013,0,0,0,0
392,1.9042951,0,3.6721716,0.18107581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24617672,0,0,0,0,0,1.6013582,0,0,0.14687231,0,0,1.1623069,13.239688,3.4379485,0,0,0,0.057558414,4.816202,0,4.8040667,0,0
393,0.85894626,0,1.601753,0,0,0,0,0,1.0506978,0,0,0,2.9059675,5.1204524,0.25077945,0,0,0.6158816,0,0,3.572541,1.0665721,0,0,0,0,0,0,4.1680436,0,0,6.103251,0,0,4.4195137,0,0,0,0,2.7805374,0.114077814,7.7692156
394,0,0,0.007211442,0,0,0,0.89382404,0,0,0,0.22841609,1.5966735,0,0,0,0,4.559619,1.4107953,0,0,8.45302,0.69344354,0,0,1.2756957,0,0,0,0,0,0.40250134,0,0,0,0,0,0,0.18955557,1.1385615,0,0,0
395,0,0,7.1124244,5.052232,0,0,0,0,0,0,0,0,5.873457,0,2.6471522,0,2.1761556,2.6245751,3.4458735,1.2960179,0,0.5671493,1.0410877,0,1.2721756,0,7.0026803,0,0,0.50549746,0.51072323,0,0,1.2933049,0,0,5.397022,0,1.7263582,0.51042724,2.44229,0
396,0.00357961,0,0,2.6040955,5.01571,0,0,3.1610758,0,0,0,0,0,0,1.9641951,0,3.1756918,0,5.1160526,0,0,0.21532072,0,0,0.8111182,0,0,0,0,0,0,0,0,0.09894568,0,0,0,0,1.3060832,0,0,0
397,0.25537336,4.5657625,0,0.42086878,0.47791559,2.2105067,0,3.3392587,0,0,0,1.2820607,0,0,1.1408527,0,0,0.09216172,0,0,8.134988,0.26128593,0,1.5266116,0,0,6.2993736,0,0,0.53353876,2.476468,0,0,1.280122,0,0,0,0,0.058680363,3.1973279,0,0
398,1.9096717,0,1.7494538,0,0,0,0,0,0,2.3357463,0.4623676,3.3009205,2.1448383,0,0,0,0,0.87529874,0,1.6934004,6.6648917,0,0,0.37892225,0.6783643,0,0,1.1551343,0.7347684,0,1.1088097,0,2.7210147,1.1439179,0,0,0,0,3.1812255,0,0,0
399,0,0,0,2.0337558,0,2.5900288,0,0,0,0,2.5605428,0,3.7898262,2.316523,0,2.5485613,0,0,3.4948788,0,0.8676357,0,0,3.1645153,3.7742753,0,0,0.9425822,0,0,0,7.1926312,0,0,0,1.3774123,0,1.5340316,1.1380162,4.0253572,0,2.1549208
400,0,1.4258761,0,0,0,0,0,0,0,0,0.8839925,0,2.5574405,0,0,0.8290485,4.656877,2.354449,0,1.7239474,2.6006691,0,0.92651886,3.3968446,0,8.175446,0,0,0,0,0,0,0,0,3.2913542,0,18.740702,0,0,0.5747844,0,0
401,0.37182453,5.1760397,0,0,0,0.33367556,0,0,0,1.1208797,0,0.9680602,0,0,0,0.95465034,0,0,0,0,0,3.132989,1.2098777,3.300047,2.9304085,2.0913837,0,11.168024,4.2283616,0,0.6035074,1.9917885,0,0,0,0,0,0,1.1336095,0,0,2.4569974
402,0,0,0,0,0,0,1.2879698,0,4.362467,0,0.7186402,0.15489714,0,0,0,0,0,0,0,0,0,0.69649446,0,2.2559922,1.1753895,0,0,0,2.6314495,1.6501708,0,0,0,0,1.3204987,0,0,0,0,0.26912984,3.1711981,2.3193219
403,3.2320359,2.6545765,0,0,0,0,0,0,0,4.9702306,1.9270898,0,6.658985,0,0,1.3649266,12.8060255,0,0,0,2.749029,0,0,2.2749429,0,0,0,0,0,0,0,23.514189,2.1270657,0,0.47881886,0,0,2.1474116,0,1.9460402,0.3262629,3.2575204
404,4.381481,4.3482294,0,0,1.5932933,0,0,0.66774374,1.0389984,0,0,0.16767302,8.966655,1.4543695,0,0.8884419,0,0,0,1.2483866,0,0,9.581522,0,0,0,0,0,0,0,2.30015,0,7.786981,0,0,1.3602517,0,0,0,0,0,0
405,1.9976757,0,0,0.68040496,1.7725314,6.340047,0,4.2384844,6.334846,0,0,0,0,5.089542,0,0.8812364,0,2.9303572,0,2.7474768,0,2.5504134,0,1.5935491,0,0,1.4578316,0,0,1.2229202,0,0,0,2.8957334,1.9442743,0,0,0,0.016194481,1.0553945,0,0
406,0,8.913101,2.975477,0,0,1.0445534,0,0,0,0,1.8705586,0,0,0.69962263,0,0.71919304,0,0,4.522405,3.0585127,0,0,0,0.3176088,0,0,3.2590346,1.8035055,0,0,0,0,0,0,0,0,0,0,1.9365056,4.059286,0.5348293,0
407,0,0,4.11029,0,0,4.5695534,1.0398501,0,0,1.3897018,0,0.5460596,0,0.733969,0,0,0,0,0,0,0,2.526673,0,0,1.4410511,0,0,0,4.530812,0,0,0,0,0,0,0,0,0.66078603,0.54447466,0,0.096553,0
408,0,0,0.2622522,0,4.654419,0,0.5389517,0,0.32677534,1.0597322,1.948544,2.0758376,0,0,2.5642326,0,0,0,0,0,0,0,0.81316584,0,6.9837565,5.882462,0,0,0,2.4831464,0.059777677,0,5.2515182,1.751486,0.8750799,3.7965033,0,3.6010375,0,0,2.8971295,1.9992254
409,0,0,0,4.6956244,0,0,0.38348612,2.448031,0,0,0,0,8.297367,0.78467417,9.503731,0,3.5348053,0,4.4484024,2.8882296,4.978868,1.619697,1.6581442,0,0,0,0,0,5.1580033,1.3228588,0,0,0.7409751,0,0,0,0.34774312,0,0,0,0,0
410,0.5353973,0,0,0.2899969,0.98235655,0,0.24783775,0,0.20225093,1.7142295,0,0,15.299448,0,0,0.23107238,0,0,2.2454596,0,5.4109325,0,0,0,0,0,0,1.8010044,0.02287133,0.887094,3.5398643,0,4.430236,0,0.32094768,0,0,0,2.5626872,1.1265961,0.91301143,1.3748069
411,1.8044144,0,0,0,0,1.334254,0,0,0,1.0563233,1.9742457,0,0,0,0,0,0,0.0325544,0,0.15804423,6.626256,0,0,3.5753105,0,0,0,0,0,2.1548445,0,0,1.147315,0,0,0,5.1645603,0,0,0,0,0
412,0,0,4.180469,0,0,0,0.64914924,0,1.3945305,2.9987268,0,0,0.45483887,0,1.6757005,1.5531368,1.2944602,9.261135,0,0,1.749126,0,0.6511713,7.4402547,0.058691245,0.4348078,0,0,0.14472272,0,1.6574392,0,0,0,0,0.6003691,3.9343712,3.563454,0,0,0,0.2820289
413,0.6369009,0,2.4177046,0,0,3.8558009,0,0,0,0,0,2.0922823,0,0,0,0,0,0,0,0,9.084713,0,0,0,0,0.3609686,2.5061903,0.02228781,6.335438,0.77391493,0,0,0,0.27984732,2.6820073,1.0480137,0,0,0,0,0,3.949089
414,0,8.079063,0,0.4396958,1.309487,0,0.6102372,0,0,0,2.2382052,2.0608656,0,0,0,0,0,2.2181144,5.101432,0.811029,0,0.47453776,0,0,0,0,9.143367,0,0.8274224,0,0.92298657,4.8431425,0,0,0.89745116,0,0,1.6352062,0,1.9875253,3.5557082,0
415,0.5653031,0,4.590212,0.35709935,0,0,0.4119687,0,0,0,0,0.40822777,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4426681,0,0,0,0,0,0,0,2.5490067,0,0,4.538259,0,1.8749408,0,0,0
416,0,1.9916669,2.9354336,0.057912894,0,0.6202724,0,2.0177062,0.34604236,0.08175537,0,5.9857826,9.198885,0,0,0,0,1.2979182,3.3538933,0,0,0,0,0,0,0,4.38898,0,5.036254,0,0,0,0,0,0,0,0.39966428,0,2.2403963,0,0,0
417,0,0.8125117,0,0,0,0.22105429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214299,0,0,1.975482,3.8175163,0.01685361,1.9890143,0,0,0,0,0,0,0,0,2.9667535,0,13.593273,0,0,0,0,0
418,0,0,2.7263362,0,0.82420456,0,1.0516217,0,0.5374857,2.8435013,0,0,0,0.15082511,0,1.879887,6.389477,1.3696789,2.9705803,0,2.8556118,0.14629005,0,0,0,1.5272695,1.7547109,0,0.45928642,0,0,0,0.083273284,2.057442,0,4.3708663,0,0,0,0.5494454,0,0
419,0,8.88877,0,0.24885255,0.120860964,0,0,4.17575,0.6625852,1.0650613,1.926306,0,0,0,0,2.8299348,0,1.5072225,0,0,0,1.9176493,0,0,0,0,0,0,0.25234336,2.0182338,0,0,0,4.8570523,0,1.6931937,0,0,0,5.4128814,0,0
420,0,0,0,0,3.7596514,0.61361057,0.8747076,0,4.003202,0.80938584,0.78594947,2.852221,2.782152,1.3556691,0,0,0,0,0,0,11.867625,0,8.022473,0,0,5.131058,0,0,1.1211481,0.14741573,0,0,3.130572,0,0,0,0,1.0699998,0,0,3.5132911,1.6000468
421,0,0,0,2.3663027,0,0,0,0,0,0,0,0.3231387,0,0,0.99715155,0,0,0,0,0,0,0,0,6.9030895,0,0,0,3.6567383,0,0,0,16.600126,0,0.06785712,2.4474256,0,1.0739605,0,1.3607899,0,0.3746717,1.1383868
422,0.7038291,0,0,0.511572,0,0,0.35584122,4.4438663,0,0,0,0.2722133,0,0,0,0,0,0,0,0,5.3607097,0,0,2.813947,1.1542356,2.209418,0,2.0170662,0.23813678,0,2.4924724,0,0,0,0,3.2758584,0,0,0,2.7034335,0,0
423,0.41561374,0,0,1.6564564,0,9.358015,0,0,0,0,0.9432058,0,0,0,0,0,5.670413,0,0.7155603,0.88732845,0,0,0,0,0,0,0,0.09168704,2.8506234,0,0,2.432424,0,2.9942563,1.318954,0,0,0.71182907,0,0,0,0
424,1.1408288,0,0,1.0970384,0,0,1.2257651,0,0,0,0,0,0,1.8065234,0,1.6592064,0,1.1569222,0,3.2727058,0,1.7258986,0,0,1.5820912,2.3369746,0,0,0,3.2882984,0,0,0.5351613,0,2.55001,3.1775537,0,2.0946715,3.162014,0,0.7355749,0
425,0.4434256,0,0,0,0,2.4526796,0.52350205,0,0.79571545,4.2167573,3.6070313,1.7860023,0,3.2960906,3.9670537,4.444449,4.30647,0,0,0,0,0.19028191,0.2833255,0,0,0,0,0,0,0.14550942,0.8690246,0,3.1619422,0,0,0.6136327,0,1.9086787,0,0,0,0
426,0,0,3.9305222,0,0,1.5665302,0.30369955,0,0.76992494,0,2.1058846,0.5369161,4.2703743,0,0,2.2294033,0,0,0,2.4601095,0,0,0,5.577827,3.5499258,0,0,0,0,0,0,0,0,0.11750683,2.3767262,0,0,0,0,0,0,0
427,0,0,0,2.5792086,0,0,0.97330344,0,0,7.460805,0.113301024,0,0,0,0,0,1.5310103,0,0.86902046,0,0,0.12176813,0,0,0,0,0.5027704,0.14359055,0,0,0,13.530711,0,0,0,0,5.403591,1.2459586,0,0,0,0
428,0.74060917,1.2280278,0,0,0,0,0.8047392,0,0,0,0,0.24662603,0,0,0,0,5.5539627,0,1.5287119,1.1945504,0,1.376262,7.943915,0,0,0,0,0,0,0.051391784,0,8.91086,2.4881053,0,0,2.0389302,3.9071114,0.5927948,0,0,0,3.8140514
429,0,0,0,0,0,0,0.66390544,0.15519075,0,1.784998,4.55667,0,9.199629,0,0,0,2.7728286,1.8855729,0.49050876,3.2601597,0,2.2854896,0,0,2.5813212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89892244
430,1.1191574,0,8.524138,0,0,0.18524942,1.6319269,0.9182099,0,0.3192341,0,0,0.09919307,3.247049,0.052779358,0,0,0,0,0,10.063299,0,0,0,1.6608789,1.1566172,2.1131773,0,0,0,0,0,0.30701408,0,0,4.0559626,0,0,0,0,0,0
431,0,0,6.0991335,0,1.2299033,1.6366755,0.94710016,0,0,9.486374,0,0,0,0.43953344,0,0,0,1.0033511,0,0.13553886,2.0921035,2.134797,0.34107903,0,0,0,0.74586123,0,1.5647196,1.0879472,0,4.2910953,4.9099817,0,0,0,0,0,0,0,1.0642639,4.261031
432,0,0,2.820773,0,0,0,0,0,0,0,0,0,16.422071,0,0.086101845,0,0,3.811514,0,0,0,0.35799292,0,0,0,0,0,0,2.4459834,0,0,0,0,0,0,0.3802635,1.0973494,0,0,0.43914792,0,0
433,0,0,14.628258,0,0,0,1.4658322,0,0,0,0.7648315,0,0,5.782013,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3540545,0,0,3.593716,1.7459946,3.7065098,0.64430386,0,0,11.494272,0.96470314,0,0.41138995,2.1305404,0
434,4.35766,10.611141,0,0,0,0,0,0,0,0,0,0,0.48447055,1.1422148,0.12108539,0,0,0.7179395,0,0,0,0,0,0,0.61173123,1.2201762,0,0,0,0,0,0,0,0,0,0.6702128,0,0,0,1.4138356,4.2058234,0
435,0,0.73613644,0,2.4974446,1.9522872,0,0.66829115,0.4605138,3.8159866,0,0,0,3.5754683,1.7174644,0,0,7.1304264,0,0,0,0,0,0,0,0,0,5.3146276,0.9884595,0,0.8145115,0,1.3578218,4.921148,0,2.497582,0.4623772,0,1.4643745,0,0,0,0.93585485
436,0,0,0,4.010347,0,0,2.3255436,0.8592403,2.4314868,0,0,0,2.2495906,0,1.2850114,0,9.849974,0,0,0,8.293895,1.7392817,0,0,0,0,0,1.1135916,0,1.1881955,0,19.14659,0,0,0,0,0,4.0393524,0,1.9722551,0,0
437,0,0,13.540741,1.6981387,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7600144,0,0,0,0,1.2831185,0,0,0,0,0.020042302,0,0,0,11.199677,0,0,0,0,0,2.162426,0,0,0,6.92975
438,5.01227,2.0443008,4.0514035,1.2626349,0.533953,0.23487113,0.71082133,0,0,0,0.51188195,0,0,0,0,1.1898595,17.533724,0,0,0,0,0.23585664,0,0,3.6924179,0,24.50944,16.44052,2.5857444,0.82464993,0,13.040382,0,2.6449003,1.30942,0,0,0,0,0.92617005,1.9234401,18.970455
439,3.802908,1.3498534,8.976305,0,0,0,0,0,14.058539,0,0,0,19.60365,3.2896998,0.6731722,3.0631924,33.629704,0,0,0,0,7.2509656,5.0793877,0,4.1127915,0.38638076,6.575943,25.332912,1.5672021,0,1.9159532,16.009478,0,0.59821755,1.3502839,0,0,8.5172415,0,0,1.2248393,38.222973
